Resource,Zone,THERM,MUST_RUN,STOR,FLEX,HYDRO,VRE,LDS,Num_VRE_Bins,New_Build,Previous,Existing_Cap_MW,Existing_Cap_MWh,Existing_Charge_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Max_Charge_Cap_MW,Min_Cap_MW,Min_Cap_MWh,Min_Charge_Cap_MW,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Fixed_OM_Cost_Charge_per_MWyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Heat_Rate_MMBTU_per_MWh,Fuel,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Hydro_Energy_to_Power_Ratio,Min_Power,Self_Disch,Eff_Up,Eff_Down,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Resource_Type,CapRes_1,CapRes_2,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,CapRes_11,CapRes_12,CapRes_13,CapRes_14,CapRes_15,CapRes_16,CapRes_17,CapRes_18,CapRes_19,CapRes_20,CapRes_21,CapRes_22,CapRes_23,CapRes_24,CapRes_25,CapRes_26,CapRes_27,CapRes_28,CapRes_29,CapRes_30,CapRes_31,CapRes_32,CapRes_33,CapRes_34,CapRes_35,CapRes_36,CapRes_37,CapRes_38,CapRes_39,CapRes_40,CapRes_41,CapRes_42,CapRes_43,CapRes_44,CapRes_45,CapRes_46,CapRes_47,CapRes_48,CapRes_49,CapRes_50,CapRes_51,CapRes_52,CapRes_53,CapRes_54,CapRes_55,CapRes_56,CapRes_57,CapRes_58,CapRes_59,CapRes_60,CapRes_61,CapRes_62,CapRes_63,CapRes_64,region,cluster,VRE_Inv_Cost_per_Mwyr_withoutInterconnect,CCS_Rate,MGA,Production_Tax_Credit_Dollars_MWh,Investment_Tax_Credit_Percentage,Captured_CO2_Incentive_PerMetricTon,Transmission Region,interconnect_annuity,Regional Cost Multiplier_InvCost,OFFSHORE_WIND,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,ESR_17,ESR_18,ESR_19,ESR_20,ESR_21,ESR_22,ESR_23,ESR_24
NY_Z_F_utilitypv_class1_moderate_3,23,0,0,0,0,0,1,0,1,1,0,0,0,0,19709.9,-1,0,0,0,0,67767,0,0,14721,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UtilityPV_Class1_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_F,3,54330.04674,0,1,8.1,0,0,New York,13029.106,1.007506845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NY_Z_G-I_naturalgas_ccccsavgcf_conservative_0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,169346,0,0,67000,0,0,6,0,7.16,middle_atlantic_naturalgas_ccs90,500,97,0,6,6,0.64,0.64,0,0.6,0,1,1,0,0,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_G-I,0,,0.9,1,0,0,0,New York,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_G-I_naturalgas_ccavgcf_moderate_0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,93959,0,0,28000,0,0,2,0,6.36,middle_atlantic_naturalgas,500,61,2,6,6,0.64,0.64,0,0.2,0,1,1,0,0,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_G-I,0,,0,1,0,0,0,New York,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_G-I_naturalgas_ctavgcf_moderate_0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,75513,0,0,21000,0,0,5,0,9.72,middle_atlantic_naturalgas,100,140,3.5,1,1,3.78,3.78,0,0.3,0,1,1,0,0,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_G-I,0,,0,1,0,0,0,New York,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_G-I_battery_moderate_0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,20478,14718,0,6303,4530,0,0.15,0.15,0,None,1,0,0,0,0,1,1,0,0,0,0.92,0.92,1,10,0,0,0,0,Battery_*_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_G-I,0,,0,1,0,0.162,0,New York,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_G-I_nuclear_nuclear_moderate_0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,336247,0,0,145960,0,0,2.84,0,10.44,middle_atlantic_uranium,500,1000,0,24,24,0.25,0.25,0,0.5,0,1,1,0,0,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_G-I,0,,0,1,0,0.162,0,New York,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_G-I_landbasedwind_class3_moderate_1,24,0,0,0,0,0,1,0,1,1,0,0,0,0,6.8,-1,0,0,0,0,122964,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_G-I,1,71487.78078,0,1,8.1,0,0,New York,12562.707,1.544337953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NY_Z_G-I_landbasedwind_class3_moderate_2,24,0,0,0,0,0,1,0,1,1,0,0,0,0,15.4,-1,0,0,0,0,117395,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_G-I,2,71487.78078,0,1,8.1,0,0,New York,6993.6,1.544339449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NY_Z_G-I_landbasedwind_class3_moderate_3,24,0,0,0,0,0,1,0,1,1,0,0,0,0,11.5,-1,0,0,0,0,131995,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_G-I,3,71487.78078,0,1,8.1,0,0,New York,21593.468,1.544341296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NY_Z_G-I_utilitypv_class1_moderate_1,24,0,0,0,0,0,1,0,1,1,0,0,0,0,711.5,-1,0,0,0,0,58099,0,0,14721,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UtilityPV_Class1_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_G-I,1,54330.04674,0,1,8.1,0,0,New York,3361.723,1.007495489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NY_Z_G-I_utilitypv_class1_moderate_2,24,0,0,0,0,0,1,0,1,1,0,0,0,0,1048.4,-1,0,0,0,0,58929,0,0,14721,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UtilityPV_Class1_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_G-I,2,54330.04674,0,1,8.1,0,0,New York,4191.78,1.00749444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NY_Z_G-I_utilitypv_class1_moderate_3,24,0,0,0,0,0,1,0,1,1,0,0,0,0,840.1,-1,0,0,0,0,66815,0,0,14721,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UtilityPV_Class1_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_G-I,3,54330.04674,0,1,8.1,0,0,New York,12077.121,1.007506569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NY_Z_J_naturalgas_ccccsavgcf_conservative_0,25,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,196278,0,0,67000,0,0,6,0,7.16,middle_atlantic_naturalgas_ccs90,500,97,0,6,6,0.64,0.64,0,0.6,0,1,1,0,0,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_J,0,,0.9,1,0,0,0,New York,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_J_naturalgas_ccavgcf_moderate_0,25,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,130883,0,0,28000,0,0,2,0,6.36,middle_atlantic_naturalgas,500,61,2,6,6,0.64,0.64,0,0.2,0,1,1,0,0,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_J,0,,0,1,0,0,0,New York,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_J_naturalgas_ctavgcf_moderate_0,25,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,101141,0,0,21000,0,0,5,0,9.72,middle_atlantic_naturalgas,100,140,3.5,1,1,3.78,3.78,0,0.3,0,1,1,0,0,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_J,0,,0,1,0,0,0,New York,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_J_battery_moderate_0,25,0,0,1,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,20950,15057,0,6303,4530,0,0.15,0.15,0,None,1,0,0,0,0,1,1,0,0,0,0.92,0.92,1,10,0,0,0,0,Battery_*_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_J,0,,0,1,0,0.162,0,New York,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_J_nuclear_nuclear_moderate_0,25,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,436436,0,0,145960,0,0,2.84,0,10.44,middle_atlantic_uranium,500,1000,0,24,24,0.25,0.25,0,0.5,0,1,1,0,0,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_J,0,,0,1,0,0.162,0,New York,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_J_offshorewind_class10_moderate_floating_1_0,25,0,0,0,0,0,1,0,1,1,0,0,0,0,1648,-1,0,1648,0,0,367848,0,0,61370,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OffShoreWind_Class10_moderate_floating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_J,0,294738.6414,0,1,0,0.162,0,New York,71378.309,1.005875872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NY_Z_J_offshorewind_class10_moderate_floating_1_1,25,0,0,0,0,0,1,0,1,1,0,0,0,0,436,-1,0,436,0,0,367033,0,0,61370,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OffShoreWind_Class10_moderate_floating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_J,1,294738.6414,0,1,0,0.162,0,New York,70563.165,1.005875872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NY_Z_J_offshorewind_class10_moderate_floating_1_2,25,0,0,0,0,0,1,0,1,1,0,0,0,0,1328,-1,0,1328,0,0,367209,0,0,61370,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OffShoreWind_Class10_moderate_floating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_J,2,294738.6414,0,1,0,0.162,0,New York,70739.273,1.005875872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NY_Z_J_offshorewind_class10_moderate_floating_1_3,25,0,0,0,0,0,1,0,1,1,0,0,0,0,768,-1,0,768,0,0,366443,0,0,61370,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OffShoreWind_Class10_moderate_floating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_J,3,294738.6414,0,1,0,0.162,0,New York,69973.129,1.005875872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NY_Z_J_offshorewind_class10_moderate_floating_1_4,25,0,0,0,0,0,1,0,1,1,0,0,0,0,1288,-1,0,1288,0,0,366602,0,0,61370,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OffShoreWind_Class10_moderate_floating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_J,4,294738.6414,0,1,0,0.162,0,New York,70132.565,1.005875872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NY_Z_J_offshorewind_class10_moderate_floating_1_5,25,0,0,0,0,0,1,0,1,1,0,0,0,0,768,-1,0,768,0,0,366007,0,0,61370,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OffShoreWind_Class10_moderate_floating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_J,5,294738.6414,0,1,0,0.162,0,New York,69537.178,1.005875872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NY_Z_K_naturalgas_ccccsavgcf_conservative_0,26,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,196278,0,0,67000,0,0,6,0,7.16,middle_atlantic_naturalgas_ccs90,500,97,0,6,6,0.64,0.64,0,0.6,0,1,1,0,0,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_K,0,,0.9,1,0,0,0,New York,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_K_naturalgas_ccavgcf_moderate_0,26,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,130883,0,0,28000,0,0,2,0,6.36,middle_atlantic_naturalgas,500,61,2,6,6,0.64,0.64,0,0.2,0,1,1,0,0,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_K,0,,0,1,0,0,0,New York,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_K_naturalgas_ctavgcf_moderate_0,26,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,101141,0,0,21000,0,0,5,0,9.72,middle_atlantic_naturalgas,100,140,3.5,1,1,3.78,3.78,0,0.3,0,1,1,0,0,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_K,0,,0,1,0,0,0,New York,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_K_battery_moderate_0,26,0,0,1,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,20950,15057,0,6303,4530,0,0.15,0.15,0,None,1,0,0,0,0,1,1,0,0,0,0.92,0.92,1,10,0,0,0,0,Battery_*_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_K,0,,0,1,0,0.162,0,New York,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_K_nuclear_nuclear_moderate_0,26,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,436436,0,0,145960,0,0,2.84,0,10.44,middle_atlantic_uranium,500,1000,0,24,24,0.25,0.25,0,0.5,0,1,1,0,0,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_K,0,,0,1,0,0.162,0,New York,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_K_utilitypv_class1_moderate_1,26,0,0,0,0,0,1,0,1,1,0,0,0,0,4.5,-1,0,0,0,0,83327,0,0,14721,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UtilityPV_Class1_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_K,1,54330.04674,0,1,8.1,0,0,New York,18303.295,1.196827702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PJM_AP_naturalgas_ccccsavgcf_conservative_0,34,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,158039,0,0,67000,0,0,6,0,7.16,south_atlantic_naturalgas_ccs90,500,97,0,6,6,0.64,0.64,0,0.6,0,1,1,0,0,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,0,,0.9,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_AP_naturalgas_ccavgcf_moderate_0,34,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,78665,0,0,28000,0,0,2,0,6.36,south_atlantic_naturalgas,500,61,2,6,6,0.64,0.64,0,0.2,0,1,1,0,0,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,0,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_AP_naturalgas_ctavgcf_moderate_0,34,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,66514,0,0,21000,0,0,5,0,9.72,south_atlantic_naturalgas,100,140,3.5,1,1,3.78,3.78,0,0.3,0,1,1,0,0,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,0,,0,1,0,0,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_AP_battery_moderate_0,34,0,0,1,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,-1,0,20345,14622,0,6303,4530,0,0.15,0.15,0,None,1,0,0,0,0,1,1,0,0,0,0.92,0.92,1,10,0,0,0,0,Battery_*_Moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,0,,0,1,0,0.162,0,Mid-Atlantic,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
