Month,Day,Period,BGE,APS,PEPCO,DPL,DPL_MD,APS_MD,NI
1,9,22,0.586630587,0.677812404,0.5754933,0.538146835,0.538146835,0.677812404,5597.891566
1,9,23,0.549239139,0.65881601,0.550869151,0.504101712,0.504101712,0.65881601,5549.246988
1,9,24,0.520484592,0.635978179,0.524979246,0.477564805,0.477564805,0.635978179,5248.795181
1,10,1,0.505771201,0.635947989,0.513259957,0.465034321,0.465034321,0.635947989,5060.527108
1,10,2,0.503189011,0.641387348,0.503443164,0.461222832,0.461222832,0.641387348,4976.506024
1,10,3,0.507965357,0.651698043,0.506150493,0.470135228,0.470135228,0.651698043,5143.674699
1,10,4,0.519831682,0.658904861,0.519133559,0.486367108,0.486367108,0.658904861,5375.753012
1,10,5,0.548238839,0.678055858,0.547911363,0.515660771,0.515660771,0.678055858,5733.885542
1,10,6,0.593919338,0.722114152,0.595562466,0.559832511,0.559832511,0.722114152,5581.927711
1,10,7,0.656979773,0.778811532,0.665409159,0.629655742,0.629655742,0.778811532,5700.135542
1,10,8,0.694855421,0.814122028,0.709405348,0.663587577,0.663587577,0.814122028,5825.60241
1,10,9,0.692536265,0.817707012,0.723881068,0.653932051,0.653932051,0.817707012,5878.614458
1,10,10,0.670368634,0.801794619,0.705091122,0.626652997,0.626652997,0.801794619,5007.364458
1,10,11,0.651436102,0.790928256,0.688584211,0.601947373,0.601947373,0.790928256,5006.626506
1,10,12,0.641735405,0.776223786,0.677416921,0.591292161,0.591292161,0.776223786,5080.873494
1,10,13,0.638447545,0.774650467,0.670264494,0.594616831,0.594616831,0.774650467,5663.704819
1,10,14,0.624447492,0.773253132,0.654513315,0.599932764,0.599932764,0.773253132,5911.295181
1,10,15,0.618104593,0.773236694,0.639222465,0.604585926,0.604585926,0.773236694,5919.277108
1,10,16,0.635978851,0.785313343,0.645474627,0.61244875,0.61244875,0.785313343,5896.23494
1,10,17,0.674242992,0.806145204,0.675863088,0.659216283,0.659216283,0.806145204,6430.572289
1,10,18,0.72322178,0.845613112,0.715437937,0.70874475,0.70874475,0.845613112,6751.807229
1,10,19,0.728903488,0.849497847,0.722933681,0.724566975,0.724566975,0.849497847,6673.945783
1,10,20,0.729057014,0.844451817,0.714618452,0.71854551,0.71854551,0.844451817,6703.75
1,10,21,0.720729314,0.840676991,0.701436999,0.717135677,0.717135677,0.840676991,6827.545181
1,10,22,0.702995086,0.815991338,0.679295065,0.700947294,0.700947294,0.815991338,6547.123494
1,10,23,0.670760195,0.792669715,0.654968101,0.674023094,0.674023094,0.792669715,6005.120482
1,10,24,0.640547837,0.765114936,0.627116698,0.652180634,0.652180634,0.765114936,5771.385542
1,11,1,0.624714975,0.755834139,0.600455617,0.642861285,0.642861285,0.755834139,6178.162651
1,11,2,0.61743466,0.744130729,0.596417193,0.638338614,0.638338614,0.744130729,6061.596386
1,11,3,0.619276211,0.751010506,0.593062433,0.639692663,0.639692663,0.751010506,5847.439759
1,11,4,0.62890881,0.752830394,0.602732712,0.648156085,0.648156085,0.752830394,5947.590361
1,11,5,0.651503126,0.770430419,0.639491733,0.668473212,0.668473212,0.770430419,6310.542169
1,11,6,0.696849118,0.810820036,0.675268124,0.708274887,0.708274887,0.810820036,6489.156627
1,11,7,0.758365392,0.85838295,0.740743769,0.771333525,0.771333525,0.85838295,6921.972892
1,11,8,0.794487218,0.8920894,0.785288195,0.799031326,0.799031326,0.8920894,7509.186747
1,11,9,0.785574398,0.88564582,0.792115917,0.776177384,0.776177384,0.88564582,7471.686747
1,11,10,0.751395964,0.863478401,0.777764336,0.733039489,0.733039489,0.863478401,6872.876506
1,11,11,0.718437766,0.841317643,0.748360288,0.703283827,0.703283827,0.841317643,6567.319277
1,11,12,0.692391941,0.819095752,0.728169555,0.676027873,0.676027873,0.819095752,6596.370482
1,11,13,0.675806325,0.799239104,0.712913551,0.655359823,0.655359823,0.799239104,6892.921687
1,11,14,0.665348118,0.774868459,0.700934894,0.640136968,0.640136968,0.774868459,6918.373494
1,11,15,0.661147075,0.769473901,0.697534991,0.638441089,0.638441089,0.769473901,6699.231928
1,11,16,0.675688074,0.766351652,0.702471107,0.659935576,0.659935576,0.766351652,6259.487952
1,11,17,0.720050638,0.797406538,0.734644853,0.719388412,0.719388412,0.797406538,7210.542169
1,11,18,0.778741932,0.849390087,0.781927099,0.77769559,0.77769559,0.849390087,7923.493976
1,11,19,0.791947972,0.859541666,0.778757856,0.796680048,0.796680048,0.859541666,7831.174699
1,11,20,0.789543235,0.861821925,0.765412862,0.795666354,0.795666354,0.861821925,7931.777108
1,11,21,0.781160473,0.858650255,0.748730729,0.789317313,0.789317313,0.858650255,7652.710843
1,11,22,0.757036567,0.836734455,0.728161041,0.776175172,0.776175172,0.836734455,7619.277108
1,11,23,0.71987794,0.812620478,0.693034259,0.744424561,0.744424561,0.812620478,7542.921687
