Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26,Load_MW_z27,Load_MW_z28,Load_MW_z29,Load_MW_z30,Load_MW_z31,Load_MW_z32,Load_MW_z33,Load_MW_z34,Load_MW_z35,Load_MW_z36,Load_MW_z37,Load_MW_z38,Load_MW_z39,Load_MW_z40,Load_MW_z41,Load_MW_z42,Load_MW_z43,Load_MW_z44,Load_MW_z45,Load_MW_z46,Load_MW_z47,Load_MW_z48,Load_MW_z49,Load_MW_z50,Load_MW_z51,Load_MW_z52,Load_MW_z53,Load_MW_z54,Load_MW_z55,Load_MW_z56,Load_MW_z57,Load_MW_z58,Load_MW_z59,Load_MW_z60,Load_MW_z61,Load_MW_z62,Load_MW_z63,Load_MW_z64
,,,,,,,,181,41257,1834,556,26676,2021,3591,11004,2496,3770,12205,4952,8015,10258,2836,4283,3416,3262,5144,3378,9543,1491,1961,1214,2148,6507,1993,1307,990,223,4872,18109,6931,20151,6512,13251,9806,13318,2371,23504,4591,816,19377,26605,3545,8510,11706,1519,1851,10069,7561,2510,7919,1860,1421,2710,1090,2943,4618,20957,7734,2644,8208,4112,149
,,,,,,,,182,40363,1793,561,26635,1989,3554,10908,2436,3679,12181,4822,7996,10166,2771,4173,3323,3194,5012,3332,9413,1472,1954,1210,2140,6469,1981,1303,987,223,4831,18110,6837,19948,6447,13121,9747,13064,2351,23013,4485,795,18997,26120,3468,8323,11358,1490,1814,10200,7659,2542,8023,1835,1439,2678,1111,2999,4596,20720,7691,2626,8236,4058,151
,,,,,,,,183,39841,1770,563,26690,1977,3518,10710,2397,3617,12078,4727,7930,10105,2733,4102,3262,3138,4926,3349,9359,1490,1957,1211,2143,6473,1982,1304,988,223,4768,18065,6770,19686,6351,12989,9627,12901,2321,23071,4478,780,18790,25803,3420,8189,11152,1472,1795,10240,7685,2551,8050,1799,1445,2630,1125,3034,4586,20353,7664,2617,8265,4017,152
,,,,,,,,184,39499,1755,570,26968,2003,3493,10642,2378,3593,11963,4676,7848,10030,2703,4033,3202,3126,4844,3372,9325,1498,1949,1206,2135,6458,1977,1298,983,222,4794,18301,6847,19677,6381,12895,9581,13002,2332,23894,4618,771,19031,25952,3376,8091,10948,1461,1812,10198,7650,2539,8012,1788,1439,2609,1125,3031,4539,20276,7623,2625,8340,3994,151
,,,,,,,,185,39507,1755,594,28483,2070,3516,10804,2404,3638,12103,4759,7929,10074,2715,4090,3233,3229,4912,3434,9500,1532,1961,1214,2148,6548,2005,1307,990,223,5011,19400,7245,20349,6675,12966,9822,13889,2438,26582,5003,784,20353,27158,3395,8149,10933,1461,1891,10202,7649,2539,8011,1786,1439,2597,1128,3038,4530,20201,7681,2640,8429,3995,151
,,,,,,,,186,40162,1785,631,30475,2163,3744,11465,2565,3893,12998,5133,8510,10596,2787,4305,3388,3466,5170,3717,10289,1680,2038,1261,2233,6896,2112,1359,1028,232,5450,21179,7997,21965,7280,13788,10610,15449,2653,28647,5381,847,22244,29368,3538,8544,11280,1485,1997,10106,7577,2515,7937,1810,1426,2631,1135,3056,4503,20167,7931,2740,8495,4049,150
,,,,,,,,187,42662,1896,678,29783,2225,3994,11961,2747,4175,13421,5581,8876,11277,2981,4690,3699,3722,5634,3992,10833,1754,2173,1344,2379,7387,2262,1448,1096,247,5478,21247,8065,22646,7377,14690,10898,15809,2666,29064,5530,921,22931,30693,3841,9320,12285,1569,2048,10116,7589,2519,7949,1861,1428,2736,1149,3093,4595,20443,8282,2792,8658,4217,150
,,,,,,,,188,45029,2000,662,28409,2184,3974,11925,2739,4156,13244,5616,8762,11144,3141,4922,3871,3820,5911,3966,10702,1706,2165,1341,2372,7362,2255,1443,1093,247,5413,21014,8012,22645,7323,14631,10865,15796,2634,29052,5516,926,22887,30588,3858,9402,12832,1677,1998,10437,7843,2604,8214,1952,1473,2897,1228,3303,4851,21421,8748,2852,9218,4587,154
,,,,,,,,189,44458,1976,588,26503,2123,3934,11901,2707,4097,12973,5563,8538,10920,3110,4913,3856,3789,5901,3878,10456,1662,2124,1315,2326,7208,2208,1416,1072,243,5329,20613,7874,22485,7239,14493,10765,15694,2593,28560,5428,918,22703,30300,3774,9212,12722,1663,1947,11235,8462,2809,8863,1976,1585,2924,1303,3511,4969,22106,8644,2847,9714,4583,167
,,,,,,,,190,43938,1952,557,24028,2058,3867,11730,2650,4005,12537,5439,8250,10693,3080,4891,3837,3744,5875,3755,10097,1589,2059,1274,2256,6994,2142,1372,1039,235,5144,19776,7591,21937,7027,14250,10459,15330,2504,27357,5259,898,22107,29374,3681,9010,12622,1639,1882,11177,8427,2797,8827,1943,1578,2829,1281,3457,4860,21818,8388,2788,9492,4507,166
,,,,,,,,191,42361,1882,525,21414,1960,3722,11317,2546,3846,11733,5188,7741,10225,2974,4740,3720,3621,5693,3522,9438,1476,1953,1209,2139,6617,2026,1302,986,222,4792,18316,7118,20867,6605,13725,9886,14526,2332,26166,5023,855,21182,27859,3511,8618,12212,1590,1803,10898,8211,2725,8600,1889,1538,2735,1248,3370,4705,21162,8128,2721,9173,4419,162
,,,,,,,,192,39550,1758,490,19639,1841,3480,10784,2391,3610,10854,4850,7148,9492,2794,4523,3541,3472,5432,3189,8523,1338,1822,1128,1996,6133,1878,1214,920,208,4468,16962,6674,19809,6205,12843,9304,13845,2174,25561,4885,800,20401,26571,3246,8052,11576,1495,1693,10576,7962,2643,8340,1823,1492,2599,1220,3295,4552,20477,7906,2635,8777,4192,157
,,,,,,,,193,36570,1625,474,18604,1761,3225,10438,2271,3427,10200,4603,6711,8963,2604,4291,3357,3340,5154,2863,7731,1220,1666,1031,1825,5606,1717,1111,841,190,4244,15985,6382,19146,5933,11905,8933,13488,2065,25576,4819,759,19950,25813,3016,7569,10920,1381,1629,9997,7523,2497,7880,1704,1411,2400,1173,3170,4286,19275,7405,2526,8144,3868,149
,,,,,,,,194,34768,1545,436,18109,1713,3082,10277,2210,3336,9808,4454,6436,8599,2495,4187,3265,3288,5029,2654,7194,1161,1548,958,1695,5204,1594,1032,781,176,4141,15506,6237,18880,5820,11372,8765,13405,2015,25932,4812,735,19906,25697,2888,7271,10512,1303,1596,9166,6890,2287,7216,1587,1294,2222,1110,3002,4007,17665,6892,2441,7545,3612,135
,,,,,,,,195,34076,1514,418,18019,1676,3000,10255,2175,3283,9601,4402,6280,8358,2460,4184,3252,3300,5026,2551,6923,1142,1484,918,1625,4982,1526,989,749,169,4099,15336,6231,18813,5794,11067,8680,13537,1995,26587,4839,726,20078,25877,2836,7126,10375,1269,1584,8404,6305,2093,6605,1514,1186,2107,1045,2824,3791,16340,6673,2391,7174,3479,124
,,,,,,,,196,33939,1508,408,18488,1664,2951,10300,2170,3275,9491,4415,6196,8242,2452,4183,3247,3322,5024,2509,6807,1138,1442,893,1579,4854,1486,961,728,164,4110,15358,6326,18992,5840,10884,8715,13816,2000,27832,4968,728,20361,26494,2819,7101,10336,1257,1575,7982,5986,1987,6270,1481,1127,2046,997,2693,3636,15498,6665,2383,7009,3421,118
,,,,,,,,197,34406,1529,407,20351,1697,2959,10468,2186,3301,9589,4469,6250,8255,2491,4272,3308,3405,5132,2508,6806,1142,1432,886,1568,4827,1478,954,722,163,4236,15750,6596,19517,6014,10914,8930,14437,2061,29930,5198,737,21082,27779,2851,7154,10447,1267,1603,7666,5750,1909,6023,1461,1082,2028,971,2625,3574,15070,6772,2441,6921,3415,113
,,,,,,,,198,35669,1585,412,23703,1789,3044,10946,2278,3441,10062,4679,6529,8470,2584,4434,3431,3582,5326,2578,6996,1175,1465,907,1605,4937,1512,977,739,167,4560,16952,7224,20682,6448,11216,9444,15490,2219,33106,5610,772,22685,30273,2941,7400,10800,1303,1686,7470,5605,1860,5871,1459,1054,2027,959,2593,3548,14914,6762,2448,6935,3475,110
,,,,,,,,199,38875,1727,446,25266,1937,3256,11722,2445,3696,11092,5050,7177,9099,2810,4801,3707,3843,5766,2839,7679,1288,1538,952,1685,5232,1602,1025,776,175,5068,18936,8095,22472,7124,11987,10385,16987,2467,33805,5908,833,24164,32509,3153,7937,11553,1399,1831,7398,5560,1846,5824,1473,1044,2087,963,2604,3598,15012,6816,2473,7065,3643,109
,,,,,,,,200,43943,1952,512,25425,2077,3589,12250,2654,4011,12122,5417,7887,10138,3129,5179,4022,4035,6220,3305,8889,1493,1722,1066,1886,5812,1780,1148,869,197,5290,19692,8219,23271,7383,13208,10888,17512,2574,32524,5835,894,24173,33021,3515,8686,12751,1560,1966,7568,5696,1891,5967,1533,1068,2240,968,2617,3737,15618,7100,2529,7618,3982,112
,,,,,,,,201,44860,1994,557,25501,2135,3695,12017,2684,4056,12258,5414,8043,10613,3169,5139,4024,3952,6173,3535,9439,1560,1871,1158,2049,6257,1916,1247,944,214,5272,19553,7923,22760,7282,13617,10756,16706,2565,29880,5551,893,23017,31847,3714,8897,12943,1625,1981,7968,6001,1993,6286,1654,1125,2490,1017,2751,4078,17167,7507,2584,8471,4278,118
,,,,,,,,202,43418,1929,557,25803,2126,3675,11728,2637,3984,12250,5247,8041,10510,3053,4893,3846,3728,5877,3537,9460,1550,1911,1183,2093,6367,1950,1274,965,218,5195,19335,7587,21917,7064,13557,10469,15447,2528,27500,5216,865,21515,30171,3661,8762,12474,1593,1970,8731,6596,2189,6909,1798,1232,2693,1059,2867,4421,19135,7732,2671,8617,4281,129
,,,,,,,,203,42222,1876,563,26056,2093,3639,11374,2580,3894,12223,5080,8018,10397,2951,4655,3669,3521,5590,3504,9425,1546,1935,1198,2119,6455,1976,1290,976,221,5109,18936,7308,21245,6882,13435,10259,14583,2486,25979,4932,837,20361,28676,3589,8640,12015,1551,1932,9359,7047,2339,7380,1826,1321,2695,1079,2916,4512,20257,7627,2642,8401,4186,139
,,,,,,,,204,41362,1837,577,26181,2076,3598,11079,2522,3807,12150,4932,7978,10325,2869,4438,3511,3361,5330,3503,9394,1529,1952,1208,2138,6487,1987,1300,985,222,4921,18301,6984,20486,6519,13276,9998,13872,2395,24720,4743,813,19522,27464,3517,8573,11647,1522,1902,9594,7210,2394,7551,1820,1354,2655,1099,2968,4476,20098,7604,2591,8289,4127,142
,,,,,,,,205,40555,1802,599,26145,2071,3573,10930,2487,3755,12035,4830,7911,10236,2793,4235,3359,3215,5086,3479,9331,1499,1948,1205,2133,6452,1976,1298,983,222,4833,18105,6904,20097,6479,13194,9762,13469,2352,23989,4597,796,18986,26593,3450,8467,11300,1498,1899,9863,7403,2458,7754,1801,1392,2617,1113,3004,4508,19903,7555,2592,8218,4087,146
,,,,,,,,206,40021,1778,612,26162,2050,3519,10769,2442,3688,11910,4732,7834,10127,2743,4108,3261,3134,4935,3390,9223,1482,1930,1195,2115,6377,1952,1287,974,221,4763,17913,6758,19736,6360,13000,9620,13134,2318,23413,4480,780,18548,25935,3370,8336,11029,1482,1890,10021,7522,2497,7879,1780,1415,2583,1124,3031,4532,19659,7504,2593,8209,4061,149
,,,,,,,,207,39866,1771,621,26107,2043,3516,10544,2408,3635,11809,4645,7782,10147,2725,4053,3213,3087,4868,3361,9171,1492,1922,1189,2105,6344,1943,1281,970,220,4687,17799,6682,19372,6249,12990,9436,12858,2280,23282,4452,765,18297,25596,3323,8221,10898,1474,1870,10079,7562,2511,7920,1759,1422,2541,1135,3060,4471,19465,7515,2582,8249,4040,149
,,,,,,,,208,39631,1761,633,26157,2064,3492,10509,2373,3583,11735,4577,7732,10135,2703,3995,3168,3071,4799,3341,9117,1486,1912,1183,2093,6325,1937,1274,965,218,4686,18008,6721,19327,6253,12900,9378,12930,2280,24078,4545,755,18513,25688,3268,8090,10820,1468,1878,10091,7567,2513,7926,1755,1424,2496,1146,3086,4449,19269,7471,2582,8312,4036,149
,,,,,,,,209,39869,1771,665,27624,2128,3517,10708,2400,3631,11890,4641,7838,10280,2722,4026,3185,3162,4835,3379,9273,1516,1921,1189,2104,6405,1961,1280,970,219,4898,19153,7122,19915,6524,12978,9598,13634,2384,26698,4876,764,19691,26730,3256,8029,10812,1477,1946,10116,7583,2517,7942,1740,1428,2466,1145,3082,4460,19089,7545,2618,8308,4059,150
,,,,,,,,210,40515,1800,705,29816,2222,3716,11295,2520,3820,12815,4935,8449,10883,2788,4214,3318,3362,5062,3663,10012,1664,2020,1251,2212,6832,2093,1346,1019,230,5352,20981,7895,21501,7150,13691,10393,15233,2605,28545,5195,813,21389,28848,3354,8318,11079,1506,2040,10075,7552,2507,7911,1759,1422,2487,1141,3073,4455,19020,7782,2715,8368,4145,149
,,,,,,,,211,42736,1899,765,29383,2280,3906,11731,2672,4058,13180,5291,8767,11422,2965,4578,3604,3597,5498,3962,10592,1736,2144,1327,2349,7289,2233,1429,1082,245,5403,21027,7961,22124,7264,14373,10670,15623,2630,28991,5287,873,21962,30334,3573,8950,11943,1569,2087,10133,7600,2523,7960,1808,1430,2597,1154,3103,4586,19362,8158,2793,8563,4221,150
,,,,,,,,212,44715,1987,753,28009,2245,3854,11624,2652,4019,12977,5291,8631,11250,3098,4776,3747,3683,5736,3949,10581,1718,2136,1321,2339,7261,2224,1423,1078,244,5358,20764,7888,22091,7232,14196,10630,15649,2607,28963,5244,873,21913,30327,3616,9016,12395,1664,2055,10535,7915,2628,8290,1895,1487,2766,1241,3339,4854,20396,8729,2867,9166,4559,156
,,,,,,,,213,44093,1959,676,26219,2187,3793,11480,2618,3957,12727,5227,8416,11001,3059,4733,3709,3622,5685,3865,10387,1669,2095,1297,2295,7106,2176,1396,1058,239,5275,20397,7782,21827,7139,13985,10485,15540,2567,28293,5144,862,21572,29794,3526,8842,12263,1652,2003,11250,8473,2813,8874,1920,1588,2790,1315,3541,4928,21075,8599,2850,9667,4574,167
,,,,,,,,214,43228,1921,637,23683,2098,3699,11196,2557,3860,12279,5098,8116,10707,2998,4633,3637,3541,5564,3733,10004,1580,2036,1260,2230,6912,2116,1357,1027,232,5103,19526,7463,21222,6924,13645,10205,15028,2483,27097,4921,840,20919,28730,3458,8627,12087,1617,1934,11169,8421,2795,8820,1890,1577,2723,1295,3494,4830,20810,8339,2785,9427,4476,166
,,,,,,,,215,41345,1837,596,21149,1978,3537,10716,2433,3671,11473,4837,7599,10181,2873,4463,3503,3396,5360,3488,9338,1457,1935,1198,2120,6566,2011,1290,977,221,4756,18122,6989,20083,6500,13059,9614,14175,2314,25784,4651,798,19820,27264,3330,8226,11650,1560,1814,10931,8236,2734,8627,1846,1543,2620,1260,3402,4697,20323,8141,2710,9119,4379,162
,,,,,,,,216,38220,1698,542,19129,1866,3293,10233,2272,3424,10600,4500,7015,9482,2675,4229,3313,3233,5080,3138,8417,1339,1802,1115,1975,6075,1860,1202,909,205,4431,16733,6523,18925,6085,12169,8995,13404,2157,25149,4426,741,18954,26013,3110,7656,10948,1456,1712,10590,7973,2647,8352,1781,1495,2508,1234,3334,4536,19682,7765,2631,8778,4137,157
,,,,,,,,217,35015,1555,441,18005,1787,3051,9810,2142,3228,9956,4230,6590,8979,2476,4014,3137,3105,4821,2808,7587,1233,1645,1017,1801,5560,1703,1096,830,188,4223,15801,6216,18132,5829,11278,8580,12970,2055,25077,4254,697,18531,25233,2896,7147,10265,1338,1647,9994,7519,2496,7876,1679,1411,2309,1185,3204,4249,18614,7211,2522,8207,3818,148
,,,,,,,,218,32793,1457,409,17494,1736,2917,9620,2076,3127,9567,4080,6324,8659,2340,3869,3022,3025,4645,2592,7045,1175,1530,947,1675,5169,1583,1019,772,175,4129,15338,6077,17780,5713,10779,8366,12843,2009,25298,4228,672,18324,24843,2800,6855,9827,1250,1609,9201,6914,2296,7242,1572,1298,2130,1111,3004,3977,17157,6805,2436,7600,3552,136
,,,,,,,,219,31651,1406,392,17370,1701,2819,9507,2046,3082,9342,4035,6157,8378,2272,3808,2969,3002,4574,2487,6769,1152,1464,906,1603,4943,1513,976,738,167,4084,15141,6068,17626,5667,10417,8250,12858,1987,25755,4257,666,18332,24288,2751,6759,9599,1202,1590,8399,6299,2091,6597,1495,1185,1999,1038,2801,3749,15868,6632,2396,7181,3397,124
,,,,,,,,220,31174,1385,382,17766,1691,2774,9599,2034,3064,9233,4030,6066,8223,2248,3809,2963,3012,4574,2442,6629,1133,1427,883,1563,4829,1479,951,720,163,4097,15197,6166,17739,5712,10250,8236,13180,1994,26731,4340,665,18550,24541,2745,6724,9537,1182,1596,7911,5928,1968,6209,1456,1116,1935,1011,2727,3601,14980,6505,2375,6977,3333,117
,,,,,,,,221,31126,1383,381,19504,1725,2768,9758,2058,3102,9325,4084,6115,8221,2252,3840,2983,3063,4613,2444,6626,1136,1419,878,1555,4811,1473,947,716,162,4209,15575,6438,18256,5869,10223,8439,13750,2048,28742,4602,673,19065,25439,2768,6795,9573,1179,1620,7624,5714,1897,5984,1413,1076,1903,985,2659,3528,14543,6538,2422,6899,3311,112
,,,,,,,,222,31859,1415,386,22822,1822,2841,10226,2140,3228,9781,4280,6380,8424,2314,3987,3089,3213,4788,2520,6833,1179,1437,889,1573,4865,1489,957,725,164,4515,16721,7049,19431,6298,10487,8956,14882,2197,31909,4993,706,20505,27461,2841,7037,9868,1200,1711,7572,5677,1884,5947,1412,1068,1891,972,2626,3515,14334,6435,2420,6868,3344,112
,,,,,,,,223,34369,1527,421,24426,1947,3048,10933,2320,3501,10779,4664,7001,8978,2497,4307,3329,3451,5173,2780,7511,1296,1514,937,1658,5175,1585,1009,764,173,5023,18699,7953,21124,6958,11235,9872,16377,2444,32691,5239,769,21877,29492,3051,7584,10541,1277,1847,7506,5635,1871,5903,1421,1060,1934,966,2610,3534,14377,6672,2434,7099,3494,111
,,,,,,,,224,38844,1726,487,24811,2074,3365,11396,2511,3793,11814,5017,7703,9909,2786,4671,3626,3642,5610,3239,8717,1504,1702,1054,1864,5768,1766,1134,859,194,5234,19551,8176,21889,7225,12393,10357,16774,2547,31227,5180,828,21896,29937,3399,8312,11643,1423,1956,7628,5735,1904,6007,1501,1076,2056,975,2637,3667,14979,6911,2476,7587,3805,113
,,,,,,,,225,39993,1777,532,25181,2141,3486,11229,2565,3874,12148,5051,7982,10448,2843,4671,3647,3588,5610,3463,9334,1569,1857,1149,2033,6238,1910,1237,937,212,5198,19472,7927,21452,7115,12856,10237,16066,2530,28686,4942,832,21039,29111,3597,8538,11880,1488,1990,7894,5942,1973,6224,1623,1114,2294,1018,2753,3939,16413,7407,2529,8421,4069,117
,,,,,,,,226,39807,1768,532,25551,2138,3478,10992,2512,3790,12237,4902,8038,10393,2800,4485,3521,3440,5388,3474,9490,1566,1913,1184,2095,6397,1959,1275,966,219,5115,19197,7539,20839,6917,12838,10034,14994,2490,26460,4729,808,20077,28176,3542,8400,11616,1488,1976,8712,6578,2184,6890,1763,1229,2487,1061,2870,4264,18370,7543,2581,8540,4112,129
,,,,,,,,227,40070,1781,532,25682,2144,3469,10777,2460,3709,12253,4766,8047,10341,2784,4319,3410,3283,5188,3475,9568,1555,1947,1205,2132,6516,1996,1298,982,222,5017,18870,7204,20337,6725,12814,9891,14164,2442,24788,4531,785,19308,27201,3511,8254,11420,1489,1966,9480,7134,2369,7472,1806,1338,2533,1085,2930,4432,19606,7573,2612,8364,4095,141
,,,,,,,,228,40399,1795,542,25773,2143,3466,10604,2433,3669,12245,4669,8053,10360,2775,4186,3320,3168,5028,3471,9581,1555,1972,1220,2160,6571,2012,1314,994,225,4922,18417,6990,19789,6543,12793,9665,13511,2396,23672,4388,769,18663,26286,3471,8165,11241,1495,1978,9864,7409,2460,7761,1790,1392,2533,1118,3019,4431,19477,7450,2586,8259,4094,146
,,,,,,,,229,40632,1806,553,25894,2098,3427,10421,2394,3611,12180,4560,8019,10291,2769,4080,3237,3090,4901,3437,9512,1531,1981,1227,2170,6579,2015,1321,1000,226,4810,18087,6818,19295,6368,12659,9432,13049,2341,22908,4291,751,18116,25516,3416,8040,11041,1498,1936,10161,7625,2532,7986,1771,1434,2513,1138,3071,4421,19162,7347,2559,8227,4087,151
,,,,,,,,230,40901,1817,564,25715,2051,3377,10295,2350,3544,12111,4495,7980,10205,2770,4014,3184,3037,4821,3411,9411,1509,1970,1219,2158,6518,1997,1313,994,224,4714,18009,6724,18988,6243,12477,9312,12766,2294,22337,4175,740,17841,25102,3349,7972,10889,1499,1878,10401,7805,2591,8175,1750,1468,2491,1151,3103,4386,18897,7243,2527,8228,4060,153
,,,,,,,,231,41300,1835,567,25569,2017,3365,10200,2320,3499,11958,4452,7883,10145,2784,3987,3158,3009,4789,3438,9377,1494,1974,1222,2162,6524,1998,1316,995,225,4635,17840,6608,18687,6131,12434,9187,12486,2256,22006,4079,734,17588,24842,3316,7900,10825,1508,1840,10498,7876,2614,8249,1712,1482,2439,1161,3130,4365,18622,7283,2512,8221,4062,155
,,,,,,,,232,41596,1848,578,25501,2012,3336,10042,2293,3460,11854,4413,7813,10068,2796,3974,3140,2998,4774,3458,9364,1482,1972,1221,2160,6530,1999,1315,995,225,4630,17872,6636,18505,6105,12326,9048,12518,2254,22575,4199,727,17660,24729,3251,7829,10750,1515,1818,10437,7826,2598,8197,1701,1473,2419,1164,3137,4321,18373,7269,2501,8290,4076,154
,,,,,,,,233,41631,1850,607,26937,2064,3351,10212,2299,3473,12067,4459,7948,10149,2806,4012,3160,3084,4819,3516,9553,1520,1980,1226,2168,6605,2023,1320,999,226,4814,18787,6977,18960,6329,12365,9204,13105,2343,24810,4487,735,18646,25486,3247,7850,10732,1515,1863,10307,7726,2564,8092,1683,1455,2407,1164,3135,4317,18250,7306,2504,8272,4075,152
,,,,,,,,234,41813,1858,641,28404,2146,3568,10783,2405,3642,12774,4707,8426,10666,2839,4142,3254,3227,4975,3769,10345,1653,2046,1266,2240,6917,2118,1364,1032,233,5120,20116,7609,20241,6796,13148,9830,14324,2491,26020,4737,776,19935,27111,3370,8099,10908,1521,1952,10143,7603,2524,7963,1694,1432,2431,1167,3143,4326,18140,7287,2556,8390,4073,150
,,,,,,,,235,43276,1923,670,27518,2183,3750,10980,2529,3838,12867,4996,8579,11106,2951,4359,3435,3375,5235,3930,10728,1678,2139,1324,2343,7272,2227,1426,1080,244,5116,19991,7579,20471,6815,13805,9915,14451,2490,25873,4758,824,20198,27816,3648,8666,11571,1577,1983,10115,7586,2518,7945,1737,1428,2529,1177,3165,4410,18420,7689,2614,8532,4205,150
,,,,,,,,236,44406,1974,662,26363,2129,3694,10840,2487,3766,12569,4926,8394,10945,3020,4433,3482,3377,5324,3855,10509,1634,2112,1307,2313,7176,2198,1408,1065,241,5005,19546,7435,20242,6691,13616,9771,14240,2436,25598,4699,812,19792,27417,3644,8610,11736,1646,1932,10413,7822,2597,8194,1808,1470,2664,1257,3382,4644,19424,8246,2697,9094,4499,154
,,,,,,,,237,43092,1915,605,24898,2046,3618,10693,2412,3641,12247,4788,8125,10581,2934,4321,3387,3281,5190,3752,10195,1600,2062,1276,2258,6988,2140,1374,1040,235,4916,19140,7258,19937,6587,13349,9605,14091,2393,25166,4579,789,19378,26754,3553,8322,11407,1609,1850,11065,8332,2766,8728,1812,1561,2665,1310,3529,4713,19939,8085,2684,9428,4448,164
,,,,,,,,238,41987,1865,567,23031,1980,3546,10518,2374,3582,11836,4680,7841,10289,2862,4231,3314,3211,5082,3635,9860,1574,2005,1241,2196,6813,2087,1337,1012,228,4741,18474,7035,19498,6395,13092,9384,13825,2307,24294,4412,771,18834,25768,3483,8120,11177,1565,1795,10874,8197,2722,8586,1776,1534,2588,1278,3448,4600,19551,7772,2624,9177,4329,161
,,,,,,,,239,40612,1805,533,20958,1875,3425,10165,2283,3442,11182,4502,7423,9883,2771,4106,3214,3104,4932,3439,9343,1485,1929,1194,2113,6547,2005,1286,973,220,4454,17359,6665,18639,6047,12655,8930,13204,2167,22913,4222,742,18007,24491,3367,7812,10836,1524,1718,10547,7946,2638,8323,1742,1488,2493,1244,3358,4475,18997,7691,2581,8912,4258,156
,,,,,,,,240,38572,1714,486,19185,1769,3231,9715,2144,3230,10372,4235,6886,9266,2637,3928,3064,2970,4717,3170,8585,1374,1820,1127,1994,6139,1880,1213,919,207,4128,16048,6260,17574,5656,11948,8342,12583,2009,22133,4030,698,17187,23251,3189,7354,10323,1455,1594,10230,7701,2557,8066,1690,1443,2406,1221,3298,4346,18456,7395,2500,8613,4097,152
,,,,,,,,241,49414,2196,514,26302,2016,4654,11048,2714,4091,12218,5662,8189,11156,3397,5147,4009,3593,6181,3385,8557,1245,2055,1272,2251,6820,2089,1369,1037,234,4393,19422,7112,19355,5925,17166,9408,13560,2138,22844,4268,934,19416,25866,5273,10200,13402,1808,1843,11286,8499,2821,8902,1815,1593,3168,1797,4862,4460,17246,8381,2886,12498,4853,168
,,,,,,,,242,46361,2060,465,24909,1880,4336,10491,2546,3836,11560,5266,7726,10463,3192,4854,3771,3382,5830,3089,7871,1161,1946,1204,2131,6388,1956,1297,982,222,4132,18184,6627,18207,5563,16006,8812,12685,2011,21802,4050,869,18232,24235,5015,9518,12547,1691,1719,10462,7870,2612,8243,1716,1477,2939,1689,4570,4124,16194,7964,2771,11681,4527,155
,,,,,,,,243,44147,1962,428,23993,1807,4086,10088,2422,3647,11118,4976,7421,10021,3037,4610,3581,3222,5536,2892,7376,1102,1862,1153,2040,6061,1857,1241,940,212,3931,17247,6329,17372,5297,15099,8374,12039,1913,21087,3896,821,17361,23122,4811,8992,11925,1606,1644,9658,7253,2408,7597,1627,1363,2757,1565,4233,3857,15016,7600,2694,11000,4301,143
,,,,,,,,244,42653,1895,415,23802,1763,3896,9781,2342,3523,10878,4769,7249,9725,2932,4432,3443,3106,5323,2757,7076,1064,1810,1120,1982,5863,1795,1206,913,206,3815,16646,6150,16783,5130,14409,8052,11670,1857,20841,3819,786,16737,22493,4665,8598,11476,1551,1616,9120,6836,2269,7160,1592,1287,2648,1462,3949,3695,14331,7338,2652,10477,4153,134
,,,,,,,,245,41922,1862,407,23871,1741,3776,9674,2295,3451,10841,4651,7220,9606,2879,4345,3372,3057,5219,2690,6938,1047,1789,1107,1958,5778,1769,1192,902,204,3765,16367,6074,16461,5054,13967,7862,11518,1832,20611,3754,767,16569,22351,4571,8373,11223,1521,1585,8702,6512,2162,6821,1545,1228,2563,1386,3739,3590,13881,7168,2604,10052,4069,129
,,,,,,,,246,41886,1861,400,24356,1768,3693,9553,2250,3381,10769,4571,7173,9590,2872,4316,3346,3039,5184,2674,6953,1065,1779,1101,1948,5733,1756,1185,898,203,3759,16337,6099,16410,5054,13669,7826,11534,1830,20894,3800,754,16427,22341,4512,8276,11145,1516,1594,8463,6327,2100,6628,1547,1194,2507,1325,3577,3548,13694,7003,2568,9788,4048,125
,,,,,,,,247,41673,1852,406,26552,1854,3650,9586,2262,3402,11125,4538,7407,9745,2854,4275,3309,3017,5134,2717,7081,1077,1778,1101,1948,5807,1778,1185,898,202,3753,16315,6106,16426,5034,13499,7698,11571,1827,22558,4093,748,16599,22534,4463,8148,10965,1512,1667,8245,6161,2046,6454,1538,1163,2472,1279,3450,3525,13642,6910,2539,9647,4058,121
