HourIndex,TimestampUTC,Load_MW,WindOnshore_MW,WindOffshore_MW,SolarPV_MW,Hydro_MW,Biomass_MW,OtherRenewables_MW,NetImports_MW,SourceDataset,Notes
6701,2025-10-07 05:00:00,47309.55,3873.42,1123.54,12.22,1731.07,3837.17,108.58,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6702,2025-10-07 06:00:00,55082.67,3366.21,1316.7,13.92,2074.15,4267.07,106.82,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6703,2025-10-07 07:00:00,60215.04,3204.31,1719.5,119.7,2265.97,4534.21,104.28,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6704,2025-10-07 08:00:00,62539.48,3336.16,1983.29,1510.7,2134.27,4503.66,101.68,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6705,2025-10-07 09:00:00,63057.21,3251.21,1939.91,4512.9,2005.86,4343.03,102.72,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6706,2025-10-07 10:00:00,63858.64,3107.99,2123.95,8058.92,1828.78,3929.91,100.65,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6707,2025-10-07 11:00:00,64686.1,3028.6,2414.43,10999.27,1812.54,3755.49,102.33,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6708,2025-10-07 12:00:00,63381.13,3118.12,2689.38,12557.21,1800.01,3616.21,98.03,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6709,2025-10-07 13:00:00,62709.62,3373.45,2824.46,12360.82,1841.33,3578.34,98.73,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6710,2025-10-07 14:00:00,60749.21,3531.8,3143.69,11053.53,1885.97,3593.31,99.28,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6711,2025-10-07 15:00:00,60119.16,3792.02,3046.58,8172.36,1915.6,3684.67,101.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6712,2025-10-07 16:00:00,59534.25,3937.3,3387.34,4915.12,1754.29,3955.08,103.15,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6713,2025-10-07 17:00:00,60653.45,3909.14,3311.15,2020.75,1839.29,4411.84,103.01,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6714,2025-10-07 18:00:00,61868.86,4359.9,3176.17,238.4,2094.98,4660.83,103.11,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6715,2025-10-07 19:00:00,62677.8,4666.65,2902.27,64.15,2166.35,4673.02,103.57,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6716,2025-10-07 20:00:00,59637.62,5255.72,3210.77,53.56,1924.74,4526.19,104.18,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6717,2025-10-07 21:00:00,55734.38,5652.57,3294.07,12.54,1738.84,4208.38,105.93,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6718,2025-10-07 22:00:00,52258.81,5787.73,3130.55,11.29,1751.76,3973.59,108.48,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6719,2025-10-07 23:00:00,48595.36,5767.64,2796.93,10.8,1848.5,3804.91,109.69,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6720,2025-10-08 00:00:00,45482.55,5672.13,2681.32,10.2,1754.97,3696.13,109.98,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6721,2025-10-08 01:00:00,43796.4,5456.6,2529.19,10.51,1736.29,3633.74,109.85,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6722,2025-10-08 02:00:00,42941.28,5365.08,2444.66,10.21,1699.18,3600.68,108.81,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6723,2025-10-08 03:00:00,42977.49,5039.33,2292.05,9.93,1678.8,3607.24,109.73,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6724,2025-10-08 04:00:00,44280.93,5007.5,2033.79,9.72,1762.57,3652.56,108.94,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6725,2025-10-08 05:00:00,48436.86,4811.53,2056.35,9.94,1701.46,3764.02,108.87,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6726,2025-10-08 06:00:00,56208.94,4758.09,1929.75,15.45,1814.67,4143.71,105.64,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6727,2025-10-08 07:00:00,61249.92,4700.31,1761.0,154.93,1994.46,4413.59,102.02,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6728,2025-10-08 08:00:00,63491.47,4501.2,1598.33,2323.41,1960.84,4527.76,101.85,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6729,2025-10-08 09:00:00,63461.57,3869.25,1103.36,6665.95,1749.64,4385.0,98.53,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6730,2025-10-08 10:00:00,63567.06,3170.77,944.21,11839.74,1672.36,4000.55,99.93,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6731,2025-10-08 11:00:00,63536.64,2836.46,1111.32,15770.93,1714.41,3690.16,100.66,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6732,2025-10-08 12:00:00,62758.18,2778.38,1359.43,17773.17,1667.07,3556.42,100.15,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6733,2025-10-08 13:00:00,61623.61,2764.15,1753.33,18113.24,1612.0,3540.32,101.41,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6734,2025-10-08 14:00:00,60071.97,2876.27,1993.07,16424.61,1642.35,3550.84,104.32,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6735,2025-10-08 15:00:00,59116.17,3274.42,2279.94,13304.42,1657.25,3627.25,104.36,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6736,2025-10-08 16:00:00,58359.14,3084.16,2052.5,8510.62,1797.12,3989.87,106.47,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6737,2025-10-08 17:00:00,59555.09,2640.36,2276.29,3328.78,1972.85,4391.93,105.27,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6738,2025-10-08 18:00:00,61153.95,2640.06,1883.98,369.4,2152.15,4645.13,99.13,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6739,2025-10-08 19:00:00,61501.03,2721.77,1520.37,106.63,2248.11,4684.21,86.58,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6740,2025-10-08 20:00:00,58241.51,3232.07,1592.67,33.51,2151.18,4556.92,87.05,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6741,2025-10-08 21:00:00,54605.96,3374.21,1651.65,13.13,1914.47,4326.81,87.52,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6742,2025-10-08 22:00:00,50943.11,3594.49,1947.85,10.06,1891.98,4094.28,87.57,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6743,2025-10-08 23:00:00,47270.83,3836.87,2039.75,9.3,1832.79,3882.87,100.4,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6744,2025-10-09 00:00:00,44363.92,4059.78,1620.34,9.06,1579.8,3738.64,108.68,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6745,2025-10-09 01:00:00,42385.77,3903.19,1319.59,9.74,1584.0,3695.33,109.13,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6746,2025-10-09 02:00:00,41666.6,3655.68,1396.45,9.65,1624.43,3649.87,107.61,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6747,2025-10-09 03:00:00,42006.51,3625.43,1495.47,9.82,1611.61,3646.51,105.59,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6748,2025-10-09 04:00:00,43847.32,3725.92,1361.95,9.74,1636.49,3716.53,105.77,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6749,2025-10-09 05:00:00,47773.34,3824.07,1434.75,10.54,1677.62,3855.84,105.45,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6750,2025-10-09 06:00:00,55716.26,4164.31,1525.68,17.85,1752.91,4244.77,103.39,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6751,2025-10-09 07:00:00,61145.9,4498.98,1897.1,96.0,2088.33,4470.14,102.72,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6752,2025-10-09 08:00:00,63479.04,4553.53,2366.08,2105.47,2169.18,4492.39,102.48,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6753,2025-10-09 09:00:00,63922.03,3775.85,2817.13,6970.78,1986.41,4275.29,100.34,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6754,2025-10-09 10:00:00,65022.35,3529.8,3306.15,12684.86,1725.99,3904.06,101.1,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6755,2025-10-09 11:00:00,65367.42,4783.67,3885.82,16821.98,1656.42,3682.41,104.99,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6756,2025-10-09 12:00:00,64465.09,5942.27,4310.55,17258.39,1815.78,3557.72,105.88,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6757,2025-10-09 13:00:00,63807.8,6900.08,4580.3,15578.36,2074.6,3630.49,105.21,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6758,2025-10-09 14:00:00,62159.26,8057.33,4728.47,13683.61,1849.81,3614.29,106.01,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6759,2025-10-09 15:00:00,61305.08,8822.28,4963.64,11065.7,1690.56,3582.68,106.48,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6760,2025-10-09 16:00:00,60878.63,9112.02,5127.67,7163.5,1929.09,3856.79,108.9,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6761,2025-10-09 17:00:00,62347.68,10147.9,5580.69,2898.99,1926.69,4288.14,110.36,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6762,2025-10-09 18:00:00,64247.69,11953.39,6049.95,293.18,1868.28,4524.89,110.14,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6763,2025-10-09 19:00:00,64850.35,13536.2,6309.98,40.4,1764.48,4534.83,110.2,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6764,2025-10-09 20:00:00,61768.16,15195.9,6409.56,22.7,1653.8,4370.47,110.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6765,2025-10-09 21:00:00,58278.42,16130.17,6372.33,12.5,1507.1,4131.56,110.89,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6766,2025-10-09 22:00:00,53933.22,16409.62,5461.14,10.82,1454.93,3923.92,110.82,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6767,2025-10-09 23:00:00,50339.97,16774.31,4969.54,9.9,1428.04,3775.74,111.49,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6768,2025-10-10 00:00:00,47425.7,17588.17,5329.47,9.79,1417.54,3673.87,111.42,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6769,2025-10-10 01:00:00,45719.61,17585.29,4606.55,9.81,1443.29,3632.51,111.7,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6770,2025-10-10 02:00:00,44651.54,17678.34,3948.96,10.24,1453.23,3611.21,111.87,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6771,2025-10-10 03:00:00,44983.29,17855.02,4213.87,10.49,1479.43,3607.5,112.24,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6772,2025-10-10 04:00:00,46336.42,18042.56,4617.43,10.52,1502.27,3657.71,113.61,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6773,2025-10-10 05:00:00,49742.0,17709.35,4754.83,10.78,1519.44,3771.96,113.48,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6774,2025-10-10 06:00:00,58274.67,18025.14,5802.18,12.69,1477.47,4107.28,110.29,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6775,2025-10-10 07:00:00,63640.05,18027.9,5529.32,116.4,1542.87,4392.74,107.43,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6776,2025-10-10 08:00:00,66247.04,17501.6,5743.07,2092.62,1658.23,4398.13,106.23,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6777,2025-10-10 09:00:00,66554.33,16662.37,5327.54,6110.56,1744.14,4288.28,106.04,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6778,2025-10-10 10:00:00,66540.35,15962.02,4530.44,10128.98,1906.58,4026.79,105.18,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6779,2025-10-10 11:00:00,66533.62,14668.51,3252.58,12554.53,2010.46,3870.19,104.69,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6780,2025-10-10 12:00:00,65278.93,13447.08,2731.89,13270.41,2134.85,3808.65,105.11,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6781,2025-10-10 13:00:00,64057.12,13458.21,3089.3,12606.53,1612.8,3663.9,106.52,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6782,2025-10-10 14:00:00,62187.9,14214.98,3616.84,11032.04,1595.04,3628.75,107.52,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6783,2025-10-10 15:00:00,61310.37,14738.11,4160.23,8777.27,1553.74,3705.99,105.17,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6784,2025-10-10 16:00:00,60946.86,14716.35,4343.52,5482.0,1587.08,3940.43,106.44,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6785,2025-10-10 17:00:00,61644.28,14735.27,4425.95,2133.85,1590.83,4319.46,106.72,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6786,2025-10-10 18:00:00,62654.54,14601.77,4788.6,203.87,1742.41,4552.14,107.86,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6787,2025-10-10 19:00:00,62813.28,14637.42,4755.36,48.95,1898.48,4586.09,109.46,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6788,2025-10-10 20:00:00,59853.4,15657.73,4719.59,15.54,1735.83,4500.22,110.18,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6789,2025-10-10 21:00:00,56092.56,15483.85,4779.68,11.69,1530.61,4269.38,110.36,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6790,2025-10-10 22:00:00,52392.19,14327.95,4775.26,10.16,1527.47,4051.95,110.57,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6791,2025-10-10 23:00:00,48724.92,13690.35,5053.55,8.91,1413.43,3902.27,110.78,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6792,2025-10-11 00:00:00,45481.28,13721.23,5338.55,9.07,1368.88,3794.99,108.28,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6793,2025-10-11 01:00:00,43860.87,13674.81,5035.98,8.98,1350.73,3734.65,108.95,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6794,2025-10-11 02:00:00,42406.24,13927.51,4475.22,9.31,1369.82,3681.19,109.26,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6795,2025-10-11 03:00:00,42539.58,14200.63,4181.17,9.7,1370.02,3664.91,109.13,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6796,2025-10-11 04:00:00,42903.01,14642.33,3908.26,9.38,1420.87,3698.38,109.18,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6797,2025-10-11 05:00:00,43611.63,14492.5,3612.89,9.82,1439.06,3770.04,109.69,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6798,2025-10-11 06:00:00,45614.88,14394.22,3607.64,11.83,1434.61,4012.69,108.86,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6799,2025-10-11 07:00:00,48359.38,13828.81,3376.96,57.85,1472.14,4206.23,108.99,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6800,2025-10-11 08:00:00,50600.53,13680.85,3480.09,1683.62,1406.62,4267.92,108.91,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6801,2025-10-11 09:00:00,53280.81,13358.84,3164.96,5652.01,1477.74,4078.92,107.46,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6802,2025-10-11 10:00:00,54221.59,12944.85,3020.8,10376.93,1511.29,3845.86,107.88,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6803,2025-10-11 11:00:00,54699.67,13017.47,2936.22,14243.97,1434.78,3726.52,107.77,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6804,2025-10-11 12:00:00,54512.87,13348.68,2700.53,16524.05,1365.54,3628.57,109.55,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6805,2025-10-11 13:00:00,52768.37,13016.35,3056.18,16642.85,1487.79,3628.64,109.63,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6806,2025-10-11 14:00:00,51409.58,12667.08,3079.17,14843.23,1474.71,3625.86,109.22,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6807,2025-10-11 15:00:00,50761.68,11805.4,2812.89,11154.29,1429.86,3703.83,107.35,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6808,2025-10-11 16:00:00,50659.95,10314.92,2644.77,6485.49,1436.97,3988.8,107.95,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6809,2025-10-11 17:00:00,52520.8,8958.19,2374.21,2313.51,1413.25,4319.94,107.52,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6810,2025-10-11 18:00:00,54386.44,8290.48,2055.86,214.98,1514.77,4599.91,107.68,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6811,2025-10-11 19:00:00,54424.7,7730.26,1768.59,82.4,1476.26,4647.98,107.96,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6812,2025-10-11 20:00:00,51437.18,7595.65,1741.69,37.81,1401.92,4542.34,107.4,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6813,2025-10-11 21:00:00,49008.57,7495.42,1682.26,17.0,1424.49,4389.46,97.98,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6814,2025-10-11 22:00:00,46790.53,7104.73,1713.34,12.11,1376.03,4209.83,98.39,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6815,2025-10-11 23:00:00,43794.38,7084.27,1733.44,10.92,1370.25,4041.94,98.93,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6816,2025-10-12 00:00:00,41073.93,7112.36,2029.83,11.52,1320.68,3879.8,98.77,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6817,2025-10-12 01:00:00,39206.68,7313.54,2149.42,12.87,1283.01,3807.66,98.78,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6818,2025-10-12 02:00:00,38220.14,7680.0,2650.65,10.95,1269.02,3744.95,99.1,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6819,2025-10-12 03:00:00,37766.66,8244.46,3249.09,11.02,1258.73,3726.12,99.72,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6820,2025-10-12 04:00:00,38130.21,8855.63,3757.38,11.34,1298.25,3760.38,97.87,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6821,2025-10-12 05:00:00,38628.06,9010.64,4009.63,10.68,1327.79,3842.4,97.61,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6822,2025-10-12 06:00:00,39761.9,9618.24,4052.99,11.08,1250.44,4029.02,97.83,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6823,2025-10-12 07:00:00,41793.58,10140.47,4146.28,65.54,1257.42,4107.02,100.44,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6824,2025-10-12 08:00:00,44266.68,10649.06,3833.87,1742.27,1333.9,4088.36,101.84,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6825,2025-10-12 09:00:00,47111.73,10916.12,3809.35,5553.57,1299.02,3931.57,98.2,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6826,2025-10-12 10:00:00,48460.19,10820.83,3945.09,9805.44,1303.33,3772.28,98.61,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6827,2025-10-12 11:00:00,50220.99,10852.86,4354.25,12891.84,1277.07,3685.74,104.56,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6828,2025-10-12 12:00:00,50404.19,10798.34,4306.52,14447.82,1275.22,3598.72,109.37,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6829,2025-10-12 13:00:00,48664.15,10333.98,3829.36,14075.68,1306.67,3575.92,109.26,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6830,2025-10-12 14:00:00,46895.58,9605.69,3607.14,13025.17,1252.53,3590.26,107.95,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6831,2025-10-12 15:00:00,45925.51,9073.55,3511.39,10303.67,1266.89,3663.03,106.61,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6832,2025-10-12 16:00:00,46379.86,8294.07,3464.27,6354.21,1346.6,3874.74,106.48,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6833,2025-10-12 17:00:00,49186.77,7144.38,3441.47,2392.54,1344.6,4222.94,106.76,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6834,2025-10-12 18:00:00,51959.17,6050.88,2962.11,188.89,1445.49,4544.25,107.34,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6835,2025-10-12 19:00:00,52485.61,5362.72,2318.39,21.46,1486.21,4612.15,107.58,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6836,2025-10-12 20:00:00,49970.99,5106.54,1701.05,14.4,1355.73,4485.49,108.11,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6837,2025-10-12 21:00:00,47882.99,4901.91,1235.4,12.73,1327.23,4343.08,108.34,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6838,2025-10-12 22:00:00,46219.32,4353.31,1149.86,10.8,1281.14,4116.88,108.46,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6839,2025-10-12 23:00:00,43716.55,3939.97,1190.88,9.64,1232.19,3932.26,108.26,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6840,2025-10-13 00:00:00,40883.38,3505.01,1142.5,9.82,1236.16,3708.26,108.42,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6841,2025-10-13 01:00:00,39092.12,2930.26,842.25,9.23,1207.7,3642.1,108.89,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6842,2025-10-13 02:00:00,38480.2,2354.74,710.67,9.67,1200.56,3625.67,108.62,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6843,2025-10-13 03:00:00,38939.92,1913.69,694.86,10.04,1196.39,3632.48,107.24,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6844,2025-10-13 04:00:00,41032.48,1661.99,743.64,10.36,1204.36,3676.11,105.76,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6845,2025-10-13 05:00:00,45279.06,1524.41,744.27,10.43,1311.48,3809.16,106.03,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6846,2025-10-13 06:00:00,53467.94,1344.27,757.5,15.88,1599.74,4230.02,105.04,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6847,2025-10-13 07:00:00,59319.26,1303.22,794.54,143.53,1727.43,4513.15,104.51,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6848,2025-10-13 08:00:00,62052.36,1356.07,783.01,2226.95,1664.32,4489.13,105.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6849,2025-10-13 09:00:00,62835.12,992.88,805.22,6856.34,1562.14,4294.92,105.63,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6850,2025-10-13 10:00:00,63696.32,726.41,648.3,12045.47,1482.63,3961.99,104.71,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6851,2025-10-13 11:00:00,64451.05,654.17,484.56,16421.56,1582.85,3788.5,104.65,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6852,2025-10-13 12:00:00,63852.24,741.44,388.81,19317.33,1423.48,3606.16,105.1,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6853,2025-10-13 13:00:00,62409.44,816.57,441.03,19853.33,1501.44,3588.94,104.8,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6854,2025-10-13 14:00:00,60959.37,1011.78,468.16,18029.87,1563.93,3623.2,106.21,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6855,2025-10-13 15:00:00,59783.24,1229.55,444.92,14441.48,1603.5,3776.55,106.47,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6856,2025-10-13 16:00:00,59165.91,1371.54,551.77,9179.66,1690.39,4087.07,106.6,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6857,2025-10-13 17:00:00,59879.93,1393.0,790.21,3270.7,1778.1,4476.21,107.28,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6858,2025-10-13 18:00:00,61401.08,1616.82,1077.4,246.96,2016.04,4666.25,107.4,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6859,2025-10-13 19:00:00,61859.69,2033.51,1329.99,81.22,1950.57,4677.49,107.05,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6860,2025-10-13 20:00:00,58714.23,2450.51,1494.77,19.6,1826.41,4531.86,107.47,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6861,2025-10-13 21:00:00,55141.92,2889.26,1580.83,11.29,1702.43,4259.41,107.99,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6862,2025-10-13 22:00:00,51696.96,3040.07,1538.88,11.39,1519.83,4024.88,109.1,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6863,2025-10-13 23:00:00,48281.29,3322.26,1509.21,10.18,1470.98,3851.74,109.6,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6864,2025-10-14 00:00:00,45871.92,3626.13,1623.28,10.07,1467.95,3719.48,110.13,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6865,2025-10-14 01:00:00,44159.34,4110.67,1913.33,9.81,1371.41,3667.71,110.44,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6866,2025-10-14 02:00:00,43563.09,4739.2,2025.46,9.86,1344.53,3631.03,110.34,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6867,2025-10-14 03:00:00,43740.87,5373.99,2342.88,9.87,1310.49,3624.8,110.39,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6868,2025-10-14 04:00:00,45388.91,6073.02,2536.64,10.03,1343.33,3663.97,109.88,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
6869,2025-10-14 05:00:00,48981.65,6677.93,2717.58,10.51,1378.31,3790.17,109.13,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
