Time Period,Month,Day,Hours,50Hertz,Amprion,TenneT,TransnetBW,NI
1,10,23,23,0.7720445688880322,0.7100267269170364,0.7079022035200447,0.6905677867902665,0.0
1,10,23,24,0.7359083400403191,0.6632224763269318,0.6540831470875821,0.6364403244495944,0.0
1,10,24,1,0.7008708076876632,0.6376987297826027,0.6127719478977511,0.5918352002059997,0.0
1,10,24,2,0.6663204612740714,0.6098237492996813,0.5862253806397542,0.5620579374275783,0.0
1,10,24,3,0.6555738175925876,0.5951560907061968,0.577082169297388,0.5540878073902408,0.0
1,10,24,4,0.6585701003460269,0.6006759797573453,0.5842021406621037,0.561884897643878,0.0
1,10,24,5,0.6802918118855523,0.6207808668338247,0.6030455545467244,0.5866676966653792,0.0
1,10,24,6,0.7245198482168935,0.6658492454927029,0.6532096836150301,0.6416366679541651,0.0
1,10,24,7,0.8028586333928781,0.7459105980032881,0.7549819283419472,0.7646308742114072,0.0
1,10,24,8,0.8003882021292226,0.8159975752900008,0.8373188469059926,0.8530356637054204,0.0
1,10,24,9,0.8833632842637751,0.8559409987233535,0.869796759323928,0.887657010428737,0.0
1,10,24,10,0.9089569045668772,0.8638855977736754,0.873542044978349,0.8874510106862368,0.0
1,10,24,11,0.9222388186663002,0.8800411465939254,0.8802752654001955,0.8970402986996265,0.0
1,10,24,12,0.9480043519564472,0.8769459675419502,0.8822950132700098,0.8914329857087679,0.0
1,10,24,13,0.9315524575526608,0.8572819368289569,0.8606129522279649,0.8583514870606412,0.0
1,10,24,14,0.906725010008429,0.8387108625171061,0.8276234460120129,0.8293467233165959,0.0
1,10,24,15,0.8836089592244999,0.8321806776329687,0.7987987149043163,0.7888997038753701,0.0
1,10,24,16,0.8745850145412213,0.8063630268463157,0.7825097779019416,0.7701084073644908,0.0
1,10,24,17,0.8754975215381988,0.8023677660522232,0.7823617998323789,0.7636719454100682,0.0
1,10,24,18,0.8873565433711482,0.7947170712442252,0.8152290822740605,0.799665250418437,0.0
1,10,24,19,0.8485857033828788,0.7885450821554202,0.85484748219025,0.8301830822711471,0.0
1,10,24,20,0.8228058935816969,0.7894727174202555,0.8402373760301719,0.8342979271275911,0.0
1,10,24,21,0.8133798271709367,0.7459932585714417,0.7887091423383155,0.7721653147933565,0.0
1,10,24,22,0.7726162241840527,0.6961397514672251,0.7357072391395446,0.7094322132097335,0.0
1,10,24,23,0.7350927943474533,0.6655920792806693,0.6973913954462914,0.6540924423844471,0.0
1,10,24,24,0.6945457184445978,0.6314808181559346,0.6489117718955162,0.6081205098493627,0.0
1,10,25,1,0.6874223342928337,0.5933191891916715,0.6039469548819668,0.5831378910776361,0.0
1,10,25,2,0.6740577354003341,0.57233258938822,0.5740863772873306,0.5401395648255439,0.0
1,10,25,3,0.6645471996326178,0.5515296797362209,0.5562080947059646,0.5220878073902407,0.0
1,10,25,4,0.6573328027230064,0.546340432957687,0.5489920903757508,0.5211288785889018,0.0
1,10,25,5,0.6547422108248075,0.549242737350637,0.5515635912836988,0.5210619286725892,0.0
1,10,25,6,0.6669450586318462,0.5570587532949421,0.5680760231875961,0.5351883610145488,0.0
1,10,25,7,0.6858519180790001,0.5882860790418721,0.6053560203939098,0.5685046993691258,0.0
1,10,25,8,0.7128374982080004,0.6289734475886075,0.6499105147366951,0.6064683919145101,0.0
1,10,25,9,0.7473914137493508,0.6761358939740446,0.6896598686967454,0.6225981717522853,0.0
1,10,25,10,0.7789317957530948,0.7156935680893469,0.7153150754295292,0.6637229303463371,0.0
1,10,25,11,0.8005392952043414,0.7344483325526502,0.7322190599245704,0.6900311574610531,0.0
1,10,25,12,0.8253024984489165,0.740060066679525,0.7518198246961867,0.7006545641817947,0.0
1,10,25,13,0.8232936743753877,0.7452584979656316,0.7473014736695068,0.7000736449079439,0.0
1,10,25,14,0.7862300671650359,0.7413458977396927,0.7336486415700516,0.671993820007725,0.0
1,10,25,15,0.767798496564417,0.722995251609585,0.7076324381896913,0.6378514226857216,0.0
1,10,25,16,0.7653637565783485,0.7010718320337255,0.7023274898728873,0.6233150508561864,0.0
1,10,25,17,0.7648271977052886,0.7115421706665197,0.7069492945942171,0.6245479593150508,0.0
1,10,25,18,0.7917996910325069,0.7335666198256781,0.7388654141639894,0.6429725762842796,0.0
1,10,25,19,0.8249372577082749,0.7517794983421964,0.7753033768682778,0.6722183597270504,0.0
1,10,25,20,0.810214605703585,0.737231238347156,0.7560797597429809,0.662753701557873,0.0
1,10,25,21,0.7714556628078446,0.7064723224864299,0.7102174710155049,0.6168466589416763,0.0
1,10,25,22,0.7381188198322152,0.6825742337824557,0.6727275108255343,0.5866924166344792,0.0
1,10,25,23,0.7163911597464252,0.6526602926184113,0.6456898659030591,0.564441354448307,0.0
1,10,25,24,0.677501943687492,0.6179887765317462,0.6031380954043861,0.5292298184627269,0.0
1,10,26,1,0.6497591136190182,0.5571046758328052,0.569231037854449,0.4994618256727178,0.0
1,10,26,2,0.6357586151308411,0.529569522130071,0.5418271581226428,0.4744452169434788,0.0
