Time Period,Month,Day,Hours,BGE,APS,PEPCO,DPL,DPL_MD,APS_MD,NI
1,11,5,21,0.5157889814000001,0.5531332290000001,0.5429951054000001,0.46788944730000004,0.46788944730000004,0.5531332290000001,4503.2078311000005
1,11,5,22,0.4924630755,0.5310195715,0.5217431406,0.44255196700000005,0.44255196700000005,0.5310195715,4088.2228915
1,11,5,23,0.46140432690000005,0.5053896584,0.5096381455000001,0.4151154656,0.4151154656,0.5053896584,4670.030120800001
1,11,5,24,0.43674814040000004,0.48284641130000006,0.4779355196,0.3867496083,0.3867496083,0.48284641130000006,4763.1325302000005
1,11,6,1,0.40610273220000004,0.46687772120000004,0.47093879250000004,0.3543078913,0.3543078913,0.46687772120000004,4258.1927707
1,11,6,2,0.4118191484,0.4527436815,0.42183386080000007,0.3597967054,0.3597967054,0.4527436815,3840.2259038
1,11,6,3,0.39227454970000003,0.44592117900000006,0.4273334978000001,0.35541565620000004,0.35541565620000004,0.44592117900000006,3664.6234944000003
1,11,6,4,0.3883812185,0.44146408020000005,0.4261055964,0.3530100937,0.3530100937,0.44146408020000005,3507.7409642000002
1,11,6,5,0.3888644056000001,0.4440282649000001,0.42661587980000004,0.35477148740000003,0.35477148740000003,0.4440282649000001,3456.2198792
1,11,6,6,0.3971000055,0.44992197910000004,0.42509004120000005,0.360952317,0.360952317,0.44992197910000004,3465.4969877000003
1,11,6,7,0.41346255610000004,0.4673621469,0.4381768347,0.38971418970000005,0.38971418970000005,0.4673621469,3617.9066264000003
1,11,6,8,0.43525252210000004,0.49204117160000005,0.46269783010000004,0.4020463832,0.4020463832,0.49204117160000005,3586.7620481000004
1,11,6,9,0.4666760219,0.5196917528,0.48584587590000006,0.43478463930000005,0.43478463930000005,0.5196917528,3797.4849396000004
1,11,6,10,0.4879158229000001,0.5392953522,0.5071575157,0.46042541710000007,0.46042541710000007,0.5392953522,4025.9337349
1,11,6,11,0.5016473352,0.5524893759,0.5127647415000001,0.47291628780000006,0.47291628780000006,0.5524893759,4338.539156600001
1,11,6,12,0.5070357776000001,0.5608334655,0.5368209726000001,0.4763182446,0.4763182446,0.5608334655,4595.3162651
