Time Period,Month,Day,Hours,50Hertz,Amprion,TenneT,TransnetBW,NI
1,1,21,5,0.6884401305586934,0.6889299130227133,0.6982687875401593,0.7050083687395391,0.0
1,1,21,6,0.7289497306200823,0.7296356505845939,0.7532040089397961,0.7559160551049311,0.0
1,1,21,7,0.8032470734639514,0.81739362044104,0.8327476777482888,0.849903437620703,0.0
1,1,21,8,0.8658703942636978,0.8928810881804572,0.9190791311635704,0.942706321617098,0.0
1,1,21,9,0.8818868550809209,0.9265974154795692,0.9609298610141082,0.9883352645809192,0.0
1,1,21,10,0.8791951378962252,0.9264412788508344,0.952439673837128,0.9861465173168532,0.0
1,1,21,11,0.8801915193955324,0.942385583996914,0.9457501047632352,0.9812025234968456,0.0
1,1,21,12,0.8829873361398574,0.9314468354779158,0.9405010301718116,0.9617097978627528,0.0
1,1,21,13,0.8765777775398358,0.9197457728303896,0.9251248428551474,0.9422428221964724,0.0
1,1,21,14,0.8611710427147261,0.9140881161656518,0.907566088140802,0.9288013389983264,0.0
1,1,21,15,0.8408567572213864,0.8897399865906189,0.883983447408856,0.9090768636539204,0.0
1,1,21,16,0.8332128752714767,0.8869570807961131,0.8832632001676212,0.9129393588258016,0.0
1,1,21,17,0.8378229986264806,0.8848354595468364,0.906147419332309,0.9219775975280032,0.0
1,1,21,18,0.8720568823787997,0.8992000293904242,0.9548186723006008,0.953186558516802,0.0
1,1,21,19,0.8752988400929638,0.912655332984322,0.952003160357592,0.9549633062958672,0.0
1,1,21,20,0.8653498964655522,0.8981438110195722,0.919821204078782,0.9343375820780224,0.0
1,1,21,21,0.8230854752561294,0.8441848290303915,0.8691092505936584,0.8853868932663834,0.0
1,1,21,22,0.7769693703404292,0.802220813931061,0.8172732748987289,0.8551564310544612,0.0
1,1,21,23,0.7373966663157023,0.75766676769625,0.7861171252968292,0.8130809836487705,0.0
1,1,21,24,0.6963963111874903,0.7197714894515931,0.7402941227825115,0.7757177803527746,0.0
