Month,Day,Period,EKPC_KY,AP_MD,AP_PA,AP_VA,AP_WV,AEP_VA,AEP_WV,AEP_KY,AEP_TN,AEP_OH,AEP_IN,AEP_MI,DPL_IL,DPL_DE,DOM_NC,DOM_VA,DAY_OH,JC_NJ,RECO_NJ,BC_MD,ME_PA,PS_NJ,CE_IL,AE_NJ,OVEC_OH,PE_PA,PL_PA,DEOK_OH,DUQ_PA,PN_PA,PEP_MD,ATSI_PA,ATSI_OH,ATSI
3,12,6,0.060981699,0,0,0,0,0.083651164,0.083651164,0.083651164,0.083651164,0.083651164,0.083651164,0.083651164,0.083651164,0.132834951,0.132834951,0,0,0.083651164,0.669209314,0.669209314,0.075561787,0,0.669209314,0,0.669209314,0.083651164,0,0,0.083651164,0,0,0.075561787,0.083651164,0.083651164
3,12,7,0.083651164,0,0,0,0,0.075561787,0.075561787,0.075561787,0.075561787,0.075561787,0.075561787,0.075561787,0.075561787,0.198284241,0.198284241,0,0,0.075561787,0.669209314,0.669209314,0.132834951,0,0.669209314,0.05445381,0.669209314,0.075561787,0,0,0.075561787,0,0,0.132834951,0.075561787,0.075561787
3,12,8,0.101521531,0,0,0,0,0.1113397,0.1113397,0.1113397,0.1113397,0.1113397,0.1113397,0.1113397,0.1113397,0.301565545,0.301565545,0,0,0.1113397,0.738385728,0.738385728,0.170003951,0,0.738385728,0.144549212,0.738385728,0.1113397,0,0,0.1113397,0,0,0.170003951,0.1113397,0.1113397
3,12,9,0.170003951,0,0,0,0,0.156932682,0.156932682,0.156932682,0.156932682,0.156932682,0.156932682,0.156932682,0.156932682,0.387273908,0.387273908,0,0,0.156932682,0.890717596,0.890717596,0.21353044,0,0.890717596,0.170003951,0.890717596,0.156932682,0,0,0.156932682,0,0,0.21353044,0.156932682,0.156932682
3,12,10,0.246327893,0,0,0,0,0.170003951,0.170003951,0.170003951,0.170003951,0.170003951,0.170003951,0.170003951,0.170003951,0.41097817,0.41097817,0,0,0.170003951,0.812172251,0.812172251,0.282322679,0,0.812172251,0.156932682,0.812172251,0.170003951,0,0,0.170003951,0,0,0.282322679,0.170003951,0.170003951
3,12,11,0.263916325,0,0,0,0,0.170003951,0.170003951,0.170003951,0.170003951,0.170003951,0.170003951,0.170003951,0.170003951,0.387273908,0.387273908,0,0,0.170003951,0.669209314,0.669209314,0.301565545,0,0.669209314,0.156932682,0.669209314,0.170003951,0,0,0.170003951,0,0,0.301565545,0.170003951,0.170003951
3,12,12,0.263916325,0,0,0,0,0.170003951,0.170003951,0.170003951,0.170003951,0.170003951,0.170003951,0.170003951,0.170003951,0.387273908,0.387273908,0,0,0.170003951,0.636303424,0.636303424,0.41097817,0,0.636303424,0.144549212,0.636303424,0.170003951,0,0,0.170003951,0,0,0.41097817,0.170003951,0.170003951
3,12,13,0.246327893,0,0,0,0,0.156932682,0.156932682,0.156932682,0.156932682,0.156932682,0.156932682,0.156932682,0.156932682,0.364499104,0.364499104,0,0,0.156932682,0.636303424,0.636303424,0.544091958,0,0.636303424,0.132834951,0.636303424,0.156932682,0,0,0.156932682,0,0,0.544091958,0.156932682,0.156932682
3,12,14,0.21353044,0,0,0,0,0.132834951,0.132834951,0.132834951,0.132834951,0.132834951,0.132834951,0.132834951,0.132834951,0.435630478,0.435630478,0,0,0.132834951,0.669209314,0.669209314,0.604494294,0,0.669209314,0.144549212,0.669209314,0.132834951,0,0,0.132834951,0,0,0.604494294,0.132834951,0.132834951
3,12,15,0.170003951,0,0,0,0,0.083651164,0.083651164,0.083651164,0.083651164,0.083651164,0.083651164,0.083651164,0.083651164,0.515461572,0.515461572,0,0,0.083651164,0.738385728,0.738385728,0.515461572,0,0.738385728,0.183781608,0.738385728,0.083651164,0,0,0.083651164,0,0,0.515461572,0.083651164,0.083651164
3,12,16,0.1113397,0,0,0,0,0.048409239,0.048409239,0.048409239,0.048409239,0.048409239,0.048409239,0.048409239,0.048409239,0.387273908,0.387273908,0,0,0.048409239,0.703230552,0.703230552,0.301565545,0,0.703230552,0.170003951,0.703230552,0.048409239,0,0,0.048409239,0,0,0.301565545,0.048409239,0.048409239
3,12,17,0.048409239,0,0,0,0,0.021250494,0.021250494,0.021250494,0.021250494,0.021250494,0.021250494,0.021250494,0.021250494,0.198284241,0.198284241,0,0,0.021250494,0.48785359,0.48785359,0.132834951,0,0.48785359,0.183781608,0.48785359,0.021250494,0,0,0.021250494,0,0,0.132834951,0.021250494,0.021250494
3,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12177131,0.12177131,0,0,0,0.364499104,0.364499104,0.05445381,0,0.364499104,0.282322679,0.364499104,0,0,0,0,0,0,0.05445381,0,0
3,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12177131,0.12177131,0,0,0,0.387273908,0.387273908,0.042829396,0,0.387273908,0.301565545,0.387273908,0,0,0,0,0,0,0.042829396,0,0
3,12,20,0.02478553,0,0,0,0,0,0,0,0,0,0,0,0,0.1113397,0.1113397,0,0,0,0.364499104,0.364499104,0.05445381,0,0.364499104,0.342635169,0.364499104,0,0,0,0,0,0,0.05445381,0,0
3,12,21,0.021250494,0,0,0,0,0,0,0,0,0,0,0,0,0.101521531,0.101521531,0,0,0,0.342635169,0.342635169,0.060981699,0,0.342635169,0.48785359,0.342635169,0,0,0,0,0,0,0.060981699,0,0
3,12,22,0.021250494,0,0,0,0,0,0,0,0,0,0,0,0,0.083651164,0.083651164,0,0,0,0.342635169,0.342635169,0.068011495,0,0.342635169,0.774693432,0.342635169,0,0,0,0,0,0,0.068011495,0,0
3,12,23,0.02478553,0,0,0,0,0,0,0,0,0,0,0,0,0.083651164,0.083651164,0,0,0,0.342635169,0.342635169,0.083651164,0,0.342635169,0.850840777,0.342635169,0,0,0,0,0,0,0.083651164,0,0
3,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1113397,0.1113397,0,0,0,0.301565545,0.301565545,0.092298216,0,0.301565545,0.435630478,0.301565545,0,0,0,0,0,0,0.092298216,0,0
3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132834951,0.132834951,0,0,0,0.301565545,0.301565545,0.092298216,0,0.301565545,0.263916325,0.301565545,0,0,0,0,0,0,0.092298216,0,0
3,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156932682,0.156932682,0,0,0,0.321663512,0.321663512,0.092298216,0,0.321663512,0.435630478,0.321663512,0,0,0,0,0,0,0.092298216,0,0
3,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156932682,0.156932682,0,0,0,0.364499104,0.364499104,0.092298216,0,0.364499104,0.636303424,0.364499104,0,0,0,0,0,0,0.092298216,0,0
3,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144549212,0.144549212,0,0,0,0.387273908,0.387273908,0.092298216,0,0.387273908,0.703230552,0.387273908,0,0,0,0,0,0,0.092298216,0,0
3,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132834951,0.132834951,0,0,0,0.435630478,0.435630478,0.068011495,0,0.435630478,0.604494294,0.435630478,0,0,0,0,0,0,0.068011495,0,0
3,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132834951,0.132834951,0,0,0,0.544091958,0.544091958,0.042829396,0,0.544091958,0.461249421,0.544091958,0,0,0,0,0,0,0.042829396,0,0
3,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156932682,0.156932682,0,0,0,0.604494294,0.604494294,0.060981699,0,0.604494294,0.435630478,0.604494294,0,0,0,0,0,0,0.060981699,0,0
3,13,8,0.037695693,0,0,0,0,0,0,0,0,0,0,0,0,0.229538795,0.229538795,0,0,0,0.636303424,0.636303424,0.156932682,0,0.636303424,0.461249421,0.636303424,0,0,0,0,0,0,0.156932682,0,0
3,13,9,0.068011495,0,0,0,0,0,0,0,0,0,0,0,0,0.342635169,0.342635169,0,0,0,0.703230552,0.703230552,0.263916325,0,0.703230552,0.435630478,0.703230552,0,0,0,0,0,0,0.263916325,0,0
3,13,10,0.101521531,0,0,0,0,0,0,0,0,0,0,0,0,0.387273908,0.387273908,0,0,0,0.703230552,0.703230552,0.301565545,0,0.703230552,0.461249421,0.703230552,0,0,0,0,0,0,0.301565545,0,0
3,13,11,0.132834951,0,0,0,0,0,0,0,0,0,0,0,0,0.387273908,0.387273908,0,0,0,0.573763335,0.573763335,0.301565545,0,0.573763335,0.573763335,0.573763335,0,0,0,0,0,0,0.301565545,0,0
3,13,12,0.156932682,0,0,0,0,0.021250494,0.021250494,0.021250494,0.021250494,0.021250494,0.021250494,0.021250494,0.021250494,0.364499104,0.364499104,0,0,0.021250494,0.48785359,0.48785359,0.301565545,0,0.48785359,0.669209314,0.48785359,0.021250494,0,0,0.021250494,0,0,0.301565545,0.021250494,0.021250494
3,13,13,0.156932682,0,0,0,0,0.02478553,0.02478553,0.02478553,0.02478553,0.02478553,0.02478553,0.02478553,0.02478553,0.364499104,0.364499104,0.021250494,0.021250494,0.02478553,0.41097817,0.41097817,0.301565545,0,0.41097817,0.669209314,0.41097817,0.02478553,0,0,0.02478553,0,0,0.301565545,0.02478553,0.02478553
3,13,14,0.132834951,0,0,0,0,0.021250494,0.021250494,0.021250494,0.021250494,0.021250494,0.021250494,0.021250494,0.021250494,0.364499104,0.364499104,0.021250494,0.021250494,0.021250494,0.364499104,0.364499104,0.321663512,0,0.364499104,0.544091958,0.364499104,0.021250494,0,0,0.021250494,0,0,0.321663512,0.021250494,0.021250494
3,13,15,0.1113397,0,0,0,0,0,0,0,0,0,0,0,0,0.342635169,0.342635169,0,0,0,0.342635169,0.342635169,0.321663512,0,0.342635169,0.364499104,0.342635169,0,0,0,0,0,0,0.321663512,0,0
3,13,16,0.083651164,0,0,0,0,0,0,0,0,0,0,0,0,0.282322679,0.282322679,0,0,0,0.301565545,0.301565545,0.282322679,0,0.301565545,0.12177131,0.301565545,0,0,0,0,0,0,0.282322679,0,0
3,13,17,0.032989541,0,0,0,0,0,0,0,0,0,0,0,0,0.144549212,0.144549212,0,0,0,0.246327893,0.246327893,0.170003951,0,0.246327893,0.032989541,0.246327893,0,0,0,0,0,0,0.170003951,0,0
3,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075561787,0.075561787,0,0,0,0.170003951,0.170003951,0.083651164,0,0.170003951,0.021250494,0.170003951,0,0,0,0,0,0,0.083651164,0,0
3,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075561787,0.075561787,0,0,0,0.132834951,0.132834951,0.060981699,0,0.132834951,0.028692349,0.132834951,0,0,0,0,0,0,0.060981699,0,0
3,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075561787,0.075561787,0,0,0,0.12177131,0.12177131,0.060981699,0,0.12177131,0.032989541,0.12177131,0,0,0,0,0,0,0.060981699,0,0
3,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068011495,0.068011495,0,0,0,0.12177131,0.12177131,0.048409239,0,0.12177131,0.028692349,0.12177131,0,0,0,0,0,0,0.048409239,0,0
3,13,22,0.021250494,0,0,0,0,0,0,0,0,0,0,0,0,0.042829396,0.042829396,0,0,0,0.12177131,0.12177131,0.042829396,0,0.12177131,0.021250494,0.12177131,0,0,0,0,0,0,0.042829396,0,0
3,13,23,0.028692349,0,0,0,0,0,0,0,0,0,0,0,0,0.028692349,0.028692349,0,0,0,0.12177131,0.12177131,0.037695693,0,0.12177131,0,0.12177131,0,0,0,0,0,0,0.037695693,0,0
3,13,24,0.028692349,0,0,0,0,0,0,0,0,0,0,0,0,0.02478553,0.02478553,0,0,0,0.12177131,0.12177131,0.028692349,0,0.12177131,0,0.12177131,0,0,0,0,0,0,0.028692349,0,0
3,14,1,0.021250494,0,0,0,0,0,0,0,0,0,0,0,0,0.02478553,0.02478553,0,0,0,0.1113397,0.1113397,0.02478553,0,0.1113397,0,0.1113397,0,0,0,0,0,0,0.02478553,0,0
3,14,2,0.021250494,0,0,0,0,0,0,0,0,0,0,0,0,0.021250494,0.021250494,0,0,0,0.101521531,0.101521531,0,0,0.101521531,0,0.101521531,0,0,0,0,0,0,0,0,0
3,14,3,0.021250494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075561787,0.075561787,0,0,0.075561787,0,0.075561787,0,0,0,0,0,0,0,0,0
3,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05445381,0.05445381,0,0,0.05445381,0,0.05445381,0,0,0,0,0,0,0,0,0
3,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048409239,0.048409239,0.021250494,0,0.048409239,0,0.048409239,0,0,0,0,0,0,0.021250494,0,0
3,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060981699,0.060981699,0.02478553,0,0.060981699,0,0.060981699,0,0,0,0,0,0,0.02478553,0,0
3,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048409239,0.048409239,0,0,0,0.092298216,0.092298216,0.05445381,0,0.092298216,0,0.092298216,0,0,0,0,0,0,0.05445381,0,0
3,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1113397,0.1113397,0,0,0,0.12177131,0.12177131,0.1113397,0,0.12177131,0.042829396,0.12177131,0,0,0,0,0,0,0.1113397,0,0
3,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144549212,0.144549212,0,0,0,0.132834951,0.132834951,0.170003951,0,0.132834951,0.042829396,0.132834951,0,0,0,0,0,0,0.170003951,0,0
3,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183781608,0.183781608,0,0,0,0.156932682,0.156932682,0.21353044,0,0.156932682,0.037695693,0.156932682,0,0,0,0,0,0,0.21353044,0,0
3,14,11,0.021250494,0,0,0,0,0,0,0,0,0,0,0,0,0.21353044,0.21353044,0,0,0,0.156932682,0.156932682,0.21353044,0,0.156932682,0.042829396,0.156932682,0,0,0,0,0,0,0.21353044,0,0
3,14,12,0.02478553,0,0,0,0,0,0,0,0,0,0,0,0,0.21353044,0.21353044,0,0,0,0.132834951,0.132834951,0.183781608,0,0.132834951,0.068011495,0.132834951,0,0,0,0,0,0,0.183781608,0,0
3,14,13,0.037695693,0,0,0,0,0,0,0,0,0,0,0,0,0.170003951,0.170003951,0,0,0,0.083651164,0.083651164,0.144549212,0,0.083651164,0.12177131,0.083651164,0,0,0,0,0,0,0.144549212,0,0
3,14,14,0.060981699,0,0,0,0,0,0,0,0,0,0,0,0,0.132834951,0.132834951,0,0,0,0.05445381,0.05445381,0.1113397,0,0.05445381,0.183781608,0.05445381,0,0,0,0,0,0,0.1113397,0,0
3,14,15,0.060981699,0,0,0,0,0,0,0,0,0,0,0,0,0.101521531,0.101521531,0,0,0,0.037695693,0.037695693,0.075561787,0,0.037695693,0.21353044,0.037695693,0,0,0,0,0,0,0.075561787,0,0
3,14,16,0.032989541,0,0,0,0,0,0,0,0,0,0,0,0,0.060981699,0.060981699,0,0,0,0.028692349,0.028692349,0.037695693,0,0.028692349,0.183781608,0.028692349,0,0,0,0,0,0,0.037695693,0,0
3,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021250494,0.021250494,0,0,0,0,0,0,0,0,0.083651164,0,0,0,0,0,0,0,0,0,0
3,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048409239,0,0,0,0,0,0,0,0,0,0
3,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05445381,0,0,0,0,0,0,0,0,0,0
3,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05445381,0,0,0,0,0,0,0,0,0,0
3,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05445381,0,0,0,0,0,0,0,0,0,0
3,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048409239,0,0,0,0,0,0,0,0,0,0
3,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042829396,0,0,0,0,0,0,0,0,0,0
3,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028692349,0,0,0,0,0,0,0,0,0,0
3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02478553,0,0,0,0,0,0,0,0,0,0
3,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021250494,0.021250494,0,0,0.021250494,0.02478553,0.021250494,0,0,0,0,0,0,0,0,0
3,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02478553,0.02478553,0,0,0.02478553,0.02478553,0.02478553,0,0,0,0,0,0,0,0,0
3,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028692349,0.028692349,0,0,0.028692349,0.032989541,0.028692349,0,0,0,0,0,0,0,0,0
3,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02478553,0.02478553,0,0,0.02478553,0.048409239,0.02478553,0,0,0,0,0,0,0,0,0
3,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02478553,0.02478553,0.032989541,0,0.02478553,0.12177131,0.02478553,0,0,0,0,0,0,0.032989541,0,0
3,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028692349,0.028692349,0,0,0,0.042829396,0.042829396,0.05445381,0,0.042829396,0.198284241,0.042829396,0,0,0,0,0,0,0.05445381,0,0
3,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060981699,0.060981699,0,0,0,0.068011495,0.068011495,0.068011495,0,0.068011495,0.21353044,0.068011495,0,0,0,0,0,0,0.068011495,0,0
3,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068011495,0.068011495,0,0,0,0.060981699,0.060981699,0.101521531,0,0.060981699,0.21353044,0.060981699,0,0,0,0,0,0,0.101521531,0,0
3,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068011495,0.068011495,0.021250494,0.021250494,0,0.05445381,0.05445381,0.12177131,0,0.05445381,0.263916325,0.05445381,0,0,0,0,0,0,0.12177131,0,0
3,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075561787,0.075561787,0.021250494,0.021250494,0,0.060981699,0.060981699,0.132834951,0,0.060981699,0.301565545,0.060981699,0,0,0,0,0,0,0.132834951,0,0
3,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092298216,0.092298216,0.02478553,0.02478553,0,0.075561787,0.075561787,0.132834951,0,0.075561787,0.301565545,0.075561787,0,0,0,0,0,0,0.132834951,0,0
3,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12177131,0.12177131,0.028692349,0.028692349,0,0.101521531,0.101521531,0.144549212,0,0.101521531,0.301565545,0.101521531,0,0,0,0,0,0,0.144549212,0,0
3,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144549212,0.144549212,0.028692349,0.028692349,0,0.144549212,0.144549212,0.132834951,0,0.144549212,0.342635169,0.144549212,0,0,0,0,0,0,0.132834951,0,0
3,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156932682,0.156932682,0.02478553,0.02478553,0,0.183781608,0.183781608,0.101521531,0,0.183781608,0.321663512,0.183781608,0,0,0,0,0,0,0.101521531,0,0
3,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170003951,0.170003951,0,0,0,0.198284241,0.198284241,0.075561787,0,0.198284241,0.301565545,0.198284241,0,0,0,0,0,0,0.075561787,0,0
3,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132834951,0.132834951,0,0,0,0.183781608,0.183781608,0.075561787,0,0.183781608,0.21353044,0.183781608,0,0,0,0,0,0,0.075561787,0,0
3,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101521531,0.101521531,0,0,0,0.170003951,0.170003951,0.092298216,0,0.170003951,0.132834951,0.170003951,0,0,0,0,0,0,0.092298216,0,0
3,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1113397,0.1113397,0,0,0,0.198284241,0.198284241,0.1113397,0,0.198284241,0.083651164,0.198284241,0,0,0,0,0,0,0.1113397,0,0
3,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144549212,0.144549212,0,0,0,0.21353044,0.21353044,0.132834951,0,0.21353044,0.075561787,0.21353044,0,0,0,0,0,0,0.132834951,0,0
3,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170003951,0.170003951,0,0,0,0.21353044,0.21353044,0.132834951,0,0.21353044,0.075561787,0.21353044,0,0,0,0,0,0,0.132834951,0,0
3,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21353044,0.21353044,0,0,0,0.21353044,0.21353044,0.101521531,0,0.21353044,0.075561787,0.21353044,0,0,0,0,0,0,0.101521531,0,0
3,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282322679,0.282322679,0,0,0,0.246327893,0.246327893,0.05445381,0,0.246327893,0.068011495,0.246327893,0,0,0,0,0,0,0.05445381,0,0
3,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387273908,0.387273908,0,0,0,0.321663512,0.321663512,0,0,0.321663512,0.048409239,0.321663512,0,0,0,0,0,0,0,0,0
3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301565545,0.301565545,0,0,0,0.435630478,0.435630478,0,0,0.435630478,0.037695693,0.435630478,0,0,0,0,0,0,0,0,0
3,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156932682,0.156932682,0,0,0,0.48785359,0.48785359,0.037695693,0,0.48785359,0.032989541,0.48785359,0,0,0,0,0,0,0.037695693,0,0
3,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048409239,0.048409239,0,0,0,0.48785359,0.48785359,0.037695693,0,0.48785359,0.032989541,0.48785359,0,0,0,0,0,0,0.037695693,0,0
3,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544091958,0.544091958,0,0,0.544091958,0.042829396,0.544091958,0,0,0,0,0,0,0,0,0
3,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604494294,0.604494294,0,0,0.604494294,0.060981699,0.604494294,0,0,0,0,0,0,0,0,0
3,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41097817,0.41097817,0,0,0.41097817,0.101521531,0.41097817,0,0,0,0,0,0,0,0,0
3,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05445381,0.05445381,0,0,0,0.183781608,0.183781608,0,0,0.183781608,0.183781608,0.183781608,0,0,0,0,0,0,0,0,0
3,16,8,0.048409239,0,0,0,0,0,0,0,0,0,0,0,0,0.092298216,0.092298216,0,0,0,0.1113397,0.1113397,0,0,0.1113397,0.229538795,0.1113397,0,0,0,0,0,0,0,0,0
3,16,9,0.075561787,0,0,0,0,0,0,0,0,0,0,0,0,0.12177131,0.12177131,0,0,0,0.170003951,0.170003951,0.042829396,0,0.170003951,0.21353044,0.170003951,0,0,0,0,0,0,0.042829396,0,0
3,16,10,0.075561787,0,0,0,0,0,0,0,0,0,0,0,0,0.156932682,0.156932682,0,0,0,0.263916325,0.263916325,0.092298216,0,0.263916325,0.183781608,0.263916325,0,0,0,0,0,0,0.092298216,0,0
3,16,11,0.1113397,0,0,0,0,0,0,0,0,0,0,0,0,0.144549212,0.144549212,0,0,0,0.21353044,0.21353044,0.12177131,0,0.21353044,0.183781608,0.21353044,0,0,0,0,0,0,0.12177131,0,0
3,16,12,0.144549212,0,0,0,0,0,0,0,0,0,0,0,0,0.12177131,0.12177131,0,0,0,0.156932682,0.156932682,0.1113397,0,0.156932682,0.170003951,0.156932682,0,0,0,0,0,0,0.1113397,0,0
3,16,13,0.132834951,0,0,0,0,0,0,0,0,0,0,0,0,0.1113397,0.1113397,0.021250494,0.021250494,0,0.12177131,0.12177131,0.083651164,0,0.12177131,0.170003951,0.12177131,0,0,0,0,0,0,0.083651164,0,0
3,16,14,0.132834951,0,0,0,0,0,0,0,0,0,0,0,0,0.1113397,0.1113397,0,0,0,0.101521531,0.101521531,0.068011495,0,0.101521531,0.198284241,0.101521531,0,0,0,0,0,0,0.068011495,0,0
3,16,15,0.144549212,0,0,0,0,0,0,0,0,0,0,0,0,0.101521531,0.101521531,0,0,0,0.092298216,0.092298216,0.048409239,0,0.092298216,0.21353044,0.092298216,0,0,0,0,0,0,0.048409239,0,0
3,16,16,0.1113397,0,0,0,0,0,0,0,0,0,0,0,0,0.075561787,0.075561787,0,0,0,0.068011495,0.068011495,0.021250494,0,0.068011495,0.183781608,0.068011495,0,0,0,0,0,0,0.021250494,0,0
3,16,17,0.05445381,0,0,0,0,0,0,0,0,0,0,0,0,0.028692349,0.028692349,0,0,0,0.037695693,0.037695693,0,0,0.037695693,0.092298216,0.037695693,0,0,0,0,0,0,0,0,0
3,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032989541,0.032989541,0,0,0.032989541,0.048409239,0.032989541,0,0,0,0,0,0,0,0,0
3,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048409239,0.048409239,0,0,0.048409239,0.028692349,0.048409239,0,0,0,0,0,0,0,0,0
3,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068011495,0.068011495,0.02478553,0,0.068011495,0.021250494,0.068011495,0,0,0,0,0,0,0.02478553,0,0
3,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083651164,0.083651164,0.048409239,0,0.083651164,0.028692349,0.083651164,0,0,0,0,0,0,0.048409239,0,0
3,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075561787,0.075561787,0.060981699,0,0.075561787,0.042829396,0.075561787,0,0,0,0,0,0,0.060981699,0,0
3,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02478553,0.02478553,0,0,0,0.068011495,0.068011495,0.060981699,0,0.068011495,0.042829396,0.068011495,0,0,0,0,0,0,0.060981699,0,0
3,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042829396,0.042829396,0,0,0,0.075561787,0.075561787,0.05445381,0,0.075561787,0.032989541,0.075561787,0,0,0,0,0,0,0.05445381,0,0
3,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068011495,0.068011495,0,0,0,0.1113397,0.1113397,0.048409239,0,0.1113397,0.028692349,0.1113397,0,0,0,0,0,0,0.048409239,0,0
3,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075561787,0.075561787,0,0,0,0.198284241,0.198284241,0.037695693,0,0.198284241,0.032989541,0.198284241,0,0,0,0,0,0,0.037695693,0,0
3,17,3,0.021250494,0,0,0,0,0,0,0,0,0,0,0,0,0.060981699,0.060981699,0,0,0,0.263916325,0.263916325,0.02478553,0,0.263916325,0.042829396,0.263916325,0,0,0,0,0,0,0.02478553,0,0
3,17,4,0.02478553,0,0,0,0,0,0,0,0,0,0,0,0,0.042829396,0.042829396,0,0,0,0.229538795,0.229538795,0,0,0.229538795,0.060981699,0.229538795,0,0,0,0,0,0,0,0,0
3,17,5,0.021250494,0,0,0,0,0,0,0,0,0,0,0,0,0.028692349,0.028692349,0,0,0,0.156932682,0.156932682,0,0,0.156932682,0.075561787,0.156932682,0,0,0,0,0,0,0,0,0
3,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02478553,0.02478553,0,0,0,0.132834951,0.132834951,0.028692349,0,0.132834951,0.12177131,0.132834951,0,0,0,0,0,0,0.028692349,0,0
