Month,Day,Period,BGE,APS,PEPCO,DPL,DPL_MD,APS_MD,NI
3,10,23,0.551830331,0.642887732,0.541921741,0.553236161,0.553236161,0.642887732,3019.713855
3,10,24,0.527509251,0.628199144,0.521726335,0.534405874,0.534405874,0.628199144,2700.903614
3,11,1,0.514664688,0.61307031,0.503523727,0.525291792,0.525291792,0.61307031,2512.951807
3,11,2,0.509920913,0.6121656,0.494754434,0.526521098,0.526521098,0.6121656,2548.042169
3,11,3,0.513773218,0.617695946,0.495951134,0.535109832,0.535109832,0.617695946,2607.228916
3,11,4,0.524556213,0.628441122,0.501051044,0.547451182,0.547451182,0.628441122,2845.61747
3,11,5,0.547743637,0.645740866,0.517990458,0.568943292,0.568943292,0.645740866,3130.572289
3,11,6,0.587358375,0.678156547,0.554114722,0.607276611,0.607276611,0.678156547,3848.177711
3,11,7,0.636013723,0.722383268,0.605975854,0.65639369,0.65639369,0.722383268,4322.424699
3,11,8,0.63809897,0.729636008,0.617443982,0.644182424,0.644182424,0.729636008,4400.436747
3,11,9,0.593342012,0.699719157,0.593299699,0.575975346,0.575975346,0.699719157,3491.114458
3,11,10,0.550147641,0.665701578,0.56047673,0.528581027,0.528581027,0.665701578,2437.650602
3,11,11,0.52223119,0.641886054,0.542585216,0.495976644,0.495976644,0.641886054,1776.957831
3,11,12,0.505845422,0.621598012,0.531795542,0.478842462,0.478842462,0.621598012,1452.560241
3,11,13,0.495192594,0.607412478,0.520945037,0.467662983,0.467662983,0.607412478,1368.825301
3,11,14,0.490008686,0.595348828,0.515013958,0.458643901,0.458643901,0.595348828,1275.150602
3,11,15,0.485159982,0.584963469,0.510531306,0.458439093,0.458439093,0.584963469,1258.885542
3,11,16,0.487853108,0.57950164,0.519166517,0.458133817,0.458133817,0.57950164,1469.126506
3,11,17,0.503887506,0.579989928,0.525178885,0.478582293,0.478582293,0.579989928,1853.614458
3,11,18,0.524559333,0.590088812,0.543454198,0.506862921,0.506862921,0.590088812,2294.879518
3,11,19,0.552152491,0.608238431,0.556830362,0.538598407,0.538598407,0.608238431,2800.150602
3,11,20,0.558325991,0.618071711,0.553165362,0.544887775,0.544887775,0.618071711,3064.156627
3,11,21,0.549461208,0.613708234,0.540850903,0.539745243,0.539745243,0.613708234,2948.328313
3,11,22,0.536708671,0.605154445,0.525432255,0.529474529,0.529474529,0.605154445,2706.762048
3,11,23,0.516561489,0.589773591,0.513881741,0.510028223,0.510028223,0.589773591,2266.86747
3,11,24,0.493681336,0.577104307,0.49384581,0.488358642,0.488358642,0.577104307,1908.433735
3,12,1,0.474707229,0.572328345,0.47166601,0.470533716,0.470533716,0.572328345,2425
3,12,2,0.462903872,0.575560788,0.463093823,0.459707583,0.459707583,0.575560788,2504.36747
3,12,3,0.454193505,0.577831718,0.451234589,0.451716415,0.451716415,0.577831718,2310.993976
3,12,4,0.450178844,0.581053134,0.452096082,0.448393692,0.448393692,0.581053134,2280.572289
3,12,5,0.453737348,0.593280203,0.445225326,0.452162711,0.452162711,0.593280203,2223.629518
3,12,6,0.463728981,0.614003766,0.461380334,0.458653925,0.458653925,0.614003766,2259.638554
3,12,7,0.488937136,0.64163049,0.490560408,0.478490939,0.478490939,0.64163049,2743.524096
3,12,8,0.533470483,0.672170401,0.531699271,0.502890689,0.502890689,0.672170401,3287.801205
3,12,9,0.582210058,0.70306038,0.570788527,0.537574593,0.537574593,0.70306038,3692.018072
3,12,10,0.621561765,0.728631967,0.608966237,0.57144496,0.57144496,0.728631967,4537.951807
3,12,11,0.65019783,0.740864351,0.632131931,0.604460782,0.604460782,0.740864351,5192.319277
3,12,12,0.665663486,0.747620436,0.643748756,0.617665106,0.617665106,0.747620436,5701.957831
3,12,13,0.668899405,0.754951243,0.65326866,0.634476016,0.634476016,0.754951243,5986.731928
3,12,14,0.67563938,0.75691975,0.650771133,0.647889477,0.647889477,0.75691975,6135.391566
3,12,15,0.692453655,0.755445142,0.667087627,0.671824477,0.671824477,0.755445142,6578.313253
3,12,16,0.700908506,0.757058952,0.664976457,0.694288687,0.694288687,0.757058952,6724.533133
3,12,17,0.690221932,0.765850388,0.657214796,0.716550595,0.716550595,0.765850388,6689.307229
3,12,18,0.703586034,0.785650044,0.667215499,0.729692496,0.729692496,0.785650044,6771.686747
3,12,19,0.740166345,0.815645749,0.706081526,0.752099751,0.752099751,0.815645749,7187.183735
3,12,20,0.754429857,0.821808211,0.71541912,0.750525758,0.750525758,0.821808211,7449.849398
3,12,21,0.749770167,0.811059392,0.711933689,0.754502319,0.754502319,0.811059392,7435.828313
3,12,22,0.737832105,0.795347568,0.699697963,0.748588394,0.748588394,0.795347568,7234.924699
3,12,23,0.714944436,0.775660729,0.676692839,0.730020326,0.730020326,0.775660729,6815.361446
3,12,24,0.692451244,0.758644311,0.660521024,0.718700511,0.718700511,0.758644311,6151.054217
3,13,1,0.676810045,0.747436935,0.6476421,0.709266345,0.709266345,0.747436935,6086.295181
3,13,2,0.667985957,0.742608502,0.635458436,0.704026307,0.704026307,0.742608502,6168.975904
3,13,3,0.666029602,0.74404895,0.633015894,0.699386796,0.699386796,0.74404895,6168.975904
3,13,4,0.670133028,0.745866146,0.632905924,0.706186248,0.706186248,0.745866146,6245.180723
3,13,5,0.681190398,0.754069274,0.638063192,0.707533335,0.707533335,0.754069274,6251.355422
3,13,6,0.699191644,0.768408382,0.652838096,0.721773319,0.721773319,0.768408382,6689.457831
3,13,7,0.712590344,0.78242715,0.66168941,0.726301655,0.726301655,0.78242715,7015.963855
3,13,8,0.707452094,0.783311778,0.670105411,0.711466838,0.711466838,0.783311778,7089.156627
3,13,9,0.692600839,0.771247537,0.652702003,0.680958608,0.680958608,0.771247537,7094.879518
3,13,10,0.673538251,0.750915588,0.641420386,0.653756925,0.653756925,0.750915588,6687.048193
3,13,11,0.650720772,0.735892091,0.625097864,0.62513161,0.62513161,0.735892091,6088.253012
3,13,12,0.634978189,0.721008582,0.604932782,0.601457004,0.601457004,0.721008582,5559.789157
3,13,13,0.609287221,0.701641198,0.584827435,0.574069195,0.574069195,0.701641198,5442.018072
3,13,14,0.598058987,0.686121044,0.564043451,0.551407923,0.551407923,0.686121044,4936.144578
3,13,15,0.584187682,0.683545722,0.552618617,0.54428907,0.54428907,0.683545722,4565.210843
3,13,16,0.593707277,0.685242521,0.556587223,0.560326081,0.560326081,0.685242521,4373.644578
3,13,17,0.612132493,0.687983033,0.566161198,0.591594768,0.591594768,0.687983033,4337.951807
3,13,18,0.621802534,0.698188632,0.593890651,0.616491617,0.616491617,0.698188632,4844.578313
3,13,19,0.655165784,0.722411718,0.621725692,0.655153221,0.655153221,0.722411718,5175.737952
3,13,20,0.65594963,0.733815984,0.627312062,0.658101868,0.658101868,0.733815984,5707.981928
3,13,21,0.637189493,0.718700046,0.61883377,0.640862434,0.640862434,0.718700046,5891.415663
3,13,22,0.609385202,0.698909249,0.602976886,0.610531218,0.610531218,0.698909249,5491.716867
3,13,23,0.583578386,0.681357192,0.57161239,0.58385739,0.58385739,0.681357192,5186.596386
3,13,24,0.56742729,0.668751405,0.55813064,0.567960031,0.567960031,0.668751405,5247.289157
3,14,1,0.562408573,0.667943762,0.549809996,0.561703924,0.561703924,0.667943762,5161.144578
3,14,2,0.563626031,0.670955293,0.542893023,0.562774439,0.562774439,0.670955293,5091.114458
3,14,3,0.57222835,0.676123263,0.551178777,0.569022117,0.569022117,0.676123263,5140.512048
3,14,4,0.592257275,0.700356293,0.571888593,0.585019716,0.585019716,0.700356293,5324.096386
3,14,5,0.629973652,0.725537939,0.610455583,0.619304256,0.619304256,0.725537939,5613.840361
3,14,6,0.681574664,0.771449546,0.671238541,0.672487884,0.672487884,0.771449546,5726.204819
3,14,7,0.707032379,0.795947295,0.706532367,0.695800486,0.695800486,0.795947295,6573.945783
3,14,8,0.683081953,0.783684195,0.686809723,0.660177517,0.660177517,0.783684195,6506.159639
3,14,9,0.626525182,0.753102151,0.647930178,0.599772063,0.599772063,0.753102151,6072.590361
3,14,10,0.579596622,0.718194137,0.608090861,0.553160525,0.553160525,0.718194137,5153.313253
3,14,11,0.548049349,0.689186426,0.567137045,0.520517186,0.520517186,0.689186426,4318.524096
3,14,12,0.52750684,0.666793431,0.561548481,0.496416788,0.496416788,0.666793431,3609.337349
3,14,13,0.512123,0.645562188,0.54258686,0.476825818,0.476825818,0.645562188,3070.481928
3,14,14,0.5016365,0.632581129,0.53075868,0.463175427,0.463175427,0.632581129,2707.078313
3,14,15,0.497404041,0.618214259,0.524176001,0.46011196,0.46011196,0.618214259,2514.307229
3,14,16,0.503855461,0.614907589,0.52759293,0.471992206,0.471992206,0.614907589,2500.888554
3,14,17,0.521157371,0.614358365,0.544276782,0.490699471,0.490699471,0.614358365,2595.933735
3,14,18,0.540468668,0.62282946,0.542423366,0.518455661,0.518455661,0.62282946,3212.5
3,14,19,0.570031935,0.64444651,0.568766502,0.551017671,0.551017671,0.64444651,3526.204819
3,14,20,0.576831606,0.658149663,0.561821763,0.55829668,0.55829668,0.658149663,4098.795181
3,14,21,0.56057955,0.645127849,0.551492063,0.545551865,0.545551865,0.645127849,4283.13253
3,14,22,0.533486932,0.623715663,0.532151209,0.522119201,0.522119201,0.623715663,3938.689759
3,14,23,0.505989202,0.602171363,0.50049553,0.499330123,0.499330123,0.602171363,3631.009036
3,14,24,0.488404693,0.595840364,0.486290937,0.487960416,0.487960416,0.595840364,3317.319277
3,15,1,0.480036904,0.588877347,0.468990741,0.485953113,0.485953113,0.588877347,3234.186747
3,15,2,0.479266103,0.590765326,0.46918876,0.486489624,0.486489624,0.590765326,3123.042169
3,15,3,0.484157771,0.596473464,0.470755377,0.493598909,0.493598909,0.596473464,3130.120482
3,15,4,0.50317867,0.614182739,0.483590642,0.508526448,0.508526448,0.614182739,3242.620482
3,15,5,0.540704474,0.645272857,0.524764214,0.540849703,0.540849703,0.645272857,3540.060241
3,15,6,0.595306166,0.691342273,0.580773886,0.595022971,0.595022971,0.691342273,3684.939759
3,15,7,0.624834268,0.715613302,0.619549306,0.615938702,0.615938702,0.715613302,4429.819277
3,15,8,0.608441409,0.703610098,0.60954568,0.584721503,0.584721503,0.703610098,4792.168675
3,15,9,0.565152603,0.679769864,0.583320369,0.536824845,0.536824845,0.679769864,4478.915663
3,15,10,0.530544813,0.650148938,0.55664714,0.499658637,0.499658637,0.650148938,3677.545181
3,15,11,0.507689758,0.631445762,0.53087614,0.475778312,0.475778312,0.631445762,2731.475904
3,15,12,0.493705299,0.618886344,0.525827746,0.458320628,0.458320628,0.618886344,2257.665663
3,15,13,0.484061208,0.60753514,0.5147436,0.446276124,0.446276124,0.60753514,2042.168675
3,15,14,0.478286294,0.598009797,0.511877801,0.441936649,0.441936649,0.598009797,1898.945783
3,15,15,0.478901971,0.594297731,0.51384886,0.44414466,0.44414466,0.594297731,1792.018072
3,15,16,0.488151446,0.59492896,0.522862754,0.456216046,0.456216046,0.59492896,1934.789157
3,15,17,0.505465835,0.601144877,0.533039373,0.475996333,0.475996333,0.601144877,2105.421687
3,15,18,0.52062195,0.607706435,0.538521437,0.494877879,0.494877879,0.607706435,2330.873494
3,15,19,0.541574958,0.627713711,0.544790281,0.520142653,0.520142653,0.627713711,2623.78012
3,15,20,0.543677505,0.625521046,0.543151872,0.519100842,0.519100842,0.625521046,2958.73494
3,15,21,0.524198463,0.61137548,0.526408285,0.498465555,0.498465555,0.61137548,2979.051205
3,15,22,0.494870009,0.590195625,0.506334358,0.469599207,0.469599207,0.590195625,2812.650602
3,15,23,0.464389324,0.569367808,0.475890177,0.443255032,0.443255032,0.569367808,2483.584337
3,15,24,0.445947093,0.555288989,0.453085264,0.428483548,0.428483548,0.555288989,2129.36747
3,16,1,0.435460309,0.547819965,0.445275195,0.422107381,0.422107381,0.547819965,2095.783133
3,16,2,0.434165998,0.54934163,0.437859703,0.422214911,0.422214911,0.54934163,1806.777108
3,16,3,0.439254903,0.554737205,0.440533146,0.426959447,0.426959447,0.554737205,1652.409639
3,16,4,0.455349707,0.569438984,0.454897761,0.444186351,0.444186351,0.569438984,1773.795181
3,16,5,0.490691433,0.605473504,0.487863217,0.478653829,0.478653829,0.605473504,1905.722892
3,16,6,0.540075752,0.660316438,0.53901612,0.531289554,0.531289554,0.660316438,2413.704819
3,16,7,0.573887643,0.684316646,0.57404726,0.558936164,0.558936164,0.684316646,3266.716867
3,16,8,0.565165223,0.680585875,0.574849567,0.543991084,0.543991084,0.680585875,3728.614458
3,16,9,0.535146508,0.658248995,0.559484989,0.509872851,0.509872851,0.658248995,3457.078313
3,16,10,0.509755721,0.63112306,0.535576723,0.480657031,0.480657031,0.63112306,2717.46988
3,16,11,0.490227761,0.611323895,0.524261676,0.45777546,0.45777546,0.611323895,2396.536145
3,16,12,0.480559137,0.594418817,0.516397901,0.445965153,0.445965153,0.594418817,2308.584337
3,16,13,0.474994224,0.59275805,0.508845037,0.43743588,0.43743588,0.59275805,2079.066265
3,16,14,0.472588802,0.585973613,0.512192367,0.433884426,0.433884426,0.585973613,2124.548193
3,16,15,0.478226882,0.579666536,0.523672916,0.436760399,0.436760399,0.579666536,2312.650602
3,16,16,0.491865075,0.583340504,0.523510884,0.449856282,0.449856282,0.583340504,2386.581325
3,16,17,0.501722569,0.586974898,0.531471112,0.468615717,0.468615717,0.586974898,2616.716867
3,16,18,0.512097051,0.588984948,0.533589223,0.484802861,0.484802861,0.588984948,2421.21988
3,16,19,0.533863683,0.611895565,0.538848242,0.509182791,0.509182791,0.611895565,2641.114458
3,16,20,0.53691626,0.615217199,0.540022291,0.51274609,0.51274609,0.615217199,3085.993976
3,16,21,0.519312892,0.598919527,0.517569028,0.493459484,0.493459484,0.598919527,3157.078313
3,16,22,0.488312384,0.572392236,0.500608057,0.465452922,0.465452922,0.572392236,2736.144578
3,16,23,0.457155192,0.540326823,0.472170192,0.439572583,0.439572583,0.540326823,2688.840361
3,16,24,0.436574398,0.526699275,0.450196448,0.422421314,0.422421314,0.526699275,2313.689759
3,17,1,0.423284739,0.5160997,0.432180351,0.412606465,0.412606465,0.5160997,2140.210843
3,17,2,0.417395396,0.501685675,0.423832487,0.409465085,0.409465085,0.501685675,2095.180723
3,17,3,0.416933284,0.515453704,0.426678375,0.408849976,0.408849976,0.515453704,1963.855422
3,17,4,0.427669203,0.524885032,0.434662898,0.418465257,0.418465257,0.524885032,1964.156627
3,17,5,0.456173966,0.549687664,0.463802235,0.443792226,0.443792226,0.549687664,2128.162651
3,17,6,0.503515293,0.592142375,0.508205311,0.488953474,0.488953474,0.592142375,2403.463855
3,17,7,0.534142879,0.621677358,0.546159609,0.512962289,0.512962289,0.621677358,3147.725904
3,17,8,0.54056835,0.624875541,0.557184386,0.514447662,0.514447662,0.624875541,3427.093373
3,17,9,0.543023117,0.62381647,0.561045944,0.517586992,0.517586992,0.62381647,3416.716867
3,17,10,0.546459394,0.619027021,0.56820149,0.519840339,0.519840339,0.619027021,3421.686747
3,17,11,0.545420741,0.616361524,0.568615796,0.512010922,0.512010922,0.616361524,3571.069277
3,17,12,0.538950462,0.608415928,0.573899841,0.504206565,0.504206565,0.608415928,3464.141566
3,17,13,0.536037269,0.605336567,0.568474041,0.498450291,0.498450291,0.605336567,3304.36747
3,17,14,0.534561175,0.596888705,0.567944649,0.492508573,0.492508573,0.596888705,3225.301205
3,17,15,0.535704616,0.592897743,0.558644138,0.490513343,0.490513343,0.592897743,3139.156627
3,17,16,0.536409482,0.581552349,0.561048319,0.500683817,0.500683817,0.581552349,3262.048193
3,17,17,0.540119141,0.588185771,0.555801173,0.512764771,0.512764771,0.588185771,3481.024096
3,17,18,0.539320265,0.588466832,0.548933157,0.517524798,0.517524798,0.588466832,3508.584337
3,17,19,0.550770124,0.606485421,0.551893765,0.525388159,0.525388159,0.606485421,3417.46988
3,17,20,0.548727841,0.613508488,0.548735869,0.517952412,0.517952412,0.613508488,3647.439759
3,17,21,0.529495524,0.597893829,0.530162066,0.497501429,0.497501429,0.597893829,3612.801205
3,17,22,0.501673083,0.569916148,0.50954121,0.469789891,0.469789891,0.569916148,3366.85241
3,17,23,0.471737177,0.549322532,0.482576797,0.442331002,0.442331002,0.549322532,2889.593373
3,17,24,0.450877045,0.5337757,0.463983813,0.424268006,0.424268006,0.5337757,2615.361446
3,18,1,0.440380052,0.522570687,0.446583145,0.413895003,0.413895003,0.522570687,3120.331325
3,18,2,0.434307794,0.521470958,0.444374061,0.409287842,0.409287842,0.521470958,3474.39759
3,18,3,0.434951546,0.526099942,0.444603866,0.409610204,0.409610204,0.526099942,3346.837349
3,18,4,0.446692088,0.537385187,0.451563038,0.417712319,0.417712319,0.537385187,3393.222892
3,18,5,0.475652014,0.56272277,0.481418641,0.441878784,0.441878784,0.56272277,3645.783133
3,18,6,0.522799223,0.60289326,0.524494038,0.48395834,0.48395834,0.60289326,3873.795181
3,18,7,0.545397911,0.62997332,0.559180106,0.506311602,0.506311602,0.62997332,4426.054217
3,18,8,0.539630372,0.624269415,0.558841427,0.511620214,0.511620214,0.624269415,4880.271084
3,18,9,0.517290319,0.612327739,0.541371708,0.496864678,0.496864678,0.612327739,4706.325301
3,18,10,0.502494222,0.598636399,0.526528667,0.469952553,0.469952553,0.598636399,4110.090361
3,18,11,0.491372052,0.587560941,0.515590296,0.450142421,0.450142421,0.587560941,3825.150602
3,18,12,0.485948934,0.577622424,0.516550252,0.442487741,0.442487741,0.577622424,3452.108434
3,18,13,0.484468161,0.573063829,0.517750789,0.437813146,0.437813146,0.573063829,3203.162651
3,18,14,0.488281189,0.567290717,0.517515504,0.439562103,0.439562103,0.567290717,3225.451807
3,18,15,0.490128503,0.563954021,0.52604184,0.443266194,0.443266194,0.563954021,3217.018072
3,18,16,0.500475193,0.565506008,0.534740439,0.456760759,0.456760759,0.565506008,3332.078313
3,18,17,0.50668712,0.56568311,0.541121993,0.469959843,0.469959843,0.56568311,3612.936747
3,18,18,0.508934724,0.568993127,0.533186791,0.478548577,0.478548577,0.568993127,3751.204819
3,18,19,0.519283824,0.580014145,0.539716494,0.492999065,0.492999065,0.580014145,3807.680723
3,18,20,0.517532364,0.578585216,0.527868038,0.489207264,0.489207264,0.578585216,3971.987952
3,18,21,0.500010245,0.565241288,0.512412672,0.473081176,0.473081176,0.565241288,3984.789157
3,18,22,0.476473011,0.541014658,0.49171692,0.449806162,0.449806162,0.541014658,3724.548193
3,18,23,0.45207919,0.517395236,0.469805469,0.426375094,0.426375094,0.517395236,3661.295181
3,18,24,0.429903052,0.499214213,0.448490451,0.406757469,0.406757469,0.499214213,3559.322289
3,19,1,0.415185794,0.485410646,0.435457897,0.393401874,0.393401874,0.485410646,3421.521084
3,19,2,0.405595726,0.480244645,0.42597252,0.386371186,0.386371186,0.480244645,3186.596386
3,19,3,0.401048196,0.478200926,0.418736597,0.382951184,0.382951184,0.478200926,2989.307229
3,19,4,0.402369023,0.482426876,0.414573626,0.383361028,0.383361028,0.482426876,2727.108434
3,19,5,0.411948457,0.491769012,0.42032751,0.393001825,0.393001825,0.491769012,2707.51506
3,19,6,0.428928349,0.509429754,0.43409204,0.409872195,0.409872195,0.509429754,2636.596386
3,19,7,0.442643962,0.524628582,0.44585738,0.424266184,0.424266184,0.524628582,2686.295181
3,19,8,0.458452338,0.543926464,0.458882078,0.43556071,0.43556071,0.543926464,3029.819277
3,19,9,0.464633213,0.553739563,0.47348965,0.433535182,0.433535182,0.553739563,3215.662651
3,19,10,0.468524512,0.55584983,0.470541648,0.432621405,0.432621405,0.55584983,3208.418675
3,19,11,0.473721182,0.554743702,0.48332686,0.427337624,0.427337624,0.554743702,3137.048193
3,19,12,0.470061577,0.551945107,0.478710125,0.425699614,0.425699614,0.551945107,3344.126506
3,19,13,0.479298715,0.543257432,0.49365181,0.427957973,0.427957973,0.543257432,3329.668675
3,19,14,0.478836036,0.536456161,0.482347358,0.429803069,0.429803069,0.536456161,3454.518072
3,19,15,0.463499556,0.538144001,0.4685399,0.434507737,0.434507737,0.538144001,3348.192771
3,19,16,0.467490538,0.541361479,0.477918961,0.433113035,0.433113035,0.541361479,3004.36747
3,19,17,0.484140614,0.546275264,0.492145292,0.449161893,0.449161893,0.546275264,3112.048193
3,19,18,0.495125808,0.549027787,0.503312189,0.463134191,0.463134191,0.549027787,3215.662651
3,19,19,0.508361018,0.560282416,0.515239561,0.476926058,0.476926058,0.560282416,3565.361446
3,19,20,0.510334815,0.563640966,0.517337579,0.4783645,0.4783645,0.563640966,3784.487952
3,19,21,0.496280451,0.549823322,0.509644421,0.46020377,0.46020377,0.549823322,3920.481928
3,19,22,0.475164804,0.532623893,0.487942133,0.438027978,0.438027978,0.532623893,3685.542169
3,19,23,0.448791373,0.51257399,0.466571581,0.414027137,0.414027137,0.51257399,3319.578313
3,19,24,0.425926818,0.498953038,0.444708722,0.393697126,0.393697126,0.498953038,3048.945783
3,20,1,0.409807625,0.488341649,0.434319835,0.378539263,0.378539263,0.488341649,2707.228916
3,20,2,0.399846478,0.486943533,0.417559442,0.369975134,0.369975134,0.486943533,2349.246988
3,20,3,0.395060732,0.485203419,0.411930873,0.364061666,0.364061666,0.485203419,2233.73494
3,20,4,0.395857765,0.490840184,0.412880233,0.364468548,0.364468548,0.490840184,2168.072289
3,20,5,0.403131885,0.500584961,0.411765369,0.370487952,0.370487952,0.500584961,1983.73494
3,20,6,0.416984047,0.517116243,0.428978247,0.383691364,0.383691364,0.517116243,1832.078313
3,20,7,0.431861818,0.538818054,0.434591838,0.402036171,0.402036171,0.538818054,2171.987952
3,20,8,0.446669542,0.560997815,0.445213999,0.418444526,0.418444526,0.560997815,2470.933735
3,20,9,0.459967142,0.57836273,0.453155412,0.423540583,0.423540583,0.57836273,2712.198795
3,20,10,0.474206549,0.586657905,0.460209026,0.426526365,0.426526365,0.586657905,2740.210843
3,20,11,0.474937506,0.589515074,0.460169385,0.427006833,0.427006833,0.589515074,2860.542169
3,20,12,0.476133836,0.588928539,0.466506915,0.428546425,0.428546425,0.588928539,2809.774096
3,20,13,0.482328323,0.586905592,0.470636091,0.431938634,0.431938634,0.586905592,3033.885542
3,20,14,0.488406678,0.581670384,0.476604983,0.43860823,0.43860823,0.581670384,3217.018072
3,20,15,0.487087269,0.578539242,0.479463292,0.439606301,0.439606301,0.578539242,3421.385542
3,20,16,0.489376561,0.583476161,0.482426822,0.450982614,0.450982614,0.583476161,3522.740964
3,20,17,0.504499354,0.59015861,0.494235272,0.472043693,0.472043693,0.59015861,3629.216867
3,20,18,0.521973547,0.592737771,0.516309121,0.484860271,0.484860271,0.592737771,3522.138554
3,20,19,0.54711846,0.612464873,0.533819028,0.507326075,0.507326075,0.612464873,3790.662651
3,20,20,0.555295534,0.630217759,0.537779778,0.511361185,0.511361185,0.630217759,4175.301205
3,20,21,0.537782774,0.617330026,0.529446529,0.493372913,0.493372913,0.617330026,4361.89759
3,20,22,0.510795935,0.596909181,0.503982422,0.467890801,0.467890801,0.596909181,4101.204819
3,20,23,0.480252717,0.579813908,0.485826031,0.442713508,0.442713508,0.579813908,3712.048193
3,20,24,0.460581259,0.573805218,0.46177345,0.427742001,0.427742001,0.573805218,3414.759036
3,21,1,0.449005343,0.571272917,0.450280296,0.420753688,0.420753688,0.571272917,3306.024096
3,21,2,0.445385157,0.572996197,0.445135632,0.42083912,0.42083912,0.572996197,3358.433735
3,21,3,0.447982287,0.575352281,0.440430483,0.426486497,0.426486497,0.575352281,3269.879518
3,21,4,0.463534155,0.593612651,0.456293943,0.439255916,0.439255916,0.593612651,3375.286145
3,21,5,0.499410166,0.622896206,0.49206254,0.474812819,0.474812819,0.622896206,3493.524096
3,21,6,0.550481996,0.673847411,0.54287165,0.532931437,0.532931437,0.673847411,3611.295181
3,21,7,0.579566136,0.69830775,0.571888228,0.55944192,0.55944192,0.69830775,4043.975904
3,21,8,0.561256766,0.685323246,0.569895249,0.531896688,0.531896688,0.685323246,4602.259036
3,21,9,0.529553803,0.667281817,0.545843217,0.499861394,0.499861394,0.667281817,4378.76506
3,21,10,0.506556385,0.646773062,0.529864671,0.474751537,0.474751537,0.646773062,3544.126506
3,21,11,0.492632048,0.630581711,0.517889987,0.457414368,0.457414368,0.630581711,2982.53012
3,21,12,0.484013423,0.613902367,0.510180571,0.445661471,0.445661471,0.613902367,2848.945783
3,21,13,0.479636757,0.605291578,0.502445764,0.437591251,0.437591251,0.605291578,2785.391566
3,21,14,0.475975167,0.588760493,0.5002312,0.43105379,0.43105379,0.588760493,2731.626506
3,21,15,0.474881638,0.584028241,0.504213141,0.432849906,0.432849906,0.584028241,2677.695783
3,21,16,0.483011352,0.581886373,0.510920769,0.441949635,0.441949635,0.581886373,2678.614458
3,21,17,0.501044928,0.589288453,0.524549023,0.45905124,0.45905124,0.589288453,2923.177711
3,21,18,0.513807107,0.597035978,0.524051966,0.480493002,0.480493002,0.597035978,3273.042169
3,21,19,0.533910759,0.609997349,0.531421606,0.505743424,0.505743424,0.609997349,3517.620482
3,21,20,0.539690351,0.620172232,0.533133632,0.508457646,0.508457646,0.620172232,4081.475904
3,21,21,0.518719478,0.606308909,0.516456905,0.486803102,0.486803102,0.606308909,4215.512048
3,21,22,0.487797098,0.57416976,0.491802047,0.45929546,0.45929546,0.57416976,3826.189759
3,21,23,0.457057495,0.551508799,0.462267403,0.433908347,0.433908347,0.551508799,3706.475904
3,21,24,0.437051399,0.5394609,0.447471858,0.41876871,0.41876871,0.5394609,3383.584337
3,22,1,0.42707352,0.533337226,0.425817612,0.413428888,0.413428888,0.533337226,3165.060241
3,22,2,0.423990172,0.535532846,0.430503215,0.413193096,0.413193096,0.535532846,3075.753012
3,22,3,0.42849729,0.542107397,0.427929513,0.419304538,0.419304538,0.542107397,3039.759036
3,22,4,0.442873672,0.557173818,0.444000858,0.431816068,0.431816068,0.557173818,3152.861446
3,22,5,0.474133098,0.579246274,0.470935312,0.465536987,0.465536987,0.579246274,3171.837349
3,22,6,0.523672968,0.628575499,0.518474362,0.518428551,0.518428551,0.628575499,3253.915663
3,22,7,0.550701637,0.660929455,0.55340905,0.537494857,0.537494857,0.660929455,4094.427711
3,22,8,0.543285297,0.648216167,0.550806668,0.517292424,0.517292424,0.648216167,4565.963855
3,22,9,0.518559248,0.648906463,0.539895516,0.487558546,0.487558546,0.648906463,4278.614458
3,22,10,0.511538944,0.642566801,0.52126965,0.46551671,0.46551671,0.642566801,3565.361446
3,22,11,0.502551082,0.626747867,0.518936895,0.458264584,0.458264584,0.626747867,3431.777108
3,22,12,0.490684626,0.6175153,0.505297314,0.453684533,0.453684533,0.6175153,2983.433735
3,22,13,0.479568695,0.609506993,0.505962067,0.442265162,0.442265162,0.609506993,2843.373494
3,22,14,0.478235957,0.593789655,0.500293127,0.435234703,0.435234703,0.593789655,2643.975904
3,22,15,0.47701935,0.592756278,0.510263871,0.438520749,0.438520749,0.592756278,2527.259036
3,22,16,0.487394399,0.593153897,0.517918302,0.446821976,0.446821976,0.593153897,2491.566265
3,22,17,0.502499752,0.597091206,0.531892176,0.4674117,0.4674117,0.597091206,2599.39759
3,22,18,0.514536363,0.607101194,0.523903817,0.486550452,0.486550452,0.607101194,2870.63253
3,22,19,0.535050229,0.620073984,0.536878096,0.508906903,0.508906903,0.620073984,3356.777108
3,22,20,0.539805915,0.630863263,0.534659149,0.51134091,0.51134091,0.630863263,3575.903614
3,22,21,0.520036476,0.611131927,0.519382438,0.491923081,0.491923081,0.611131927,3555.722892
3,22,22,0.490219252,0.583773859,0.489758831,0.464268041,0.464268041,0.583773859,3167.168675
3,22,23,0.459943178,0.561471041,0.467404943,0.439853938,0.439853938,0.561471041,3113.403614
3,22,24,0.440578566,0.540730447,0.445458052,0.427198427,0.427198427,0.540730447,3134.789157
