Month,Day,Period,AE_NJ,AEP_VA,AEP_WV,AEP_KY,AEP_TN,AEP_OH,AEP_IN,AEP_MI,AP_MD,AP_PA,AP_VA,AP_WV,ATSI_PA,ATSI_OH,BC_MD,CE_IL,DAY_OH,DEOK_OH,DOM_NC,DOM_VA,DPL_DE,DPL_MD,DUQ_PA,EKPC_KY,JC_NJ,ME_PA,OVEC_OH,PE_PA,PEP_MD,PL_PA,PN_PA,PS_NJ,RECO_NJ,NI
6,7,9,0.252557134,0.354508356,0.354508356,0.354508356,0.354508356,0.354508356,0.354508356,0.354508356,0.293557754,0.293557754,0.293557754,0.293557754,0.351742307,0.351742307,0.288667678,0.193709499,0.419489559,0.345561045,0.281682284,0.281682284,0.260570358,0.260570358,0.332010019,0.168466761,0.213013798,0.371427858,0.302752294,0.31187435,0.337563963,0.376624576,0.480812967,0.259687772,0.236697694,0
6,7,10,0.26113529,0.395231484,0.395231484,0.395231484,0.395231484,0.395231484,0.395231484,0.395231484,0.313615441,0.313615441,0.313615441,0.313615441,0.378641914,0.378641914,0.326011136,0.203437321,0.444083527,0.389361345,0.334678102,0.334678102,0.293256617,0.293256617,0.339276415,0.191266258,0.244063707,0.416486181,0.302752294,0.345040504,0.372425152,0.412747432,0.500293436,0.281255019,0.266065845,0
6,7,11,0.264217437,0.418070426,0.418070426,0.418070426,0.418070426,0.418070426,0.418070426,0.418070426,0.332040985,0.332040985,0.332040985,0.332040985,0.402425872,0.402425872,0.363592677,0.212321459,0.46450116,0.414294821,0.382081188,0.382081188,0.32735799,0.32735799,0.350213888,0.224915885,0.260996974,0.447635463,0.293577982,0.377212379,0.415582191,0.445987814,0.521120179,0.310405188,0.297288411,0
6,7,12,0.28157897,0.443712127,0.443712127,0.443712127,0.443712127,0.443712127,0.443712127,0.443712127,0.345939278,0.345939278,0.345939278,0.345939278,0.423931588,0.423931588,0.40730531,0.224444887,0.488167053,0.436271978,0.410885597,0.410885597,0.354444466,0.354444466,0.365411815,0.248012088,0.284402691,0.479484489,0.293577982,0.411856433,0.464323651,0.468083909,0.529149468,0.339100873,0.322523583,0
6,7,13,0.337586693,0.471088725,0.471088725,0.471088725,0.471088725,0.471088725,0.471088725,0.471088725,0.346547622,0.346547622,0.346547622,0.346547622,0.451895608,0.451895608,0.43211459,0.238807507,0.502552204,0.459984499,0.436367829,0.436367829,0.388333329,0.388333329,0.368600892,0.28972607,0.338294449,0.491324993,0.275229358,0.419386603,0.476064783,0.474651097,0.526862107,0.378220985,0.368653806,0
6,7,14,0.351031321,0.487860771,0.487860771,0.487860771,0.487860771,0.487860771,0.487860771,0.487860771,0.345550672,0.345550672,0.345550672,0.345550672,0.44616153,0.44616153,0.436598712,0.259658659,0.507656613,0.478182899,0.454792616,0.454792616,0.413214282,0.413214282,0.387101835,0.310626514,0.372880958,0.486505342,0.247706422,0.416271821,0.477794768,0.477016835,0.513907151,0.418892619,0.407086891,0
6,7,15,0.387062733,0.507730802,0.507730802,0.507730802,0.507730802,0.507730802,0.507730802,0.507730802,0.340173258,0.340173258,0.340173258,0.340173258,0.4276273,0.4276273,0.441072683,0.276671653,0.510440835,0.497224811,0.464249831,0.464249831,0.432155714,0.432155714,0.393474024,0.334088677,0.380442802,0.465904769,0.28440367,0.415867093,0.482261884,0.459574694,0.483169602,0.421408735,0.402036569,0
6,7,16,0.426314541,0.525083129,0.525083129,0.525083129,0.525083129,0.525083129,0.525083129,0.525083129,0.355438205,0.355438205,0.355438205,0.355438205,0.406583352,0.406583352,0.440144345,0.290779291,0.518329466,0.545056736,0.479705545,0.479705545,0.456044147,0.456044147,0.420495876,0.357503312,0.391300904,0.465983848,0.275229358,0.418693174,0.481293555,0.458659053,0.460921427,0.421741094,0.381920766,0
6,7,17,0.455469842,0.538441783,0.538441783,0.538441783,0.538441783,0.538441783,0.538441783,0.538441783,0.367624691,0.367624691,0.367624691,0.367624691,0.393658075,0.393658075,0.435209434,0.301637902,0.51136891,0.581609408,0.482874025,0.482874025,0.452812476,0.452812476,0.441832151,0.370932474,0.391211431,0.46003108,0.23853211,0.419262019,0.468872336,0.452805729,0.458538651,0.415245171,0.352674271,0
6,7,18,0.436841103,0.526751298,0.526751298,0.526751298,0.526751298,0.526751298,0.526751298,0.526751298,0.375823556,0.375823556,0.375823556,0.375823556,0.382711031,0.382711031,0.414894888,0.302410878,0.507656613,0.581811454,0.478120714,0.478120714,0.431925177,0.431925177,0.427885754,0.37433203,0.375410723,0.443523881,0.302752294,0.393590439,0.445971805,0.434411622,0.439099355,0.393675275,0.334340548,0
6,7,19,0.436692808,0.507216544,0.507216544,0.507216544,0.507216544,0.507216544,0.507216544,0.507216544,0.367941934,0.367941934,0.367941934,0.367941934,0.366865475,0.366865475,0.396401721,0.284725891,0.490487239,0.549258488,0.464683927,0.464683927,0.402995102,0.402995102,0.390206204,0.348852336,0.359216081,0.425537593,0.28440367,0.365958367,0.420893843,0.419154261,0.432199369,0.380125778,0.320675744,0
6,7,20,0.422827692,0.471298371,0.471298371,0.471298371,0.471298371,0.471298371,0.471298371,0.471298371,0.356461826,0.356461826,0.356461826,0.356461826,0.332784123,0.332784123,0.393013657,0.261183219,0.457540603,0.504670456,0.447022969,0.447022969,0.383971856,0.383971856,0.3543783,0.317021644,0.34893463,0.416377968,0.247706422,0.361155192,0.40956475,0.392290365,0.420358684,0.381171371,0.311308316,0
6,7,21,0.401170862,0.440989941,0.440989941,0.440989941,0.440989941,0.440989941,0.440989941,0.440989941,0.345770234,0.345770234,0.345770234,0.345770234,0.320838838,0.320838838,0.367561645,0.244137108,0.421345708,0.472056751,0.417634686,0.417634686,0.357363439,0.357363439,0.334686673,0.294664829,0.319006383,0.382582665,0.302752294,0.337164133,0.387932332,0.351124396,0.389878626,0.358883362,0.280079174,0
6,7,22,0.363348428,0.371171199,0.371171199,0.371171199,0.371171199,0.371171199,0.371171199,0.371171199,0.286116845,0.286116845,0.286116845,0.286116845,0.274773338,0.274773338,0.309515142,0.223842965,0.364269142,0.413565038,0.354374703,0.354374703,0.297832333,0.297832333,0.295629723,0.24854032,0.271168626,0.327353859,0.275229358,0.26983515,0.326023474,0.308850753,0.32456599,0.310612495,0.231436942,0
6,7,23,0.313461945,0.284365055,0.284365055,0.284365055,0.284365055,0.284365055,0.284365055,0.284365055,0.22914607,0.22914607,0.22914607,0.22914607,0.206752828,0.206752828,0.240337579,0.180082474,0.286774942,0.331145741,0.281504622,0.281504622,0.238657258,0.238657258,0.232507947,0.193775018,0.220885969,0.266617624,0.28440367,0.22735323,0.263430857,0.233653461,0.245107663,0.260230505,0.177040761,0
6,7,24,0.248375212,0.215010037,0.215010037,0.215010037,0.215010037,0.215010037,0.215010037,0.215010037,0.176938359,0.176938359,0.176938359,0.176938359,0.161295884,0.161295884,0.186659616,0.134124151,0.225522042,0.256208655,0.225128565,0.225128565,0.196066597,0.196066597,0.16627524,0.141079188,0.177007033,0.221307497,0.311926606,0.188513179,0.202707495,0.192330233,0.228297524,0.226158657,0.13594442,0
6,8,1,0.254169246,0.175718523,0.175718523,0.175718523,0.175718523,0.175718523,0.175718523,0.175718523,0.139045101,0.139045101,0.139045101,0.139045101,0.120097779,0.120097779,0.14996235,0.098443837,0.180974478,0.190393392,0.187032324,0.187032324,0.17092564,0.17092564,0.131089804,0.115593722,0.151716512,0.196385678,0.293577982,0.159425454,0.169195987,0.164473396,0.17109064,0.193962325,0.109071839,0
6,8,2,0.242212353,0.14967341,0.14967341,0.14967341,0.14967341,0.14967341,0.14967341,0.14967341,0.120121966,0.120121966,0.120121966,0.120121966,0.099905546,0.099905546,0.128488535,0.077653517,0.145707657,0.156059817,0.161747503,0.161747503,0.15353487,0.15353487,0.099901154,0.092470021,0.142504549,0.17853986,0.266055046,0.136787539,0.137142745,0.154059585,0.14474809,0.179431086,0.097317345,0
6,8,3,0.235014299,0.130998204,0.130998204,0.130998204,0.130998204,0.130998204,0.130998204,0.130998204,0.109920369,0.109920369,0.109920369,0.109920369,0.078079732,0.078079732,0.116207435,0.059180774,0.135034803,0.127444269,0.142743354,0.142743354,0.144087034,0.144087034,0.094059285,0.076750386,0.135110545,0.174972986,0.311926606,0.133033407,0.128287194,0.143018514,0.14637669,0.172276717,0.090899227,0
6,8,4,0.235231479,0.131103731,0.131103731,0.131103731,0.131103731,0.131103731,0.131103731,0.131103731,0.120487608,0.120487608,0.120487608,0.120487608,0.086775185,0.086775185,0.122624825,0.054651793,0.13549884,0.132504097,0.146534021,0.146534021,0.147007394,0.147007394,0.099239597,0.077406941,0.141824804,0.188859136,0.266055046,0.148557174,0.150463576,0.144310246,0.143318163,0.176769284,0.095857486,0
6,8,5,0.24796142,0.156996772,0.156996772,0.156996772,0.156996772,0.156996772,0.156996772,0.156996772,0.140465807,0.140465807,0.140465807,0.140465807,0.11532833,0.11532833,0.150072855,0.064609369,0.165661253,0.158905195,0.172306711,0.172306711,0.171826986,0.171826986,0.111110647,0.088315461,0.161981409,0.232014883,0.357798165,0.178752468,0.175991869,0.202854789,0.212008904,0.194971393,0.112586679,0
6,8,6,0.27870348,0.19836237,0.19836237,0.19836237,0.19836237,0.19836237,0.19836237,0.19836237,0.184522345,0.184522345,0.184522345,0.184522345,0.151909683,0.151909683,0.210022175,0.091069976,0.212064965,0.196576249,0.222891294,0.222891294,0.233602443,0.233602443,0.14797175,0.107526991,0.19945348,0.296045379,0.321100917,0.237432418,0.255790702,0.263464729,0.296025613,0.238624222,0.152183705,0
6,8,7,0.323149444,0.257880468,0.257880468,0.257880468,0.257880468,0.257880468,0.257880468,0.257880468,0.244005101,0.244005101,0.244005101,0.244005101,0.207717458,0.207717458,0.278816544,0.137628799,0.275638051,0.255117855,0.279216242,0.279216242,0.295088429,0.295088429,0.195658178,0.15497174,0.246976928,0.362381648,0.376146789,0.302706956,0.323650121,0.35528044,0.379659353,0.290893996,0.215526453,0
6,8,8,0.352717102,0.296205499,0.296205499,0.296205499,0.296205499,0.296205499,0.296205499,0.296205499,0.275522405,0.275522405,0.275522405,0.275522405,0.249833977,0.249833977,0.33233394,0.182030938,0.317865429,0.305616663,0.327045289,0.327045289,0.345090925,0.345090925,0.236619865,0.171919276,0.285266411,0.406982667,0.339449541,0.352063096,0.369223526,0.383697427,0.432193487,0.320336374,0.277731564,0
6,8,9,0.375373728,0.344870521,0.344870521,0.344870521,0.344870521,0.344870521,0.344870521,0.344870521,0.313543372,0.313543372,0.313543372,0.313543372,0.280646458,0.280646458,0.364965113,0.208728618,0.359164733,0.35972813,0.375442084,0.375442084,0.39525497,0.39525497,0.280139494,0.209649456,0.314841585,0.436002021,0.311926606,0.378340655,0.408565996,0.417958435,0.458113202,0.33851785,0.31198235,0
6,8,10,0.401178516,0.394414178,0.394414178,0.394414178,0.394414178,0.394414178,0.394414178,0.394414178,0.354524276,0.354524276,0.354524276,0.354524276,0.314929217,0.314929217,0.405998392,0.232066197,0.399071926,0.410684642,0.443813735,0.443813735,0.443793126,0.443793126,0.317119308,0.222611832,0.336633224,0.46470662,0.330275229,0.415089296,0.444753262,0.452492541,0.484100231,0.365331606,0.34386251,0
6,8,11,0.416749983,0.441446702,0.441446702,0.441446702,0.441446702,0.441446702,0.441446702,0.441446702,0.387467055,0.387467055,0.387467055,0.387467055,0.34192874,0.34192874,0.447824819,0.250556635,0.43387471,0.472364779,0.514830717,0.514830717,0.491226094,0.491226094,0.345980874,0.274426711,0.375538541,0.486409615,0.311926606,0.46354699,0.490434201,0.461021691,0.50841814,0.389021826,0.377057858,0
6,8,12,0.457875572,0.492141455,0.492141455,0.492141455,0.492141455,0.492141455,0.492141455,0.492141455,0.424370782,0.424370782,0.424370782,0.424370782,0.361758859,0.361758859,0.50146933,0.258804882,0.473317865,0.538825846,0.577910596,0.577910596,0.533532138,0.533532138,0.376127974,0.308183614,0.410196085,0.50500096,0.330275229,0.484593373,0.540997705,0.493376775,0.524503512,0.414919085,0.417483453,0
6,8,13,0.49496849,0.530429954,0.530429954,0.530429954,0.530429954,0.530429954,0.530429954,0.530429954,0.463450875,0.463450875,0.463450875,0.463450875,0.394431538,0.394431538,0.535215248,0.265491898,0.512761021,0.582789457,0.629880456,0.629880456,0.570490776,0.570490776,0.403239902,0.338114234,0.448188231,0.534851683,0.311926606,0.513575681,0.585016851,0.509749339,0.542208989,0.440108686,0.454295569,0
6,8,14,0.533577845,0.553888368,0.553888368,0.553888368,0.553888368,0.553888368,0.553888368,0.553888368,0.501744043,0.501744043,0.501744043,0.501744043,0.41130921,0.41130921,0.579792776,0.261695954,0.544779582,0.609154918,0.665696231,0.665696231,0.604000727,0.604000727,0.428660653,0.357018195,0.485377006,0.556245646,0.321100917,0.540383922,0.629193102,0.534834447,0.537768242,0.474529901,0.498581241,0
6,8,15,0.583411228,0.574797397,0.574797397,0.574797397,0.574797397,0.574797397,0.574797397,0.574797397,0.531894693,0.531894693,0.531894693,0.531894693,0.420979009,0.420979009,0.624963203,0.246767513,0.554060325,0.572544916,0.694769353,0.694769353,0.640255968,0.640255968,0.464855427,0.370158459,0.528403746,0.579832488,0.376146789,0.571639896,0.670942496,0.550993495,0.545755705,0.516706492,0.544165661,0
6,8,16,0.637582962,0.588711847,0.588711847,0.588711847,0.588711847,0.588711847,0.588711847,0.588711847,0.564032529,0.564032529,0.564032529,0.564032529,0.43250231,0.43250231,0.659878772,0.229223449,0.539675174,0.549623224,0.704501937,0.704501937,0.676913695,0.676913695,0.499890536,0.381167126,0.577862078,0.611829787,0.412844037,0.596028837,0.702409547,0.574229601,0.547036627,0.557361257,0.574901607,0
6,8,17,0.676492734,0.589609177,0.589609177,0.589609177,0.589609177,0.589609177,0.589609177,0.589609177,0.566612692,0.566612692,0.566612692,0.566612692,0.40506833,0.40506833,0.670347951,0.234693262,0.5225058,0.525164186,0.70856568,0.70856568,0.69728376,0.69728376,0.501159963,0.398955555,0.603662407,0.63178056,0.357798165,0.611203152,0.723365025,0.586220866,0.554365329,0.584467779,0.574391972,0
6,8,18,0.687134584,0.561267975,0.561267975,0.561267975,0.561267975,0.561267975,0.561267975,0.561267975,0.546010604,0.546010604,0.546010604,0.546010604,0.387108913,0.387108913,0.6277293,0.230253467,0.4774942,0.493634465,0.662260075,0.662260075,0.680613026,0.680613026,0.489315756,0.38353602,0.599472465,0.625826231,0.403669725,0.593009547,0.669812602,0.5748923,0.533799998,0.584836943,0.545132324,0
6,8,19,0.647908608,0.502413781,0.502413781,0.502413781,0.502413781,0.502413781,0.502413781,0.502413781,0.510849242,0.510849242,0.510849242,0.510849242,0.364067694,0.364067694,0.575101254,0.211872753,0.457540603,0.460409044,0.591818979,0.591818979,0.627968547,0.627968547,0.448852177,0.359197659,0.559948168,0.577678108,0.458715596,0.543981126,0.600734378,0.532199377,0.503678076,0.564444107,0.490476394,0
6,8,20,0.62007122,0.474832074,0.474832074,0.474832074,0.474832074,0.474832074,0.474832074,0.474832074,0.467753443,0.467753443,0.467753443,0.467753443,0.353750738,0.353750738,0.529192355,0.202689503,0.428770302,0.434432801,0.538848383,0.538848383,0.582608328,0.582608328,0.43189805,0.326915798,0.500018754,0.542797031,0.376146789,0.502984807,0.539892991,0.499597109,0.496578762,0.521333592,0.429438513,0
6,8,21,0.574272421,0.442984469,0.442984469,0.442984469,0.442984469,0.442984469,0.442984469,0.442984469,0.429897633,0.429897633,0.429897633,0.429897633,0.328308777,0.328308777,0.462760357,0.199015293,0.395359629,0.415849212,0.487330518,0.487330518,0.530820127,0.530820127,0.382930861,0.30833672,0.442210083,0.506896252,0.311926606,0.480183461,0.490319323,0.457685603,0.462469643,0.49152428,0.37626217,0
6,8,22,0.509205301,0.371524468,0.371524468,0.371524468,0.371524468,0.371524468,0.371524468,0.371524468,0.335207942,0.335207942,0.335207942,0.335207942,0.271603071,0.271603071,0.386477456,0.180393242,0.342923434,0.359659955,0.406199298,0.406199298,0.441251678,0.441251678,0.324887389,0.263044955,0.372788132,0.430406148,0.275229358,0.411313601,0.41619225,0.386814017,0.384821599,0.428536615,0.304397003,0
6,8,23,0.428952281,0.283128223,0.283128223,0.283128223,0.283128223,0.283128223,0.283128223,0.283128223,0.259823987,0.259823987,0.259823987,0.259823987,0.208837148,0.208837148,0.310941562,0.143959708,0.272853828,0.277750112,0.327851647,0.327851647,0.353910592,0.353910592,0.26140113,0.204297549,0.302846944,0.352530082,0.302752294,0.346552117,0.335049505,0.310308381,0.300523871,0.365487748,0.236730574,0
6,8,24,0.333357411,0.219214841,0.219214841,0.219214841,0.219214841,0.219214841,0.219214841,0.219214841,0.209180589,0.209180589,0.209180589,0.209180589,0.161291551,0.161291551,0.255436453,0.104923627,0.214849188,0.207660892,0.267827082,0.267827082,0.284045905,0.284045905,0.213982547,0.156442029,0.246588024,0.296586445,0.339449541,0.27996157,0.27711337,0.236223413,0.239452001,0.317805341,0.181344714,0
6,9,1,0.324270747,0.181420495,0.181420495,0.181420495,0.181420495,0.181420495,0.181420495,0.181420495,0.178723117,0.178723117,0.178723117,0.178723117,0.123508054,0.123508054,0.213859182,0.075446731,0.177262181,0.157548202,0.224469987,0.224469987,0.242548298,0.242548298,0.175602665,0.117444908,0.204592634,0.256463789,0.403669725,0.245840497,0.231077569,0.204095578,0.192255912,0.268528334,0.146801298,0
6,9,2,0.305022039,0.153325548,0.153325548,0.153325548,0.153325548,0.153325548,0.153325548,0.153325548,0.15480446,0.15480446,0.15480446,0.15480446,0.100252298,0.100252298,0.187848646,0.057084139,0.149883991,0.126957747,0.201088117,0.201088117,0.222519358,0.222519358,0.16080024,0.091808035,0.183233275,0.233723924,0.302752294,0.216575136,0.214206282,0.177495033,0.183346317,0.239444525,0.124883688,0
6,9,3,0.300694691,0.132023512,0.132023512,0.132023512,0.132023512,0.132023512,0.132023512,0.132023512,0.145352872,0.145352872,0.145352872,0.145352872,0.092085835,0.092085835,0.174050922,0.042228327,0.13549884,0.102121267,0.186829588,0.186829588,0.21411223,0.21411223,0.147624567,0.077585507,0.170079883,0.22519693,0.293577982,0.209695612,0.194098748,0.175717352,0.184684749,0.22550063,0.115979864,0
6,9,4,0.303140604,0.143111735,0.143111735,0.143111735,0.143111735,0.143111735,0.143111735,0.143111735,0.150955678,0.150955678,0.150955678,0.150955678,0.105074659,0.105074659,0.181414876,0.041469636,0.140139211,0.107527548,0.187335799,0.187335799,0.218138472,0.218138472,0.148957227,0.06802744,0.170716881,0.239323959,0.293577982,0.220085063,0.206251918,0.188605209,0.192614048,0.229973679,0.116709794,0
6,9,5,0.322177872,0.177986217,0.177986217,0.177986217,0.177986217,0.177986217,0.177986217,0.177986217,0.177097157,0.177097157,0.177097157,0.177097157,0.14120593,0.14120593,0.208729561,0.050221379,0.172157773,0.129639816,0.21225827,0.21225827,0.245042946,0.245042946,0.156779593,0.075954644,0.198842465,0.279669284,0.330275229,0.230470236,0.250232772,0.230409513,0.247046037,0.247289961,0.140439076,0
6,9,6,0.341024748,0.220869868,0.220869868,0.220869868,0.220869868,0.220869868,0.220869868,0.220869868,0.217514759,0.217514759,0.217514759,0.217514759,0.179156567,0.179156567,0.257950394,0.07308744,0.221345708,0.164162731,0.259436209,0.259436209,0.298930241,0.298930241,0.191638127,0.098074502,0.232808319,0.342840316,0.366972477,0.295910944,0.301516753,0.300805339,0.346516154,0.28436545,0.186408188,0
6,9,7,0.379264801,0.27329146,0.27329146,0.27329146,0.27329146,0.27329146,0.27329146,0.27329146,0.26303051,0.26303051,0.26303051,0.26303051,0.229172493,0.229172493,0.319815218,0.112809442,0.281206497,0.217089192,0.318060187,0.318060187,0.347234741,0.347234741,0.219433089,0.146803844,0.277452701,0.414127341,0.28440367,0.355243079,0.373716609,0.379742495,0.400734439,0.332610666,0.251016805,0
6,9,8,0.374643255,0.30189253,0.30189253,0.30189253,0.30189253,0.30189253,0.30189253,0.30189253,0.295748782,0.295748782,0.295748782,0.295748782,0.260975995,0.260975995,0.373989648,0.153487483,0.319257541,0.259388402,0.377770996,0.377770996,0.39161076,0.39161076,0.254821347,0.149369297,0.304096425,0.461374381,0.28440367,0.428591133,0.4258446,0.43547544,0.441100469,0.364544623,0.307323296,0
6,9,9,0.397597906,0.330382049,0.330382049,0.330382049,0.330382049,0.330382049,0.330382049,0.330382049,0.331128293,0.331128293,0.331128293,0.331128293,0.289298847,0.289298847,0.413069357,0.18312129,0.335962877,0.291540995,0.429445073,0.429445073,0.43331325,0.43331325,0.270089665,0.158349229,0.340484341,0.496720047,0.293577982,0.451395046,0.460545538,0.466211209,0.459583648,0.400766769,0.358155317,0
6,9,10,0.413928549,0.360284251,0.360284251,0.360284251,0.360284251,0.360284251,0.360284251,0.360284251,0.34740167,0.34740167,0.34740167,0.34740167,0.313098955,0.313098955,0.436366166,0.206539599,0.362412993,0.316153117,0.463019954,0.463019954,0.46798663,0.46798663,0.289490183,0.20290568,0.3759528,0.509297753,0.266055046,0.477288584,0.471358731,0.482240685,0.470758384,0.426461461,0.399774445,0
6,9,11,0.431236504,0.379895197,0.379895197,0.379895197,0.379895197,0.379895197,0.379895197,0.379895197,0.362709893,0.362709893,0.362709893,0.362709893,0.328276741,0.328276741,0.446617795,0.228546483,0.37262181,0.333199669,0.486339989,0.486339989,0.493644473,0.493644473,0.30540276,0.205745433,0.408114314,0.514656389,0.293577982,0.505107363,0.473732608,0.486289085,0.476209491,0.44530654,0.437355946,0
6,9,12,0.439856278,0.40026165,0.40026165,0.40026165,0.40026165,0.40026165,0.40026165,0.40026165,0.369769969,0.369769969,0.369769969,0.369769969,0.333757419,0.333757419,0.457849901,0.248540873,0.388399072,0.350122266,0.512945516,0.512945516,0.513006764,0.513006764,0.316461329,0.234728903,0.432397162,0.521181959,0.256880734,0.507272359,0.493126221,0.491977621,0.48219584,0.451013668,0.47648608,0
6,9,13,0.469616719,0.417979997,0.417979997,0.417979997,0.417979997,0.417979997,0.417979997,0.417979997,0.373752467,0.373752467,0.373752467,0.373752467,0.357691973,0.357691973,0.469763726,0.265664089,0.40974478,0.376004614,0.544967444,0.544967444,0.527024769,0.527024769,0.327900488,0.246890785,0.458347521,0.522780185,0.266055046,0.511003902,0.506011409,0.496615185,0.503942756,0.456483237,0.510486981,0
6,9,14,0.486285092,0.426841829,0.426841829,0.426841829,0.426841829,0.426841829,0.426841829,0.426841829,0.367375983,0.367375983,0.367375983,0.367375983,0.351362206,0.351362206,0.483787536,0.282336966,0.418561485,0.401303135,0.568478233,0.568478233,0.540343537,0.540343537,0.333071256,0.266354209,0.475996363,0.522680816,0.256880734,0.510790842,0.516706577,0.502604948,0.484121144,0.471978096,0.494004386,0
6,9,15,0.514921839,0.447494589,0.447494589,0.447494589,0.447494589,0.447494589,0.447494589,0.447494589,0.363510773,0.363510773,0.363510773,0.363510773,0.357777053,0.357777053,0.481063888,0.294110469,0.425986079,0.417589845,0.583271006,0.583271006,0.557955831,0.557955831,0.323830925,0.264726061,0.497089398,0.518598368,0.220183486,0.51250867,0.524763491,0.485655622,0.450051237,0.501828673,0.518430718,0
6,9,16,0.549753495,0.453501329,0.453501329,0.453501329,0.453501329,0.453501329,0.453501329,0.453501329,0.370691846,0.370691846,0.370691846,0.370691846,0.364296542,0.364296542,0.485700042,0.306364303,0.433410673,0.443036182,0.589217139,0.589217139,0.564520401,0.564520401,0.32294507,0.282957172,0.529839927,0.508669805,0.293577982,0.519567199,0.531330142,0.475661758,0.43404821,0.51907748,0.532236905,0
6,9,17,0.579067138,0.45367593,0.45367593,0.45367593,0.45367593,0.45367593,0.45367593,0.45367593,0.376723531,0.376723531,0.376723531,0.376723531,0.361622705,0.361622705,0.486056012,0.317097626,0.429234339,0.458954746,0.584171373,0.584171373,0.564227464,0.564227464,0.327828904,0.311743404,0.541601771,0.495412123,0.23853211,0.512563432,0.529160317,0.466502911,0.428492538,0.522785712,0.51486327,0
6,9,18,0.5857342,0.441665813,0.441665813,0.441665813,0.441665813,0.441665813,0.441665813,0.441665813,0.363100442,0.363100442,0.363100442,0.363100442,0.350670672,0.350670672,0.4638781,0.317688959,0.423665893,0.453564579,0.553724883,0.553724883,0.545189657,0.545189657,0.309031483,0.303733706,0.518807907,0.474606569,0.229357798,0.470965411,0.498698577,0.442719945,0.402440156,0.502253045,0.471748115,0
6,9,19,0.554455408,0.42436801,0.42436801,0.42436801,0.42436801,0.42436801,0.42436801,0.42436801,0.34229416,0.34229416,0.34229416,0.34229416,0.34141104,0.34141104,0.432543923,0.298416733,0.411600928,0.435405845,0.507589618,0.507589618,0.496850837,0.496850837,0.296330652,0.275075797,0.46918886,0.437242311,0.23853211,0.418353134,0.453174743,0.405371583,0.402223837,0.468388085,0.412544922,0
6,9,20,0.509541596,0.381468088,0.381468088,0.381468088,0.381468088,0.381468088,0.381468088,0.381468088,0.308475606,0.308475606,0.308475606,0.308475606,0.308397911,0.308397911,0.386512753,0.274631231,0.378190255,0.385171679,0.455334848,0.455334848,0.432545372,0.432545372,0.276735664,0.245813614,0.418992323,0.403608287,0.229357798,0.380583517,0.398009049,0.370933382,0.39244047,0.434117157,0.360042612,0
6,9,21,0.465715122,0.361430341,0.361430341,0.361430341,0.361430341,0.361430341,0.361430341,0.361430341,0.291975601,0.291975601,0.291975601,0.291975601,0.293064277,0.293064277,0.360229298,0.253531067,0.361484919,0.35770612,0.410679385,0.410679385,0.38746145,0.38746145,0.260724659,0.25652218,0.378979801,0.381484405,0.275229358,0.361562487,0.358132844,0.348985021,0.39336587,0.405932558,0.321471432,0
6,9,22,0.411197048,0.298235386,0.298235386,0.298235386,0.298235386,0.298235386,0.298235386,0.298235386,0.235181817,0.235181817,0.235181817,0.235181817,0.249188133,0.249188133,0.290794735,0.236366633,0.30812065,0.311853131,0.3301972,0.3301972,0.307612627,0.307612627,0.211984154,0.186452767,0.31303473,0.309666199,0.220183486,0.296880752,0.301398728,0.284996689,0.324072573,0.34522122,0.257832767,0
6,9,23,0.321695195,0.222850473,0.222850473,0.222850473,0.222850473,0.222850473,0.222850473,0.222850473,0.168600832,0.168600832,0.168600832,0.168600832,0.190243178,0.190243178,0.207950717,0.188060957,0.242691415,0.24266971,0.243989962,0.243989962,0.228550054,0.228550054,0.168329707,0.142289774,0.245377098,0.241812863,0.229357798,0.229438478,0.223389942,0.210627992,0.253082055,0.283522981,0.191422343,0
6,9,24,0.255713907,0.178365066,0.178365066,0.178365066,0.178365066,0.178365066,0.178365066,0.178365066,0.11749411,0.11749411,0.11749411,0.11749411,0.14292144,0.14292144,0.14417431,0.135959053,0.189791183,0.182462154,0.177552402,0.177552402,0.168770038,0.168770038,0.130079274,0.126293462,0.186215015,0.188673925,0.220183486,0.181450885,0.161442791,0.153673749,0.18641138,0.224312418,0.135707686,0
6,10,1,0.239300028,0.133204021,0.133204021,0.133204021,0.133204021,0.133204021,0.133204021,0.133204021,0.086247064,0.086247064,0.086247064,0.086247064,0.109399934,0.109399934,0.106371758,0.098860492,0.151276102,0.136546878,0.13115878,0.13115878,0.129329926,0.129329926,0.095673509,0.068379141,0.144429583,0.153457283,0.19266055,0.136986737,0.116236312,0.119750513,0.151083425,0.181635336,0.097583671,0
6,10,2,0.213363688,0.115179185,0.115179185,0.115179185,0.115179185,0.115179185,0.115179185,0.115179185,0.072676083,0.072676083,0.072676083,0.072676083,0.088913993,0.088913993,0.077271221,0.072761535,0.126218097,0.11072,0.100451345,0.100451345,0.103570507,0.103570507,0.078680011,0.081551316,0.120520763,0.129842867,0.247706422,0.116178229,0.085192578,0.096444416,0.119625683,0.155020243,0.075054498,0
