Pmax (MW),Pmin (MW),Type,Zone,Flag_thermal,Flag_RET,Flag_VRE,Flag_mustrun,Cost ($/MWh),EF,CC,AF,FOR,Flag_RPS
2.9,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
7.5,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
2.5,0,WindOn,CE_IL,0,0,1,0,0.0,0.0,0.28,1.0,0,1
1.0,0,SolarPV,PS_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.6,0,NGCT,PE_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.6,0,NGCT,PE_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.6,0,NGCT,PE_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.6,0,NGCT,PE_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.6,0,NGCT,PE_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.6,0,NGCT,PE_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.6,0,NGCT,PE_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.6,0,NGCT,PE_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.6,0,NGCT,PE_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.6,0,NGCT,PE_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
175.0,0,WindOn,CE_IL,0,0,1,0,0.0,0.0,0.28,1.0,0,1
40.0,0,WindOn,AP_MD,0,0,1,0,0.0,0.0,0.28,1.0,0,1
1.0,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.4,0,Bio,ATSI_OH,0,0,0,0,20.0,0.99,0.43,1.0,0,1
1.4,0,Bio,ATSI_OH,0,0,0,0,20.0,0.99,0.43,1.0,0,1
48.4,0,NGCC,PL_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
48.4,0,NGCC,PL_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
48.4,0,NGCC,PL_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
82.3,0,NGCC,PL_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
82.3,0,NGCC,PL_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
1.2,0,Oil,JC_NJ,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
4.3,0,NGCT,JC_NJ,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
5.6,0,NGCT,JC_NJ,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
8.5,0,SolarPV,PS_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
0.6,0,Bio,ATSI_OH,0,0,0,0,20.0,0.99,0.43,1.0,0,1
0.6,0,Bio,ATSI_OH,0,0,0,0,20.0,0.99,0.43,1.0,0,1
0.6,0,Bio,ATSI_OH,0,0,0,0,20.0,0.99,0.43,1.0,0,1
7.8,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
237.0,0,NGCC,DOM_VA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
237.0,0,NGCC,DOM_VA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
338.0,0,NGCC,DOM_VA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
1.0,0,WindOn,ATSI_OH,0,0,1,0,0.0,0.0,0.28,1.0,0,1
1.1,0,Bio,BC_MD,0,0,0,0,20.0,0.99,0.43,1.0,0,1
1.1,0,Bio,BC_MD,0,0,0,0,20.0,0.99,0.43,1.0,0,1
0.8,0,SolarPV,BC_MD,0,0,1,0,0.0,0.0,0.35,1.0,0,1
3.0,0,NGCT,PS_NJ,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
2.4,0,SolarPV,PS_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
3.8,0,NGCT,PL_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
2.7,0,SolarPV,PS_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
2.0,0,SolarPV,PS_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
9.8,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
3.2,0,Landfill_NG,AE_NJ,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
30.0,0,WindOn,AP_MD,0,0,1,0,0.0,0.0,0.28,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
20.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.2,0,SolarPV,AE_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
7.0,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
310.3,0,NGCC,DPL_MD,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
310.3,0,NGCC,DPL_MD,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
493.0,0,NGCC,DPL_MD,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
1.5,0,SolarPV,AE_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.3,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.0,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
4.0,0,SolarPV,AEP_OH,0,0,1,0,0.0,0.0,0.35,1.0,0,1
105.0,0,WindOn,AEP_OH,0,0,1,0,0.0,0.0,0.28,1.0,0,1
1.5,0,SolarPV,PS_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
8.0,0,SolarPV,AE_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.0,0,SolarPV,ATSI_OH,0,0,1,0,0.0,0.0,0.35,1.0,0,1
310.2,0,NGCC,DEOK_OH,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
233.7,0,NGCC,DEOK_OH,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
1.0,0,SolarPV,PL_PA,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.3,0,SolarPV,PS_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
2.6,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
8.5,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
0.8,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.4,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.5,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.2,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.2,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.2,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.1,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.6,0,Landfill_NG,EKPC_KY,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.0,0,SolarPV,AEP_IN,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.0,0,SolarPV,AEP_IN,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.7,0,SolarPV,ATSI_OH,0,0,1,0,0.0,0.0,0.35,1.0,0,1
10.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
20.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
16.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
20.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
12.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
20.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
20.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.3,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.5,0,SolarPV,ATSI_OH,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.3,0,SolarPV,PL_PA,0,0,1,0,0.0,0.0,0.35,1.0,0,1
14.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
4.8,0,Landfill_NG,AEP_MI,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
10.0,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
0.6,0,Oil,AP_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.6,0,Oil,AP_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.6,0,Oil,AP_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.6,0,Oil,AP_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.6,0,Oil,AP_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.6,0,Oil,AP_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.6,0,Oil,AP_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.6,0,Oil,AP_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.6,0,Oil,AP_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.6,0,Oil,AP_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
3.0,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.2,0,SolarPV,AE_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
8.0,0,SolarPV,PS_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
2.2,0,SolarPV,ATSI_OH,0,0,1,0,0.0,0.0,0.35,1.0,0,1
20.0,0,SolarPV,DOM_VA,0,0,1,0,0.0,0.0,0.35,1.0,0,1
12.0,0,WindOff,DOM_VA,0,0,1,0,0.0,0.0,0.3,1.0,0,1
1.2,0,SolarPV,DPL_DE,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.2,0,SolarPV,BC_MD,0,0,1,0,0.0,0.0,0.35,1.0,0,1
2.0,0,SolarPV,DPL_MD,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.2,0,SolarPV,RECO_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.6,0,Landfill_NG,AP_PA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
1.6,0,Landfill_NG,AP_PA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
328.0,0,NGCC,ATSI_OH,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
328.0,0,NGCC,ATSI_OH,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
1.5,0,Oil,ATSI_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
404.0,0,NGCC,ATSI_OH,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
2.0,0,SolarPV,AEP_IN,0,0,1,0,0.0,0.0,0.35,1.0,0,1
235.5,0,NGCC,ATSI_OH,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
235.5,0,NGCC,ATSI_OH,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
361.3,0,NGCC,ATSI_OH,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
1.1,0,Landfill_NG,DPL_DE,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
1.1,0,Landfill_NG,DPL_DE,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
2.0,0,Landfill_NG,DPL_DE,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
2.7,0,Landfill_NG,CE_IL,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
2.7,0,Landfill_NG,CE_IL,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
2.7,0,Landfill_NG,CE_IL,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
2.7,0,Landfill_NG,CE_IL,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
2.7,0,Landfill_NG,CE_IL,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
2.7,0,Landfill_NG,CE_IL,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
3.5,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.5,0,WindOn,PS_NJ,0,0,1,0,0.0,0.0,0.28,1.0,0,1
10.3,0,SolarPV,PEP_MD,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.0,0,SolarPV,BC_MD,0,0,1,0,0.0,0.0,0.35,1.0,0,1
3.2,0,SolarPV,DPL_MD,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.6,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
0.8,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
0.3,0,Landfill_NG,AP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
1.1,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.1,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.1,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.1,0,NGCT,CE_IL,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
75.0,0,SolarPV,DPL_MD,0,0,1,0,0.0,0.0,0.35,1.0,0,1
4.6,0,SolarPV,AEP_MI,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,AEP_IN,0,0,1,0,0.0,0.0,0.35,1.0,0,1
2.5,0,SolarPV,AEP_IN,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
15.0,0,NGCT,AP_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
2.6,0,SolarPV,AEP_IN,0,0,1,0,0.0,0.0,0.35,1.0,0,1
3.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.0,0,SolarPV,DOM_VA,0,0,1,0,0.0,0.0,0.35,1.0,0,1
2.1,0,SolarPV,AP_VA,0,0,1,0,0.0,0.0,0.35,1.0,0,1
529.0,0,NGCC,PL_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
529.0,0,NGCC,PL_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
17.0,0,SolarPV,AE_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
2.0,0,SolarPV,DOM_VA,0,0,1,0,0.0,0.0,0.35,1.0,0,1
369.8,0,NGCC,DOM_VA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
369.8,0,NGCC,DOM_VA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
369.8,0,NGCC,DOM_VA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
663.9,0,NGCC,DOM_VA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
1.3,0,SolarPV,DPL_DE,0,0,1,0,0.0,0.0,0.35,1.0,0,1
0.5,0,SolarPV,DPL_DE,0,0,1,0,0.0,0.0,0.35,1.0,0,1
80.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
208.0,0,WindOn,DOM_NC,0,0,1,0,0.0,0.0,0.28,1.0,0,1
20.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
3.0,0,WindOn,AEP_OH,0,0,1,0,0.0,0.0,0.28,1.0,0,1
1.1,0,SolarPV,AP_MD,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.6,0,SolarPV,BC_MD,0,0,1,0,0.0,0.0,0.35,1.0,0,1
2.1,0,SolarPV,ATSI_OH,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.5,0,SolarPV,AEP_IN,0,0,1,0,0.0,0.0,0.35,1.0,0,1
4.5,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.6,0,SolarPV,DPL_MD,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.0,0,SolarPV,DPL_MD,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.2,0,SolarPV,AE_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.5,0,WindOn,AEP_OH,0,0,1,0,0.0,0.0,0.28,1.0,0,1
80.0,0,SolarPV,AP_VA,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.5,0,WindOn,AEP_OH,0,0,1,0,0.0,0.0,0.28,1.0,0,1
1.5,0,WindOn,AEP_OH,0,0,1,0,0.0,0.0,0.28,1.0,0,1
1.5,0,WindOn,AEP_OH,0,0,1,0,0.0,0.0,0.28,1.0,0,1
103.0,0,WindOn,AP_WV,0,0,1,0,0.0,0.0,0.28,1.0,0,1
2.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
3.0,0,SolarPV,AEP_OH,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.2,0,SolarPV,AE_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
0.3,0,Landfill_NG,AEP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AEP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AEP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AEP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AEP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AEP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AEP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AEP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AEP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AEP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AEP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
0.3,0,Landfill_NG,AEP_VA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
1.4,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
2.0,0,Oil,AP_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.0,0,Oil,AP_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.0,0,Oil,AP_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.0,0,Oil,AP_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.0,0,Oil,AP_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.0,0,Oil,AP_VA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
5.0,0,SolarPV,AEP_IN,0,0,1,0,0.0,0.0,0.35,1.0,0,1
4.4,0,SolarPV,PS_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
6.1,0,SolarPV,PS_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
2.7,0,SolarPV,AE_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
359.6,0,NGCC,PEP_MD,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
235.5,0,NGCC,PEP_MD,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
235.5,0,NGCC,PEP_MD,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
17.0,0,SolarPV,DOM_VA,0,0,1,0,0.0,0.0,0.35,1.0,0,1
19.0,0,SolarPV,DOM_VA,0,0,1,0,0.0,0.0,0.35,1.0,0,1
20.0,0,SolarPV,DOM_VA,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.8,0,SolarPV,PS_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
39.9,0,WindOn,AP_PA,0,0,1,0,0.0,0.0,0.28,1.0,0,1
2.0,0,SolarPV,DPL_MD,0,0,1,0,0.0,0.0,0.35,1.0,0,1
344.4,0,NGCC,ATSI_OH,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
344.4,0,NGCC,ATSI_OH,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
260.8,0,NGCC,ATSI_OH,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
260.8,0,NGCC,ATSI_OH,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
499.5,0,NGCC,PN_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
499.5,0,NGCC,PN_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
499.5,0,NGCC,PN_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
244.8,0,NGCC,PL_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
244.8,0,NGCC,PL_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
244.8,0,NGCC,PL_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
460.0,0,NGCC,PL_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
5.2,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
6.6,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
311.0,0,NGCC,ATSI_OH,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
311.0,0,NGCC,ATSI_OH,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
340.0,0,NGCC,ATSI_OH,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
5.0,0,SolarPV,JC_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.6,0,Landfill_NG,PL_PA,0,0,0,0,15.0,0.39,0.43,1.0,0.05,1
5.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.2,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
5.2,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
4.9,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
20.0,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
2.9,0,SolarPV,PS_NJ,0,0,1,0,0.0,0.0,0.35,1.0,0,1
3.4,0,SolarPV,DOM_NC,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.2,0,SolarPV,BC_MD,0,0,1,0,0.0,0.0,0.35,1.0,0,1
1.6,0,SolarPV,BC_MD,0,0,1,0,0.0,0.0,0.35,1.0,0,1
