Time Period,Month,Day,Hours,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,NI
6,1,6,21,0.5342757574705058,0.5341323606044815,0.6149825783972126,0.5287330547344817,0.739338109860116,0.5879226339878931,0.7090135735284919,0.6776104665514687,0.6747359870024371,0.6496434669077031,0.644602048857368,0.6624922696351268,0.7394941113490364,0.5460881686705001,0.5646610065214717,0.5590033628859676,0.6005958640028041,0.5645937916197111,0.6935746606334842,0.7306338028169014,0.8552631578947368,0.6988786279683378,0.6989877464038359,0.6991869918699187,0.6978102189781021,0.6978074356530028,0.6991588322612569,0.6986928104575163,0.6994219653179191,0.7372571929312107,0.6297857393747804,0.6183850931677018,0.6944149289414265,0.7225125306601259,0.5887767817662901,0.694240406398023,0.6464829586656998,0.7373949579831933,0.6225428488428392,0.644583945505543,0.6441717791411042,0.6229041541541541,0.5868994708994709,0.6001464128843338,0.6005252954787068,0.552986844942851,0.5661497855493236,0.7302873986735445,0.7378194888178914,0.7377165075998586,0.7375565610859729,0.7377035349700498,0.8762483716891012,0.7373880245167374,0.7229064039408867,0.5957544993077988,0.5948025303470679,0.8371040723981901,0.9996388098785498,0.8281774133432724,0.8446969696969697,0.5736461457047098,0.6163662675963689,0.7399103139013453,0.0
6,1,6,22,0.5182638092922557,0.5182386659718603,0.5670731707317073,0.4774233003771277,0.719208461276015,0.576111029086077,0.6904985300556702,0.6618118982967168,0.6586515028432169,0.6250376619463693,0.6278284363390746,0.6378324056895486,0.7224304068522484,0.5302317476912354,0.5497723637258521,0.5447875267502292,0.581142656852436,0.5497387562749718,0.6693212669683258,0.7022535211267605,0.8189473684210526,0.6823878627968337,0.6819392647842302,0.682324601023788,0.6813625304136253,0.6812837623133142,0.6823354774863929,0.6823529411764706,0.6820809248554913,0.7049802833357675,0.6009196283168886,0.5934575569358178,0.6687143046885377,0.69382531726565,0.5771596253567552,0.6685659367062539,0.6197425670775925,0.7049819927971188,0.58775539847003,0.6071857887004141,0.6271301976823449,0.5962837837837838,0.56,0.5890190336749634,0.587455443687074,0.5423765365538064,0.5506433520290334,0.7137067059690494,0.7348242811501597,0.7355072463768116,0.7354272025552302,0.7355099974689951,0.8662613981762918,0.7345591702027345,0.7093596059113301,0.5897554222427319,0.589673448452727,0.823864588570471,1.0,0.802739470741707,0.8248834498834499,0.5615922855294878,0.6024207341139324,0.7354260089686099,0.0
6,1,6,23,0.4927813089738691,0.4927045336112559,0.5087108013937283,0.42688818672918155,0.6905493005800069,0.5526354643437177,0.661787702508288,0.634164403850901,0.6302193338748985,0.5852164306518027,0.5991219182708545,0.6012677798392084,0.703225374732334,0.5046175291862693,0.5244247569828965,0.520177315805564,0.5480196284612688,0.5243315234094867,0.6253393665158371,0.6540845070422535,0.7473684210526316,0.6484168865435356,0.6483750665956314,0.6482987052092744,0.6463260340632604,0.646329837940896,0.6481939633844631,0.6483660130718955,0.6473988439306358,0.6554695487074631,0.5558642270971038,0.5491511387163561,0.6309270819497941,0.6470086381571931,0.5540861036298589,0.6288185625042905,0.5780910079767948,0.6554621848739496,0.5503776508182434,0.5731267530386003,0.5985003408316292,0.5563375875875876,0.5218201058201059,0.5661786237188873,0.5627540491526484,0.5202932930774208,0.5285384361596833,0.684966838614591,0.71685303514377,0.7171261930010604,0.7170614852275752,0.7171180291909222,0.8493269648284846,0.7166430928807166,0.6894088669950739,0.5768343331795108,0.5773636519063088,0.8082788671023965,0.9810826673890469,0.7900670890793887,0.8152680652680653,0.5431880990180514,0.5863702144454677,0.7174887892376681,0.0
6,1,6,24,0.45437810426869507,0.45414278269932257,0.44686411149825783,0.38787075731321985,0.6485841009894234,0.5151336187804518,0.6320760618002127,0.5961490989879042,0.591876523151909,0.5433363462890429,0.5621974558144771,0.5582096474953617,0.6593950749464668,0.46645757100540164,0.4873877199458595,0.4844084377866096,0.5113915177006659,0.4874500563466858,0.5643438914027149,0.589718309859155,0.6821052631578948,0.5992744063324539,0.5993606819392648,0.5995182174043963,0.5932846715328467,0.5932634254845885,0.599208312716477,0.5993464052287582,0.5982658959537572,0.6101942456550314,0.5121499505061149,0.5053416149068323,0.595298180369239,0.6047776474352138,0.5166217791534349,0.5904441545960046,0.5411076867295141,0.6101440576230492,0.5283964365256125,0.5445438760518232,0.5616905248807089,0.5245558058058059,0.488,0.5308931185944363,0.527984491276343,0.4874703472072461,0.4922467832398548,0.6418570375829035,0.6950878594249201,0.6949452103216684,0.6947032206547777,0.6948451868725217,0.8189318280503691,0.694955209806695,0.6605911330049261,0.562528841716659,0.5630022226021543,0.7851516675046086,0.9558445076527157,0.751490868430861,0.7893356643356644,0.5182571882166167,0.5538744901986581,0.695067264573991,0.0
7,1,7,1,0.4133120303798641,0.4132360604481501,0.5479094076655052,0.3671593109774743,0.6189013988399864,0.4807323195039126,0.6100581722649653,0.5680078992841274,0.563931762794476,0.5109470724113689,0.535629854778791,0.5246598639455783,0.6195797644539615,0.42707788813382125,0.4544112218530823,0.4529195964536839,0.48264984227129337,0.45435918450978385,0.5064253393665158,0.5338732394366197,0.6247368421052631,0.5468337730870713,0.5466169419286094,0.5468232460102379,0.5428710462287104,0.5427391166190022,0.5467590301830777,0.5464052287581699,0.546242774566474,0.5777712866949029,0.4792923971006163,0.47329192546583854,0.5687010227121796,0.5727844726458355,0.4821722876552639,0.5605134893938354,0.5144126178390138,0.5777310924369747,0.5186162486685388,0.5315880860157607,0.534423994546694,0.5028465965965966,0.4693333333333333,0.4992679355783309,0.4985304233631418,0.4578391201207677,0.4510062685582316,0.6131171702284451,0.6571485623003195,0.6565040650406504,0.6566409369177535,0.6565426474310301,0.7755102040816326,0.6567656765676567,0.611576354679803,0.5449930779880019,0.5457343135578732,0.7368862074744428,0.9033816425120773,0.7013604174431607,0.75495337995338,0.4821544070088787,0.5111169582949612,0.6591928251121076,0.0
7,1,7,2,0.38470355319370636,0.3845752996352267,0.5139372822299652,0.35560085618183673,0.6001364721937905,0.4639007825188248,0.5998623881904047,0.5512219205134534,0.5475223395613322,0.49251782665461485,0.5215580321963301,0.5050247371675943,0.5972296573875803,0.40041819132253004,0.43349329395841024,0.4342708651788444,0.4656501927795303,0.43356213502714885,0.46895927601809956,0.49816901408450703,0.5936842105263158,0.5069261213720316,0.5066595631326585,0.5070761818729298,0.5032603406326034,0.5030187480139816,0.5071746660069273,0.5071895424836601,0.5057803468208093,0.5609756097560976,0.46236868154676375,0.4544927536231884,0.5554190463540974,0.5557214460915004,0.46476665192748323,0.5452049152193313,0.501178390137781,0.5609243697478992,0.5145976566282561,0.5261119273407239,0.5207907293796864,0.49180430430430433,0.4497354497354497,0.48257686676427525,0.48327184041023075,0.44080224282941555,0.42032332563510394,0.6020633750921149,0.6025026624068157,0.6011841640155532,0.6010114453021027,0.6011980089428837,0.7194963091619626,0.6020744931636021,0.5677339901477833,0.5191508998615597,0.5200889040861686,0.6817496229260935,0.8287507336674342,0.6645546030562803,0.7255244755244755,0.4455224319397895,0.4771740560452572,0.600896860986547,0.0
7,1,7,3,0.3696293980757876,0.36946326211568525,0.4921602787456446,0.35382733666292937,0.5858068918457864,0.4543038535360992,0.5947957715643961,0.5398666995803505,0.5363119415109667,0.48267550467008136,0.5166047506473038,0.4935064935064935,0.5792291220556746,0.3861299878027531,0.42204995693367786,0.423723631916845,0.4568874868559411,0.4221903493494519,0.4506787330316742,0.4792253521126761,0.58,0.4805408970976253,0.4800213106020245,0.48027702499247216,0.47610705596107056,0.4760088973625675,0.47996041563582387,0.4803921568627451,0.4797687861271676,0.5530889440630933,0.4535555768432481,0.4474534161490683,0.5504051002789215,0.5493228111336248,0.455159384170117,0.538820621953731,0.497643219724438,0.5528211284513805,0.5154449501307253,0.5247762788833978,0.5160190865712339,0.4903966466466467,0.4440846560846561,0.47569546120058565,0.47745606903883436,0.4324347638559413,0.4038271197624546,0.5899042004421519,0.55145101171459,0.5490455991516436,0.5491083311152515,0.549143676706319,0.6895353886235345,0.5511551155115512,0.5423645320197045,0.49100138440239965,0.49187895366729356,0.6463884699178817,0.7700121901665989,0.6437756243011554,0.7077505827505828,0.4275298406538484,0.4569135640047362,0.5515695067264574,0.0
7,1,7,4,0.36278698204299953,0.36268890046899427,0.47822299651567945,0.3624095403118948,0.5851245308768338,0.4500221467591909,0.5945455682742228,0.5403604048383115,0.536961819658814,0.4782062870342473,0.5200945626477541,0.48786332714904146,0.569793897216274,0.3803798571179648,0.4192198843361634,0.42143075512075817,0.4549596915527515,0.41932179080012294,0.4425339366515837,0.4702112676056338,0.5731578947368421,0.4647097625329815,0.4645711241342568,0.4646190906353508,0.4618004866180049,0.4617095646647601,0.4646214745175656,0.4647058823529412,0.4624277456647399,0.5511903023221849,0.4510968483571223,0.44902691511387166,0.5509363793332448,0.549002879385731,0.4507376291353459,0.5370357657719503,0.5002266134880348,0.5510204081632653,0.5300910235305509,0.5337251235474822,0.5194274028629857,0.4923048048048048,0.4456084656084656,0.47306002928257684,0.4780814207991996,0.4316152684925598,0.3965687891784889,0.5935887988209285,0.5162406815761449,0.5138741604807352,0.5137077455416555,0.5138783430355184,0.6765089014329136,0.5157944365865158,0.5298029556650247,0.4748500230733733,0.4756368610018807,0.6276185687950394,0.737369632940539,0.6391166604547148,0.7115384615384616,0.4156523784324102,0.4478358110774898,0.5112107623318386,0.0
7,1,7,5,0.3629838028087481,0.36294945284002084,0.47735191637630664,0.39726837223524614,0.5977482088024565,0.4532703381071903,0.6047413523487833,0.5502345099975314,0.546872461413485,0.4849854373807372,0.5325903411009794,0.4938930117501546,0.5719352248394004,0.3805541035023523,0.41971207087486156,0.42250076429226535,0.4603925692253768,0.4198340333982174,0.44054298642533934,0.4697887323943662,0.5742105263157895,0.46141160949868076,0.4613745338305807,0.46130683529057515,0.4594647201946472,0.45948522402287895,0.46115784265215237,0.46143790849673205,0.4595375722543353,0.5693004235431576,0.462304818469202,0.463768115942029,0.5676716695444282,0.5660659059400661,0.4539132532057724,0.550353538820622,0.5190808556925308,0.569327731092437,0.5674929795681224,0.5703218912782155,0.5323790047716428,0.5077577577577578,0.4624126984126984,0.47554904831625183,0.4847101494590707,0.4343325425921932,0.39623886506103595,0.60759027266028,0.4941427050053248,0.491869918699187,0.4918818206015438,0.49194296802497256,0.6739036039947894,0.4941065535124941,0.5285714285714286,0.47023534840793724,0.4708497179004958,0.6227585051114463,0.7214772675967313,0.653373089824823,0.7351398601398601,0.4124772152643029,0.44625707143796867,0.48878923766816146,0.0
7,1,7,6,0.37394787723015294,0.3738926524231371,0.4878048780487805,0.4635001528896137,0.6281132719208461,0.46596781337664256,0.6365171702007881,0.5702295729449519,0.5671811535337125,0.511348799839309,0.5573567488461105,0.5180117501546073,0.5877275160599572,0.3925771040250915,0.4346007136704811,0.43748089269336593,0.48580441640378547,0.43458662022333777,0.4515837104072398,0.4836619718309859,0.6047368421052631,0.4673482849604222,0.4672349493873202,0.4676302318578741,0.46549878345498785,0.46552272005084205,0.4675903018307768,0.4673202614379085,0.4682080924855491,0.6141375785015335,0.4964715649647157,0.5099792960662526,0.608414132022845,0.608936760157833,0.4664147606222615,0.5898949680785337,0.5629079042784626,0.614045618247299,0.6359542945676382,0.6262855616401763,0.5569188820722563,0.5546483983983984,0.5049100529100529,0.4856515373352855,0.5035332374460634,0.448652145783912,0.40514681623226656,0.635593220338983,0.48562300319488816,0.48347472605160835,0.4833643864785733,0.4835062853286088,0.6760746851932262,0.4856199905704856,0.5320197044334976,0.46054453161052145,0.4616173704906822,0.6199095022624435,0.7172332836696916,0.6529071934401789,0.7368881118881119,0.41488798729934734,0.45112485199315877,0.4798206278026906,0.0
7,1,7,7,0.4070253435680132,0.40698280354351224,0.5130662020905923,0.4938334522474773,0.674172637325145,0.49977853240809095,0.687683743041221,0.6166378671932856,0.613484971567831,0.5653309229687657,0.6063266914330744,0.5704236239950525,0.6300187366167024,0.4262066562118836,0.4694229112833764,0.4714154692754509,0.5220820189274448,0.46941911689376087,0.49520361990950224,0.5315492957746479,0.6726315789473685,0.49439313984168864,0.4938732019179542,0.4944293887383318,0.4968369829683698,0.4966634890371783,0.4943097476496784,0.4947712418300654,0.49421965317919075,0.685847816561998,0.5586422709710381,0.5756521739130435,0.6681830256342144,0.6766556467953503,0.4999397033404349,0.6564151850072081,0.6279006526468456,0.6857743097238895,0.6540863755204803,0.6655536262855617,0.6059986366734833,0.6024774774774775,0.544973544973545,0.5149341142020498,0.5417422300043775,0.48104377830493855,0.43385021445067634,0.686072218128224,0.48169595314164004,0.48029338989042064,0.4801703486824594,0.4802159790770269,0.6882327399044724,0.4813767090994814,0.5463054187192118,0.46377480387632675,0.4650367584202428,0.6269482151835093,0.726263036705946,0.6593365635482669,0.7435897435897436,0.42576586111601106,0.4717800289435601,0.47533632286995514,0.0
7,1,7,8,0.4647864494691628,0.4648254299114122,0.5348432055749129,0.5011925389868515,0.7171613783691573,0.5486490476893547,0.7207731281666354,0.6748950876326832,0.6718115353371243,0.6160992266747012,0.6519193966002477,0.6236858379715523,0.6954630620985011,0.4807457745251786,0.5137196997662113,0.5175787221033323,0.5569575885033299,0.5137793258887409,0.5786425339366515,0.6147887323943662,0.7763157894736842,0.558047493403694,0.5578050079914758,0.5579644685335742,0.5564963503649635,0.5564029234191293,0.5581395348837209,0.5575163398692811,0.5578034682080925,0.7282021323207244,0.5969601175080627,0.6065424430641821,0.699362465134812,0.7155806761224273,0.54849861317683,0.6925241985309261,0.6537345902828137,0.7280912364945978,0.6387624673186791,0.6742353412581809,0.6516700749829584,0.617992992992993,0.5648465608465608,0.5660322108345535,0.5906447376649365,0.5325425921932284,0.4863081491257011,0.7288135593220338,0.49327742279020237,0.49248851184164016,0.49241416023422946,0.4923648021597908,0.7168910117238385,0.49316360207449317,0.5857142857142857,0.46931241347485003,0.4701658403145837,0.6515837104072398,0.7622917513206013,0.6842154304882594,0.7581585081585082,0.45351913917798553,0.5154584923036443,0.48878923766816146,0.0
7,1,7,9,0.4863788452409897,0.48645127670661803,0.5862369337979094,0.5102028335541738,0.72978505629478,0.5619371032038978,0.7228373053105648,0.6860034559368057,0.682859463850528,0.6203675805965653,0.6551840594393786,0.6318027210884354,0.7224304068522484,0.5002613695765813,0.5268856896763874,0.5330174258636503,0.5660708026638626,0.526892736399959,0.6269683257918552,0.6592957746478874,0.8052631578947368,0.6075197889182058,0.607352157698455,0.6076482987052093,0.6008759124087591,0.6008897362567525,0.607619990103909,0.6071895424836601,0.6069364161849711,0.737403242295896,0.6071782099179359,0.6065424430641821,0.6998273343073449,0.720379652340834,0.5626080315150541,0.6935539232511841,0.6439902102973168,0.7373949579831933,0.6258836060811465,0.6775744624014959,0.65439672801636,0.6198073073073073,0.5633650793650794,0.5882869692532943,0.6051528985054093,0.5494932068147509,0.5146816232266579,0.7328666175386883,0.5282880724174653,0.5278366914103924,0.5275485759914825,0.527714502657555,0.7772470690403821,0.528052805280528,0.6566502463054187,0.4900784494693124,0.4910241066849034,0.7083961789844143,0.8410311977967403,0.7222325754752144,0.7747668997668997,0.5042041512318457,0.5551901065649256,0.5291479820627802,0.0
7,1,7,10,0.4845148368124298,0.48436685773840543,0.6306620209059234,0.5210478034858832,0.7202320027294439,0.5589842019784438,0.7166447738787765,0.6751419402616637,0.6719740048740861,0.6220749221653108,0.6368344027918496,0.6315708101422387,0.7092478586723768,0.4990416448858686,0.5271317829457365,0.5311831244267808,0.5686996144409394,0.5270976334391968,0.6390950226244344,0.6690140845070423,0.8031578947368421,0.6302770448548812,0.6302610548748002,0.6302318578741343,0.6217031630170317,0.6215443279313632,0.6303809995051954,0.630718954248366,0.630057803468208,0.7410544764130276,0.6119040776575023,0.6050517598343685,0.6974365785628902,0.7218726671643383,0.5601559673594083,0.6921123086428228,0.6378716461203771,0.7409963985594238,0.6164665440108453,0.6753038600240416,0.6359918200408998,0.6220595595595596,0.565015873015873,0.5758418740849195,0.5922081170658495,0.5410394651714471,0.5143516991092049,0.7177597641857038,0.5871938232161874,0.5883704489218805,0.5882352941176471,0.5883742512444107,0.8406426400347373,0.5869872701555869,0.7073891625615764,0.5126903553299492,0.5142759446059155,0.7660465895760014,0.9409454151428959,0.7244688781215057,0.7972027972027972,0.5084377021226554,0.559400078936982,0.5874439461883408,0.0
7,1,7,11,0.4866914429277668,0.4867118290776446,0.6689895470383276,0.5342370808276424,0.7178437393381099,0.5548501402628082,0.7122662163007444,0.6630461614416193,0.659463850528026,0.6211710354524456,0.6178092986603625,0.6294836116264688,0.7032922912205567,0.5002613695765813,0.5251630367909438,0.5278202384591868,0.5704521556256572,0.5251511115664379,0.6456108597285067,0.6746478873239437,0.8015789473684211,0.6444591029023746,0.6441129461907299,0.644384221619994,0.636301703163017,0.6361614235780108,0.644235526966848,0.6444444444444445,0.6416184971098265,0.7501095370235139,0.6230162531532395,0.6124223602484472,0.6970381192721476,0.7284845899541431,0.5564979700124613,0.6937598681952358,0.6408176214648296,0.7503001200480192,0.6052096446208967,0.6684920528916789,0.6169052488070893,0.6285035035035035,0.5705396825396826,0.5650073206442167,0.578450378337815,0.5317662281647617,0.513032002639393,0.7111274871039057,0.6279286474973376,0.6274301873453517,0.6273622571200426,0.6274360921285751,0.8506296135475466,0.6275341819896275,0.7029556650246306,0.5186894323950162,0.5194050265002564,0.7856544327132562,0.9911508420244707,0.712541930674618,0.7928321678321678,0.4957370494502264,0.5549269832916721,0.6278026905829597,0.0
7,1,7,12,0.48775659060122956,0.4877540385617509,0.710801393728223,0.5436958515951483,0.7110201296485841,0.5527831094049904,0.7056983799336961,0.6568748457171069,0.6534524776604387,0.6193632620267149,0.6098165034335247,0.6267006802721088,0.6999464668094219,0.5009583551141313,0.5249169435215947,0.5253745032100275,0.5708026638626008,0.5249462145272,0.6550226244343892,0.6797183098591549,0.8,0.6560026385224275,0.6558337773042089,0.656127672387835,0.6456447688564477,0.6456943120432158,0.6561108362196932,0.6562091503267974,0.6560693641618497,0.7515700306703665,0.6239422677778842,0.6133333333333333,0.6933855757736751,0.7290178095339661,0.5541664991759456,0.6921809569575067,0.6335659898477157,0.751500600240096,0.5994238404183209,0.6618138106050487,0.6094069529652352,0.6308495995995996,0.5733121693121693,0.5573938506588579,0.5720717903820899,0.5238300625404356,0.512042230287034,0.709653647752395,0.645167731629393,0.6436903499469777,0.6438647857332979,0.6438032565595208,0.8402084237950499,0.6449787835926449,0.7,0.5196123673281033,0.5199179346896905,0.779453661806603,0.9786446340692582,0.6980991427506522,0.7805944055944056,0.485976362674193,0.5511116958294962,0.6457399103139013,0.0
7,1,7,13,0.4835191552915842,0.4835852006253257,0.759581881533101,0.5477525226786261,0.7028317980211531,0.5482061125055366,0.7005066616626009,0.6408294248333745,0.6373679935012185,0.6178567841719393,0.5883147585275245,0.6257730364873222,0.7000133832976445,0.4974734274263809,0.522948197366802,0.520177315805564,0.5734314756396776,0.5229996926544411,0.6580995475113122,0.6828873239436619,0.8005263157894736,0.6609498680738787,0.660628662759723,0.6609454983438723,0.6488564476885644,0.6488719415316174,0.661058881741712,0.6607843137254902,0.6589595375722543,0.7492332408354023,0.6231759108471437,0.6141614906832298,0.6889361136937177,0.7268849312146742,0.5500261285524782,0.6885425962792614,0.6322516316171138,0.7490996398559424,0.5953326232206837,0.6540670495525578,0.5875937286980232,0.6298798798798799,0.5711322751322752,0.5452415812591508,0.558626727534238,0.5120120767737761,0.5061035961728803,0.6941783345615328,0.6537539936102237,0.651643690349947,0.6515837104072398,0.6516493714671391,0.8211029092488059,0.6534653465346535,0.6694581280788178,0.5163820950622982,0.5166695161566079,0.7704038880509468,0.9577407557903291,0.7043421543048826,0.7703962703962703,0.4885635326630211,0.5436126825417709,0.6502242152466368,0.0
7,1,7,14,0.4781239507716532,0.4781136008337676,0.8031358885017421,0.5479156049332382,0.6973729102695326,0.5409715045031743,0.6968161631325452,0.626758824981486,0.623395613322502,0.6144923169629406,0.5737926376224248,0.6227581941867656,0.6975374732334048,0.4924202822791427,0.5191337516918912,0.5140629776826658,0.5720294426919033,0.5190042003893044,0.6566515837104072,0.6814084507042254,0.7852631578947369,0.6612796833773087,0.6611614278103356,0.6612466124661247,0.647396593673966,0.6472831267874166,0.6615536862939139,0.661437908496732,0.6589595375722543,0.7426610194245655,0.6214516077529776,0.6167287784679089,0.6836233231504848,0.7222992428281967,0.5429915182698879,0.6836685659367062,0.629668237853517,0.7424969987995198,0.5940253703883025,0.6429811673567517,0.5725971370143149,0.6271271271271271,0.5693756613756614,0.5317715959004392,0.5474329310237008,0.5008410610308389,0.5004948861761794,0.6868091378039793,0.6606762513312034,0.6587133262636974,0.6585041256321533,0.6587361849320847,0.8102475032566218,0.6605374823196606,0.6529556650246305,0.5136132902630365,0.5141049752094375,0.7677224736048266,0.9342633978960675,0.7005218039508013,0.7663170163170163,0.4849179749514906,0.5390080252598343,0.6591928251121076,0.0
7,1,7,15,0.4728329454806479,0.4726420010422095,0.8249128919860628,0.5486290897971664,0.6970317297850563,0.537723313155175,0.6866829298805279,0.6205875092569736,0.6170593013809911,0.6099226674701215,0.5638860745243724,0.618351886209029,0.6951284796573876,0.4873671371319045,0.5151962593823058,0.5090186487312749,0.5701016473887136,0.5152136051634054,0.6561085972850679,0.6808450704225352,0.7805263157894737,0.6609498680738787,0.6611614278103356,0.6609454983438723,0.6469099756690998,0.6469653638385764,0.661058881741712,0.661437908496732,0.6589595375722543,0.7362348473784139,0.6182584538748922,0.6119254658385093,0.6774472041439766,0.7160072517862855,0.5399766852916349,0.6768723827830027,0.6271754894851341,0.7361944777911165,0.5982134211290792,0.6448510751970081,0.5630538513974097,0.62743993993994,0.5691428571428572,0.5251830161054173,0.5392408229629166,0.49268923873193876,0.49554602441438467,0.682756079587325,0.6638711395101171,0.6615411806291976,0.6614319936119244,0.6615202902218847,0.793747286148502,0.6638378123526638,0.6416256157635468,0.5140747577295801,0.5141049752094375,0.7531422825540472,0.9095218745767303,0.7045285128587402,0.7613636363636364,0.4883283353913095,0.5347980528877779,0.6636771300448431,0.0
7,1,7,16,0.466222083289917,0.4661281917665451,0.8466898954703833,0.549199877688309,0.703855339474582,0.5331463162557213,0.6869331331707011,0.6151567514194026,0.6118602761982128,0.6050517224063473,0.5571315996847912,0.612708719851577,0.6912473233404711,0.48196549921589127,0.512489233419466,0.5044328951391012,0.5713284262180162,0.5124474951336954,0.656289592760181,0.678943661971831,0.7726315789473684,0.6606200527704486,0.660628662759723,0.66064438422162,0.6477858880778589,0.647918652685097,0.6605640771895102,0.6607843137254902,0.6589595375722543,0.737403242295896,0.6227608008429927,0.6166459627329193,0.6786093770753088,0.7189932814332942,0.5351931502994735,0.6736459119928606,0.6352429296591733,0.7373949579831933,0.6183547981020625,0.6636837184453052,0.556237218813906,0.6356356356356356,0.5758518518518518,0.5183016105417276,0.5304233631417672,0.4845374164330386,0.488947542065325,0.6919675755342668,0.6664669861554846,0.6637504418522446,0.663561352142667,0.6637138277229393,0.780720798957881,0.6666666666666666,0.6251231527093596,0.5149976926626673,0.5144469140023936,0.7534774593598123,0.8938101042936476,0.6967014535967201,0.7572843822843823,0.4929146821896866,0.5284830943296934,0.6636771300448431,0.0
7,1,7,17,0.4642538756324314,0.46430432516935904,0.8797909407665505,0.5791662419732952,0.7246673490276356,0.5397903440129928,0.6971289172452618,0.6240434460627006,0.6219333874898456,0.6149944762478659,0.5678261848474614,0.6220624613481757,0.6954630620985011,0.4828367311378289,0.5214716377507075,0.5107000917150718,0.5893796004206099,0.5213605163405389,0.6687782805429864,0.6905633802816902,0.7821052631578947,0.66688654353562,0.6664890783164624,0.6666666666666666,0.6584914841849149,0.6584048299968224,0.6665017318159328,0.6666666666666666,0.6676300578034682,0.7644223747626698,0.6500303349618418,0.6424016563146998,0.6963408155133484,0.7433080942732218,0.5413836073481529,0.6875128715590032,0.665110587382161,0.764405762304922,0.6631403118040089,0.7062909042340056,0.5664621676891616,0.6695758258258259,0.6000846560846561,0.5200585651537335,0.532549559127009,0.4851843864567608,0.48762784559551303,0.7159174649963154,0.6693290734824281,0.6663131848709791,0.6662230503060953,0.6662448325318485,0.7768128528006948,0.669024045261669,0.6211822660098523,0.5159206275957545,0.5151307915883057,0.7497905144963969,0.8809878549821663,0.7019194931047336,0.7744755244755245,0.4968542364908567,0.5275621628733062,0.6681614349775785,0.0
7,1,7,18,0.47274032394382504,0.4726420010422095,0.912020905923345,0.6195902558352869,0.7509382463323098,0.5756680939022589,0.7307187089510228,0.6578622562330289,0.6571892770105605,0.6582303906799237,0.6098165034335247,0.6651978973407545,0.7271145610278372,0.4971249346576059,0.5517411098806447,0.5369917456435341,0.6256572029442692,0.5517877266673497,0.7145701357466063,0.7409859154929578,0.8505263157894737,0.691952506596306,0.6920618007458711,0.692261367058115,0.692749391727494,0.6927232284715602,0.6922315685304304,0.692156862745098,0.6936416184971098,0.809989776544472,0.6853466168534662,0.6831469979296066,0.7402045424359145,0.7896981977178202,0.576596856534148,0.736871009816709,0.7118382886149384,0.8100240096038416,0.6818291856299022,0.7358087351409109,0.6094069529652352,0.7128065565565566,0.6361481481481481,0.5364568081991216,0.558751797886311,0.5011429803752426,0.49554602441438467,0.7523949889462048,0.6668663471778488,0.6638388123011665,0.663561352142667,0.663798194549903,0.7850629613547546,0.6666666666666666,0.6248768472906404,0.5154591601292109,0.5146178833988716,0.7482822188704542,0.8743961352657005,0.7260529258292956,0.8056526806526807,0.5014405832892338,0.5337455597947639,0.6636771300448431,0.0
7,1,7,19,0.5063619418105195,0.5062532569046378,0.9189895470383276,0.6036897360106004,0.7652678266803139,0.6093311678724347,0.7587414774504285,0.7040236978523822,0.7047928513403737,0.6774128753640655,0.6613756613756614,0.6900896722325294,0.7595690578158458,0.5335424289945984,0.595422665190107,0.581320697034546,0.6615842972309849,0.5954307960249975,0.7408144796380091,0.7712676056338028,0.8821052631578947,0.7232849604221636,0.7229621736814065,0.722975007527853,0.727007299270073,0.7267238639974579,0.722909450766947,0.7235294117647059,0.7225433526011561,0.8050240981451731,0.6796308714116933,0.6790062111801243,0.7535529286757869,0.7883118268102804,0.6095188326566708,0.7512871559003227,0.7094815083393764,0.804921968787515,0.6732110002905006,0.7359422999866435,0.6612133605998637,0.7183746246246246,0.6486137566137566,0.5830161054172768,0.6084047276593083,0.5445762346344619,0.5272187396898713,0.7630803242446573,0.6638045793397231,0.6610993283845882,0.6611658237955815,0.6610984560870665,0.8098132870169344,0.6638378123526638,0.6524630541871921,0.5237655745269958,0.5228244144298171,0.7586726998491704,0.8912817734434964,0.7592247484159523,0.8184731934731935,0.5110836714294115,0.5584791474805947,0.6636771300448431,0.0
