Zone,Pmax (MW),Pmin (MW),Cost ($/MW/yr),Cost ($/MWh),Type,Flag_thermal,Flag_VRE,Flag_mustrun,EF,CC,AF,Flag_RPS
z1,22566.2,0,80071,0,WindOn,0,1,0,0,0.8,1,1
z1,38961,0,84870,0,WindOn,0,1,0,0,0.8,1,1
z1,23395.7,0,78146,0,WindOn,0,1,0,0,0.8,1,1
z1,301175.4,0,60120,0,SolarPV,0,1,0,0,0.8,1,1
z1,337963,0,62680,0,SolarPV,0,1,0,0,0.8,1,1
z1,287372.2,0,65109,0,SolarPV,0,1,0,0,0.8,1,1
z4,4316.6,0,79733,0,WindOn,0,1,0,0,0.8,1,1
z4,2364.3,0,94318,0,WindOn,0,1,0,0,0.8,1,1
z4,4307.5,0,86892,0,WindOn,0,1,0,0,0.8,1,1
z4,62660.7,0,60000,0,SolarPV,0,1,0,0,0.8,1,1
z4,68803.2,0,61705,0,SolarPV,0,1,0,0,0.8,1,1
z4,53945,0,70640,0,SolarPV,0,1,0,0,0.8,1,1
z15,394,0,85173,0,WindOn,0,1,0,0,0.8,1,1
z15,328,0,84650,0,WindOn,0,1,0,0,0.8,1,1
z15,281.5,0,90029,0,WindOn,0,1,0,0,0.8,1,1
z15,7917.6,0,62567,0,SolarPV,0,1,0,0,0.8,1,1
z15,7232.1,0,64039,0,SolarPV,0,1,0,0,0.8,1,1
z15,6605.1,0,71629,0,SolarPV,0,1,0,0,0.8,1,1
z16,7521.8,0,79210,0,WindOn,0,1,0,0,0.8,1,1
z16,6770.4,0,85571,0,WindOn,0,1,0,0,0.8,1,1
z16,6850.1,0,83679,0,WindOn,0,1,0,0,0.8,1,1
z16,100454,0,61553,0,SolarPV,0,1,0,0,0.8,1,1
z16,93738.7,0,61433,0,SolarPV,0,1,0,0,0.8,1,1
z16,98077.3,0,69269,0,SolarPV,0,1,0,0,0.8,1,1
z17,4166.1,0,77927,0,WindOn,0,1,0,0,0.8,1,1
z17,67230.9,0,59726,0,SolarPV,0,1,0,0,0.8,1,1
z17,70631.8,0,61611,0,SolarPV,0,1,0,0,0.8,1,1
z17,67064.2,0,67740,0,SolarPV,0,1,0,0,0.8,1,1
z8,3364,0,76038,0,WindOn,0,1,0,0,0.8,1,1
z8,65893.9,0,61078,0,SolarPV,0,1,0,0,0.8,1,1
z6,2710.7,0,75396,0,WindOn,0,1,0,0,0.8,1,1
z6,59939.3,0,61268,0,SolarPV,0,1,0,0,0.8,1,1
z6,67507,0,62163,0,SolarPV,0,1,0,0,0.8,1,1
z6,63888.8,0,65741,0,SolarPV,0,1,0,0,0.8,1,1
z7,1389.2,0,74946,0,WindOn,0,1,0,0,0.8,1,1
z7,53364.9,0,60622,0,SolarPV,0,1,0,0,0.8,1,1
z18,1051,0,77501,0,WindOn,0,1,0,0,0.8,1,1
z18,1276.2,0,80676,0,WindOn,0,1,0,0,0.8,1,1
z18,24523,0,58744,0,SolarPV,0,1,0,0,0.8,1,1
z18,25212.1,0,60193,0,SolarPV,0,1,0,0,0.8,1,1
z18,24547.3,0,65695,0,SolarPV,0,1,0,0,0.8,1,1
z10,668.1,0,91439,0,WindOn,0,1,0,0,0.8,1,1
z10,1231.6,0,95219,0,WindOn,0,1,0,0,0.8,1,1
z10,684.9,0,94512,0,WindOn,0,1,0,0,0.8,1,1
z10,41976.4,0,62963,0,SolarPV,0,1,0,0,0.8,1,1
z10,32275.3,0,63557,0,SolarPV,0,1,0,0,0.8,1,1
z10,42168.9,0,68592,0,SolarPV,0,1,0,0,0.8,1,1
z5,21819.8,0,75853,0,WindOn,0,1,0,0,0.8,1,1
z5,26859.2,0,82082,0,WindOn,0,1,0,0,0.8,1,1
z5,183183.9,0,59062,0,SolarPV,0,1,0,0,0.8,1,1
z9,5127.7,0,75589,0,WindOn,0,1,0,0,0.8,1,1
z9,64878.1,0,57491,0,SolarPV,0,1,0,0,0.8,1,1
z9,86405.2,0,60104,0,SolarPV,0,1,0,0,0.8,1,1
z13,3971.6,0,80432,0,WindOn,0,1,0,0,0.8,1,1
z13,8047.9,0,85753,0,WindOn,0,1,0,0,0.8,1,1
z13,76462.4,0,63844,0,SolarPV,0,1,0,0,0.8,1,1
z13,121157.5,0,65533,0,SolarPV,0,1,0,0,0.8,1,1
z13,80101.2,0,69838,0,SolarPV,0,1,0,0,0.8,1,1
z11,3993.7,0,77187,0,WindOn,0,1,0,0,0.8,1,1
z11,88538.3,0,63169,0,SolarPV,0,1,0,0,0.8,1,1
z11,108402.5,0,64142,0,SolarPV,0,1,0,0,0.8,1,1
z11,96883.8,0,69576,0,SolarPV,0,1,0,0,0.8,1,1
z14,2611,0,74798,0,WindOn,0,1,0,0,0.8,1,1
z14,2376.1,0,79796,0,WindOn,0,1,0,0,0.8,1,1
z14,2610.4,0,80118,0,WindOn,0,1,0,0,0.8,1,1
z14,40183.1,0,58909,0,SolarPV,0,1,0,0,0.8,1,1
z14,43608.4,0,60387,0,SolarPV,0,1,0,0,0.8,1,1
z14,44099.6,0,66726,0,SolarPV,0,1,0,0,0.8,1,1
z12,707.1,0,75524,0,WindOn,0,1,0,0,0.8,1,1
z12,940,0,79108,0,WindOn,0,1,0,0,0.8,1,1
z12,20722.3,0,65231,0,SolarPV,0,1,0,0,0.8,1,1
z12,18397.4,0,63397,0,SolarPV,0,1,0,0,0.8,1,1
z12,18508.6,0,74712,0,SolarPV,0,1,0,0,0.8,1,1
z20,350.4,0,106216,0,WindOn,0,1,0,0,0.8,1,1
z20,316.3,0,116028,0,WindOn,0,1,0,0,0.8,1,1
z20,176,0,134380,0,WindOn,0,1,0,0,0.8,1,1
z20,2343.3,0,57812,0,SolarPV,0,1,0,0,0.8,1,1
z20,1947.9,0,58196,0,SolarPV,0,1,0,0,0.8,1,1
z20,1963.1,0,62542,0,SolarPV,0,1,0,0,0.8,1,1
z20,5034.2,0,360852,0,WindOff,0,1,0,0,0.8,1,1
z20,1523.1,0,352980,0,WindOff,0,1,0,0,0.8,1,1
z20,3630.6,0,361765,0,WindOff,0,1,0,0,0.8,1,1
z20,2791,0,360785,0,WindOff,0,1,0,0,0.8,1,1
z20,5766,0,361172,0,WindOff,0,1,0,0,0.8,1,1
z20,615.5,0,362177,0,WindOff,0,1,0,0,0.8,1,1
z19,137.5,0,112902,0,WindOn,0,1,0,0,0.8,1,1
z19,121.9,0,111436,0,WindOn,0,1,0,0,0.8,1,1
z19,56,0,110271,0,WindOn,0,1,0,0,0.8,1,1
z19,4932.6,0,63666,0,SolarPV,0,1,0,0,0.8,1,1
z19,4100.8,0,62799,0,SolarPV,0,1,0,0,0.8,1,1
z19,4417.7,0,76942,0,SolarPV,0,1,0,0,0.8,1,1
z21,3353.9,0,117249,0,WindOn,0,1,0,0,0.8,1,1
z21,6146.9,0,119914,0,WindOn,0,1,0,0,0.8,1,1
z21,3577.4,0,117722,0,WindOn,0,1,0,0,0.8,1,1
z21,61268.5,0,73546,0,SolarPV,0,1,0,0,0.8,1,1
z21,46360.8,0,70987,0,SolarPV,0,1,0,0,0.8,1,1
z21,56069.7,0,83220,0,SolarPV,0,1,0,0,0.8,1,1
z27,812.1,0,131780,0,WindOn,0,1,0,0,0.8,1,1
z27,1104,0,132248,0,WindOn,0,1,0,0,0.8,1,1
z27,1013.5,0,133123,0,WindOn,0,1,0,0,0.8,1,1
z27,20053.6,0,63999,0,SolarPV,0,1,0,0,0.8,1,1
z27,11711.3,0,61114,0,SolarPV,0,1,0,0,0.8,1,1
z27,14912.2,0,69808,0,SolarPV,0,1,0,0,0.8,1,1
z28,747.5,0,131509,0,WindOn,0,1,0,0,0.8,1,1
z28,357.6,0,127278,0,WindOn,0,1,0,0,0.8,1,1
z28,497.9,0,130886,0,WindOn,0,1,0,0,0.8,1,1
z28,8623.4,0,60695,0,SolarPV,0,1,0,0,0.8,1,1
z28,12528.9,0,63223,0,SolarPV,0,1,0,0,0.8,1,1
z28,9441.3,0,69276,0,SolarPV,0,1,0,0,0.8,1,1
z22,847.5,0,127465,0,WindOn,0,1,0,0,0.8,1,1
z22,696.7,0,125659,0,WindOn,0,1,0,0,0.8,1,1
z22,604,0,126342,0,WindOn,0,1,0,0,0.8,1,1
z22,16801.9,0,61770,0,SolarPV,0,1,0,0,0.8,1,1
z22,23749.8,0,63116,0,SolarPV,0,1,0,0,0.8,1,1
z22,18458.5,0,68523,0,SolarPV,0,1,0,0,0.8,1,1
z29,1242.8,0,120646,0,WindOn,0,1,0,0,0.8,1,1
z29,1076.9,0,123511,0,WindOn,0,1,0,0,0.8,1,1
z29,743.7,0,119131,0,WindOn,0,1,0,0,0.8,1,1
z29,15703,0,60380,0,SolarPV,0,1,0,0,0.8,1,1
z29,15222.3,0,62094,0,SolarPV,0,1,0,0,0.8,1,1
z29,17718.3,0,66067,0,SolarPV,0,1,0,0,0.8,1,1
z23,440.2,0,122079,0,WindOn,0,1,0,0,0.8,1,1
z23,656,0,123410,0,WindOn,0,1,0,0,0.8,1,1
z23,518.8,0,122329,0,WindOn,0,1,0,0,0.8,1,1
z23,15069.7,0,62105,0,SolarPV,0,1,0,0,0.8,1,1
z23,22013.9,0,63141,0,SolarPV,0,1,0,0,0.8,1,1
z23,19709.9,0,67767,0,SolarPV,0,1,0,0,0.8,1,1
z24,6.8,0,122964,0,WindOn,0,1,0,0,0.8,1,1
z24,15.4,0,117395,0,WindOn,0,1,0,0,0.8,1,1
z24,11.5,0,131995,0,WindOn,0,1,0,0,0.8,1,1
z24,711.5,0,58099,0,SolarPV,0,1,0,0,0.8,1,1
z24,1048.4,0,58929,0,SolarPV,0,1,0,0,0.8,1,1
z24,840.1,0,66815,0,SolarPV,0,1,0,0,0.8,1,1
z25,1648,0,367848,0,WindOff,0,1,0,0,0.8,1,1
z25,436,0,367033,0,WindOff,0,1,0,0,0.8,1,1
z25,1328,0,367209,0,WindOff,0,1,0,0,0.8,1,1
z25,768,0,366443,0,WindOff,0,1,0,0,0.8,1,1
z25,1288,0,366602,0,WindOff,0,1,0,0,0.8,1,1
z25,768,0,366007,0,WindOff,0,1,0,0,0.8,1,1
z26,4.5,0,83327,0,SolarPV,0,1,0,0,0.8,1,1
z34,877.1,0,86575,0,WindOn,0,1,0,0,0.8,1,1
z34,1699.9,0,82273,0,WindOn,0,1,0,0,0.8,1,1
z34,1150.5,0,86436,0,WindOn,0,1,0,0,0.8,1,1
z34,30403.4,0,61798,0,SolarPV,0,1,0,0,0.8,1,1
z34,31412.8,0,62110,0,SolarPV,0,1,0,0,0.8,1,1
z34,27700.8,0,67191,0,SolarPV,0,1,0,0,0.8,1,1
z36,273.6,0,74145,0,WindOn,0,1,0,0,0.8,1,1
z36,223.5,0,75604,0,WindOn,0,1,0,0,0.8,1,1
z36,8380.1,0,56558,0,SolarPV,0,1,0,0,0.8,1,1
z36,10200.3,0,57290,0,SolarPV,0,1,0,0,0.8,1,1
z36,8070.1,0,60643,0,SolarPV,0,1,0,0,0.8,1,1
z35,2354.2,0,100952,0,WindOn,0,1,0,0,0.8,1,1
z35,47788,0,65798,0,SolarPV,0,1,0,0,0.8,1,1
z35,57074.1,0,66189,0,SolarPV,0,1,0,0,0.8,1,1
z35,45131.3,0,75272,0,SolarPV,0,1,0,0,0.8,1,1
z37,1253.9,0,105041,0,WindOn,0,1,0,0,0.8,1,1
z37,1557.4,0,111053,0,WindOn,0,1,0,0,0.8,1,1
z37,1244.2,0,107192,0,WindOn,0,1,0,0,0.8,1,1
z37,50672.9,0,59163,0,SolarPV,0,1,0,0,0.8,1,1
z37,46470.6,0,59854,0,SolarPV,0,1,0,0,0.8,1,1
z37,51418.3,0,65539,0,SolarPV,0,1,0,0,0.8,1,1
z37,1095.5,0,259409,0,WindOff,0,1,0,0,0.8,1,1
z37,574.4,0,265847,0,WindOff,0,1,0,0,0.8,1,1
z37,942.3,0,266203,0,WindOff,0,1,0,0,0.8,1,1
z37,604.1,0,259128,0,WindOff,0,1,0,0,0.8,1,1
z37,958.7,0,266017,0,WindOff,0,1,0,0,0.8,1,1
z37,626.7,0,270203,0,WindOff,0,1,0,0,0.8,1,1
z31,77.1,0,97339,0,WindOn,0,1,0,0,0.8,1,1
z31,363.2,0,100771,0,WindOn,0,1,0,0,0.8,1,1
z31,223.6,0,104756,0,WindOn,0,1,0,0,0.8,1,1
z31,11275.6,0,63602,0,SolarPV,0,1,0,0,0.8,1,1
z31,13084.7,0,63703,0,SolarPV,0,1,0,0,0.8,1,1
z31,14003.4,0,72424,0,SolarPV,0,1,0,0,0.8,1,1
z31,1274,0,347159,0,WindOff,0,1,0,0,0.8,1,1
z31,1250,0,346972,0,WindOff,0,1,0,0,0.8,1,1
z31,2172,0,347067,0,WindOff,0,1,0,0,0.8,1,1
z31,280,0,345859,0,WindOff,0,1,0,0,0.8,1,1
z31,2130,0,346383,0,WindOff,0,1,0,0,0.8,1,1
z31,226,0,346211,0,WindOff,0,1,0,0,0.8,1,1
z38,349.1,0,102424,0,WindOn,0,1,0,0,0.8,1,1
z38,364.9,0,97741,0,WindOn,0,1,0,0,0.8,1,1
z38,363.1,0,99338,0,WindOn,0,1,0,0,0.8,1,1
z38,8412.9,0,62289,0,SolarPV,0,1,0,0,0.8,1,1
z38,7136.6,0,61012,0,SolarPV,0,1,0,0,0.8,1,1
z38,8140.6,0,64418,0,SolarPV,0,1,0,0,0.8,1,1
z32,29.8,0,117306,0,WindOn,0,1,0,0,0.8,1,1
z32,5.6,0,118753,0,WindOn,0,1,0,0,0.8,1,1
z32,14.7,0,116063,0,WindOn,0,1,0,0,0.8,1,1
z32,2718.9,0,66022,0,SolarPV,0,1,0,0,0.8,1,1
z32,1789.5,0,63725,0,SolarPV,0,1,0,0,0.8,1,1
z32,2466.9,0,78918,0,SolarPV,0,1,0,0,0.8,1,1
z30,408.5,0,99032,0,WindOn,0,1,0,0,0.8,1,1
z30,718.7,0,103503,0,WindOn,0,1,0,0,0.8,1,1
z30,9394,0,61073,0,SolarPV,0,1,0,0,0.8,1,1
z30,12835.5,0,63833,0,SolarPV,0,1,0,0,0.8,1,1
z30,9287.6,0,74499,0,SolarPV,0,1,0,0,0.8,1,1
z33,1801,0,76478,0,WindOn,0,1,0,0,0.8,1,1
z33,2207.5,0,78859,0,WindOn,0,1,0,0,0.8,1,1
z33,51218.4,0,58798,0,SolarPV,0,1,0,0,0.8,1,1
z33,56698.7,0,59108,0,SolarPV,0,1,0,0,0.8,1,1
z33,53006.7,0,63605,0,SolarPV,0,1,0,0,0.8,1,1
z45,5927.5,0,76827,0,WindOn,0,1,0,0,0.8,1,1
z45,89346.4,0,59782,0,SolarPV,0,1,0,0,0.8,1,1
z45,94955.2,0,62163,0,SolarPV,0,1,0,0,0.8,1,1
z44,16148.3,0,78316,0,WindOn,0,1,0,0,0.8,1,1
z44,170903,0,60623,0,SolarPV,0,1,0,0,0.8,1,1
z47,17716.2,0,77091,0,WindOn,0,1,0,0,0.8,1,1
z47,129419.6,0,58753,0,SolarPV,0,1,0,0,0.8,1,1
z47,122959.4,0,61714,0,SolarPV,0,1,0,0,0.8,1,1
z48,40010.8,0,79563,0,WindOn,0,1,0,0,0.8,1,1
z48,234870.7,0,60737,0,SolarPV,0,1,0,0,0.8,1,1
z48,262460.8,0,64979,0,SolarPV,0,1,0,0,0.8,1,1
z48,240546.9,0,67822,0,SolarPV,0,1,0,0,0.8,1,1
z46,24043.8,0,79883,0,WindOn,0,1,0,0,0.8,1,1
z46,178979.8,0,59869,0,SolarPV,0,1,0,0,0.8,1,1
z46,305408.2,0,64265,0,SolarPV,0,1,0,0,0.8,1,1
z40,1213.4,0,78465,0,WindOn,0,1,0,0,0.8,1,1
z40,1272.6,0,80423,0,WindOn,0,1,0,0,0.8,1,1
z40,43640.3,0,60821,0,SolarPV,0,1,0,0,0.8,1,1
z40,36914.5,0,60266,0,SolarPV,0,1,0,0,0.8,1,1
z40,39236.8,0,68037,0,SolarPV,0,1,0,0,0.8,1,1
z42,5786.8,0,75960,0,WindOn,0,1,0,0,0.8,1,1
z42,6865.2,0,76802,0,WindOn,0,1,0,0,0.8,1,1
z42,86311.2,0,57517,0,SolarPV,0,1,0,0,0.8,1,1
z42,143640.2,0,59663,0,SolarPV,0,1,0,0,0.8,1,1
z41,4748.9,0,80370,0,WindOn,0,1,0,0,0.8,1,1
z41,7257.6,0,87216,0,WindOn,0,1,0,0,0.8,1,1
z41,79252.8,0,64249,0,SolarPV,0,1,0,0,0.8,1,1
z41,85991,0,67574,0,SolarPV,0,1,0,0,0.8,1,1
z41,68040.2,0,71709,0,SolarPV,0,1,0,0,0.8,1,1
z43,7143.4,0,105028,0,WindOn,0,1,0,0,0.8,1,1
z43,7822.7,0,111437,0,WindOn,0,1,0,0,0.8,1,1
z43,6384.1,0,107257,0,WindOn,0,1,0,0,0.8,1,1
z43,129160.4,0,60400,0,SolarPV,0,1,0,0,0.8,1,1
z43,167106.5,0,62872,0,SolarPV,0,1,0,0,0.8,1,1
z39,1541,0,91171,0,WindOn,0,1,0,0,0.8,1,1
z39,1653.4,0,98034,0,WindOn,0,1,0,0,0.8,1,1
z39,1768,0,94658,0,WindOn,0,1,0,0,0.8,1,1
z39,68562.7,0,60108,0,SolarPV,0,1,0,0,0.8,1,1
z39,56946.8,0,60117,0,SolarPV,0,1,0,0,0.8,1,1
z39,59953.6,0,68022,0,SolarPV,0,1,0,0,0.8,1,1
z39,460,0,226349,0,WindOff,0,1,0,0,0.8,1,1
z39,778.8,0,225459,0,WindOff,0,1,0,0,0.8,1,1
z39,473.8,0,232893,0,WindOff,0,1,0,0,0.8,1,1
z39,718.4,0,230692,0,WindOff,0,1,0,0,0.8,1,1
z39,984.7,0,295781,0,WindOff,0,1,0,0,0.8,1,1
z39,200.8,0,229268,0,WindOff,0,1,0,0,0.8,1,1
z62,10641,0,82792,0,WindOn,0,1,0,0,0.8,1,1
z62,11081.6,0,92322,0,WindOn,0,1,0,0,0.8,1,1
z62,10942.8,0,80043,0,WindOn,0,1,0,0,0.8,1,1
z62,94709.8,0,58636,0,SolarPV,0,1,0,0,0.8,1,1
z62,98980.7,0,60779,0,SolarPV,0,1,0,0,0.8,1,1
z62,101103,0,67145,0,SolarPV,0,1,0,0,0.8,1,1
z60,39366.8,0,87306,0,WindOn,0,1,0,0,0.8,1,1
z60,166345.8,0,63568,0,SolarPV,0,1,0,0,0.8,1,1
z55,8491.7,0,88152,0,WindOn,0,1,0,0,0.8,1,1
z55,10071.4,0,90192,0,WindOn,0,1,0,0,0.8,1,1
z55,109020.5,0,64812,0,SolarPV,0,1,0,0,0.8,1,1
z55,123878,0,68832,0,SolarPV,0,1,0,0,0.8,1,1
z55,114150,0,74998,0,SolarPV,0,1,0,0,0.8,1,1
z64,704.3,0,135083,0,WindOn,0,1,0,0,0.8,1,1
z64,530,0,126551,0,WindOn,0,1,0,0,0.8,1,1
z64,490.9,0,137392,0,WindOn,0,1,0,0,0.8,1,1
z64,16834.7,0,61644,0,SolarPV,0,1,0,0,0.8,1,1
z64,12603.4,0,63748,0,SolarPV,0,1,0,0,0.8,1,1
z64,14744.3,0,74577,0,SolarPV,0,1,0,0,0.8,1,1
z53,42627.1,0,112679,0,WindOn,0,1,0,0,0.8,1,1
z53,295958,0,63682,0,SolarPV,0,1,0,0,0.8,1,1
z63,45185.5,0,86705,0,WindOn,0,1,0,0,0.8,1,1
z63,48808.6,0,91497,0,WindOn,0,1,0,0,0.8,1,1
z63,305698.1,0,67989,0,SolarPV,0,1,0,0,0.8,1,1
z63,306790,0,65714,0,SolarPV,0,1,0,0,0.8,1,1
z63,307470.4,0,73897,0,SolarPV,0,1,0,0,0.8,1,1
z56,12600.2,0,92226,0,WindOn,0,1,0,0,0.8,1,1
z56,12291.3,0,95386,0,WindOn,0,1,0,0,0.8,1,1
z56,164611.6,0,71349,0,SolarPV,0,1,0,0,0.8,1,1
z56,162080.5,0,68555,0,SolarPV,0,1,0,0,0.8,1,1
z56,160598,0,78334,0,SolarPV,0,1,0,0,0.8,1,1
z59,8201.4,0,104891,0,WindOn,0,1,0,0,0.8,1,1
z59,8095.5,0,110357,0,WindOn,0,1,0,0,0.8,1,1
z59,7331.3,0,111325,0,WindOn,0,1,0,0,0.8,1,1
z59,47933.8,0,62538,0,SolarPV,0,1,0,0,0.8,1,1
z59,66991.4,0,68245,0,SolarPV,0,1,0,0,0.8,1,1
z52,562.1,0,130551,0,WindOn,0,1,0,0,0.8,1,1
z52,99.4,0,131037,0,WindOn,0,1,0,0,0.8,1,1
z52,359.1,0,129088,0,WindOn,0,1,0,0,0.8,1,1
z52,7733.2,0,60702,0,SolarPV,0,1,0,0,0.8,1,1
z52,10099.1,0,64979,0,SolarPV,0,1,0,0,0.8,1,1
z52,7260.3,0,68477,0,SolarPV,0,1,0,0,0.8,1,1
z57,15739.1,0,90565,0,WindOn,0,1,0,0,0.8,1,1
z57,16376.9,0,93550,0,WindOn,0,1,0,0,0.8,1,1
z57,16247.5,0,92725,0,WindOn,0,1,0,0,0.8,1,1
z57,175036.1,0,70988,0,SolarPV,0,1,0,0,0.8,1,1
z57,167740.8,0,70593,0,SolarPV,0,1,0,0,0.8,1,1
z58,11466.1,0,93380,0,WindOn,0,1,0,0,0.8,1,1
z58,10663.3,0,97979,0,WindOn,0,1,0,0,0.8,1,1
z58,102176.6,0,70836,0,SolarPV,0,1,0,0,0.8,1,1
z58,118637.8,0,73066,0,SolarPV,0,1,0,0,0.8,1,1
z58,115863.4,0,79679,0,SolarPV,0,1,0,0,0.8,1,1
z61,35169.3,0,83781,0,WindOn,0,1,0,0,0.8,1,1
z61,195340.2,0,64578,0,SolarPV,0,1,0,0,0.8,1,1
z61,191440.9,0,65946,0,SolarPV,0,1,0,0,0.8,1,1
z61,192708.6,0,71374,0,SolarPV,0,1,0,0,0.8,1,1
z54,174.8,0,182749,0,WindOn,0,1,0,0,0.8,1,1
z54,274.2,0,162813,0,WindOn,0,1,0,0,0.8,1,1
z54,249.3,0,169755,0,WindOn,0,1,0,0,0.8,1,1
z54,43326.9,0,69003,0,SolarPV,0,1,0,0,0.8,1,1
z54,56696.6,0,72323,0,SolarPV,0,1,0,0,0.8,1,1
z54,43673.6,0,79001,0,SolarPV,0,1,0,0,0.8,1,1
z49,3.8,0,165692,0,WindOn,0,1,0,0,0.8,1,1
z49,13,0,153251,0,WindOn,0,1,0,0,0.8,1,1
z49,3277.5,0,61748,0,SolarPV,0,1,0,0,0.8,1,1
z49,4411,0,62665,0,SolarPV,0,1,0,0,0.8,1,1
z49,3767.9,0,66890,0,SolarPV,0,1,0,0,0.8,1,1
z50,86.7,0,64068,0,SolarPV,0,1,0,0,0.8,1,1
z50,36.8,0,66055,0,SolarPV,0,1,0,0,0.8,1,1
z50,159.7,0,70330,0,SolarPV,0,1,0,0,0.8,1,1
z51,87.1,0,135612,0,WindOn,0,1,0,0,0.8,1,1
z51,76.5,0,136405,0,WindOn,0,1,0,0,0.8,1,1
z51,135.7,0,133125,0,WindOn,0,1,0,0,0.8,1,1
z51,6393.2,0,67894,0,SolarPV,0,1,0,0,0.8,1,1
z51,14616.2,0,92075,0,SolarPV,0,1,0,0,0.8,1,1
z51,11217.4,0,99136,0,SolarPV,0,1,0,0,0.8,1,1
z3,380534.1792,0,67001,0,SolarPV,0,1,0,0,0.8,1,1
z3,286143.6181,0,69561,0,SolarPV,0,1,0,0,0.8,1,1
z3,33590.14901,0,88795,0,WindOn,0,1,0,0,0.8,1,1
z1,38013.8,0,87450,0,WindOn,0,1,0,0,0.8,1,1
z1,26135.9,0,82113,0,WindOn,0,1,0,0,0.8,1,1
z1,35248.6,0,98495,0,WindOn,0,1,0,0,0.8,1,1
z1,351871.2,0,69131,0,SolarPV,0,1,0,0,0.8,1,1
z1,288684.1,0,74745,0,SolarPV,0,1,0,0,0.8,1,1
z1,350343.7,0,74967,0,SolarPV,0,1,0,0,0.8,1,1
z4,2297.3,0,96123,0,WindOn,0,1,0,0,0.8,1,1
z4,3885.6,0,92476,0,WindOn,0,1,0,0,0.8,1,1
z4,2756.4,0,96097,0,WindOn,0,1,0,0,0.8,1,1
z4,77540.9,0,73598,0,SolarPV,0,1,0,0,0.8,1,1
z4,66306.7,0,78818,0,SolarPV,0,1,0,0,0.8,1,1
z4,65119.7,0,80169,0,SolarPV,0,1,0,0,0.8,1,1
z15,449.7,0,92532,0,WindOn,0,1,0,0,0.8,1,1
z15,392.3,0,90668,0,WindOn,0,1,0,0,0.8,1,1
z15,300.4,0,92140,0,WindOn,0,1,0,0,0.8,1,1
z15,8416.8,0,73242,0,SolarPV,0,1,0,0,0.8,1,1
z15,8028.8,0,76378,0,SolarPV,0,1,0,0,0.8,1,1
z15,7054.1,0,75450,0,SolarPV,0,1,0,0,0.8,1,1
z16,7285.3,0,90553,0,WindOn,0,1,0,0,0.8,1,1
z16,5351.2,0,86517,0,WindOn,0,1,0,0,0.8,1,1
z16,8800.5,0,92763,0,WindOn,0,1,0,0,0.8,1,1
z16,96163.2,0,71262,0,SolarPV,0,1,0,0,0.8,1,1
z16,100563.4,0,77188,0,SolarPV,0,1,0,0,0.8,1,1
z16,93545.6,0,78929,0,SolarPV,0,1,0,0,0.8,1,1
z17,5185.8,0,82778,0,WindOn,0,1,0,0,0.8,1,1
z17,2796,0,79366,0,WindOn,0,1,0,0,0.8,1,1
z17,6418.9,0,87833,0,WindOn,0,1,0,0,0.8,1,1
z17,4016.8,0,89183,0,WindOn,0,1,0,0,0.8,1,1
z17,5245.6,0,92382,0,WindOn,0,1,0,0,0.8,1,1
z17,70715,0,68048,0,SolarPV,0,1,0,0,0.8,1,1
z17,64918.1,0,75528,0,SolarPV,0,1,0,0,0.8,1,1
z17,72848,0,76072,0,SolarPV,0,1,0,0,0.8,1,1
z8,4075,0,78383,0,WindOn,0,1,0,0,0.8,1,1
z8,3030.8,0,79375,0,WindOn,0,1,0,0,0.8,1,1
z8,4368.6,0,85248,0,WindOn,0,1,0,0,0.8,1,1
z8,3478.5,0,91884,0,WindOn,0,1,0,0,0.8,1,1
z8,3940.6,0,90459,0,WindOn,0,1,0,0,0.8,1,1
z8,69344,0,62280,0,SolarPV,0,1,0,0,0.8,1,1
z8,67781.7,0,67950,0,SolarPV,0,1,0,0,0.8,1,1
z8,67376.5,0,68341,0,SolarPV,0,1,0,0,0.8,1,1
z8,62189.9,0,77963,0,SolarPV,0,1,0,0,0.8,1,1
z8,72946.3,0,77132,0,SolarPV,0,1,0,0,0.8,1,1
z6,3644,0,77829,0,WindOn,0,1,0,0,0.8,1,1
z6,3353.2,0,80139,0,WindOn,0,1,0,0,0.8,1,1
z6,3064.9,0,79721,0,WindOn,0,1,0,0,0.8,1,1
z6,3285.4,0,80880,0,WindOn,0,1,0,0,0.8,1,1
z6,2982.2,0,80109,0,WindOn,0,1,0,0,0.8,1,1
z6,63554.7,0,66083,0,SolarPV,0,1,0,0,0.8,1,1
z6,68081.5,0,71181,0,SolarPV,0,1,0,0,0.8,1,1
z6,59212.1,0,70701,0,SolarPV,0,1,0,0,0.8,1,1
z7,1577.2,0,74923,0,WindOn,0,1,0,0,0.8,1,1
z7,1202.5,0,77990,0,WindOn,0,1,0,0,0.8,1,1
z7,1771.9,0,81153,0,WindOn,0,1,0,0,0.8,1,1
z7,1093.7,0,85693,0,WindOn,0,1,0,0,0.8,1,1
z7,1861,0,83354,0,WindOn,0,1,0,0,0.8,1,1
z7,54191.2,0,60312,0,SolarPV,0,1,0,0,0.8,1,1
z7,48922.6,0,64672,0,SolarPV,0,1,0,0,0.8,1,1
z7,58415.4,0,66269,0,SolarPV,0,1,0,0,0.8,1,1
z7,46094.6,0,75018,0,SolarPV,0,1,0,0,0.8,1,1
z7,61350.2,0,71234,0,SolarPV,0,1,0,0,0.8,1,1
