Month,Day,Period,PEPCO,BGE,DPL_MD,APS,DPL,APS_MD,NI
7,2,14,0.683279297,0.727028479,0.73419612,0.568974352,0.73419612,0.568974352,-4662.69
7,2,15,0.70438948,0.742263235,0.764475782,0.586114496,0.764475782,0.586114496,-4765.8
7,2,16,0.717220665,0.751279002,0.779333895,0.600815612,0.779333895,0.600815612,-4899.6
7,2,17,0.720330594,0.747098944,0.774408489,0.593699719,0.774408489,0.593699719,-4608.8
7,2,18,0.722685259,0.707056753,0.714421037,0.557351521,0.714421037,0.557351521,-4461.8
7,2,19,0.67689092,0.673966947,0.639125567,0.501082884,0.639125567,0.501082884,-4594
7,2,20,0.608176963,0.60472871,0.586731669,0.445971055,0.586731669,0.445971055,-4434.6
7,2,21,0.53120615,0.52502337,0.543184378,0.39904661,0.543184378,0.39904661,-4020.79
7,2,22,0.473989058,0.456134183,0.474352075,0.334841593,0.474352075,0.334841593,-3618.9
7,2,23,0.416506885,0.385073644,0.392353021,0.272113983,0.392353021,0.272113983,-3435.4
7,2,24,0.352069273,0.325981607,0.329341012,0.213183223,0.329341012,0.213183223,-3142.3
7,3,1,0.318567348,0.277504321,0.27949224,0.171771498,0.27949224,0.171771498,-3279.8
7,3,2,0.256714423,0.241644266,0.246762353,0.136322744,0.246762353,0.136322744,-3371.09
7,3,3,0.242967757,0.216608438,0.226302923,0.117871587,0.226302923,0.117871587,-3018.4
7,3,4,0.22984566,0.206486693,0.220408816,0.106277371,0.220408816,0.106277371,-2793.8
7,3,5,0.2340605,0.204093869,0.220480871,0.106694769,0.220480871,0.106694769,-2728.5
7,3,6,0.229008596,0.202574708,0.229060349,0.106773373,0.229060349,0.106773373,-2749.5
7,3,7,0.255232187,0.22003203,0.262675634,0.134231518,0.262675634,0.134231518,-2758.4
7,3,8,0.275587413,0.253490957,0.32368662,0.192730749,0.32368662,0.192730749,-2850
7,3,9,0.308581933,0.292684862,0.387534468,0.252416993,0.387534468,0.252416993,-2959.9
7,3,10,0.347873806,0.339196812,0.43308032,0.302834823,0.43308032,0.302834823,-2993.6
7,3,11,0.366487865,0.371943336,0.475020606,0.357071937,0.475020606,0.357071937,-3056.9
7,3,12,0.38527598,0.412775445,0.510811956,0.392662884,0.510811956,0.392662884,-3139.8
7,3,13,0.401941914,0.449947493,0.533504391,0.431868921,0.533504391,0.431868921,-3069
7,3,14,0.426271195,0.489203687,0.553951168,0.464292206,0.553951168,0.464292206,-3187.8
7,3,15,0.477920059,0.537147132,0.5825472,0.499639039,0.5825472,0.499639039,-3333.49
7,3,16,0.518061604,0.58075295,0.623070285,0.531738721,0.623070285,0.531738721,-3587.6
7,3,17,0.555743005,0.60718613,0.650447005,0.548657007,0.650447005,0.548657007,-3941.8
7,3,18,0.553886519,0.606291936,0.643124098,0.536812317,0.643124098,0.536812317,-4195
7,3,19,0.53935107,0.566667313,0.594608873,0.493109586,0.594608873,0.493109586,-4183.6
7,3,20,0.48479247,0.499076737,0.510405987,0.420689276,0.510405987,0.420689276,-4213.4
7,3,21,0.460493634,0.452055401,0.450107819,0.359107169,0.450107819,0.359107169,-3831.5
7,3,22,0.407987409,0.394884175,0.384250864,0.296771697,0.384250864,0.296771697,-3606.99
7,3,23,0.350890864,0.331187359,0.310642538,0.225201726,0.310642538,0.225201726,-3376.49
7,3,24,0.283378072,0.264882015,0.242762065,0.157469586,0.242762065,0.157469586,-3156
7,4,1,0.240807136,0.208990483,0.190632486,0.105601198,0.190632486,0.105601198,-3672.7
7,4,2,0.195737002,0.169752514,0.15508296,0.073003394,0.15508296,0.073003394,-3422.8
7,4,3,0.165934518,0.143676459,0.13802453,0.056061086,0.13802453,0.056061086,-3183.69
7,4,4,0.162575192,0.128916945,0.128298146,0.04450732,0.128298146,0.04450732,-2936.2
7,4,5,0.16382802,0.123629986,0.127405015,0.043839449,0.127405015,0.043839449,-2815.9
7,4,6,0.167318348,0.125573406,0.140100069,0.044818911,0.140100069,0.044818911,-2782.5
7,4,7,0.199665851,0.160276499,0.187974883,0.079845144,0.187974883,0.079845144,-2749.2
7,4,8,0.22963993,0.21357173,0.252934839,0.141626854,0.252934839,0.141626854,-2898.3
7,4,9,0.281563409,0.274897177,0.315961259,0.21054424,0.315961259,0.21054424,-3248.3
7,4,10,0.331699901,0.336187788,0.372024344,0.284790288,0.372024344,0.284790288,-3397.7
7,4,11,0.381129101,0.389536772,0.420853097,0.351275712,0.420853097,0.351275712,-3383.8
7,4,12,0.416463525,0.430369573,0.455180147,0.403403582,0.455180147,0.403403582,-3099.3
7,4,13,0.45493863,0.46917867,0.482912924,0.450111821,0.482912924,0.450111821,-3225
7,4,14,0.499118807,0.50816979,0.524237754,0.486889605,0.524237754,0.486889605,-3560.09
7,4,15,0.532381791,0.552482935,0.569022634,0.525025917,0.569022634,0.525025917,-3666.8
7,4,16,0.57968143,0.591188217,0.613406115,0.559696754,0.613406115,0.559696754,-3741.8
7,4,17,0.607114181,0.616892384,0.647005583,0.573456561,0.647005583,0.573456561,-3818.89
7,4,18,0.590421186,0.603975704,0.629609022,0.557432951,0.629609022,0.557432951,-4059.7
7,4,19,0.547174018,0.54307936,0.57332696,0.512716137,0.57332696,0.512716137,-4088.1
7,4,20,0.482601712,0.478274952,0.483480578,0.442927392,0.483480578,0.442927392,-4051.8
7,4,21,0.444950141,0.428003049,0.418453487,0.380505014,0.418453487,0.380505014,-3692.5
7,4,22,0.389889672,0.369966696,0.361510275,0.321333496,0.361510275,0.321333496,-3451.49
7,4,23,0.336206883,0.298045415,0.290656914,0.251912866,0.290656914,0.251912866,-3032.09
7,4,24,0.274459437,0.228664605,0.223139177,0.188261258,0.223139177,0.188261258,-2605.3
7,5,1,0.230512666,0.180804443,0.17554239,0.138778377,0.17554239,0.138778377,-2550
7,5,2,0.208504224,0.149259175,0.146434942,0.114347114,0.146434942,0.114347114,-2422.1
7,5,3,0.202524845,0.137896724,0.135754268,0.102153739,0.135754268,0.102153739,-2326.2
7,5,4,0.218788238,0.146358119,0.140873694,0.118147851,0.140873694,0.118147851,-2203.5
7,5,5,0.271599213,0.176026409,0.167436719,0.140749489,0.167436719,0.140749489,-2244.5
7,5,6,0.326832814,0.217000859,0.213164642,0.193001183,0.213164642,0.193001183,-2478.7
7,5,7,0.379979292,0.275712241,0.26977851,0.242141385,0.26977851,0.242141385,-2738.1
7,5,8,0.441277762,0.333397237,0.334723704,0.30010699,0.334723704,0.30010699,-3017.7
7,5,9,0.475253264,0.408145751,0.400156412,0.350617909,0.400156412,0.350617909,-2910.3
7,5,10,0.534858233,0.459193499,0.483294992,0.39484455,0.483294992,0.39484455,-3034.3
7,5,11,0.591484275,0.528206573,0.544564321,0.436780892,0.544564321,0.436780892,-3207.4
7,5,12,0.664131386,0.605689346,0.600081194,0.461884619,0.600081194,0.461884619,-3528.9
7,5,13,0.68649409,0.627647171,0.633717217,0.494265687,0.633717217,0.494265687,-3674.3
7,5,14,0.661051287,0.611230306,0.664983506,0.512700417,0.664983506,0.512700417,-3362.8
7,5,15,0.651168276,0.595631044,0.656865884,0.530652922,0.656865884,0.530652922,-3286.4
7,5,16,0.683573284,0.582381002,0.60461715,0.566219847,0.60461715,0.566219847,-3125.4
7,5,17,0.726541226,0.588068457,0.570923483,0.603549097,0.570923483,0.603549097,-3132.79
7,5,18,0.718572207,0.599495735,0.542029036,0.593663684,0.542029036,0.593663684,-3510.6
7,5,19,0.695310013,0.586565214,0.514280442,0.56989782,0.514280442,0.56989782,-3795.9
7,5,20,0.647140714,0.559898335,0.491290999,0.530807834,0.491290999,0.530807834,-3993
7,5,21,0.611160194,0.539573638,0.452475444,0.496299506,0.452475444,0.496299506,-3821.79
7,5,22,0.547843177,0.473067816,0.399931108,0.417461556,0.399931108,0.417461556,-3901.1
7,5,23,0.464173086,0.395869726,0.332364163,0.336031079,0.332364163,0.336031079,-3645.4
7,5,24,0.39452735,0.332535802,0.279248659,0.275134506,0.279248659,0.275134506,-3197.5
7,6,1,0.33987588,0.283416478,0.244139899,0.229350441,0.244139899,0.229350441,-3140.5
7,6,2,0.292520272,0.249964934,0.22257082,0.204145853,0.22257082,0.204145853,-2907.3
7,6,3,0.278615234,0.218093917,0.216372676,0.178314375,0.216372676,0.178314375,-2606.8
7,6,4,0.27407381,0.216295608,0.22056101,0.179734374,0.22056101,0.179734374,-2470.9
7,6,5,0.314664023,0.237224971,0.244486115,0.211287536,0.244486115,0.211287536,-2307.6
7,6,6,0.384666787,0.276348282,0.290978877,0.263314192,0.290978877,0.263314192,-2374.1
7,6,7,0.439559966,0.332846556,0.354561351,0.312080097,0.354561351,0.312080097,-2549.9
7,6,8,0.517897697,0.39077148,0.414272533,0.369202781,0.414272533,0.369202781,-2621.4
7,6,9,0.57857621,0.457452404,0.474183009,0.43151741,0.474183009,0.43151741,-2659
7,6,10,0.649992327,0.546907139,0.558480446,0.498720164,0.558480446,0.498720164,-3055.5
7,6,11,0.674771199,0.59642696,0.642310754,0.563902346,0.642310754,0.563902346,-3605.7
7,6,12,0.711662894,0.622368748,0.693679713,0.610971988,0.693679713,0.610971988,-3811.49
7,6,13,0.714698711,0.651072941,0.735699084,0.645426972,0.735699084,0.645426972,-3944.2
7,6,14,0.757640206,0.698258997,0.735460423,0.660207222,0.735460423,0.660207222,-3952.8
7,6,15,0.797644597,0.733607128,0.743487361,0.664817671,0.743487361,0.664817671,-4308.4
7,6,16,0.839760099,0.778392286,0.7682353,0.674487584,0.7682353,0.674487584,-4729
7,6,17,0.870384886,0.766285135,0.802948284,0.673596795,0.802948284,0.673596795,-5048.8
7,6,18,0.823072332,0.71101557,0.785708135,0.640580181,0.785708135,0.640580181,-5259.1
7,6,19,0.778215615,0.665283618,0.725536854,0.59839725,0.725536854,0.59839725,-4905.7
7,6,20,0.707823533,0.635438381,0.672816423,0.563232179,0.672816423,0.563232179,-4680.2
7,6,21,0.655595304,0.579920814,0.619626755,0.523913093,0.619626755,0.523913093,-4322.59
7,6,22,0.562878036,0.496698679,0.532936034,0.441372441,0.532936034,0.441372441,-3867.6
7,6,23,0.478190675,0.413165559,0.443096682,0.347047156,0.443096682,0.347047156,-3122.19
7,6,24,0.420936681,0.348690361,0.373363163,0.28712351,0.373363163,0.28712351,-3092.6
7,7,1,0.365173534,0.302539226,0.322102111,0.239350492,0.322102111,0.239350492,-3074.6
7,7,2,0.333781489,0.269981876,0.281702398,0.214973811,0.281702398,0.214973811,-3165.5
7,7,3,0.319531724,0.24848453,0.260016625,0.202313756,0.260016625,0.202313756,-3006.3
7,7,4,0.319482214,0.24730196,0.25485502,0.20272921,0.25485502,0.20272921,-2907.5
7,7,5,0.368072505,0.262168749,0.270079032,0.232305431,0.270079032,0.232305431,-2910.2
7,7,6,0.414026138,0.288952362,0.30968649,0.269080388,0.30968649,0.269080388,-3064.4
7,7,7,0.453059081,0.330710963,0.349690075,0.316099865,0.349690075,0.316099865,-3264.9
7,7,8,0.473891575,0.360641328,0.379907875,0.363649788,0.379907875,0.363649788,-3133.7
7,7,9,0.496051009,0.386883027,0.413056384,0.382036649,0.413056384,0.382036649,-2860.9
7,7,10,0.509879167,0.424289466,0.444392971,0.420566512,0.444392971,0.420566512,-2807.9
7,7,11,0.540469512,0.469025254,0.475578066,0.465312648,0.475578066,0.465312648,-2808.8
7,7,12,0.57264788,0.504672143,0.48868401,0.517719607,0.48868401,0.517719607,-2545.9
7,7,13,0.598217995,0.521169291,0.509879106,0.571851268,0.509879106,0.571851268,-2801.4
7,7,14,0.607175992,0.526938182,0.526665835,0.602259634,0.526665835,0.602259634,-2854.4
7,7,15,0.614059781,0.529436667,0.53880378,0.631032325,0.53880378,0.631032325,-2791.69
7,7,16,0.62193347,0.546032785,0.547409619,0.652825487,0.547409619,0.652825487,-2807.2
7,7,17,0.607652645,0.558777362,0.558077289,0.667043143,0.558077289,0.667043143,-2795
7,7,18,0.587217772,0.550630181,0.549106605,0.648391677,0.549106605,0.648391677,-2929
7,7,19,0.555922903,0.537148517,0.521406867,0.612262688,0.521406867,0.612262688,-3063.7
7,7,20,0.526659805,0.506919394,0.48877364,0.563042999,0.48877364,0.563042999,-3076.9
7,7,21,0.495688753,0.481602574,0.461425039,0.517949061,0.461425039,0.517949061,-2863.5
7,7,22,0.437238206,0.412770139,0.394836989,0.432161435,0.394836989,0.432161435,-2582
7,7,23,0.371340498,0.336538222,0.318841354,0.330808223,0.318841354,0.330808223,-2337.2
7,7,24,0.300828177,0.270794403,0.256494361,0.258479765,0.256494361,0.258479765,-1855.9
7,8,1,0.255622427,0.228423985,0.209207587,0.210661351,0.209207587,0.210661351,-2294.5
7,8,2,0.226610571,0.192080612,0.181246694,0.176693008,0.181246694,0.176693008,-2523.7
7,8,3,0.212198744,0.169659311,0.165814952,0.151509264,0.165814952,0.151509264,-2508.69
7,8,4,0.214714241,0.169398158,0.162775281,0.165045093,0.162775281,0.165045093,-2406.3
7,8,5,0.255076583,0.193709818,0.178727577,0.181198886,0.178727577,0.181198886,-2395.89
7,8,6,0.312822298,0.237868394,0.21971779,0.224363575,0.21971779,0.224363575,-2545.49
7,8,7,0.375447093,0.286624365,0.275800207,0.266964433,0.275800207,0.266964433,-2753.7
7,8,8,0.413656502,0.333590333,0.326473571,0.316803417,0.326473571,0.316803417,-2664.3
7,8,9,0.451302846,0.374291635,0.362015715,0.362412787,0.362015715,0.362412787,-2754
7,8,10,0.490645766,0.429145015,0.408185811,0.409800379,0.408185811,0.409800379,-2674.4
7,8,11,0.543181205,0.481533594,0.456082417,0.470143542,0.456082417,0.470143542,-2906.4
7,8,12,0.590674581,0.536390435,0.508813042,0.52135395,0.508813042,0.52135395,-3128.3
7,8,13,0.631087048,0.586712401,0.569275706,0.565360499,0.569275706,0.565360499,-3200.29
7,8,14,0.675606418,0.619193389,0.612108069,0.585026401,0.612108069,0.585026401,-3695.4
7,8,15,0.706896059,0.658800478,0.654633231,0.60071952,0.654633231,0.60071952,-3962.19
7,8,16,0.718959987,0.689719625,0.690812623,0.598364396,0.690812623,0.598364396,-4070.49
7,8,17,0.731597436,0.69310123,0.714032643,0.566967382,0.714032643,0.566967382,-4218.29
7,8,18,0.67947284,0.653131941,0.685100939,0.529505653,0.685100939,0.529505653,-4235.8
7,8,19,0.647996844,0.612890426,0.628873709,0.500735259,0.628873709,0.500735259,-4144
7,8,20,0.600748253,0.583461603,0.584385836,0.474411665,0.584385836,0.474411665,-4209.3
7,8,21,0.576109609,0.547102081,0.538552817,0.441330224,0.538552817,0.441330224,-4287.5
7,8,22,0.523132574,0.482655951,0.469642835,0.375845459,0.469642835,0.375845459,-3994.09
7,8,23,0.448819639,0.413098656,0.393834895,0.309694237,0.393834895,0.309694237,-3634.2
7,8,24,0.393758247,0.3511081,0.327294296,0.254813451,0.327294296,0.254813451,-3498.4
7,9,1,0.31474982,0.298036879,0.278006499,0.208534444,0.278006499,0.208534444,-3358
7,9,2,0.273838251,0.258331049,0.246304013,0.171932239,0.246304013,0.171932239,-3179.49
7,9,3,0.241570396,0.229749127,0.225541248,0.146529463,0.225541248,0.146529463,-2836.3
7,9,4,0.220992526,0.218053545,0.215484817,0.13193539,0.215484817,0.13193539,-2641.6
7,9,5,0.225156934,0.217498249,0.218133632,0.138877471,0.218133632,0.138877471,-2699.7
7,9,6,0.21985717,0.218749798,0.226482885,0.145040928,0.226482885,0.145040928,-2706
7,9,7,0.245191112,0.239806046,0.256811052,0.177493888,0.256811052,0.177493888,-2709.79
7,9,8,0.297403964,0.27727985,0.302913311,0.22675862,0.302913311,0.22675862,-2783.1
7,9,9,0.32400488,0.312254708,0.345376611,0.27971316,0.345376611,0.27971316,-2906.8
7,9,10,0.351325079,0.336187558,0.372754385,0.324135693,0.372754385,0.324135693,-3095.6
7,9,11,0.370782968,0.347774942,0.379196463,0.361269757,0.379196463,0.361269757,-2985.69
7,9,12,0.372837803,0.345535534,0.385062451,0.381513975,0.385062451,0.381513975,-2663.2
7,9,13,0.358350634,0.328404652,0.364351003,0.392412411,0.364351003,0.392412411,-2649.5
7,9,14,0.324067306,0.318441859,0.350605351,0.40200372,0.350605351,0.40200372,-2623.8
7,9,15,0.323983661,0.315874857,0.343786829,0.403938621,0.343786829,0.403938621,-2423.7
7,9,16,0.32649147,0.315399614,0.3415482,0.410470016,0.3415482,0.410470016,-2101.8
7,9,17,0.326427506,0.31931829,0.335415081,0.411450362,0.335415081,0.411450362,-1984.7
7,9,18,0.326203018,0.31796108,0.338446316,0.398508215,0.338446316,0.398508215,-1983.9
7,9,19,0.319077213,0.312058382,0.323867285,0.372573933,0.323867285,0.372573933,-2075.4
7,9,20,0.322224966,0.316300268,0.315834723,0.346010993,0.315834723,0.346010993,-1985.5
7,9,21,0.322482974,0.31465353,0.302489767,0.328350118,0.302489767,0.328350118,-2044.3
7,9,22,0.288555444,0.28405621,0.268764114,0.277023128,0.268764114,0.277023128,-2304.9
7,9,23,0.2511668,0.236849391,0.21622962,0.21753048,0.21622962,0.21753048,-2763.2
7,9,24,0.208944589,0.188207154,0.169419113,0.161904102,0.169419113,0.161904102,-2531.8
7,10,1,0.176855709,0.155693868,0.140338729,0.122466315,0.140338729,0.122466315,-2997.9
7,10,2,0.155920812,0.129662799,0.119102861,0.094318043,0.119102861,0.094318043,-3030.8
7,10,3,0.141846331,0.115592157,0.106031012,0.074041324,0.106031012,0.074041324,-2853.7
7,10,4,0.131176382,0.105744945,0.102497852,0.06393423,0.102497852,0.06393423,-2707.1
7,10,5,0.127886863,0.104348055,0.10204408,0.064100093,0.10204408,0.064100093,-2637.3
7,10,6,0.129521321,0.10502516,0.11086503,0.063471436,0.11086503,0.063471436,-2606.8
7,10,7,0.146177721,0.139233171,0.154267156,0.100568229,0.154267156,0.100568229,-2575.7
7,10,8,0.178079938,0.189637496,0.212749535,0.165249818,0.212749535,0.165249818,-2753.3
7,10,9,0.222352371,0.236121531,0.262631347,0.222294958,0.262631347,0.222294958,-3166.4
7,10,10,0.268115958,0.283758837,0.30327218,0.279427005,0.30327218,0.279427005,-3379
7,10,11,0.291326488,0.32626283,0.337782003,0.33601995,0.337782003,0.33601995,-3593.3
7,10,12,0.322177608,0.36751043,0.360043514,0.389489392,0.360043514,0.389489392,-3879.29
7,10,13,0.354702549,0.404453162,0.38753974,0.429466281,0.38753974,0.429466281,-3915.9
7,10,14,0.377194102,0.431190174,0.415952647,0.464823535,0.415952647,0.464823535,-3804.2
7,10,15,0.401131912,0.455420627,0.435207176,0.496944944,0.435207176,0.496944944,-3732
7,10,16,0.422326047,0.486092924,0.45034648,0.529903444,0.45034648,0.529903444,-3288
7,10,17,0.45917469,0.515557967,0.46321306,0.556925998,0.46321306,0.556925998,-3433.1
7,10,18,0.472066456,0.5222958,0.454397382,0.556864527,0.454397382,0.556864527,-3619.1
7,10,19,0.459555089,0.485524017,0.426610827,0.521225181,0.426610827,0.521225181,-3563.49
7,10,20,0.421402571,0.437659241,0.384612897,0.46428514,0.384612897,0.46428514,-3411.5
7,10,21,0.404695122,0.403569349,0.355338141,0.42896233,0.355338141,0.42896233,-3298.3
7,10,22,0.341212045,0.335213079,0.287985955,0.34075281,0.287985955,0.34075281,-3245.1
7,10,23,0.280831209,0.255002505,0.212335833,0.265918554,0.212335833,0.265918554,-3698.9
7,10,24,0.219811043,0.189688942,0.155286472,0.20482344,0.155286472,0.20482344,-3611.8
7,11,1,0.177587294,0.142721129,0.119352418,0.163814098,0.119352418,0.163814098,-3226.8
7,11,2,0.152727238,0.114413278,0.095992858,0.142744801,0.095992858,0.142744801,-3008.5
7,11,3,0.142898043,0.095459633,0.087993687,0.132002866,0.087993687,0.132002866,-2778.5
7,11,4,0.149884235,0.099692061,0.092114184,0.135606828,0.092114184,0.135606828,-2623.9
7,11,5,0.186164892,0.121640427,0.114185892,0.17300479,0.114185892,0.17300479,-2554.2
7,11,6,0.244631737,0.159956056,0.158579917,0.206898592,0.158579917,0.206898592,-2626.4
7,11,7,0.306900425,0.220980439,0.21473685,0.261959196,0.21473685,0.261959196,-2629
7,11,8,0.342082628,0.270427589,0.25928799,0.321036742,0.25928799,0.321036742,-2731.5
7,11,9,0.381282245,0.312340759,0.297246968,0.370355526,0.297246968,0.370355526,-2823.29
7,11,10,0.399316019,0.35183942,0.336615062,0.435840114,0.336615062,0.435840114,-2822.7
7,11,11,0.433125769,0.393973139,0.369356899,0.483947686,0.369356899,0.483947686,-2692.29
7,11,12,0.460103701,0.436108473,0.410065219,0.547308016,0.410065219,0.547308016,-2927.1
7,11,13,0.50062134,0.471436303,0.448875501,0.596481956,0.448875501,0.596481956,-2965.8
7,11,14,0.541649151,0.509535536,0.495300426,0.642834445,0.495300426,0.642834445,-3078.29
7,11,15,0.567551693,0.553368594,0.538347197,0.673889132,0.538347197,0.673889132,-3565.4
7,11,16,0.611507075,0.594055591,0.586303204,0.700664038,0.586303204,0.700664038,-3867.8
7,11,17,0.637487419,0.619292359,0.617072489,0.723764681,0.617072489,0.723764681,-4142
7,11,18,0.609629985,0.610499448,0.615222958,0.712239707,0.615222958,0.712239707,-4510.8
7,11,19,0.556310375,0.564151295,0.572408872,0.65521594,0.572408872,0.65521594,-4450.5
7,11,20,0.491462226,0.500527381,0.501053938,0.582977568,0.501053938,0.582977568,-4274.6
7,11,21,0.456221902,0.456635264,0.451706739,0.535373947,0.451706739,0.535373947,-3980.7
7,11,22,0.381808716,0.373853073,0.372138929,0.444552646,0.372138929,0.444552646,-3581.79
7,11,23,0.30029371,0.287808319,0.292860043,0.351639764,0.292860043,0.351639764,-3100.89
7,11,24,0.24529536,0.217046768,0.229464912,0.279741069,0.229464912,0.279741069,-2677.3
7,12,1,0.21608331,0.166849151,0.188653958,0.236759731,0.188653958,0.236759731,-3037.7
7,12,2,0.183914783,0.142853551,0.163097947,0.202359682,0.163097947,0.202359682,-2993.5
7,12,3,0.167171662,0.129826827,0.151714999,0.19375596,0.151714999,0.19375596,-2690.5
7,12,4,0.177867751,0.133880001,0.15398702,0.190283772,0.15398702,0.190283772,-2515.19
7,12,5,0.231481348,0.160941839,0.180167273,0.219286446,0.180167273,0.219286446,-2528.4
7,12,6,0.284809568,0.20654829,0.232040618,0.256681053,0.232040618,0.256681053,-2680.3
7,12,7,0.353359003,0.273192763,0.297738349,0.323202864,0.297738349,0.323202864,-2793.8
7,12,8,0.424611213,0.331863772,0.360788318,0.38371984,0.360788318,0.38371984,-2717.7
7,12,9,0.449776327,0.390834,0.426242819,0.448214367,0.426242819,0.448214367,-2443.8
7,12,10,0.527022369,0.458624362,0.490328272,0.510297069,0.490328272,0.510297069,-2390.1
7,12,11,0.576848267,0.535116047,0.556011241,0.584165641,0.556011241,0.584165641,-2638
7,12,12,0.645549616,0.613224018,0.611960444,0.634654303,0.611960444,0.634654303,-3022.9
7,12,13,0.703879,0.674305384,0.669024919,0.678659262,0.669024919,0.678659262,-3581.3
7,12,14,0.741299626,0.730019969,0.72051725,0.686247841,0.72051725,0.686247841,-3806.5
7,12,15,0.793950692,0.78129888,0.766869768,0.692780296,0.766869768,0.692780296,-4005.1
7,12,16,0.843000415,0.784754309,0.796795481,0.660272048,0.796795481,0.660272048,-4108.1
7,12,17,0.825170526,0.635955611,0.789932672,0.6350528,0.789932672,0.6350528,-3872.1
7,12,18,0.576663449,0.55417766,0.722439188,0.599626126,0.722439188,0.599626126,-3091.2
7,12,19,0.510961015,0.490115645,0.65119919,0.573886853,0.65119919,0.573886853,-2445.3
7,12,20,0.478945632,0.451077693,0.586011821,0.540176932,0.586011821,0.540176932,-2417.4
7,12,21,0.429061305,0.414783921,0.53951941,0.501323996,0.53951941,0.501323996,-2495.8
7,12,22,0.378767056,0.358561104,0.45489509,0.421944825,0.45489509,0.421944825,-2789.6
7,12,23,0.313242367,0.296290016,0.371641222,0.344398104,0.371641222,0.344398104,-2521.3
7,12,24,0.261958834,0.237505041,0.303831398,0.262819427,0.303831398,0.262819427,-2355
7,13,1,0.211855861,0.197906718,0.260166711,0.216577867,0.260166711,0.216577867,-1957.2
7,13,2,0.193291005,0.170951463,0.226970048,0.186988399,0.226970048,0.186988399,-1942.7
7,13,3,0.187102821,0.154753072,0.209463471,0.186267183,0.209463471,0.186267183,-2019.59
7,13,4,0.189121062,0.15692327,0.205217844,0.18609549,0.205217844,0.18609549,-2148.89
7,13,5,0.227135812,0.18085612,0.222614054,0.210009731,0.222614054,0.210009731,-2185.1
7,13,6,0.29796457,0.221420846,0.268814729,0.242114359,0.268814729,0.242114359,-2346.69
7,13,7,0.362088514,0.291156012,0.335252342,0.297351602,0.335252342,0.297351602,-2408.4
7,13,8,0.433767559,0.356225263,0.401189436,0.370432894,0.401189436,0.370432894,-2739.7
7,13,9,0.49839983,0.424480717,0.46382711,0.422469795,0.46382711,0.422469795,-3140
7,13,10,0.57350893,0.488585872,0.531409521,0.487916406,0.531409521,0.487916406,-3646.3
7,13,11,0.605782628,0.541552124,0.595854899,0.545165741,0.595854899,0.545165741,-3651.39
7,13,12,0.563489689,0.596770242,0.651988984,0.58488827,0.651988984,0.58488827,-3809.4
7,13,13,0.679616759,0.63804714,0.702327731,0.623876864,0.702327731,0.623876864,-3817.19
7,13,14,0.70009161,0.666952043,0.74349404,0.65760074,0.74349404,0.65760074,-3611.1
7,13,15,0.732614397,0.700049231,0.764529208,0.700894905,0.764529208,0.700894905,-3662.3
7,13,16,0.753356481,0.738830414,0.80201684,0.713155049,0.80201684,0.713155049,-3863.8
7,13,17,0.785782708,0.760121745,0.824261128,0.71226373,0.824261128,0.71226373,-3716.5
7,13,18,0.741078828,0.746380543,0.81012919,0.697634153,0.81012919,0.697634153,-3942.49
7,13,19,0.703770754,0.705280592,0.758473065,0.652198243,0.758473065,0.652198243,-4001.3
7,13,20,0.650245722,0.649224801,0.677505628,0.593910802,0.677505628,0.593910802,-4173.5
7,13,21,0.611069477,0.608989976,0.634945317,0.541947912,0.634945317,0.541947912,-4338.8
7,13,22,0.54094186,0.529402754,0.535785198,0.449347505,0.535785198,0.449347505,-4468.5
7,13,23,0.451355124,0.442501871,0.455415292,0.362190045,0.455415292,0.362190045,-4500.6
7,13,24,0.374912934,0.365836699,0.379592941,0.279047232,0.379592941,0.279047232,-3941.5
7,14,1,0.316831102,0.306902922,0.325717871,0.226781936,0.325717871,0.226781936,-3467.6
7,14,2,0.269480415,0.268540922,0.294514147,0.193374244,0.294514147,0.193374244,-3200.1
7,14,3,0.248493854,0.237332016,0.275331673,0.161950558,0.275331673,0.161950558,-2963.3
7,14,4,0.235900688,0.223324816,0.269307867,0.162966231,0.269307867,0.162966231,-2766.3
7,14,5,0.268883215,0.233240315,0.28656067,0.194729063,0.28656067,0.194729063,-2616.1
7,14,6,0.321620693,0.261193809,0.325096791,0.223912616,0.325096791,0.223912616,-2664.7
7,14,7,0.385180035,0.330888141,0.386969626,0.278947607,0.386969626,0.278947607,-2823.6
7,14,8,0.444972282,0.398185727,0.449897981,0.340268466,0.449897981,0.340268466,-2932.6
7,14,9,0.495030972,0.460584853,0.521388238,0.393148818,0.521388238,0.393148818,-3057.9
7,14,10,0.538504165,0.520824624,0.583657552,0.433728928,0.583657552,0.433728928,-3610.4
7,14,11,0.58410938,0.563648599,0.634943208,0.485737743,0.634943208,0.485737743,-4030.5
7,14,12,0.616227475,0.6061549,0.678312294,0.53404845,0.678312294,0.53404845,-4280.3
7,14,13,0.648261002,0.647804148,0.718789685,0.581169847,0.718789685,0.581169847,-4222.2
7,14,14,0.68696367,0.677442216,0.749880582,0.610091091,0.749880582,0.610091091,-3782.19
7,14,15,0.713904392,0.708601984,0.784996019,0.645078817,0.784996019,0.645078817,-3726.4
7,14,16,0.735025645,0.739649169,0.810432524,0.657434523,0.810432524,0.657434523,-3896.2
