Month,Day,Period,EKPC_KY,AP_MD,AP_PA,AP_VA,AP_WV,AEP_VA,AEP_WV,AEP_KY,AEP_TN,AEP_OH,AEP_IN,AEP_MI,DPL_MD,DPL_DE,DOM_NC,DOM_VA,DAY_OH,JC_NJ,RECO_NJ,BC_MD,ME_PA,PS_NJ,CE_IL,AE_NJ,OVEC_OH,PE_PA,PL_PA,DEOK_OH,DUQ_PA,PN_PA,PEP_MD,ATSI_PA,ATSI_OH
6,23,16,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475,0.54644475
6,23,17,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155,0.3792155
6,23,18,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994,0.177994
6,23,19,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025,0.03210025
6,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,24,6,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475,0.02365475
6,24,7,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015,0.1481015
6,24,8,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425,0.34706425
6,24,9,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525,0.51107525
6,24,10,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782,0.627782
6,24,11,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679,0.69679
6,24,12,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475,0.72523475
6,24,13,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525,0.72794525
6,24,14,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615,0.6910615
6,24,15,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935,0.6096935
6,24,16,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334,0.498334
6,24,17,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525,0.35357525
6,24,18,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545,0.1716545
6,24,19,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384,0.037384
6,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,6,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115,0.0248115
6,25,7,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645,0.0090645
6,25,8,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125,0.07346125
6,25,9,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025,0.36055025
6,25,10,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769,0.163769
6,25,11,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475,0.5897475
6,25,12,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575,0.23468575
6,25,13,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425,0.57551425
6,25,14,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681,0.457681
6,25,15,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225,0.35389225
6,25,16,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075,0.36141075
6,25,17,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575,0.20782575
6,25,18,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375,0.13966375
6,25,19,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075,0.04642075
6,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,26,6,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775,0.03120775
6,26,7,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837,0.067837
6,26,8,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225,0.28939225
6,26,9,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713,0.434713
6,26,10,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825,0.55310825
6,26,11,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935,0.6336935
6,26,12,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675,0.6768675
6,26,13,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175,0.68265175
6,26,14,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246,0.644246
6,26,15,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155,0.5706155
6,26,16,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605,0.460605
6,26,17,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325,0.32079325
6,26,18,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475,0.16594475
6,26,19,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425,0.04695425
6,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,27,6,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125,0.03420125
6,27,7,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672,0.141672
6,27,8,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495,0.2946495
6,27,9,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375,0.4403375
6,27,10,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175,0.56047175
6,27,11,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475,0.64531475
6,27,12,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125,0.69530125
6,27,13,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825,0.70435825
6,27,14,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325,0.66992325
