Month,Day,Period,BGE,APS,PEPCO,DPL,DPL_MD,APS_MD
6,15,15,0.720156723,0,0.720156723,0,0,0
6,15,16,0.762828431,0,0.762828431,0,0,0
6,15,17,0.757074051,0,0.757074051,0,0,0
6,15,18,0.555417606,0,0.555417606,0,0,0
6,15,19,0.586388735,0,0.586388735,0,0,0
6,15,20,0.544042106,0,0.544042106,0,0,0
6,15,21,0.520195914,0,0.520195914,0,0,0
6,15,22,0.492389369,0,0.492389369,0,0,0
6,15,23,0.432894006,0,0.432894006,0,0,0
6,15,24,0.345474266,0,0.345474266,0,0,0
6,16,1,0.253837446,0,0.253837446,0,0,0
6,16,2,0.191177735,0,0.191177735,0,0,0
6,16,3,0.153556931,0,0.153556931,0,0,0
6,16,4,0.14178162,0,0.14178162,0,0,0
6,16,5,0.16459566,0,0.16459566,0,0,0
6,16,6,0.215302839,0,0.215302839,0,0,0
6,16,7,0.477020349,0,0.477020349,0,0,0
6,16,8,0.553671498,0,0.553671498,0,0,0
6,16,9,0.588770569,0,0.588770569,0,0,0
6,16,10,0.572380657,0,0.572380657,0,0,0
6,16,11,0.619082413,0,0.619082413,0,0,0
6,16,12,0.655520356,0,0.655520356,0,0,0
6,16,13,0.67939776,0,0.67939776,0,0,0
6,16,14,0.706141286,0,0.706141286,0,0,0
6,16,15,0.715184385,0,0.715184385,0,0,0
6,16,16,0.758650616,0,0.758650616,0,0,0
6,16,17,0.754897137,0,0.754897137,0,0,0
6,16,18,0.55204574,0,0.55204574,0,0,0
6,16,19,0.578152434,0,0.578152434,0,0,0
6,16,20,0.532050396,0,0.532050396,0,0,0
6,16,21,0.505597699,0,0.505597699,0,0,0
6,16,22,0.481396289,0,0.481396289,0,0,0
6,16,23,0.427845448,0,0.427845448,0,0,0
6,16,24,0.343081479,0,0.343081479,0,0,0
6,17,1,0.279812053,0,0.279812053,0,0,0
6,17,2,0.203608832,0,0.203608832,0,0,0
6,17,3,0.18144649,0,0.18144649,0,0,0
6,17,4,0.168520946,0,0.168520946,0,0,0
6,17,5,0.154578458,0,0.154578458,0,0,0
6,17,6,0.182519026,0,0.182519026,0,0,0
6,17,7,0.361595426,0,0.361595426,0,0,0
6,17,8,0.547111602,0,0.547111602,0,0,0
6,17,9,0.670374073,0,0.670374073,0,0,0
6,17,10,0.792256739,0,0.792256739,0,0,0
6,17,11,0.842286263,0,0.842286263,0,0,0
6,17,12,0.834283131,0,0.834283131,0,0,0
6,17,13,0.830707169,0,0.830707169,0,0,0
6,17,14,0.85587589,0,0.85587589,0,0,0
6,17,15,0.859852101,0,0.859852101,0,0,0
6,17,16,0.860266723,0,0.860266723,0,0,0
6,17,17,0.838786752,0,0.838786752,0,0,0
6,17,18,0.633123175,0,0.633123175,0,0,0
6,17,19,0.637290289,0,0.637290289,0,0,0
6,17,20,0.625308135,0,0.625308135,0,0,0
6,17,21,0.567770002,0,0.567770002,0,0,0
6,17,22,0.557650902,0,0.557650902,0,0,0
6,17,23,0.516847146,0,0.516847146,0,0,0
6,17,24,0.39239564,0,0.39239564,0,0,0
6,18,1,0.271059172,0,0.271059172,0,0,0
6,18,2,0.192597711,0,0.192597711,0,0,0
6,18,3,0.171732534,0,0.171732534,0,0,0
6,18,4,0.15908957,0,0.15908957,0,0,0
6,18,5,0.14497929,0,0.14497929,0,0,0
6,18,6,0.171251165,0,0.171251165,0,0,0
6,18,7,0.332377455,0,0.332377455,0,0,0
6,18,8,0.515267572,0,0.515267572,0,0,0
6,18,9,0.637692545,0,0.637692545,0,0,0
6,18,10,0.757809055,0,0.757809055,0,0,0
6,18,11,0.81115234,0,0.81115234,0,0,0
6,18,12,0.811584988,0,0.811584988,0,0,0
6,18,13,0.816022105,0,0.816022105,0,0,0
6,18,14,0.846950898,0,0.846950898,0,0,0
6,18,15,0.843941572,0,0.843941572,0,0,0
6,18,16,0.829766141,0,0.829766141,0,0,0
6,18,17,0.80221113,0,0.80221113,0,0,0
6,18,18,0.617298564,0,0.617298564,0,0,0
6,18,19,0.618858728,0,0.618858728,0,0,0
6,18,20,0.61267399,0,0.61267399,0,0,0
6,18,21,0.559889564,0,0.559889564,0,0,0
6,18,22,0.551594508,0,0.551594508,0,0,0
6,18,23,0.506295359,0,0.506295359,0,0,0
6,18,24,0.382293587,0,0.382293587,0,0,0
6,19,1,0.238124683,0,0.238124683,0,0,0
6,19,2,0.176573545,0,0.176573545,0,0,0
6,19,3,0.141637626,0,0.141637626,0,0,0
6,19,4,0.132710446,0,0.132710446,0,0,0
6,19,5,0.156614759,0,0.156614759,0,0,0
6,19,6,0.207679538,0,0.207679538,0,0,0
6,19,7,0.464726169,0,0.464726169,0,0,0
6,19,8,0.545921875,0,0.545921875,0,0,0
6,19,9,0.58151133,0,0.58151133,0,0,0
6,19,10,0.563073864,0,0.563073864,0,0,0
6,19,11,0.610155612,0,0.610155612,0,0,0
6,19,12,0.644941796,0,0.644941796,0,0,0
6,19,13,0.661765032,0,0.661765032,0,0,0
6,19,14,0.679002141,0,0.679002141,0,0,0
6,19,15,0.677540546,0,0.677540546,0,0,0
6,19,16,0.713675432,0,0.713675432,0,0,0
6,19,17,0.708316492,0,0.708316492,0,0,0
6,19,18,0.526166444,0,0.526166444,0,0,0
6,19,19,0.562173161,0,0.562173161,0,0,0
6,19,20,0.522281253,0,0.522281253,0,0,0
6,19,21,0.503089409,0,0.503089409,0,0,0
6,19,22,0.478264616,0,0.478264616,0,0,0
6,19,23,0.41980289,0,0.41980289,0,0,0
6,19,24,0.333824201,0,0.333824201,0,0,0
6,20,1,0.242234768,0,0.242234768,0,0,0
6,20,2,0.183836902,0,0.183836902,0,0,0
6,20,3,0.146630739,0,0.146630739,0,0,0
6,20,4,0.137002809,0,0.137002809,0,0,0
6,20,5,0.162243865,0,0.162243865,0,0,0
6,20,6,0.215640058,0,0.215640058,0,0,0
6,20,7,0.478785239,0,0.478785239,0,0,0
6,20,8,0.557081067,0,0.557081067,0,0,0
6,20,9,0.58386581,0,0.58386581,0,0,0
6,20,10,0.559992565,0,0.559992565,0,0,0
6,20,11,0.595811643,0,0.595811643,0,0,0
6,20,12,0.627645516,0,0.627645516,0,0,0
6,20,13,0.642095835,0,0.642095835,0,0,0
6,20,14,0.658027292,0,0.658027292,0,0,0
6,20,15,0.65365362,0,0.65365362,0,0,0
6,20,16,0.679339918,0,0.679339918,0,0,0
6,20,17,0.6672907,0,0.6672907,0,0,0
6,20,18,0.494167106,0,0.494167106,0,0,0
6,20,19,0.527458134,0,0.527458134,0,0,0
6,20,20,0.494142592,0,0.494142592,0,0,0
6,20,21,0.479925391,0,0.479925391,0,0,0
6,20,22,0.458917136,0,0.458917136,0,0,0
6,20,23,0.404310938,0,0.404310938,0,0,0
6,20,24,0.322445204,0,0.322445204,0,0,0
6,21,1,0.235496285,0,0.235496285,0,0,0
6,21,2,0.178910501,0,0.178910501,0,0,0
6,21,3,0.142864754,0,0.142864754,0,0,0
6,21,4,0.133680502,0,0.133680502,0,0,0
6,21,5,0.158322662,0,0.158322662,0,0,0
6,21,6,0.21181179,0,0.21181179,0,0,0
6,21,7,0.474567089,0,0.474567089,0,0,0
6,21,8,0.554386392,0,0.554386392,0,0,0
6,21,9,0.583071242,0,0.583071242,0,0,0
6,21,10,0.561277131,0,0.561277131,0,0,0
6,21,11,0.603786676,0,0.603786676,0,0,0
6,21,12,0.635280354,0,0.635280354,0,0,0
6,21,13,0.644196805,0,0.644196805,0,0,0
6,21,14,0.654929276,0,0.654929276,0,0,0
6,21,15,0.653491354,0,0.653491354,0,0,0
6,21,16,0.690043809,0,0.690043809,0,0,0
6,21,17,0.683985433,0,0.683985433,0,0,0
6,21,18,0.503639103,0,0.503639103,0,0,0
6,21,19,0.537115376,0,0.537115376,0,0,0
6,21,20,0.501172732,0,0.501172732,0,0,0
6,21,21,0.483199353,0,0.483199353,0,0,0
6,21,22,0.460767013,0,0.460767013,0,0,0
6,21,23,0.403537731,0,0.403537731,0,0,0
6,21,24,0.320439217,0,0.320439217,0,0,0
6,22,1,0.233239718,0,0.233239718,0,0,0
6,22,2,0.175505292,0,0.175505292,0,0,0
6,22,3,0.139460164,0,0.139460164,0,0,0
6,22,4,0.130123614,0,0.130123614,0,0,0
6,22,5,0.15407769,0,0.15407769,0,0,0
6,22,6,0.205911007,0,0.205911007,0,0,0
6,22,7,0.464013001,0,0.464013001,0,0,0
6,22,8,0.546085489,0,0.546085489,0,0,0
6,22,9,0.581180724,0,0.581180724,0,0,0
6,22,10,0.563113535,0,0.563113535,0,0,0
6,22,11,0.608443576,0,0.608443576,0,0,0
6,22,12,0.646542944,0,0.646542944,0,0,0
6,22,13,0.665682859,0,0.665682859,0,0,0
6,22,14,0.68443386,0,0.68443386,0,0,0
6,22,15,0.683857173,0,0.683857173,0,0,0
6,22,16,0.71975887,0,0.71975887,0,0,0
6,22,17,0.70924134,0,0.70924134,0,0,0
6,22,18,0.522273312,0,0.522273312,0,0,0
6,22,19,0.557338761,0,0.557338761,0,0,0
6,22,20,0.516913544,0,0.516913544,0,0,0
6,22,21,0.495396989,0,0.495396989,0,0,0
6,22,22,0.469156314,0,0.469156314,0,0,0
6,22,23,0.412034874,0,0.412034874,0,0,0
6,22,24,0.326683725,0,0.326683725,0,0,0
6,23,1,0.236946298,0,0.236946298,0,0,0
6,23,2,0.178367865,0,0.178367865,0,0,0
6,23,3,0.142265837,0,0.142265837,0,0,0
6,23,4,0.132276887,0,0.132276887,0,0,0
6,23,5,0.155024773,0,0.155024773,0,0,0
6,23,6,0.205087459,0,0.205087459,0,0,0
6,23,7,0.461502301,0,0.461502301,0,0,0
6,23,8,0.549257207,0,0.549257207,0,0,0
6,23,9,0.591165256,0,0.591165256,0,0,0
6,23,10,0.576863288,0,0.576863288,0,0,0
6,23,11,0.626125344,0,0.626125344,0,0,0
6,23,12,0.665832941,0,0.665832941,0,0,0
6,23,13,0.689722063,0,0.689722063,0,0,0
6,23,14,0.712956551,0,0.712956551,0,0,0
6,23,15,0.717750758,0,0.717750758,0,0,0
6,23,16,0.760047161,0,0.760047161,0,0,0
6,23,17,0.752861974,0,0.752861974,0,0,0
6,23,18,0.553220643,0,0.553220643,0,0,0
6,23,19,0.585710456,0,0.585710456,0,0,0
6,23,20,0.539907015,0,0.539907015,0,0,0
6,23,21,0.511480407,0,0.511480407,0,0,0
6,23,22,0.486312897,0,0.486312897,0,0,0
6,23,23,0.429482773,0,0.429482773,0,0,0
6,23,24,0.342401453,0,0.342401453,0,0,0
6,24,1,0.277861698,0,0.277861698,0,0,0
6,24,2,0.200290123,0,0.200290123,0,0,0
6,24,3,0.178688742,0,0.178688742,0,0,0
6,24,4,0.164835747,0,0.164835747,0,0,0
6,24,5,0.150601206,0,0.150601206,0,0,0
6,24,6,0.178234411,0,0.178234411,0,0,0
6,24,7,0.358538232,0,0.358538232,0,0,0
6,24,8,0.553917201,0,0.553917201,0,0,0
6,24,9,0.687504754,0,0.687504754,0,0,0
6,24,10,0.825668654,0,0.825668654,0,0,0
6,24,11,0.891311774,0,0.891311774,0,0,0
6,24,12,0.891685636,0,0.891685636,0,0,0
6,24,13,0.895668456,0,0.895668456,0,0,0
6,24,14,0.931467261,0,0.931467261,0,0,0
6,24,15,0.937094699,0,0.937094699,0,0,0
6,24,16,0.935661445,0,0.935661445,0,0,0
6,24,17,0.915892867,0,0.915892867,0,0,0
6,24,18,0.688707395,0,0.688707395,0,0,0
6,24,19,0.691452479,0,0.691452479,0,0,0
6,24,20,0.671482775,0,0.671482775,0,0,0
6,24,21,0.605516922,0,0.605516922,0,0,0
6,24,22,0.592369029,0,0.592369029,0,0,0
6,24,23,0.546668566,0,0.546668566,0,0,0
6,24,24,0.415916285,0,0.415916285,0,0,0
6,25,1,0.290827023,0,0.290827023,0,0,0
6,25,2,0.207617218,0,0.207617218,0,0,0
6,25,3,0.183469637,0,0.183469637,0,0,0
6,25,4,0.16967084,0,0.16967084,0,0,0
6,25,5,0.154128421,0,0.154128421,0,0,0
6,25,6,0.179184956,0,0.179184956,0,0,0
6,25,7,0.348786727,0,0.348786727,0,0,0
6,25,8,0.538842121,0,0.538842121,0,0,0
6,25,9,0.67336144,0,0.67336144,0,0,0
6,25,10,0.813005873,0,0.813005873,0,0,0
6,25,11,0.885839487,0,0.885839487,0,0,0
6,25,12,0.893503792,0,0.893503792,0,0,0
6,25,13,0.905457513,0,0.905457513,0,0,0
6,25,14,0.948248734,0,0.948248734,0,0,0
6,25,15,0.956921922,0,0.956921922,0,0,0
6,25,16,0.96134143,0,0.96134143,0,0,0
6,25,17,0.948896041,0,0.948896041,0,0,0
6,25,18,0.732356375,0,0.732356375,0,0,0
6,25,19,0.728391414,0,0.728391414,0,0,0
6,25,20,0.708869604,0,0.708869604,0,0,0
6,25,21,0.638408718,0,0.638408718,0,0,0
6,25,22,0.617041522,0,0.617041522,0,0,0
6,25,23,0.562790617,0,0.562790617,0,0,0
6,25,24,0.427199618,0,0.427199618,0,0,0
6,26,1,0.274779285,0,0.274779285,0,0,0
6,26,2,0.204707224,0,0.204707224,0,0,0
6,26,3,0.161482798,0,0.161482798,0,0,0
6,26,4,0.147784369,0,0.147784369,0,0,0
6,26,5,0.16777767,0,0.16777767,0,0,0
6,26,6,0.215345324,0,0.215345324,0,0,0
6,26,7,0.483522607,0,0.483522607,0,0,0
6,26,8,0.576107855,0,0.576107855,0,0,0
6,26,9,0.626031888,0,0.626031888,0,0,0
6,26,10,0.622413756,0,0.622413756,0,0,0
6,26,11,0.688310569,0,0.688310569,0,0,0
6,26,12,0.73390619,0,0.73390619,0,0,0
6,26,13,0.761964013,0,0.761964013,0,0,0
6,26,14,0.797341259,0,0.797341259,0,0,0
6,26,15,0.818436,0,0.818436,0,0,0
6,26,16,0.876855225,0,0.876855225,0,0,0
6,26,17,0.891382288,0,0.891382288,0,0,0
6,26,18,0.658152286,0,0.658152286,0,0,0
6,26,19,0.691378438,0,0.691378438,0,0,0
6,26,20,0.639233794,0,0.639233794,0,0,0
6,26,21,0.597413303,0,0.597413303,0,0,0
6,26,22,0.555090598,0,0.555090598,0,0,0
6,26,23,0.485572028,0,0.485572028,0,0,0
6,26,24,0.387138565,0,0.387138565,0,0,0
6,27,1,0.286841251,0,0.286841251,0,0,0
6,27,2,0.21783506,0,0.21783506,0,0,0
6,27,3,0.171620478,0,0.171620478,0,0,0
6,27,4,0.155532108,0,0.155532108,0,0,0
6,27,5,0.173727726,0,0.173727726,0,0,0
6,27,6,0.221768811,0,0.221768811,0,0,0
6,27,7,0.496254889,0,0.496254889,0,0,0
6,27,8,0.588774707,0,0.588774707,0,0,0
6,27,9,0.639449407,0,0.639449407,0,0,0
6,27,10,0.638606357,0,0.638606357,0,0,0
6,27,11,0.707479,0,0.707479,0,0,0
6,27,12,0.755128931,0,0.755128931,0,0,0
6,27,13,0.789080237,0,0.789080237,0,0,0
6,27,14,0.825523696,0,0.825523696,0,0,0
6,27,15,0.847727527,0,0.847727527,0,0,0
6,27,16,0.903969825,0,0.903969825,0,0,0
6,27,17,0.923739552,0,0.923739552,0,0,0
6,27,18,0.681740876,0,0.681740876,0,0,0
6,27,19,0.713143505,0,0.713143505,0,0,0
6,27,20,0.665119641,0,0.665119641,0,0,0
6,27,21,0.624707016,0,0.624707016,0,0,0
6,27,22,0.579504283,0,0.579504283,0,0,0
6,27,23,0.508232034,0,0.508232034,0,0,0
6,27,24,0.407199457,0,0.407199457,0,0,0
6,28,1,0.303883675,0,0.303883675,0,0,0
6,28,2,0.231775352,0,0.231775352,0,0,0
6,28,3,0.183646901,0,0.183646901,0,0,0
6,28,4,0.166722504,0,0.166722504,0,0,0
6,28,5,0.1853689,0,0.1853689,0,0,0
6,28,6,0.234499887,0,0.234499887,0,0,0
6,28,7,0.517365092,0,0.517365092,0,0,0
6,28,8,0.605053231,0,0.605053231,0,0,0
6,28,9,0.647917622,0,0.647917622,0,0,0
6,28,10,0.641022928,0,0.641022928,0,0,0
6,28,11,0.705612052,0,0.705612052,0,0,0
6,28,12,0.751046982,0,0.751046982,0,0,0
6,28,13,0.781910589,0,0.781910589,0,0,0
6,28,14,0.817062282,0,0.817062282,0,0,0
6,28,15,0.838872147,0,0.838872147,0,0,0
6,28,16,0.894730756,0,0.894730756,0,0,0
6,28,17,0.90301572,0,0.90301572,0,0,0
6,28,18,0.660186127,0,0.660186127,0,0,0
6,28,19,0.688684223,0,0.688684223,0,0,0
6,28,20,0.636951127,0,0.636951127,0,0,0
6,28,21,0.600787705,0,0.600787705,0,0,0
6,28,22,0.559740531,0,0.559740531,0,0,0
6,28,23,0.489816489,0,0.489816489,0,0,0
6,28,24,0.392031987,0,0.392031987,0,0,0
6,29,1,0.294027254,0,0.294027254,0,0,0
6,29,2,0.225454806,0,0.225454806,0,0,0
6,29,3,0.181129502,0,0.181129502,0,0,0
6,29,4,0.166187502,0,0.166187502,0,0,0
6,29,5,0.185708374,0,0.185708374,0,0,0
6,29,6,0.234669708,0,0.234669708,0,0,0
6,29,7,0.515095323,0,0.515095323,0,0,0
6,29,8,0.60279545,0,0.60279545,0,0,0
6,29,9,0.648659273,0,0.648659273,0,0,0
6,29,10,0.64038814,0,0.64038814,0,0,0
6,29,11,0.703433151,0,0.703433151,0,0,0
6,29,12,0.741498283,0,0.741498283,0,0,0
6,29,13,0.762798564,0,0.762798564,0,0,0
6,29,14,0.788643237,0,0.788643237,0,0,0
6,29,15,0.800194231,0,0.800194231,0,0,0
6,29,16,0.844777776,0,0.844777776,0,0,0
6,29,17,0.844485406,0,0.844485406,0,0,0
6,29,18,0.612445201,0,0.612445201,0,0,0
6,29,19,0.641816544,0,0.641816544,0,0,0
6,29,20,0.594675572,0,0.594675572,0,0,0
6,29,21,0.566612062,0,0.566612062,0,0,0
6,29,22,0.534129489,0,0.534129489,0,0,0
6,29,23,0.472079535,0,0.472079535,0,0,0
6,29,24,0.379623924,0,0.379623924,0,0,0
6,30,1,0.283810824,0,0.283810824,0,0,0
6,30,2,0.217523322,0,0.217523322,0,0,0
6,30,3,0.175026387,0,0.175026387,0,0,0
6,30,4,0.160380062,0,0.160380062,0,0,0
6,30,5,0.180600604,0,0.180600604,0,0,0
6,30,6,0.229061386,0,0.229061386,0,0,0
6,30,7,0.505129483,0,0.505129483,0,0,0
6,30,8,0.592803335,0,0.592803335,0,0,0
6,30,9,0.634737234,0,0.634737234,0,0,0
6,30,10,0.62160377,0,0.62160377,0,0,0
6,30,11,0.677070879,0,0.677070879,0,0,0
6,30,12,0.711468349,0,0.711468349,0,0,0
6,30,13,0.731815383,0,0.731815383,0,0,0
6,30,14,0.758943955,0,0.758943955,0,0,0
6,30,15,0.764963581,0,0.764963581,0,0,0
6,30,16,0.805668601,0,0.805668601,0,0,0
6,30,17,0.802154955,0,0.802154955,0,0,0
6,30,18,0.581949201,0,0.581949201,0,0,0
6,30,19,0.609261697,0,0.609261697,0,0,0
6,30,20,0.563117976,0,0.563117976,0,0,0
6,30,21,0.535670234,0,0.535670234,0,0,0
6,30,22,0.509409148,0,0.509409148,0,0,0
6,30,23,0.454961196,0,0.454961196,0,0,0
6,30,24,0.367507362,0,0.367507362,0,0,0
7,1,1,0.303912282,0,0.303912282,0,0,0
7,1,2,0.224236096,0,0.224236096,0,0,0
7,1,3,0.199431602,0,0.199431602,0,0,0
7,1,4,0.184508967,0,0.184508967,0,0,0
7,1,5,0.168375964,0,0.168375964,0,0,0
7,1,6,0.195869067,0,0.195869067,0,0,0
7,1,7,0.385073465,0,0.385073465,0,0,0
7,1,8,0.57646582,0,0.57646582,0,0,0
7,1,9,0.702558699,0,0.702558699,0,0,0
7,1,10,0.826358031,0,0.826358031,0,0,0
7,1,11,0.878616492,0,0.878616492,0,0,0
7,1,12,0.8676039,0,0.8676039,0,0,0
7,1,13,0.859849319,0,0.859849319,0,0,0
7,1,14,0.878993141,0,0.878993141,0,0,0
7,1,15,0.868741893,0,0.868741893,0,0,0
7,1,16,0.863889907,0,0.863889907,0,0,0
7,1,17,0.845177817,0,0.845177817,0,0,0
7,1,18,0.638319154,0,0.638319154,0,0,0
7,1,19,0.644040122,0,0.644040122,0,0,0
7,1,20,0.633939001,0,0.633939001,0,0,0
7,1,21,0.575740011,0,0.575740011,0,0,0
7,1,22,0.567047877,0,0.567047877,0,0,0
7,1,23,0.528614418,0,0.528614418,0,0,0
7,1,24,0.405105873,0,0.405105873,0,0,0
7,2,1,0.308781407,0,0.308781407,0,0,0
7,2,2,0.227079602,0,0.227079602,0,0,0
7,2,3,0.182181571,0,0.182181571,0,0,0
7,2,4,0.160523172,0,0.160523172,0,0,0
7,2,5,0.149571152,0,0.149571152,0,0,0
7,2,6,0.166049236,0,0.166049236,0,0,0
7,2,7,0.313065812,0,0.313065812,0,0,0
7,2,8,0.480564288,0,0.480564288,0,0,0
7,2,9,0.558965331,0,0.558965331,0,0,0
7,2,10,0.686770093,0,0.686770093,0,0,0
7,2,11,0.735621257,0,0.735621257,0,0,0
7,2,12,0.746496889,0,0.746496889,0,0,0
7,2,13,0.772208906,0,0.772208906,0,0,0
7,2,14,0.743434196,0,0.743434196,0,0,0
7,2,15,0.727307586,0,0.727307586,0,0,0
7,2,16,0.760322111,0,0.760322111,0,0,0
7,2,17,0.756238399,0,0.756238399,0,0,0
7,2,18,0.555866863,0,0.555866863,0,0,0
7,2,19,0.548743857,0,0.548743857,0,0,0
7,2,20,0.531223554,0,0.531223554,0,0,0
7,2,21,0.526405025,0,0.526405025,0,0,0
7,2,22,0.489630412,0,0.489630412,0,0,0
7,2,23,0.481307844,0,0.481307844,0,0,0
7,2,24,0.350708722,0,0.350708722,0,0,0
7,3,1,0.239802952,0,0.239802952,0,0,0
7,3,2,0.187647718,0,0.187647718,0,0,0
7,3,3,0.154391764,0,0.154391764,0,0,0
7,3,4,0.138990852,0,0.138990852,0,0,0
7,3,5,0.152992455,0,0.152992455,0,0,0
7,3,6,0.167393358,0,0.167393358,0,0,0
7,3,7,0.430919027,0,0.430919027,0,0,0
7,3,8,0.510742605,0,0.510742605,0,0,0
7,3,9,0.541987358,0,0.541987358,0,0,0
7,3,10,0.572355917,0,0.572355917,0,0,0
7,3,11,0.615663811,0,0.615663811,0,0,0
7,3,12,0.644072303,0,0.644072303,0,0,0
7,3,13,0.652688134,0,0.652688134,0,0,0
7,3,14,0.679823702,0,0.679823702,0,0,0
7,3,15,0.693695668,0,0.693695668,0,0,0
7,3,16,0.72957735,0,0.72957735,0,0,0
7,3,17,0.726470877,0,0.726470877,0,0,0
7,3,18,0.499473918,0,0.499473918,0,0,0
7,3,19,0.497568117,0,0.497568117,0,0,0
7,3,20,0.503243114,0,0.503243114,0,0,0
7,3,21,0.496689569,0,0.496689569,0,0,0
7,3,22,0.475080408,0,0.475080408,0,0,0
7,3,23,0.429024855,0,0.429024855,0,0,0
7,3,24,0.351907696,0,0.351907696,0,0,0
7,4,1,0.259802918,0,0.259802918,0,0,0
7,4,2,0.202128568,0,0.202128568,0,0,0
7,4,3,0.165748968,0,0.165748968,0,0,0
7,4,4,0.147287903,0,0.147287903,0,0,0
7,4,5,0.159465262,0,0.159465262,0,0,0
7,4,6,0.171918423,0,0.171918423,0,0,0
7,4,7,0.433765962,0,0.433765962,0,0,0
7,4,8,0.514003908,0,0.514003908,0,0,0
7,4,9,0.546046476,0,0.546046476,0,0,0
7,4,10,0.583774563,0,0.583774563,0,0,0
7,4,11,0.631361701,0,0.631361701,0,0,0
7,4,12,0.662875051,0,0.662875051,0,0,0
7,4,13,0.673797896,0,0.673797896,0,0,0
7,4,14,0.70504539,0,0.70504539,0,0,0
7,4,15,0.719964143,0,0.719964143,0,0,0
7,4,16,0.758025284,0,0.758025284,0,0,0
7,4,17,0.757691979,0,0.757691979,0,0,0
7,4,18,0.520236267,0,0.520236267,0,0,0
7,4,19,0.514644777,0,0.514644777,0,0,0
7,4,20,0.513087187,0,0.513087187,0,0,0
7,4,21,0.501068517,0,0.501068517,0,0,0
7,4,22,0.478303495,0,0.478303495,0,0,0
7,4,23,0.435315211,0,0.435315211,0,0,0
7,4,24,0.357869269,0,0.357869269,0,0,0
7,5,1,0.264525805,0,0.264525805,0,0,0
7,5,2,0.205543355,0,0.205543355,0,0,0
7,5,3,0.168260383,0,0.168260383,0,0,0
7,5,4,0.147590301,0,0.147590301,0,0,0
7,5,5,0.15649356,0,0.15649356,0,0,0
7,5,6,0.16283091,0,0.16283091,0,0,0
7,5,7,0.394928462,0,0.394928462,0,0,0
7,5,8,0.468867833,0,0.468867833,0,0,0
7,5,9,0.504597782,0,0.504597782,0,0,0
7,5,10,0.544173657,0,0.544173657,0,0,0
7,5,11,0.594738384,0,0.594738384,0,0,0
7,5,12,0.627629097,0,0.627629097,0,0,0
7,5,13,0.63568986,0,0.63568986,0,0,0
7,5,14,0.664623038,0,0.664623038,0,0,0
7,5,15,0.67748397,0,0.67748397,0,0,0
7,5,16,0.715992244,0,0.715992244,0,0,0
7,5,17,0.725619934,0,0.725619934,0,0,0
7,5,18,0.526352064,0,0.526352064,0,0,0
7,5,19,0.516789221,0,0.516789221,0,0,0
7,5,20,0.511554658,0,0.511554658,0,0,0
7,5,21,0.497354805,0,0.497354805,0,0,0
7,5,22,0.473231281,0,0.473231281,0,0,0
7,5,23,0.434217433,0,0.434217433,0,0,0
7,5,24,0.358782815,0,0.358782815,0,0,0
7,6,1,0.265481183,0,0.265481183,0,0,0
7,6,2,0.206409629,0,0.206409629,0,0,0
7,6,3,0.169686763,0,0.169686763,0,0,0
7,6,4,0.14974721,0,0.14974721,0,0,0
7,6,5,0.160845801,0,0.160845801,0,0,0
7,6,6,0.171160684,0,0.171160684,0,0,0
7,6,7,0.430901579,0,0.430901579,0,0,0
7,6,8,0.516076552,0,0.516076552,0,0,0
7,6,9,0.552245409,0,0.552245409,0,0,0
7,6,10,0.592787771,0,0.592787771,0,0,0
7,6,11,0.643833981,0,0.643833981,0,0,0
7,6,12,0.676230507,0,0.676230507,0,0,0
7,6,13,0.688981762,0,0.688981762,0,0,0
7,6,14,0.722463123,0,0.722463123,0,0,0
7,6,15,0.743691038,0,0.743691038,0,0,0
7,6,16,0.789722246,0,0.789722246,0,0,0
7,6,17,0.797151739,0,0.797151739,0,0,0
7,6,18,0.549358245,0,0.549358245,0,0,0
7,6,19,0.542732879,0,0.542732879,0,0,0
7,6,20,0.537881638,0,0.537881638,0,0,0
7,6,21,0.523204524,0,0.523204524,0,0,0
7,6,22,0.494156767,0,0.494156767,0,0,0
7,6,23,0.444085462,0,0.444085462,0,0,0
7,6,24,0.363424634,0,0.363424634,0,0,0
7,7,1,0.269135435,0,0.269135435,0,0,0
7,7,2,0.208597002,0,0.208597002,0,0,0
7,7,3,0.171413167,0,0.171413167,0,0,0
7,7,4,0.15029802,0,0.15029802,0,0,0
7,7,5,0.161185836,0,0.161185836,0,0,0
7,7,6,0.171180077,0,0.171180077,0,0,0
7,7,7,0.429892324,0,0.429892324,0,0,0
7,7,8,0.51455014,0,0.51455014,0,0,0
7,7,9,0.551226324,0,0.551226324,0,0,0
7,7,10,0.591626482,0,0.591626482,0,0,0
7,7,11,0.642887247,0,0.642887247,0,0,0
7,7,12,0.676583369,0,0.676583369,0,0,0
7,7,13,0.690696372,0,0.690696372,0,0,0
7,7,14,0.72476129,0,0.72476129,0,0,0
7,7,15,0.741960155,0,0.741960155,0,0,0
7,7,16,0.783243292,0,0.783243292,0,0,0
7,7,17,0.7914496,0,0.7914496,0,0,0
7,7,18,0.545967183,0,0.545967183,0,0,0
7,7,19,0.53943778,0,0.53943778,0,0,0
7,7,20,0.535369278,0,0.535369278,0,0,0
7,7,21,0.521427389,0,0.521427389,0,0,0
7,7,22,0.495475994,0,0.495475994,0,0,0
7,7,23,0.449947211,0,0.449947211,0,0,0
