Time Period,Month,Day,Hours,PEPCO,BGE,DPL_MD,APS,DPL,APS_MD
1,7,26,12,0.3021698,0.3021698,0.3021698,0.44641987,0.3021698,0.44641987
1,7,26,13,0.330093721,0.330093721,0.330093721,0.495313617,0.330093721,0.495313617
1,7,26,14,0.370115832,0.370115832,0.370115832,0.492029036,0.370115832,0.492029036
1,7,26,15,0.393731967,0.393731967,0.393731967,0.444861434,0.393731967,0.444861434
1,7,26,16,0.306570287,0.306570287,0.306570287,0.349347514,0.306570287,0.349347514
1,7,26,17,0.178504109,0.178504109,0.178504109,0.381668048,0.178504109,0.381668048
1,7,26,18,0.083536,0.083536,0.083536,0.37233642,0.083536,0.37233642
1,7,26,19,0.02265707,0.02265707,0.02265707,0.138150192,0.02265707,0.138150192
1,7,26,20,0.0,0.0,0.0,0.01716178,0.0,0.01716178
1,7,26,21,0.0,0.0,0.0,0.0,0.0,0.0
1,7,26,22,0.0,0.0,0.0,0.0,0.0,0.0
1,7,26,23,0.0,0.0,0.0,0.0,0.0,0.0
1,7,26,24,0.0,0.0,0.0,0.0,0.0,0.0
1,7,27,1,0.0,0.0,0.0,0.0,0.0,0.0
1,7,27,2,0.0,0.0,0.0,0.0,0.0,0.0
1,7,27,3,0.0,0.0,0.0,0.0,0.0,0.0
1,7,27,4,0.0,0.0,0.0,0.0,0.0,0.0
1,7,27,5,0.0,0.0,0.0,0.0,0.0,0.0
1,7,27,6,0.018835685,0.018835685,0.018835685,0.01017176,0.018835685,0.01017176
1,7,27,7,0.128798639,0.128798639,0.128798639,0.035361462,0.128798639,0.035361462
1,7,27,8,0.295213713,0.295213713,0.295213713,0.112278576,0.295213713,0.112278576
1,7,27,9,0.478134331,0.478134331,0.478134331,0.184374822,0.478134331,0.184374822
1,7,27,10,0.603984815,0.603984815,0.603984815,0.162898469,0.603984815,0.162898469
1,7,27,11,0.662828878,0.662828878,0.662828878,0.230178595,0.662828878,0.230178595
1,7,27,12,0.72530091,0.72530091,0.72530091,0.319080634,0.72530091,0.319080634
1,7,27,13,0.65738349,0.65738349,0.65738349,0.388653322,0.65738349,0.388653322
1,7,27,14,0.632555361,0.632555361,0.632555361,0.479215055,0.632555361,0.479215055
1,7,27,15,0.486326446,0.486326446,0.486326446,0.54740651,0.486326446,0.54740651
1,7,27,16,0.404772668,0.404772668,0.404772668,0.440621223,0.404772668,0.440621223
1,7,27,17,0.235930174,0.235930174,0.235930174,0.453677276,0.235930174,0.453677276
1,7,27,18,0.118825728,0.118825728,0.118825728,0.428205948,0.118825728,0.428205948
1,7,27,19,0.038833007,0.038833007,0.038833007,0.143904538,0.038833007,0.143904538
1,7,27,20,0.0,0.0,0.0,0.020134674,0.0,0.020134674
1,7,27,21,0.0,0.0,0.0,0.0,0.0,0.0
1,7,27,22,0.0,0.0,0.0,0.0,0.0,0.0
1,7,27,23,0.0,0.0,0.0,0.0,0.0,0.0
1,7,27,24,0.0,0.0,0.0,0.0,0.0,0.0
1,7,28,1,0.0,0.0,0.0,0.0,0.0,0.0
1,7,28,2,0.0,0.0,0.0,0.0,0.0,0.0
1,7,28,3,0.0,0.0,0.0,0.0,0.0,0.0
1,7,28,4,0.0,0.0,0.0,0.0,0.0,0.0
1,7,28,5,0.0,0.0,0.0,0.0,0.0,0.0
1,7,28,6,0.028005178,0.028005178,0.028005178,0.006064451,0.028005178,0.006064451
1,7,28,7,0.140762927,0.140762927,0.140762927,0.08944314,0.140762927,0.08944314
1,7,28,8,0.335313648,0.335313648,0.335313648,0.398920012,0.335313648,0.398920012
1,7,28,9,0.500203143,0.500203143,0.500203143,0.654781946,0.500203143,0.654781946
1,7,28,10,0.592669442,0.592669442,0.592669442,0.745938574,0.592669442,0.745938574
1,7,28,11,0.643632685,0.643632685,0.643632685,0.814503421,0.643632685,0.814503421
1,7,28,12,0.705127339,0.705127339,0.705127339,0.788816918,0.705127339,0.788816918
1,7,28,13,0.672574039,0.672574039,0.672574039,0.793406788,0.672574039,0.793406788
1,7,28,14,0.661141929,0.661141929,0.661141929,0.80849751,0.661141929,0.80849751
1,7,28,15,0.631782844,0.631782844,0.631782844,0.850671789,0.631782844,0.850671789
1,7,28,16,0.45744346,0.45744346,0.45744346,0.734091297,0.45744346,0.734091297
1,7,28,17,0.271404162,0.271404162,0.271404162,0.630201378,0.271404162,0.630201378
1,7,28,18,0.120685492,0.120685492,0.120685492,0.33165729,0.120685492,0.33165729
1,7,28,19,0.036973243,0.036973243,0.036973243,0.099133921,0.036973243,0.099133921
1,7,28,20,0.0,0.0,0.0,0.00827474,0.0,0.00827474
1,7,28,21,0.0,0.0,0.0,0.0,0.0,0.0
1,7,28,22,0.0,0.0,0.0,0.0,0.0,0.0
1,7,28,23,0.0,0.0,0.0,0.0,0.0,0.0
1,7,28,24,0.0,0.0,0.0,0.0,0.0,0.0
1,7,29,1,0.0,0.0,0.0,0.0,0.0,0.0
1,7,29,2,0.0,0.0,0.0,0.0,0.0,0.0
1,7,29,3,0.0,0.0,0.0,0.0,0.0,0.0
1,7,29,4,0.0,0.0,0.0,0.0,0.0,0.0
1,7,29,5,0.0,0.0,0.0,0.0,0.0,0.0
1,7,29,6,0.031018567,0.031018567,0.031018567,0.001783104,0.031018567,0.001783104
1,7,29,7,0.141299683,0.141299683,0.141299683,0.058043427,0.141299683,0.058043427
1,7,29,8,0.278957663,0.278957663,0.278957663,0.309415167,0.278957663,0.309415167
1,7,29,9,0.348190078,0.348190078,0.348190078,0.64008202,0.348190078,0.64008202
1,7,29,10,0.385491784,0.385491784,0.385491784,0.706784654,0.385491784,0.706784654
1,7,29,11,0.469138798,0.469138798,0.469138798,0.680194733,0.469138798,0.680194733
1,7,29,12,0.55714853,0.55714853,0.55714853,0.607672884,0.55714853,0.607672884
1,7,29,13,0.541786311,0.541786311,0.541786311,0.657084,0.541786311,0.657084
1,7,29,14,0.474187054,0.474187054,0.474187054,0.677892678,0.474187054,0.677892678
1,7,29,15,0.255888584,0.255888584,0.255888584,0.566685231,0.255888584,0.566685231
1,7,29,16,0.139677969,0.139677969,0.139677969,0.537777433,0.139677969,0.537777433
1,7,29,17,0.078723504,0.078723504,0.078723504,0.610978033,0.078723504,0.610978033
1,7,29,18,0.048605635,0.048605635,0.048605635,0.572898406,0.048605635,0.572898406
1,7,29,19,0.021913164,0.021913164,0.021913164,0.248386188,0.021913164,0.248386188
1,7,29,20,0.0,0.0,0.0,0.035239635,0.0,0.035239635
1,7,29,21,0.0,0.0,0.0,0.0,0.0,0.0
1,7,29,22,0.0,0.0,0.0,0.0,0.0,0.0
1,7,29,23,0.0,0.0,0.0,0.0,0.0,0.0
1,7,29,24,0.0,0.0,0.0,0.0,0.0,0.0
1,7,30,1,0.0,0.0,0.0,0.0,0.0,0.0
1,7,30,2,0.0,0.0,0.0,0.0,0.0,0.0
1,7,30,3,0.0,0.0,0.0,0.0,0.0,0.0
1,7,30,4,0.0,0.0,0.0,0.0,0.0,0.0
1,7,30,5,0.0,0.0,0.0,0.0,0.0,0.0
1,7,30,6,0.024126569,0.024126569,0.024126569,0.005651505,0.024126569,0.005651505
1,7,30,7,0.182731781,0.182731781,0.182731781,0.201232826,0.182731781,0.201232826
1,7,30,8,0.457140176,0.457140176,0.457140176,0.539563701,0.457140176,0.539563701
1,7,30,9,0.666407635,0.666407635,0.666407635,0.731944295,0.666407635,0.731944295
1,7,30,10,0.802148628,0.802148628,0.802148628,0.847461569,0.802148628,0.847461569
1,7,30,11,0.87972194,0.87972194,0.87972194,0.853196929,0.87972194,0.853196929
1,7,30,12,0.906160338,0.906160338,0.906160338,0.902271044,0.906160338,0.902271044
1,7,30,13,0.902444244,0.902444244,0.902444244,0.86974641,0.902444244,0.86974641
1,7,30,14,0.844814464,0.844814464,0.844814464,0.798915898,0.844814464,0.798915898
1,7,30,15,0.722341311,0.722341311,0.722341311,0.783720754,0.722341311,0.783720754
1,7,30,16,0.616557961,0.616557961,0.616557961,0.736493029,0.616557961,0.736493029
1,7,30,17,0.430736112,0.430736112,0.430736112,0.655413231,0.430736112,0.655413231
1,7,30,18,0.209861439,0.209861439,0.209861439,0.466079893,0.209861439,0.466079893
1,7,30,19,0.044423742,0.044423742,0.044423742,0.199634836,0.044423742,0.199634836
1,7,30,20,0.0,0.0,0.0,0.021281746,0.0,0.021281746
1,7,30,21,0.0,0.0,0.0,0.0,0.0,0.0
1,7,30,22,0.0,0.0,0.0,0.0,0.0,0.0
1,7,30,23,0.0,0.0,0.0,0.0,0.0,0.0
1,7,30,24,0.0,0.0,0.0,0.0,0.0,0.0
1,7,31,1,0.0,0.0,0.0,0.0,0.0,0.0
1,7,31,2,0.0,0.0,0.0,0.0,0.0,0.0
1,7,31,3,0.0,0.0,0.0,0.0,0.0,0.0
1,7,31,4,0.0,0.0,0.0,0.0,0.0,0.0
1,7,31,5,0.0,0.0,0.0,0.0,0.0,0.0
1,7,31,6,0.031706393,0.031706393,0.031706393,0.001855883,0.031706393,0.001855883
1,7,31,7,0.191445774,0.191445774,0.191445774,0.053662403,0.191445774,0.053662403
1,7,31,8,0.401542974,0.401542974,0.401542974,0.272115549,0.401542974,0.272115549
1,7,31,9,0.56151125,0.56151125,0.56151125,0.532969224,0.56151125,0.532969224
1,7,31,10,0.651052283,0.651052283,0.651052283,0.728729329,0.651052283,0.728729329
1,7,31,11,0.766982502,0.766982502,0.766982502,0.730754504,0.766982502,0.730754504
1,7,31,12,0.772106294,0.772106294,0.772106294,0.669893235,0.772106294,0.669893235
1,7,31,13,0.705836911,0.705836911,0.705836911,0.692162255,0.705836911,0.692162255
1,7,31,14,0.642102528,0.642102528,0.642102528,0.657359298,0.642102528,0.657359298
1,7,31,15,0.467469016,0.467469016,0.467469016,0.606071729,0.467469016,0.606071729
1,7,31,16,0.275713091,0.275713091,0.275713091,0.590599705,0.275713091,0.590599705
1,7,31,17,0.130210914,0.130210914,0.130210914,0.451473315,0.130210914,0.451473315
1,7,31,18,0.060725571,0.060725571,0.060725571,0.446769529,0.060725571,0.446769529
1,7,31,19,0.011634681,0.011634681,0.011634681,0.246905279,0.011634681,0.246905279
1,7,31,20,0.0,0.0,0.0,0.023427166,0.0,0.023427166
1,7,31,21,0.0,0.0,0.0,0.0,0.0,0.0
1,7,31,22,0.0,0.0,0.0,0.0,0.0,0.0
1,7,31,23,0.0,0.0,0.0,0.0,0.0,0.0
1,7,31,24,0.0,0.0,0.0,0.0,0.0,0.0
1,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0
1,8,1,2,0.0,0.0,0.0,0.0,0.0,0.0
1,8,1,3,0.0,0.0,0.0,0.0,0.0,0.0
1,8,1,4,0.0,0.0,0.0,0.0,0.0,0.0
1,8,1,5,0.0,0.0,0.0,0.0,0.0,0.0
1,8,1,6,0.007190704,0.007190704,0.007190704,0.002164406,0.007190704,0.002164406
1,8,1,7,0.046677203,0.046677203,0.046677203,0.042378379,0.046677203,0.042378379
1,8,1,8,0.118140191,0.118140191,0.118140191,0.133740689,0.118140191,0.133740689
1,8,1,9,0.171044455,0.171044455,0.171044455,0.258053237,0.171044455,0.258053237
1,8,1,10,0.27307051,0.27307051,0.27307051,0.272590199,0.27307051,0.272590199
1,8,1,11,0.354649466,0.354649466,0.354649466,0.350231946,0.354649466,0.350231946
1,8,1,12,0.362053042,0.362053042,0.362053042,0.594947504,0.362053042,0.594947504
1,8,1,13,0.409452406,0.409452406,0.409452406,0.7925983,0.409452406,0.7925983
1,8,1,14,0.413881504,0.413881504,0.413881504,0.696095525,0.413881504,0.696095525
1,8,1,15,0.43124769,0.43124769,0.43124769,0.59530982,0.43124769,0.59530982
1,8,1,16,0.380736512,0.380736512,0.380736512,0.682542671,0.380736512,0.682542671
1,8,1,17,0.341163033,0.341163033,0.341163033,0.706946035,0.341163033,0.706946035
1,8,1,18,0.171779204,0.171779204,0.171779204,0.5430508,0.171779204,0.5430508
1,8,1,19,0.040113669,0.040113669,0.040113669,0.21612894,0.040113669,0.21612894
1,8,1,20,0.0,0.0,0.0,0.026555113,0.0,0.026555113
1,8,1,21,0.0,0.0,0.0,0.0,0.0,0.0
1,8,1,22,0.0,0.0,0.0,0.0,0.0,0.0
1,8,1,23,0.0,0.0,0.0,0.0,0.0,0.0
1,8,1,24,0.0,0.0,0.0,0.0,0.0,0.0
1,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0
1,8,2,2,0.0,0.0,0.0,0.0,0.0,0.0
1,8,2,3,0.0,0.0,0.0,0.0,0.0,0.0
1,8,2,4,0.0,0.0,0.0,0.0,0.0,0.0
1,8,2,5,0.0,0.0,0.0,0.0,0.0,0.0
1,8,2,6,0.021849074,0.021849074,0.021849074,0.003275088,0.021849074,0.003275088
1,8,2,7,0.163409696,0.163409696,0.163409696,0.15719317,0.163409696,0.15719317
1,8,2,8,0.403961239,0.403961239,0.403961239,0.443000804,0.403961239,0.443000804
1,8,2,9,0.625981526,0.625981526,0.625981526,0.753010866,0.625981526,0.753010866
1,8,2,10,0.731040426,0.731040426,0.731040426,0.856293233,0.731040426,0.856293233
1,8,2,11,0.769002492,0.769002492,0.769002492,0.870303333,0.769002492,0.870303333
1,8,2,12,0.785654528,0.785654528,0.785654528,0.749227902,0.785654528,0.749227902
1,8,2,13,0.740269431,0.740269431,0.740269431,0.752904861,0.740269431,0.752904861
1,8,2,14,0.693187085,0.693187085,0.693187085,0.735039016,0.693187085,0.735039016
1,8,2,15,0.664609673,0.664609673,0.664609673,0.812419705,0.664609673,0.812419705
1,8,2,16,0.57854325,0.57854325,0.57854325,0.756463158,0.57854325,0.756463158
1,8,2,17,0.399710678,0.399710678,0.399710678,0.644076995,0.399710678,0.644076995
1,8,2,18,0.196019076,0.196019076,0.196019076,0.578586301,0.196019076,0.578586301
1,8,2,19,0.034589313,0.034589313,0.034589313,0.256463158,0.034589313,0.256463158
1,8,2,20,0.0,0.0,0.0,0.026907937,0.0,0.026907937
1,8,2,21,0.0,0.0,0.0,0.0,0.0,0.0
1,8,2,22,0.0,0.0,0.0,0.0,0.0,0.0
1,8,2,23,0.0,0.0,0.0,0.0,0.0,0.0
1,8,2,24,0.0,0.0,0.0,0.0,0.0,0.0
1,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0
1,8,3,2,0.0,0.0,0.0,0.0,0.0,0.0
1,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0
1,8,3,4,0.0,0.0,0.0,0.0,0.0,0.0
1,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0
1,8,3,6,0.019810773,0.019810773,0.019810773,0.003642151,0.019810773,0.003642151
1,8,3,7,0.149817972,0.149817972,0.149817972,0.152481473,0.149817972,0.152481473
1,8,3,8,0.401647121,0.401647121,0.401647121,0.52133554,0.401647121,0.52133554
1,8,3,9,0.619795666,0.619795666,0.619795666,0.772642411,0.619795666,0.772642411
1,8,3,10,0.774645872,0.774645872,0.774645872,0.811899172,0.774645872,0.811899172
1,8,3,11,0.848285641,0.848285641,0.848285641,0.855407218,0.848285641,0.855407218
1,8,3,12,0.885618248,0.885618248,0.885618248,0.878248983,0.885618248,0.878248983
1,8,3,13,0.898147904,0.898147904,0.898147904,0.878161963,0.898147904,0.878161963
1,8,3,14,0.866208039,0.866208039,0.866208039,0.838006531,0.866208039,0.838006531
1,8,3,15,0.776206929,0.776206929,0.776206929,0.798958617,0.776206929,0.798958617
1,8,3,16,0.632947914,0.632947914,0.632947914,0.749014309,0.632947914,0.749014309
1,8,3,17,0.443209689,0.443209689,0.443209689,0.676990842,0.443209689,0.676990842
1,8,3,18,0.207142179,0.207142179,0.207142179,0.360343584,0.207142179,0.360343584
1,8,3,19,0.034117791,0.034117791,0.034117791,0.100822095,0.034117791,0.100822095
1,8,3,20,0.0,0.0,0.0,0.007306453,0.0,0.007306453
1,8,3,21,0.0,0.0,0.0,0.0,0.0,0.0
1,8,3,22,0.0,0.0,0.0,0.0,0.0,0.0
1,8,3,23,0.0,0.0,0.0,0.0,0.0,0.0
1,8,3,24,0.0,0.0,0.0,0.0,0.0,0.0
1,8,4,1,0.0,0.0,0.0,0.0,0.0,0.0
1,8,4,2,0.0,0.0,0.0,0.0,0.0,0.0
1,8,4,3,0.0,0.0,0.0,0.0,0.0,0.0
1,8,4,4,0.0,0.0,0.0,0.0,0.0,0.0
1,8,4,5,0.0,0.0,0.0,0.0,0.0,0.0
1,8,4,6,0.024355463,0.024355463,0.024355463,0.003178576,0.024355463,0.003178576
1,8,4,7,0.173934241,0.173934241,0.173934241,0.060707799,0.173934241,0.060707799
1,8,4,8,0.415514662,0.415514662,0.415514662,0.196293296,0.415514662,0.196293296
1,8,4,9,0.613447292,0.613447292,0.613447292,0.28484884,0.613447292,0.28484884
1,8,4,10,0.763689862,0.763689862,0.763689862,0.318319611,0.763689862,0.318319611
1,8,4,11,0.835599193,0.835599193,0.835599193,0.413662656,0.835599193,0.413662656
1,8,4,12,0.837557381,0.837557381,0.837557381,0.475875097,0.837557381,0.475875097
1,8,4,13,0.822171128,0.822171128,0.822171128,0.518788249,0.822171128,0.518788249
1,8,4,14,0.761210941,0.761210941,0.761210941,0.62559094,0.761210941,0.62559094
1,8,4,15,0.702373745,0.702373745,0.702373745,0.615895412,0.702373745,0.615895412
1,8,4,16,0.581870224,0.581870224,0.581870224,0.441559448,0.581870224,0.441559448
1,8,4,17,0.350214645,0.350214645,0.350214645,0.35987368,0.350214645,0.35987368
1,8,4,18,0.127740004,0.127740004,0.127740004,0.305636949,0.127740004,0.305636949
1,8,4,19,0.018558723,0.018558723,0.018558723,0.155981229,0.018558723,0.155981229
1,8,4,20,0.0,0.0,0.0,0.016894393,0.0,0.016894393
1,8,4,21,0.0,0.0,0.0,0.0,0.0,0.0
1,8,4,22,0.0,0.0,0.0,0.0,0.0,0.0
1,8,4,23,0.0,0.0,0.0,0.0,0.0,0.0
1,8,4,24,0.0,0.0,0.0,0.0,0.0,0.0
1,8,5,1,0.0,0.0,0.0,0.0,0.0,0.0
1,8,5,2,0.0,0.0,0.0,0.0,0.0,0.0
1,8,5,3,0.0,0.0,0.0,0.0,0.0,0.0
1,8,5,4,0.0,0.0,0.0,0.0,0.0,0.0
1,8,5,5,0.0,0.0,0.0,0.0,0.0,0.0
1,8,5,6,0.01666577,0.01666577,0.01666577,0.000585402,0.01666577,0.000585402
1,8,5,7,0.077632824,0.077632824,0.077632824,0.117651619,0.077632824,0.117651619
1,8,5,8,0.168066544,0.168066544,0.168066544,0.415415699,0.168066544,0.415415699
1,8,5,9,0.289340293,0.289340293,0.289340293,0.608946529,0.289340293,0.608946529
1,8,5,10,0.438678732,0.438678732,0.438678732,0.678497067,0.438678732,0.678497067
1,8,5,11,0.517086363,0.517086363,0.517086363,0.715967559,0.517086363,0.715967559
1,8,5,12,0.558622608,0.558622608,0.558622608,0.727492073,0.558622608,0.727492073
1,8,5,13,0.616358823,0.616358823,0.616358823,0.654039909,0.616358823,0.654039909
1,8,5,14,0.610275966,0.610275966,0.610275966,0.60421901,0.610275966,0.60421901
1,8,5,15,0.600796322,0.600796322,0.600796322,0.465893197,0.600796322,0.465893197
1,8,5,16,0.509049895,0.509049895,0.509049895,0.476689914,0.509049895,0.476689914
1,8,5,17,0.313512641,0.313512641,0.313512641,0.349743056,0.313512641,0.349743056
1,8,5,18,0.120232282,0.120232282,0.120232282,0.226403542,0.120232282,0.226403542
1,8,5,19,0.020952954,0.020952954,0.020952954,0.181968344,0.020952954,0.181968344
1,8,5,20,0.0,0.0,0.0,0.022473119,0.0,0.022473119
1,8,5,21,0.0,0.0,0.0,0.0,0.0,0.0
1,8,5,22,0.0,0.0,0.0,0.0,0.0,0.0
1,8,5,23,0.0,0.0,0.0,0.0,0.0,0.0
1,8,5,24,0.0,0.0,0.0,0.0,0.0,0.0
1,8,6,1,0.0,0.0,0.0,0.0,0.0,0.0
1,8,6,2,0.0,0.0,0.0,0.0,0.0,0.0
1,8,6,3,0.0,0.0,0.0,0.0,0.0,0.0
1,8,6,4,0.0,0.0,0.0,0.0,0.0,0.0
1,8,6,5,0.0,0.0,0.0,0.0,0.0,0.0
1,8,6,6,0.016661192,0.016661192,0.016661192,0.0,0.016661192,0.0
1,8,6,7,0.120030855,0.120030855,0.120030855,0.027265507,0.120030855,0.027265507
1,8,6,8,0.343495463,0.343495463,0.343495463,0.182316421,0.343495463,0.182316421
1,8,6,9,0.454839791,0.454839791,0.454839791,0.370423578,0.454839791,0.370423578
1,8,6,10,0.534375869,0.534375869,0.534375869,0.420973856,0.534375869,0.420973856
1,8,6,11,0.598503949,0.598503949,0.598503949,0.538391315,0.598503949,0.538391315
1,8,6,12,0.643932536,0.643932536,0.643932536,0.614278436,0.643932536,0.614278436
1,8,6,13,0.673804344,0.673804344,0.673804344,0.718905646,0.673804344,0.718905646
1,8,6,14,0.685659907,0.685659907,0.685659907,0.70668656,0.685659907,0.70668656
1,8,6,15,0.595789266,0.595789266,0.595789266,0.612835499,0.595789266,0.612835499
1,8,6,16,0.489112086,0.489112086,0.489112086,0.502610578,0.489112086,0.502610578
1,8,6,17,0.357968429,0.357968429,0.357968429,0.401418256,0.357968429,0.401418256
1,8,6,18,0.165575033,0.165575033,0.165575033,0.464418616,0.165575033,0.464418616
1,8,6,19,0.023388386,0.023388386,0.023388386,0.195269633,0.023388386,0.195269633
1,8,6,20,0.0,0.0,0.0,0.016157103,0.0,0.016157103
1,8,6,21,0.0,0.0,0.0,0.0,0.0,0.0
1,8,6,22,0.0,0.0,0.0,0.0,0.0,0.0
1,8,6,23,0.0,0.0,0.0,0.0,0.0,0.0
1,8,6,24,0.0,0.0,0.0,0.0,0.0,0.0
1,8,7,1,0.0,0.0,0.0,0.0,0.0,0.0
1,8,7,2,0.0,0.0,0.0,0.0,0.0,0.0
1,8,7,3,0.0,0.0,0.0,0.0,0.0,0.0
1,8,7,4,0.0,0.0,0.0,0.0,0.0,0.0
1,8,7,5,0.0,0.0,0.0,0.0,0.0,0.0
1,8,7,6,0.018094069,0.018094069,0.018094069,0.001314782,0.018094069,0.001314782
1,8,7,7,0.127950586,0.127950586,0.127950586,0.110992273,0.127950586,0.110992273
1,8,7,8,0.318933995,0.318933995,0.318933995,0.389362133,0.318933995,0.389362133
1,8,7,9,0.541077885,0.541077885,0.541077885,0.621084924,0.541077885,0.621084924
1,8,7,10,0.638120918,0.638120918,0.638120918,0.734999462,0.638120918,0.734999462
1,8,7,11,0.73425982,0.73425982,0.73425982,0.721732981,0.73425982,0.721732981
1,8,7,12,0.755068571,0.755068571,0.755068571,0.710186316,0.755068571,0.710186316
1,8,7,13,0.729211563,0.729211563,0.729211563,0.759353779,0.729211563,0.759353779
1,8,7,14,0.662126173,0.662126173,0.662126173,0.719025891,0.662126173,0.719025891
1,8,7,15,0.596451915,0.596451915,0.596451915,0.726007999,0.596451915,0.726007999
1,8,7,16,0.528341079,0.528341079,0.528341079,0.566746935,0.528341079,0.566746935
1,8,7,17,0.389410449,0.389410449,0.389410449,0.430960503,0.389410449,0.430960503
1,8,7,18,0.176021754,0.176021754,0.176021754,0.44317326,0.176021754,0.44317326
1,8,7,19,0.021480555,0.021480555,0.021480555,0.116052047,0.021480555,0.116052047
1,8,7,20,0.0,0.0,0.0,0.005597712,0.0,0.005597712
1,8,7,21,0.0,0.0,0.0,0.0,0.0,0.0
1,8,7,22,0.0,0.0,0.0,0.0,0.0,0.0
1,8,7,23,0.0,0.0,0.0,0.0,0.0,0.0
1,8,7,24,0.0,0.0,0.0,0.0,0.0,0.0
1,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0
1,8,8,2,0.0,0.0,0.0,0.0,0.0,0.0
1,8,8,3,0.0,0.0,0.0,0.0,0.0,0.0
1,8,8,4,0.0,0.0,0.0,0.0,0.0,0.0
1,8,8,5,0.0,0.0,0.0,0.0,0.0,0.0
1,8,8,6,0.017480633,0.017480633,0.017480633,0.001767282,0.017480633,0.001767282
1,8,8,7,0.152322072,0.152322072,0.152322072,0.053148199,0.152322072,0.053148199
1,8,8,8,0.362054186,0.362054186,0.362054186,0.221664947,0.362054186,0.221664947
1,8,8,9,0.503929537,0.503929537,0.503929537,0.359017727,0.503929537,0.359017727
1,8,8,10,0.607184753,0.607184753,0.607184753,0.436487017,0.607184753,0.436487017
1,8,8,11,0.717285043,0.717285043,0.717285043,0.697644468,0.717285043,0.697644468
1,8,8,12,0.754187329,0.754187329,0.754187329,0.83086937,0.754187329,0.83086937
1,8,8,13,0.742115461,0.742115461,0.742115461,0.711042269,0.742115461,0.711042269
1,8,8,14,0.73523033,0.73523033,0.73523033,0.660553696,0.73523033,0.660553696
1,8,8,15,0.634411691,0.634411691,0.634411691,0.642972641,0.634411691,0.642972641
1,8,8,16,0.51239747,0.51239747,0.51239747,0.68643797,0.51239747,0.68643797
1,8,8,17,0.355722979,0.355722979,0.355722979,0.527578776,0.355722979,0.527578776
1,8,8,18,0.166553555,0.166553555,0.166553555,0.445415193,0.166553555,0.445415193
1,8,8,19,0.024175781,0.024175781,0.024175781,0.171863035,0.024175781,0.171863035
1,8,8,20,0.0,0.0,0.0,0.001694502,0.0,0.001694502
1,8,8,21,0.0,0.0,0.0,0.0,0.0,0.0
1,8,8,22,0.0,0.0,0.0,0.0,0.0,0.0
1,8,8,23,0.0,0.0,0.0,0.0,0.0,0.0
1,8,8,24,0.0,0.0,0.0,0.0,0.0,0.0
1,8,9,1,0.0,0.0,0.0,0.0,0.0,0.0
1,8,9,2,0.0,0.0,0.0,0.0,0.0,0.0
1,8,9,3,0.0,0.0,0.0,0.0,0.0,0.0
1,8,9,4,0.0,0.0,0.0,0.0,0.0,0.0
1,8,9,5,0.0,0.0,0.0,0.0,0.0,0.0
1,8,9,6,0.015077246,0.015077246,0.015077246,0.001800508,0.015077246,0.001800508
1,8,9,7,0.15326626,0.15326626,0.15326626,0.056540367,0.15326626,0.056540367
1,8,9,8,0.397028041,0.397028041,0.397028041,0.208053553,0.397028041,0.208053553
1,8,9,9,0.590573917,0.590573917,0.590573917,0.307073558,0.590573917,0.307073558
1,8,9,10,0.719458391,0.719458391,0.719458391,0.385863959,0.719458391,0.385863959
1,8,9,11,0.792725063,0.792725063,0.792725063,0.46736145,0.792725063,0.46736145
1,8,9,12,0.783088627,0.783088627,0.783088627,0.453533298,0.783088627,0.453533298
1,8,9,13,0.752184507,0.752184507,0.752184507,0.504828778,0.752184507,0.504828778
1,8,9,14,0.679876901,0.679876901,0.679876901,0.495997114,0.679876901,0.495997114
1,8,9,15,0.597538016,0.597538016,0.597538016,0.405709096,0.597538016,0.405709096
1,8,9,16,0.507211877,0.507211877,0.507211877,0.427460746,0.507211877,0.427460746
1,8,9,17,0.313807914,0.313807914,0.313807914,0.292285031,0.313807914,0.292285031
1,8,9,18,0.128323684,0.128323684,0.128323684,0.167257343,0.128323684,0.167257343
1,8,9,19,0.02097241,0.02097241,0.02097241,0.057799773,0.02097241,0.057799773
1,8,9,20,0.0,0.0,0.0,0.003672213,0.0,0.003672213
1,8,9,21,0.0,0.0,0.0,0.0,0.0,0.0
1,8,9,22,0.0,0.0,0.0,0.0,0.0,0.0
1,8,9,23,0.0,0.0,0.0,0.0,0.0,0.0
1,8,9,24,0.0,0.0,0.0,0.0,0.0,0.0
1,8,10,1,0.0,0.0,0.0,0.0,0.0,0.0
1,8,10,2,0.0,0.0,0.0,0.0,0.0,0.0
1,8,10,3,0.0,0.0,0.0,0.0,0.0,0.0
1,8,10,4,0.0,0.0,0.0,0.0,0.0,0.0
1,8,10,5,0.0,0.0,0.0,0.0,0.0,0.0
1,8,10,6,0.015561357,0.015561357,0.015561357,0.001449266,0.015561357,0.001449266
1,8,10,7,0.142075633,0.142075633,0.142075633,0.040660144,0.142075633,0.040660144
