Month,Day,Period,PEPCO,BGE,DPL_MD,APS,DPL,APS_MD
5,19,22,0.223404047,0.223404047,0.223404047,0.711752113,0.223404047,0.711752113
5,19,23,0.237591853,0.237591853,0.237591853,0.67173024,0.237591853,0.67173024
5,19,24,0.241687379,0.241687379,0.241687379,0.52480947,0.241687379,0.52480947
5,20,1,0.266371605,0.266371605,0.266371605,0.492746526,0.266371605,0.492746526
5,20,2,0.313807094,0.313807094,0.313807094,0.508096002,0.313807094,0.508096002
5,20,3,0.370644187,0.370644187,0.370644187,0.461339669,0.370644187,0.461339669
5,20,4,0.442499764,0.442499764,0.442499764,0.524954015,0.442499764,0.524954015
5,20,5,0.553890983,0.553890983,0.553890983,0.629504788,0.553890983,0.629504788
5,20,6,0.499631795,0.499631795,0.499631795,0.653088196,0.499631795,0.653088196
5,20,7,0.445297938,0.445297938,0.445297938,0.682865121,0.445297938,0.682865121
5,20,8,0.485093983,0.485093983,0.485093983,0.706188103,0.485093983,0.706188103
5,20,9,0.463242466,0.463242466,0.463242466,0.731208388,0.463242466,0.731208388
5,20,10,0.400979828,0.400979828,0.400979828,0.74849673,0.400979828,0.74849673
5,20,11,0.501338886,0.501338886,0.501338886,0.769429693,0.501338886,0.769429693
5,20,12,0.490490595,0.490490595,0.490490595,0.767093696,0.490490595,0.767093696
5,20,13,0.510021812,0.510021812,0.510021812,0.729765141,0.510021812,0.729765141
5,20,14,0.492872496,0.492872496,0.492872496,0.771615266,0.492872496,0.771615266
5,20,15,0.421065453,0.421065453,0.421065453,0.73206586,0.421065453,0.73206586
5,20,16,0.387341763,0.387341763,0.387341763,0.711605976,0.387341763,0.711605976
5,20,17,0.340928288,0.340928288,0.340928288,0.686207423,0.340928288,0.686207423
5,20,18,0.318765966,0.318765966,0.318765966,0.689451973,0.318765966,0.689451973
5,20,19,0.344861412,0.344861412,0.344861412,0.674209681,0.344861412,0.674209681
5,20,20,0.446328353,0.446328353,0.446328353,0.621932212,0.446328353,0.621932212
5,20,21,0.575833969,0.575833969,0.575833969,0.581687641,0.575833969,0.581687641
5,20,22,0.629350213,0.629350213,0.629350213,0.524887377,0.629350213,0.524887377
5,20,23,0.686738914,0.686738914,0.686738914,0.472983031,0.686738914,0.472983031
5,20,24,0.686418776,0.686418776,0.686418776,0.53731949,0.686418776,0.53731949
5,21,1,0.611893826,0.611893826,0.611893826,0.561380632,0.611893826,0.561380632
5,21,2,0.589496301,0.589496301,0.589496301,0.488474725,0.589496301,0.488474725
5,21,3,0.660748003,0.660748003,0.660748003,0.39083113,0.660748003,0.39083113
5,21,4,0.685939969,0.685939969,0.685939969,0.360135485,0.685939969,0.360135485
5,21,5,0.656423807,0.656423807,0.656423807,0.378343159,0.656423807,0.378343159
5,21,6,0.668061709,0.668061709,0.668061709,0.435464363,0.668061709,0.435464363
5,21,7,0.639982901,0.639982901,0.639982901,0.332590069,0.639982901,0.332590069
5,21,8,0.550430133,0.550430133,0.550430133,0.279097685,0.550430133,0.279097685
5,21,9,0.471707922,0.471707922,0.471707922,0.244691761,0.471707922,0.244691761
5,21,10,0.359416957,0.359416957,0.359416957,0.368098211,0.359416957,0.368098211
5,21,11,0.280466076,0.280466076,0.280466076,0.371825028,0.280466076,0.371825028
5,21,12,0.246714386,0.246714386,0.246714386,0.155381075,0.246714386,0.155381075
5,21,13,0.286742834,0.286742834,0.286742834,0.164307599,0.286742834,0.164307599
5,21,14,0.267147216,0.267147216,0.267147216,0.247921366,0.267147216,0.247921366
5,21,15,0.255828518,0.255828518,0.255828518,0.283236578,0.255828518,0.283236578
5,21,16,0.250036167,0.250036167,0.250036167,0.330390164,0.250036167,0.330390164
5,21,17,0.230831621,0.230831621,0.230831621,0.163779519,0.230831621,0.163779519
5,21,18,0.219216119,0.219216119,0.219216119,0.104544893,0.219216119,0.104544893
5,21,19,0.212531489,0.212531489,0.212531489,0.092009516,0.212531489,0.092009516
5,21,20,0.303880016,0.303880016,0.303880016,0.073395401,0.303880016,0.073395401
5,21,21,0.361049381,0.361049381,0.361049381,0.089325875,0.361049381,0.089325875
5,21,22,0.445899014,0.445899014,0.445899014,0.126458559,0.445899014,0.126458559
5,21,23,0.371518733,0.371518733,0.371518733,0.13509146,0.371518733,0.13509146
5,21,24,0.185340294,0.185340294,0.185340294,0.181990133,0.185340294,0.181990133
5,22,1,0.145012241,0.145012241,0.145012241,0.189713747,0.145012241,0.189713747
5,22,2,0.130382962,0.130382962,0.130382962,0.274471381,0.130382962,0.274471381
5,22,3,0.115242208,0.115242208,0.115242208,0.354730842,0.115242208,0.354730842
5,22,4,0.186578845,0.186578845,0.186578845,0.364260659,0.186578845,0.364260659
5,22,5,0.26649294,0.26649294,0.26649294,0.38669726,0.26649294,0.38669726
5,22,6,0.338735856,0.338735856,0.338735856,0.365699373,0.338735856,0.365699373
5,22,7,0.294451346,0.294451346,0.294451346,0.346750722,0.294451346,0.346750722
5,22,8,0.227775844,0.227775844,0.227775844,0.287526263,0.227775844,0.287526263
5,22,9,0.166879625,0.166879625,0.166879625,0.266918526,0.166879625,0.266918526
5,22,10,0.201020521,0.201020521,0.201020521,0.323126033,0.201020521,0.323126033
5,22,11,0.295725365,0.295725365,0.295725365,0.364154822,0.295725365,0.364154822
5,22,12,0.325806202,0.325806202,0.325806202,0.332919338,0.325806202,0.332919338
5,22,13,0.350942167,0.350942167,0.350942167,0.313155353,0.350942167,0.313155353
5,22,14,0.395621483,0.395621483,0.395621483,0.302668354,0.395621483,0.302668354
5,22,15,0.426296862,0.426296862,0.426296862,0.279915346,0.426296862,0.279915346
5,22,16,0.447785308,0.447785308,0.447785308,0.254864436,0.447785308,0.254864436
5,22,17,0.471656588,0.471656588,0.471656588,0.234325787,0.471656588,0.234325787
5,22,18,0.427866752,0.427866752,0.427866752,0.212941426,0.427866752,0.212941426
5,22,19,0.504082926,0.504082926,0.504082926,0.189815418,0.504082926,0.189815418
5,22,20,0.545534728,0.545534728,0.545534728,0.15642719,0.545534728,0.15642719
5,22,21,0.456773438,0.456773438,0.456773438,0.143951714,0.456773438,0.143951714
5,22,22,0.413447475,0.413447475,0.413447475,0.12778519,0.413447475,0.12778519
5,22,23,0.424886575,0.424886575,0.424886575,0.123617021,0.424886575,0.123617021
5,22,24,0.315436718,0.315436718,0.315436718,0.115576387,0.315436718,0.115576387
5,23,1,0.278243777,0.278243777,0.278243777,0.119207045,0.278243777,0.119207045
5,23,2,0.242273521,0.242273521,0.242273521,0.125367978,0.242273521,0.125367978
5,23,3,0.27548667,0.27548667,0.27548667,0.124012193,0.27548667,0.124012193
5,23,4,0.27382998,0.27382998,0.27382998,0.141441772,0.27382998,0.141441772
5,23,5,0.282265569,0.282265569,0.282265569,0.158474955,0.282265569,0.158474955
5,23,6,0.290214884,0.290214884,0.290214884,0.198207982,0.290214884,0.198207982
5,23,7,0.237155047,0.237155047,0.237155047,0.217842244,0.237155047,0.217842244
5,23,8,0.189708357,0.189708357,0.189708357,0.21244887,0.189708357,0.21244887
5,23,9,0.13968563,0.13968563,0.13968563,0.301081419,0.13968563,0.301081419
5,23,10,0.107069823,0.107069823,0.107069823,0.313872689,0.107069823,0.313872689
5,23,11,0.092609479,0.092609479,0.092609479,0.260701613,0.092609479,0.260701613
5,23,12,0.088784624,0.088784624,0.088784624,0.21560706,0.088784624,0.21560706
5,23,13,0.071322637,0.071322637,0.071322637,0.221753784,0.071322637,0.221753784
5,23,14,0.050578068,0.050578068,0.050578068,0.229416395,0.050578068,0.229416395
5,23,15,0.036221326,0.036221326,0.036221326,0.221461141,0.036221326,0.221461141
5,23,16,0.024682359,0.024682359,0.024682359,0.217319309,0.024682359,0.217319309
5,23,17,0.025841576,0.025841576,0.025841576,0.208027502,0.025841576,0.208027502
5,23,18,0.041547937,0.041547937,0.041547937,0.209540817,0.041547937,0.209540817
5,23,19,0.075748568,0.075748568,0.075748568,0.29200594,0.075748568,0.29200594
5,23,20,0.084110422,0.084110422,0.084110422,0.410371927,0.084110422,0.410371927
5,23,21,0.121210962,0.121210962,0.121210962,0.475714935,0.121210962,0.475714935
5,23,22,0.128454667,0.128454667,0.128454667,0.475321478,0.128454667,0.475321478
5,23,23,0.147603212,0.147603212,0.147603212,0.502449551,0.147603212,0.502449551
5,23,24,0.146798667,0.146798667,0.146798667,0.451594628,0.146798667,0.451594628
5,24,1,0.13370941,0.13370941,0.13370941,0.391442997,0.13370941,0.391442997
5,24,2,0.164085185,0.164085185,0.164085185,0.26938094,0.164085185,0.26938094
5,24,3,0.242136319,0.242136319,0.242136319,0.223634464,0.242136319,0.223634464
5,24,4,0.317470481,0.317470481,0.317470481,0.250643961,0.317470481,0.250643961
5,24,5,0.36122205,0.36122205,0.36122205,0.300873053,0.36122205,0.300873053
5,24,6,0.309802102,0.309802102,0.309802102,0.315845364,0.309802102,0.315845364
5,24,7,0.24884615,0.24884615,0.24884615,0.284779659,0.24884615,0.284779659
5,24,8,0.209149973,0.209149973,0.209149973,0.240649028,0.209149973,0.240649028
5,24,9,0.163810781,0.163810781,0.163810781,0.204706024,0.163810781,0.204706024
5,24,10,0.150290318,0.150290318,0.150290318,0.201097294,0.150290318,0.201097294
5,24,11,0.137615467,0.137615467,0.137615467,0.276352306,0.137615467,0.276352306
5,24,12,0.134927428,0.134927428,0.134927428,0.312652385,0.134927428,0.312652385
5,24,13,0.088931159,0.088931159,0.088931159,0.326570741,0.088931159,0.326570741
5,24,14,0.071400104,0.071400104,0.071400104,0.347932563,0.071400104,0.347932563
5,24,15,0.093367357,0.093367357,0.093367357,0.382205579,0.093367357,0.382205579
5,24,16,0.127615588,0.127615588,0.127615588,0.408001263,0.127615588,0.408001263
5,24,17,0.14516531,0.14516531,0.14516531,0.437894192,0.14516531,0.437894192
5,24,18,0.146037056,0.146037056,0.146037056,0.47511544,0.146037056,0.47511544
5,24,19,0.114152992,0.114152992,0.114152992,0.551163736,0.114152992,0.551163736
5,24,20,0.079732092,0.079732092,0.079732092,0.569746125,0.079732092,0.569746125
5,24,21,0.125428756,0.125428756,0.125428756,0.599770859,0.125428756,0.599770859
5,24,22,0.170176207,0.170176207,0.170176207,0.64045225,0.170176207,0.64045225
5,24,23,0.198030078,0.198030078,0.198030078,0.665371721,0.198030078,0.665371721
5,24,24,0.215911138,0.215911138,0.215911138,0.641807423,0.215911138,0.641807423
5,25,1,0.195020968,0.195020968,0.195020968,0.577472434,0.195020968,0.577472434
5,25,2,0.240665364,0.240665364,0.240665364,0.575507354,0.240665364,0.575507354
5,25,3,0.220456537,0.220456537,0.220456537,0.565542432,0.220456537,0.565542432
5,25,4,0.20552112,0.20552112,0.20552112,0.581808177,0.20552112,0.581808177
5,25,5,0.24150071,0.24150071,0.24150071,0.588544106,0.24150071,0.588544106
5,25,6,0.248234808,0.248234808,0.248234808,0.573284052,0.248234808,0.573284052
5,25,7,0.245265831,0.245265831,0.245265831,0.569997609,0.245265831,0.569997609
5,25,8,0.253375682,0.253375682,0.253375682,0.53521354,0.253375682,0.53521354
5,25,9,0.320491724,0.320491724,0.320491724,0.475976097,0.320491724,0.475976097
5,25,10,0.325577532,0.325577532,0.325577532,0.446622395,0.325577532,0.446622395
5,25,11,0.342227507,0.342227507,0.342227507,0.472885524,0.342227507,0.472885524
5,25,12,0.35000322,0.35000322,0.35000322,0.514879582,0.35000322,0.514879582
5,25,13,0.392519038,0.392519038,0.392519038,0.580777619,0.392519038,0.580777619
5,25,14,0.405235889,0.405235889,0.405235889,0.679453977,0.405235889,0.679453977
5,25,15,0.472058861,0.472058861,0.472058861,0.702709218,0.472058861,0.702709218
5,25,16,0.516791377,0.516791377,0.516791377,0.69300166,0.516791377,0.69300166
5,25,17,0.534924441,0.534924441,0.534924441,0.723320385,0.534924441,0.723320385
5,25,18,0.562319106,0.562319106,0.562319106,0.738645974,0.562319106,0.738645974
5,25,19,0.58827175,0.58827175,0.58827175,0.662205324,0.58827175,0.662205324
5,25,20,0.62202624,0.62202624,0.62202624,0.656862418,0.62202624,0.656862418
5,25,21,0.698040812,0.698040812,0.698040812,0.701878083,0.698040812,0.701878083
5,25,22,0.725053737,0.725053737,0.725053737,0.726076543,0.725053737,0.726076543
5,25,23,0.744668956,0.744668956,0.744668956,0.665939857,0.744668956,0.665939857
5,25,24,0.749182621,0.749182621,0.749182621,0.621348764,0.749182621,0.621348764
5,26,1,0.717185623,0.717185623,0.717185623,0.617456945,0.717185623,0.617456945
5,26,2,0.696279586,0.696279586,0.696279586,0.636448715,0.696279586,0.636448715
5,26,3,0.656662743,0.656662743,0.656662743,0.662711967,0.656662743,0.662711967
5,26,4,0.618228452,0.618228452,0.618228452,0.618007687,0.618228452,0.618007687
5,26,5,0.591678466,0.591678466,0.591678466,0.548458046,0.591678466,0.548458046
5,26,6,0.578775878,0.578775878,0.578775878,0.55376849,0.578775878,0.55376849
5,26,7,0.555781944,0.555781944,0.555781944,0.513012866,0.555781944,0.513012866
5,26,8,0.53074678,0.53074678,0.53074678,0.433699564,0.53074678,0.433699564
5,26,9,0.497808035,0.497808035,0.497808035,0.402531942,0.497808035,0.402531942
5,26,10,0.452946716,0.452946716,0.452946716,0.462319269,0.452946716,0.462319269
5,26,11,0.410819171,0.410819171,0.410819171,0.408184517,0.410819171,0.408184517
5,26,12,0.402909056,0.402909056,0.402909056,0.426606314,0.402909056,0.426606314
5,26,13,0.40937995,0.40937995,0.40937995,0.543864815,0.40937995,0.543864815
5,26,14,0.455876492,0.455876492,0.455876492,0.456356657,0.455876492,0.456356657
5,26,15,0.494429319,0.494429319,0.494429319,0.507024775,0.494429319,0.507024775
5,26,16,0.509613006,0.509613006,0.509613006,0.485824893,0.509613006,0.485824893
5,26,17,0.564029931,0.564029931,0.564029931,0.404650264,0.564029931,0.404650264
5,26,18,0.592929151,0.592929151,0.592929151,0.343374366,0.592929151,0.343374366
5,26,19,0.590466048,0.590466048,0.590466048,0.254543864,0.590466048,0.254543864
5,26,20,0.595600389,0.595600389,0.595600389,0.202097963,0.595600389,0.202097963
5,26,21,0.613433849,0.613433849,0.613433849,0.191911691,0.613433849,0.191911691
5,26,22,0.620176347,0.620176347,0.620176347,0.195065594,0.620176347,0.195065594
5,26,23,0.519686619,0.519686619,0.519686619,0.169066566,0.519686619,0.169066566
5,26,24,0.45342739,0.45342739,0.45342739,0.146872752,0.45342739,0.146872752
5,27,1,0.447785308,0.447785308,0.447785308,0.209204688,0.447785308,0.209204688
5,27,2,0.51074609,0.51074609,0.51074609,0.228634136,0.51074609,0.228634136
5,27,3,0.515048819,0.515048819,0.515048819,0.187117813,0.515048819,0.187117813
5,27,4,0.490974069,0.490974069,0.490974069,0.179624614,0.490974069,0.179624614
5,27,5,0.451574696,0.451574696,0.451574696,0.162643247,0.451574696,0.162643247
5,27,6,0.443984719,0.443984719,0.443984719,0.170859662,0.443984719,0.170859662
5,27,7,0.436066204,0.436066204,0.436066204,0.171458299,0.436066204,0.171458299
5,27,8,0.452391375,0.452391375,0.452391375,0.18915933,0.452391375,0.18915933
5,27,9,0.374024769,0.374024769,0.374024769,0.217604969,0.374024769,0.217604969
5,27,10,0.336544358,0.336544358,0.336544358,0.261577704,0.336544358,0.261577704
5,27,11,0.225292208,0.225292208,0.225292208,0.250399704,0.225292208,0.250399704
5,27,12,0.211992014,0.211992014,0.211992014,0.264250197,0.211992014,0.264250197
5,27,13,0.232197108,0.232197108,0.232197108,0.268863027,0.232197108,0.268863027
5,27,14,0.283631989,0.283631989,0.283631989,0.295839817,0.283631989,0.295839817
5,27,15,0.278443513,0.278443513,0.278443513,0.329995482,0.278443513,0.329995482
5,27,16,0.22978814,0.22978814,0.22978814,0.329979068,0.22978814,0.329979068
5,27,17,0.265409324,0.265409324,0.265409324,0.330860426,0.265409324,0.330860426
5,27,18,0.263206625,0.263206625,0.263206625,0.337091917,0.263206625,0.337091917
5,27,19,0.157683358,0.157683358,0.157683358,0.285029061,0.157683358,0.285029061
5,27,20,0.123064589,0.123064589,0.123064589,0.226212636,0.123064589,0.226212636
5,27,21,0.140621777,0.140621777,0.140621777,0.178565269,0.140621777,0.178565269
5,27,22,0.180594225,0.180594225,0.180594225,0.173009221,0.180594225,0.173009221
5,27,23,0.191115844,0.191115844,0.191115844,0.160177281,0.191115844,0.160177281
5,27,24,0.212304685,0.212304685,0.212304685,0.145917406,0.212304685,0.145917406
5,28,1,0.268089896,0.268089896,0.268089896,0.155216196,0.268089896,0.155216196
5,28,2,0.297888863,0.297888863,0.297888863,0.15771989,0.297888863,0.15771989
5,28,3,0.232178441,0.232178441,0.232178441,0.158892789,0.232178441,0.158892789
5,28,4,0.262541149,0.262541149,0.262541149,0.158027355,0.262541149,0.158027355
5,28,5,0.275466137,0.275466137,0.275466137,0.143216738,0.275466137,0.143216738
5,28,6,0.308395549,0.308395549,0.308395549,0.144094912,0.308395549,0.144094912
5,28,7,0.324185912,0.324185912,0.324185912,0.130239886,0.324185912,0.130239886
5,28,8,0.31743688,0.31743688,0.31743688,0.099309662,0.31743688,0.099309662
5,28,9,0.285872955,0.285872955,0.285872955,0.081696706,0.285872955,0.081696706
5,28,10,0.311083588,0.311083588,0.311083588,0.117877596,0.311083588,0.117877596
5,28,11,0.295423893,0.295423893,0.295423893,0.147814868,0.295423893,0.147814868
5,28,12,0.282716375,0.282716375,0.282716375,0.151725429,0.282716375,0.151725429
5,28,13,0.332282696,0.332282696,0.332282696,0.167879458,0.332282696,0.167879458
5,28,14,0.295401493,0.295401493,0.295401493,0.199964329,0.295401493,0.199964329
5,28,15,0.286068958,0.286068958,0.286068958,0.207607341,0.286068958,0.207607341
5,28,16,0.317232477,0.317232477,0.317232477,0.212103922,0.317232477,0.212103922
5,28,17,0.323039762,0.323039762,0.323039762,0.273294563,0.323039762,0.273294563
5,28,18,0.25710627,0.25710627,0.25710627,0.313700828,0.25710627,0.313700828
5,28,19,0.167578702,0.167578702,0.167578702,0.3647368,0.167578702,0.3647368
5,28,20,0.137131993,0.137131993,0.137131993,0.395474461,0.137131993,0.395474461
5,28,21,0.188788077,0.188788077,0.188788077,0.443373925,0.188788077,0.443373925
5,28,22,0.197289001,0.197289001,0.197289001,0.548054911,0.197289001,0.548054911
5,28,23,0.187790329,0.187790329,0.187790329,0.57207171,0.187790329,0.57207171
5,28,24,0.124330207,0.124330207,0.124330207,0.56944503,0.124330207,0.56944503
5,29,1,0.050729271,0.050729271,0.050729271,0.566405538,0.050729271,0.566405538
5,29,2,0.019402415,0.019402415,0.019402415,0.505497985,0.019402415,0.505497985
5,29,3,0.026289582,0.026289582,0.026289582,0.476442684,0.026289582,0.476442684
5,29,4,0.032872478,0.032872478,0.032872478,0.465005115,0.032872478,0.465005115
5,29,5,0.028434413,0.028434413,0.028434413,0.504294095,0.028434413,0.504294095
5,29,6,0.017891327,0.017891327,0.017891327,0.493096986,0.017891327,0.493096986
5,29,7,0.009203734,0.009203734,0.009203734,0.476477105,0.009203734,0.476477105
5,29,8,0.004637801,0.004637801,0.004637801,0.480978096,0.004637801,0.480978096
5,29,9,0.006539028,0.006539028,0.006539028,0.547000466,0.006539028,0.547000466
5,29,10,0.00873146,0.00873146,0.00873146,0.620146833,0.00873146,0.620146833
5,29,11,0.008766927,0.008766927,0.008766927,0.633893205,0.008766927,0.633893205
5,29,12,0.006485828,0.006485828,0.006485828,0.63298551,0.006485828,0.63298551
5,29,13,0.00640836,0.00640836,0.00640836,0.633349078,0.00640836,0.633349078
5,29,14,0.00870346,0.00870346,0.00870346,0.637423906,0.00870346,0.637423906
5,29,15,0.009306402,0.009306402,0.009306402,0.643424492,0.009306402,0.643424492
5,29,16,0.012269778,0.012269778,0.012269778,0.637803275,0.012269778,0.637803275
5,29,17,0.027780137,0.027780137,0.027780137,0.630809125,0.027780137,0.630809125
5,29,18,0.044254643,0.044254643,0.044254643,0.636272076,0.044254643,0.636272076
5,29,19,0.046220272,0.046220272,0.046220272,0.636661246,0.046220272,0.636661246
5,29,20,0.085811914,0.085811914,0.085811914,0.655992697,0.085811914,0.655992697
5,29,21,0.11216963,0.11216963,0.11216963,0.65990387,0.11216963,0.65990387
5,29,22,0.128836406,0.128836406,0.128836406,0.680523244,0.128836406,0.680523244
5,29,23,0.136301314,0.136301314,0.136301314,0.676956652,0.136301314,0.676956652
5,29,24,0.155859598,0.155859598,0.155859598,0.711141594,0.155859598,0.711141594
5,30,1,0.203434157,0.203434157,0.203434157,0.704135438,0.203434157,0.704135438
5,30,2,0.20917704,0.20917704,0.20917704,0.65817484,0.20917704,0.65817484
5,30,3,0.200853452,0.200853452,0.200853452,0.60404658,0.200853452,0.60404658
5,30,4,0.214961924,0.214961924,0.214961924,0.615952818,0.214961924,0.615952818
5,30,5,0.194185622,0.194185622,0.194185622,0.634560563,0.194185622,0.634560563
5,30,6,0.185123757,0.185123757,0.185123757,0.558719653,0.185123757,0.558719653
5,30,7,0.133975414,0.133975414,0.133975414,0.491457746,0.133975414,0.491457746
5,30,8,0.071223702,0.071223702,0.071223702,0.544402205,0.071223702,0.544402205
5,30,9,0.053079438,0.053079438,0.053079438,0.637292712,0.053079438,0.637292712
5,30,10,0.042320748,0.042320748,0.042320748,0.664686112,0.042320748,0.664686112
5,30,11,0.053949317,0.053949317,0.053949317,0.69670802,0.053949317,0.69670802
5,30,12,0.057624837,0.057624837,0.057624837,0.699832401,0.057624837,0.699832401
5,30,13,0.035647318,0.035647318,0.035647318,0.66322204,0.035647318,0.66322204
5,30,14,0.026256915,0.026256915,0.026256915,0.642953127,0.026256915,0.642953127
5,30,15,0.033854359,0.033854359,0.033854359,0.67432054,0.033854359,0.67432054
5,30,16,0.039890313,0.039890313,0.039890313,0.693575554,0.039890313,0.693575554
5,30,17,0.04265582,0.04265582,0.04265582,0.711558202,0.04265582,0.711558202
5,30,18,0.042815422,0.042815422,0.042815422,0.726465958,0.042815422,0.726465958
5,30,19,0.05320264,0.05320264,0.05320264,0.704669766,0.05320264,0.704669766
5,30,20,0.109141853,0.109141853,0.109141853,0.662604171,0.109141853,0.662604171
5,30,21,0.171268222,0.171268222,0.171268222,0.645991026,0.171268222,0.645991026
5,30,22,0.215712335,0.215712335,0.215712335,0.678132246,0.215712335,0.678132246
5,30,23,0.289723944,0.289723944,0.289723944,0.680365959,0.289723944,0.680365959
5,30,24,0.311292657,0.311292657,0.311292657,0.66170897,0.311292657,0.66170897
5,31,1,0.329290386,0.329290386,0.329290386,0.666578674,0.329290386,0.666578674
5,31,2,0.335093937,0.335093937,0.335093937,0.642184955,0.335093937,0.642184955
5,31,3,0.352688459,0.352688459,0.352688459,0.638367002,0.352688459,0.638367002
5,31,4,0.399100067,0.399100067,0.399100067,0.613026757,0.399100067,0.613026757
5,31,5,0.457235445,0.457235445,0.457235445,0.613961034,0.457235445,0.613961034
5,31,6,0.458103458,0.458103458,0.458103458,0.620815294,0.458103458,0.620815294
5,31,7,0.385639338,0.385639338,0.385639338,0.584495493,0.385639338,0.584495493
5,31,8,0.287807783,0.287807783,0.287807783,0.55270351,0.287807783,0.55270351
5,31,9,0.230350948,0.230350948,0.230350948,0.615291217,0.230350948,0.615291217
5,31,10,0.253739688,0.253739688,0.253739688,0.6535026,0.253739688,0.6535026
5,31,11,0.271135407,0.271135407,0.271135407,0.675084914,0.271135407,0.675084914
5,31,12,0.23762172,0.23762172,0.23762172,0.698009172,0.23762172,0.698009172
5,31,13,0.208340761,0.208340761,0.208340761,0.710598937,0.208340761,0.710598937
5,31,14,0.19175332,0.19175332,0.19175332,0.655697482,0.19175332,0.655697482
5,31,15,0.147466943,0.147466943,0.147466943,0.63433958,0.147466943,0.63433958
5,31,16,0.130848702,0.130848702,0.130848702,0.631571785,0.130848702,0.631571785
5,31,17,0.160123127,0.160123127,0.160123127,0.619248693,0.160123127,0.619248693
5,31,18,0.190944108,0.190944108,0.190944108,0.717606562,0.190944108,0.717606562
5,31,19,0.153889303,0.153889303,0.153889303,0.63730288,0.153889303,0.63730288
5,31,20,0.150317385,0.150317385,0.150317385,0.517904864,0.150317385,0.517904864
5,31,21,0.221917225,0.221917225,0.221917225,0.409870429,0.221917225,0.409870429
5,31,22,0.21696862,0.21696862,0.21696862,0.356512423,0.21696862,0.356512423
5,31,23,0.263457696,0.263457696,0.263457696,0.353933516,0.263457696,0.353933516
5,31,24,0.2866635,0.2866635,0.2866635,0.402802658,0.2866635,0.402802658
6,1,1,0.249567627,0.249567627,0.249567627,0.425840224,0.249567627,0.425840224
6,1,2,0.220502271,0.220502271,0.220502271,0.422995378,0.220502271,0.422995378
6,1,3,0.221275083,0.221275083,0.221275083,0.387636436,0.221275083,0.387636436
6,1,4,0.261832739,0.261832739,0.261832739,0.358645812,0.261832739,0.358645812
6,1,5,0.299284216,0.299284216,0.299284216,0.347912596,0.299284216,0.347912596
6,1,6,0.312906414,0.312906414,0.312906414,0.368563328,0.312906414,0.368563328
6,1,7,0.279384327,0.279384327,0.279384327,0.341708544,0.279384327,0.341708544
6,1,8,0.157716959,0.157716959,0.157716959,0.269130436,0.157716959,0.269130436
6,1,9,0.114209927,0.114209927,0.114209927,0.299174034,0.114209927,0.299174034
6,1,10,0.13185765,0.13185765,0.13185765,0.247701364,0.13185765,0.247701364
6,1,11,0.156364539,0.156364539,0.156364539,0.201383445,0.156364539,0.201383445
6,1,12,0.214078045,0.214078045,0.214078045,0.204895036,0.214078045,0.204895036
6,1,13,0.249843898,0.249843898,0.249843898,0.178126121,0.249843898,0.178126121
6,1,14,0.250934047,0.250934047,0.250934047,0.194255161,0.250934047,0.194255161
6,1,15,0.264703714,0.264703714,0.264703714,0.182575786,0.264703714,0.182575786
6,1,16,0.25571745,0.25571745,0.25571745,0.148415466,0.25571745,0.148415466
6,1,17,0.242645926,0.242645926,0.242645926,0.137607159,0.242645926,0.137607159
6,1,18,0.195556709,0.195556709,0.195556709,0.163388267,0.195556709,0.163388267
6,1,19,0.167307098,0.167307098,0.167307098,0.14422684,0.167307098,0.14422684
6,1,20,0.149090967,0.149090967,0.149090967,0.13149057,0.149090967,0.13149057
6,1,21,0.231406563,0.231406563,0.231406563,0.145369115,0.231406563,0.145369115
6,1,22,0.21080293,0.21080293,0.21080293,0.188438441,0.21080293,0.188438441
6,1,23,0.149732176,0.149732176,0.149732176,0.185398215,0.149732176,0.185398215
6,1,24,0.170903284,0.170903284,0.170903284,0.175453872,0.170903284,0.175453872
6,2,1,0.190693971,0.190693971,0.190693971,0.150882044,0.190693971,0.150882044
6,2,2,0.265683728,0.265683728,0.265683728,0.108436957,0.265683728,0.108436957
6,2,3,0.27616148,0.27616148,0.27616148,0.080046318,0.27616148,0.080046318
6,2,4,0.228487987,0.228487987,0.228487987,0.062528174,0.228487987,0.062528174
6,2,5,0.165134267,0.165134267,0.165134267,0.070626258,0.165134267,0.070626258
6,2,6,0.178044321,0.178044321,0.178044321,0.10297082,0.178044321,0.10297082
6,2,7,0.107012889,0.107012889,0.107012889,0.113860709,0.107012889,0.113860709
6,2,8,0.08236133,0.08236133,0.08236133,0.084596307,0.08236133,0.084596307
6,2,9,0.070354756,0.070354756,0.070354756,0.082214129,0.070354756,0.082214129
6,2,10,0.044897719,0.044897719,0.044897719,0.089265485,0.044897719,0.089265485
6,2,11,0.046767213,0.046767213,0.046767213,0.116257342,0.046767213,0.116257342
6,2,12,0.054705328,0.054705328,0.054705328,0.165356409,0.054705328,0.165356409
6,2,13,0.069418609,0.069418609,0.069418609,0.219166302,0.069418609,0.219166302
6,2,14,0.088548487,0.088548487,0.088548487,0.260175738,0.088548487,0.260175738
6,2,15,0.061541161,0.061541161,0.061541161,0.294311558,0.061541161,0.294311558
6,2,16,0.047862962,0.047862962,0.047862962,0.331619656,0.047862962,0.331619656
6,2,17,0.035425182,0.035425182,0.035425182,0.356750433,0.035425182,0.356750433
