bus_id,voltage,dc,symbol,under_construction,tags,x,y,country,geometry
way/155791511-380,380,f,Substation,f,way/58992998,13.23379348,45.78423297,IT,POINT (13.23379348 45.78423297)
way/155791516-132,132,f,Substation,f,way/155791518,10.90527672,45.2974736,IT,POINT (10.90527672 45.2974736)
way/155791516-380,380,f,Substation,f,way/155791516,10.90554985,45.29766244,IT,POINT (10.90554985 45.29766244)
way/155791534-132,132,f,Substation,f,way/155791534,12.07264113,45.65593851,IT,POINT (12.07264113 45.65593851)
way/155796196-132,132,f,Substation,f,way/155796196,12.00017606,45.79532193,IT,POINT (12.00017606 45.79532193)
way/155796200-132,132,f,Substation,f,way/155796200,11.96654008,45.87548916,IT,POINT (11.96654008 45.87548916)
way/155796208-132,132,f,Substation,f,way/155796208,12.30257772,46.03549255,IT,POINT (12.30257772 46.03549255)
way/155796215-132,132,f,Substation,f,way/155796215,12.16461476,45.89150205,IT,POINT (12.16461476 45.89150205)
way/155796225-132,132,f,Substation,f,way/155796225,12.26724925,45.71628439,IT,POINT (12.26724925 45.71628439)
way/155796235-132,132,f,Substation,f,way/155796235,12.43060702,45.65062577,IT,POINT (12.43060702 45.65062577)
way/155796239-132,132,f,Substation,f,way/155796239,12.32826702,45.68935761,IT,POINT (12.32826702 45.68935761)
way/155796245-132,132,f,Substation,f,way/155796245,12.31105548,45.71423927,IT,POINT (12.31105548 45.71423927)
way/155796253-132,132,f,Substation,f,way/155796253,12.27148571,45.66957073,IT,POINT (12.27148571 45.66957073)
way/155971668-220,220,f,Substation,f,way/155971668,19.38470481,51.24187507,PL,POINT (19.38470481 51.24187507)
way/155976563-220,220,f,Substation,f,way/155976563,12.31995097,45.87719033,IT,POINT (12.31995097 45.87719033)
way/155976582-220,220,f,Substation,f,way/155976582,12.33001131,46.06896512,IT,POINT (12.33001131 46.06896512)
way/155976593-132,132,f,Substation,f,way/155976593,12.30594037,45.98950374,IT,POINT (12.30594037 45.98950374)
way/155976614-132,132,f,Substation,f,way/155976614,12.25263154,45.75149086,IT,POINT (12.25263154 45.75149086)
way/155976628-132,132,f,Substation,f,way/155976628,12.4639573,45.72705037,IT,POINT (12.4639573 45.72705037)
way/155976677-132,132,f,Substation,f,way/155976677,11.942048,45.66675261,IT,POINT (11.942048 45.66675261)
way/155976680-132,132,f,Substation,f,way/155976680,11.9648101,45.69236852,IT,POINT (11.9648101 45.69236852)
way/155986830-132,132,f,Substation,f,way/155986830,11.86822851,45.75756362,IT,POINT (11.86822851 45.75756362)
way/155986833-132,132,f,Substation,f,way/155986833,12.25824078,45.56882599,IT,POINT (12.25824078 45.56882599)
way/156001963-220,220,f,Substation,f,way/156001963,10.77389616,45.45246244,IT,POINT (10.77389616 45.45246244)
way/156001981-220,220,f,Substation,f,way/156001981,10.75711661,45.4676634,IT,POINT (10.75711661 45.4676634)
way/156001992-132,132,f,Substation,f,way/156001992,10.8031439,45.56370999,IT,POINT (10.8031439 45.56370999)
way/156002032-132,132,f,Substation,f,way/156002032,10.73849222,45.43049506,IT,POINT (10.73849222 45.43049506)
way/156002032-220,220,f,Substation,f,way/162066055,10.73876544,45.43068431,IT,POINT (10.73876544 45.43068431)
way/156038856-132,132,f,Substation,f,way/156038856,-1.1069166,37.98451309,ES,POINT (-1.1069166 37.98451309)
way/156127415-132,132,f,Substation,f,way/156127415,-2.20878363,51.01337026,GB,POINT (-2.20878363 51.01337026)
way/156153362-132,132,f,Substation,f,way/156153362,12.73306835,46.25440205,IT,POINT (12.73306835 46.25440205)
way/156176120-150,150,f,Substation,f,way/156176120,-8.86221184,38.53673286,PT,POINT (-8.86221184 38.53673286)
way/156402422-220,220,f,Substation,f,way/156402422,7.31917955,49.30447295,DE,POINT (7.31917955 49.30447295)
way/156435509,250,t,Substation,f,way/156435509,-0.2354476169104257,39.64108481624496,ES,POINT (-0.2354476169104258 39.64108481624496)
way/156441923-132,132,f,Substation,f,way/156441923,12.786238,46.42758706,IT,POINT (12.786238 46.42758706)
way/156569954-150,150,f,Substation,f,way/156569954,12.08526898,41.98571682,IT,POINT (12.08526898 41.98571682)
way/156673636-380,380,f,Substation,f,way/156673636,9.25949541,51.06137445,DE,POINT (9.25949541 51.06137445)
way/156673637-220,220,f,Substation,f,way/156673637,12.04533914,50.78111902,DE,POINT (12.04533914 50.78111902)
way/156673637-380,380,f,Substation,f,way/945346148,12.04564816,50.78130431,DE,POINT (12.04564816 50.78130431)
way/156676050-220,220,f,Substation,f,way/156676050,8.66370967,49.36006598,DE,POINT (8.66370967 49.36006598)
way/156783292-132,132,f,Substation,f,way/156783292,-2.12050097,51.90854223,GB,POINT (-2.12050097 51.90854223)
way/156785138-132,132,f,Substation,f,way/156785138,-2.08249155,51.9105523,GB,POINT (-2.08249155 51.9105523)
way/156886258-132,132,f,Substation,f,way/156886258,-1.61535292,53.83622048,GB,POINT (-1.61535292 53.83622048)
way/156943911-132,132,f,Substation,f,way/156943911,-2.60677182,55.02620425,GB,POINT (-2.60677182 55.02620425)
way/156960655-380,380,f,Substation,f,way/156960655,9.51385083,51.25893407,DE,POINT (9.51385083 51.25893407)
way/156973363-220,220,f,Substation,f,way/156973363,7.19585924,51.41148205,DE,POINT (7.19585924 51.41148205)
way/157028770-150,150,f,Substation,f,way/157028770,17.88877971,40.46847447,IT,POINT (17.88877971 40.46847447)
way/157164284-220,220,f,Substation,f,way/157164284,10.73467013,51.44018983,DE,POINT (10.73467013 51.44018983)
way/157241512-132,132,f,Substation,f,way/157241512,9.22372188,45.56016714,IT,POINT (9.22372188 45.56016714)
way/157328339-380,380,f,Substation,f,way/157328339,13.38346766,51.35615245,DE,POINT (13.38346766 51.35615245)
way/157421333-220,220,f,Substation,f,way/157421333,8.1478603,53.5635374,DE,POINT (8.1478603 53.5635374)
way/157456064-400,400,f,Substation,f,way/157456064,0.84332166,44.10646615,FR,POINT (0.84332166 44.10646615)
way/157504231-150,150,f,Substation,f,way/157504230,4.45012186,46.78856945,FR,POINT (4.45012186 46.78856945)
way/157504231-225,225,f,Substation,f,way/157504231,4.45037879,46.78877411,FR,POINT (4.45037879 46.78877411)
way/157516210-132,132,f,Substation,f,way/157516210,-2.69661835,53.70477284,GB,POINT (-2.69661835 53.70477284)
way/157571671-132,132,f,Substation,f,way/157571671,12.66781921,42.96375266,IT,POINT (12.66781921 42.96375266)
way/157576325-132,132,f,Substation,f,way/157576325,12.72586695,42.75059551,IT,POINT (12.72586695 42.75059551)
way/157628351-380,380,f,Substation,f,way/157628351,7.61840617,51.63759235,DE,POINT (7.61840617 51.63759235)
way/157661494-132,132,f,Substation,f,way/157661494,12.63466999,42.65335902,IT,POINT (12.63466999 42.65335902)
way/157666416-220,220,f,Substation,f,way/157666416,12.67754635,42.56999647,IT,POINT (12.67754635 42.56999647)
way/157708261-150,150,f,Substation,f,way/157708261,14.05590399,42.33935979,IT,POINT (14.05590399 42.33935979)
way/157806991-380,380,f,Substation,f,way/157806991,14.50809441,51.41369921,DE,POINT (14.50809441 51.41369921)
way/157883641-132,132,f,Substation,f,way/157883641,10.86958205,43.70073619,IT,POINT (10.86958205 43.70073619)
way/157902099-150,150,f,Substation,f,way/1196898986,5.91349107,51.63896134,NL,POINT (5.91349107 51.63896134)
way/157902099-380,380,f,Substation,f,way/157902099,5.91377995,51.63916233,NL,POINT (5.91377995 51.63916233)
way/157912118-380,380,f,Substation,f,way/157912118,15.561208,38.22844253,IT,POINT (15.561208 38.22844253)
way/157961671-132,132,f,Substation,f,way/157961671,10.95667155,43.71205225,IT,POINT (10.95667155 43.71205225)
way/158034292-150,150,f,Substation,f,way/158034292,15.5478061,38.20502261,IT,POINT (15.5478061 38.20502261)
way/158044005-132,132,f,Substation,f,way/158044005,-4.17370314,51.67731125,GB,POINT (-4.17370314 51.67731125)
way/158180423-150,150,f,Substation,f,way/158180423,5.6650629,52.05485503,NL,POINT (5.6650629 52.05485503)
way/158232795-225,225,f,Substation,f,way/158232795,2.51374593,48.94402415,FR,POINT (2.51374593 48.94402415)
way/158232924-220,220,f,Substation,f,way/158232924,15.29303677,51.98853412,PL,POINT (15.29303677 51.98853412)
way/158332654-132,132,f,Substation,f,way/158332654,14.00322129,42.69314606,IT,POINT (14.00322129 42.69314606)
way/158473641-132,132,f,Substation,f,way/158473641,13.90607326,42.82703689,IT,POINT (13.90607326 42.82703689)
way/158475026-132,132,f,Substation,f,way/158475026,13.778263,42.77429921,IT,POINT (13.778263 42.77429921)
way/158476542-132,132,f,Substation,f,way/158476542,13.65369766,42.77041921,IT,POINT (13.65369766 42.77041921)
way/158477919-132,132,f,Substation,f,way/158477919,13.80904041,42.69662275,IT,POINT (13.80904041 42.69662275)
way/158479937-132,132,f,Substation,f,way/158479937,13.68114863,42.65188368,IT,POINT (13.68114863 42.65188368)
way/158483331-132,132,f,Substation,f,way/158483331,13.86145754,42.61659663,IT,POINT (13.86145754 42.61659663)
way/158485232-132,132,f,Substation,f,way/158485232,13.7410254,42.61279475,IT,POINT (13.7410254 42.61279475)
way/158487525-132,132,f,Substation,f,way/158487525,13.70240234,42.85643825,IT,POINT (13.70240234 42.85643825)
way/158549147-150,150,f,Substation,f,way/158549147,16.48956236,38.91945606,IT,POINT (16.48956236 38.91945606)
way/158555450-132,132,f,Substation,f,way/158555450,13.57988326,42.86427361,IT,POINT (13.57988326 42.86427361)
way/158578841-132,132,f,Substation,f,way/158578841,10.23646626,43.92767679,IT,POINT (10.23646626 43.92767679)
way/158595367-150,150,f,Substation,f,way/158595367,3.64862468,51.48800414,NL,POINT (3.64862468 51.48800414)
way/158595374-150,150,f,Substation,f,way/158595374,3.59134541,51.45241767,NL,POINT (3.59134541 51.45241767)
way/158599954-132,132,f,Substation,f,way/170049307,10.0797347,44.0453201,IT,POINT (10.0797347 44.0453201)
way/158599954-220,220,f,Substation,f,way/158599954,10.07999905,44.04551124,IT,POINT (10.07999905 44.04551124)
way/158601617,450,t,Substation,f,way/158601617,6.866278184478232,53.43461384255264,NL,POINT (6.866278184478232 53.43461384255264)
way/158603429-132,132,f,Substation,f,way/158603429,10.14384383,45.36730073,IT,POINT (10.14384383 45.36730073)
way/158613420-132,132,f,Substation,f,way/158613420,10.90900767,43.92598682,IT,POINT (10.90900767 43.92598682)
way/158614834-132,132,f,Substation,f,way/158614834,10.92679137,43.92854803,IT,POINT (10.92679137 43.92854803)
way/158614835-132,132,f,Substation,f,way/158614835,10.89876963,43.9445318,IT,POINT (10.89876963 43.9445318)
way/158620489-220,220,f,Substation,f,way/158620489,2.09912761,41.47803793,ES,POINT (2.09912761 41.47803793)
way/158647086-132,132,f,Substation,f,way/158647086,13.90775219,42.46169876,IT,POINT (13.90775219 42.46169876)
way/158652469-220,220,f,Substation,f,way/158652469,13.70905067,42.58601907,IT,POINT (13.70905067 42.58601907)
way/158656759-132,132,f,Substation,f,way/158656759,13.64900081,42.50364139,IT,POINT (13.64900081 42.50364139)
way/158686510-132,132,f,Substation,f,way/158686510,10.60558825,43.82354797,IT,POINT (10.60558825 43.82354797)
way/158711943-132,132,f,Substation,f,way/158711943,13.87359737,42.90261974,IT,POINT (13.87359737 42.90261974)
way/158739183-380,380,f,Substation,f,way/158739183,12.26515168,44.48482556,IT,POINT (12.26515168 44.48482556)
way/158757500-132,132,f,Substation,f,way/158757500,13.67624718,43.04036953,IT,POINT (13.67624718 43.04036953)
way/158800031-132,132,f,Substation,f,way/158800031,10.80187621,43.85322814,IT,POINT (10.80187621 43.85322814)
way/158801029-132,132,f,Substation,f,way/158801029,10.71708788,43.79224039,IT,POINT (10.71708788 43.79224039)
way/158804293-132,132,f,Substation,f,way/158804293,10.75753583,43.71624604,IT,POINT (10.75753583 43.71624604)
way/158844299-132,132,f,Substation,f,way/158844299,10.79971333,43.20434252,IT,POINT (10.79971333 43.20434252)
way/158897707-132,132,f,Substation,f,way/158897707,13.77517905,43.16283543,IT,POINT (13.77517905 43.16283543)
way/158904215-220,220,f,Substation,f,way/158904215,-8.44065918,43.34489791,ES,POINT (-8.44065918 43.34489791)
way/158959475-220,220,f,Substation,f,way/158959475,-1.3138857,41.78995166,ES,POINT (-1.3138857 41.78995166)
way/158973139-132,132,f,Substation,f,way/158973139,10.10847981,44.6965839,IT,POINT (10.10847981 44.6965839)
way/158973482-132,132,f,Substation,f,way/158973482,9.78207072,44.48728012,IT,POINT (9.78207072 44.48728012)
way/159053191-132,132,f,Substation,f,way/159053191,13.85949597,42.98295379,IT,POINT (13.85949597 42.98295379)
way/159057674-132,132,f,Substation,f,way/159057674,13.8866046,42.94306994,IT,POINT (13.8866046 42.94306994)
way/159158469-220,220,f,Substation,f,way/159158469,15.13907162,37.11641604,IT,POINT (15.13907162 37.11641604)
way/159167277-225,225,f,Substation,f,way/159167277,6.16282535,46.87180596,FR,POINT (6.16282535 46.87180596)
way/159167277-400,400,f,Substation,f,way/159167277,6.16308917,46.87200654,FR,POINT (6.16308917 46.87200654)
way/159248993-132,132,f,Substation,f,way/159248993,10.11746009,45.31111231,IT,POINT (10.11746009 45.31111231)
way/159326655-220,220,f,Substation,f,way/159326655,9.07612944,49.36342154,DE,POINT (9.07612944 49.36342154)
way/159333078-132,132,f,Substation,f,way/159333078,-8.22606431,43.4943716,ES,POINT (-8.22606431 43.4943716)
way/159370005-132,132,f,Substation,f,way/159370005,13.58513,43.50563175,IT,POINT (13.58513 43.50563175)
way/159372099-132,132,f,Substation,f,way/159372099,13.6536482,43.43062345,IT,POINT (13.6536482 43.43062345)
way/159374613-132,132,f,Substation,f,way/159374613,13.66704242,43.34916819,IT,POINT (13.66704242 43.34916819)
way/159401951-132,132,f,Substation,f,way/159401951,-8.34730603,43.30960026,ES,POINT (-8.34730603 43.30960026)
way/159473486-132,132,f,Substation,f,way/159473486,13.31799198,43.33563108,IT,POINT (13.31799198 43.33563108)
way/159480736-132,132,f,Substation,f,way/159480736,13.21849692,43.23498752,IT,POINT (13.21849692 43.23498752)
way/159484321-132,132,f,Substation,f,way/159484321,13.62597018,43.4467136,IT,POINT (13.62597018 43.4467136)
way/159496112-132,132,f,Substation,f,way/159496112,-4.07396961,42.24723066,ES,POINT (-4.07396961 42.24723066)
way/159527493-220,220,f,Substation,f,way/159527493,8.17370385,46.82232159,CH,POINT (8.17370385 46.82232159)
way/159532385-400,400,f,Substation,f,way/159532385,24.94439368,60.49383651,FI,POINT (24.94439368 60.49383651)
way/159545579-150,150,f,Substation,f,way/159545579,15.65249296,41.00710576,IT,POINT (15.65249296 41.00710576)
way/159736514-275,275,f,Substation,f,way/159736514,-1.35217133,53.40136348,GB,POINT (-1.35217133 53.40136348)
way/159736514-400,400,f,Substation,f,way/159736514,-1.35190612,53.40158114,GB,POINT (-1.35190612 53.40158114)
way/159752829-132,132,f,Substation,f,way/159752829,11.15402985,44.71859351,IT,POINT (11.15402985 44.71859351)
way/159812032-132,132,f,Substation,f,way/159812032,11.9365559,46.07028569,IT,POINT (11.9365559 46.07028569)
way/159812040-132,132,f,Substation,f,way/159812040,11.77392958,45.98092621,IT,POINT (11.77392958 45.98092621)
way/159812043-132,132,f,Substation,f,way/159812043,11.77837957,46.02124695,IT,POINT (11.77837957 46.02124695)
way/159812051-132,132,f,Substation,f,way/159812051,11.90361594,46.01124764,IT,POINT (11.90361594 46.01124764)
way/159821863-132,132,f,Substation,f,way/159821863,11.94011158,45.90797701,IT,POINT (11.94011158 45.90797701)
way/159821864-132,132,f,Substation,f,way/159821864,12.08254062,46.14335049,IT,POINT (12.08254062 46.14335049)
way/159821866-132,132,f,Substation,f,way/159821866,12.20972852,46.15407669,IT,POINT (12.20972852 46.15407669)
way/159821869-220,220,f,Substation,f,way/159821869,12.30307673,46.20117426,IT,POINT (12.30307673 46.20117426)
way/159821879-132,132,f,Substation,f,way/159821879,12.20176617,46.34009354,IT,POINT (12.20176617 46.34009354)
way/159821880-132,132,f,Substation,f,way/159821880,12.3747972,46.44968256,IT,POINT (12.3747972 46.44968256)
way/159821881-132,132,f,Substation,f,way/159821881,12.15382274,46.50899335,IT,POINT (12.15382274 46.50899335)
way/159821883-132,132,f,Substation,f,way/159821883,12.34317591,46.56175515,IT,POINT (12.34317591 46.56175515)
way/159821884-132,132,f,Substation,f,way/159821884,12.5719611,46.56189984,IT,POINT (12.5719611 46.56189984)
way/159821888-132,132,f,Substation,f,way/159821888,12.0985876,46.09974402,IT,POINT (12.0985876 46.09974402)
way/159821889-132,132,f,Substation,f,way/159821889,12.03838723,46.07361048,IT,POINT (12.03838723 46.07361048)
way/159821890-132,132,f,Substation,f,way/159821890,11.97291888,46.3471761,IT,POINT (11.97291888 46.3471761)
way/159821891-132,132,f,Substation,f,way/159821891,11.98666777,46.43945514,IT,POINT (11.98666777 46.43945514)
way/159821893-132,132,f,Substation,f,way/159821893,11.90411454,46.42810021,IT,POINT (11.90411454 46.42810021)
way/159821894-132,132,f,Substation,f,way/159821894,12.12526209,46.21832523,IT,POINT (12.12526209 46.21832523)
way/159821896-132,132,f,Substation,f,way/159821896,11.86284607,46.35109241,IT,POINT (11.86284607 46.35109241)
way/159857476-132,132,f,Substation,f,way/159857476,13.78972481,43.19413721,IT,POINT (13.78972481 43.19413721)
way/159857823-132,132,f,Substation,f,way/159857823,13.7521754,43.25462212,IT,POINT (13.7521754 43.25462212)
way/159902120-225,225,f,Substation,f,way/159902120,5.36659806,43.32179574,FR,POINT (5.36659806 43.32179574)
way/159930931-400,400,f,Substation,f,way/159930931,-3.21537644,42.77712533,ES,POINT (-3.21537644 42.77712533)
way/159990129-132,132,f,Substation,f,way/159990129,15.24928474,60.15264005,SE,POINT (15.24928474 60.15264005)
way/160011230-132,132,f,Substation,f,way/160011230,-1.98152107,52.39698182,GB,POINT (-1.98152107 52.39698182)
way/160279525-132,132,f,Substation,f,way/160279525,-0.15140945,53.5656331,GB,POINT (-0.15140945 53.5656331)
way/160279525-400,400,f,Substation,f,way/160279525,-0.15113731,53.56584818,GB,POINT (-0.15113731 53.56584818)
way/160319168-132,132,f,Substation,f,way/155276936,12.26689342,45.46148828,IT,POINT (12.26689342 45.46148828)
way/160319169-132,132,f,Substation,f,way/160319169,12.14707963,45.51735905,IT,POINT (12.14707963 45.51735905)
way/160319171-132,132,f,Substation,f,way/160319171,12.82299665,45.77844282,IT,POINT (12.82299665 45.77844282)
way/160319173-132,132,f,Substation,f,way/160319173,12.90193162,45.77169519,IT,POINT (12.90193162 45.77169519)
way/160319174-132,132,f,Substation,f,way/160319174,12.28082206,45.18917851,IT,POINT (12.28082206 45.18917851)
way/160319175-132,132,f,Substation,f,way/160319175,12.75012524,45.56132288,IT,POINT (12.75012524 45.56132288)
way/160319176-132,132,f,Substation,f,way/160319176,12.48952772,45.46445929,IT,POINT (12.48952772 45.46445929)
way/160319177-132,132,f,Substation,f,way/1103424912,12.34595124,45.57016701,IT,POINT (12.34595124 45.57016701)
way/160319697-132,132,f,Substation,f,way/160319696,12.02316194,46.29279054,IT,POINT (12.02316194 46.29279054)
way/160320483-132,132,f,Substation,f,way/160320483,10.44384441,44.99558214,IT,POINT (10.44384441 44.99558214)
way/160375207-132,132,f,Substation,f,way/160375207,10.71016397,44.25887767,IT,POINT (10.71016397 44.25887767)
way/160397319-132,132,f,Substation,f,way/160397319,10.58245115,44.3617976,IT,POINT (10.58245115 44.3617976)
way/160406892-220,220,f,Substation,f,way/160406892,5.90356838,49.52604254,LU,POINT (5.90356838 49.52604254)
way/160468756-132,132,f,Substation,f,way/160468756,14.57723797,59.36509712,SE,POINT (14.57723797 59.36509712)
way/160468766-132,132,f,Substation,f,way/160468766,14.51637995,59.37101994,SE,POINT (14.51637995 59.37101994)
way/160474491-132,132,f,Substation,f,way/160474491,15.10241866,59.26675834,SE,POINT (15.10241866 59.26675834)
way/160474491-220,220,f,Substation,f,way/160474491,15.10271511,59.26658172,SE,POINT (15.10271511 59.26658172)
way/160474491-400,400,f,Substation,f,way/160474491,15.10286556,59.26680246,SE,POINT (15.10286556 59.26680246)
way/160580052-132,132,f,Substation,f,way/201039923,-0.99261608,53.7358914,GB,POINT (-0.99261608 53.7358914)
way/160580052-400,400,f,Substation,f,way/160580052,-0.99234716,53.73610832,GB,POINT (-0.99234716 53.73610832)
way/160580055-132,132,f,Substation,f,way/114438481,-1.14687806,53.52597182,GB,POINT (-1.14687806 53.52597182)
way/160584794-380,380,f,Substation,f,way/160584794,7.59271478,50.38599288,DE,POINT (7.59271478 50.38599288)
way/160616357-275,275,f,Substation,f,way/160616357,-1.32060716,53.44548832,GB,POINT (-1.32060716 53.44548832)
way/160757076-132,132,f,Substation,f,way/160757076,10.90615007,43.0532618,IT,POINT (10.90615007 43.0532618)
way/160792651,400,t,Substation,f,way/160792651,11.315228766533483,55.53177049099671,DK,POINT (11.315228766533485 55.53177049099671)
way/160792651-400,400,f,Substation,f,way/160792651,11.31522877,55.53177049,DK,POINT (11.31522877 55.53177049)
way/160838303-150,150,f,Substation,f,way/160838303,3.19894725,51.21609737,BE,POINT (3.19894725 51.21609737)
way/160838314-150,150,f,Substation,f,way/160838314,2.952338,51.22342716,BE,POINT (2.952338 51.22342716)
way/160838317-150,150,f,Substation,f,way/160838317,3.1554862,51.13079145,BE,POINT (3.1554862 51.13079145)
way/160838318-150,150,f,Substation,f,way/160838318,3.00200301,50.92628005,BE,POINT (3.00200301 50.92628005)
way/160907026-150,150,f,Substation,f,way/160907026,15.10564245,38.10897937,IT,POINT (15.10564245 38.10897937)
way/160929097-220,220,f,Substation,f,way/160929097,8.62699817,49.54342348,DE,POINT (8.62699817 49.54342348)
way/160929296-132,132,f,Substation,f,way/160929296,11.42038522,44.45912672,IT,POINT (11.42038522 44.45912672)
way/160976810-150,150,f,Substation,f,way/160976810,3.31191687,50.7191312,BE,POINT (3.31191687 50.7191312)
way/160976853-150,150,f,Substation,f,way/160976853,3.44324237,50.572052,BE,POINT (3.44324237 50.572052)
way/160980834-132,132,f,Substation,f,way/160980834,-2.18594665,52.57317525,GB,POINT (-2.18594665 52.57317525)
way/161217439-132,132,f,Substation,f,way/161216749,10.61307051,43.66207559,IT,POINT (10.61307051 43.66207559)
way/161224164-220,220,f,Substation,f,way/161224164,5.58534326,49.5486785,BE,POINT (5.58534326 49.5486785)
way/161282210-132,132,f,Substation,f,way/161282210,11.80190561,45.28974188,IT,POINT (11.80190561 45.28974188)
way/161282212-132,132,f,Substation,f,way/161282212,11.8610211,45.42104671,IT,POINT (11.8610211 45.42104671)
way/161282213-132,132,f,Substation,f,way/161282213,11.98358072,45.48304314,IT,POINT (11.98358072 45.48304314)
way/161282214-132,132,f,Substation,f,way/161282214,11.93656633,45.57784102,IT,POINT (11.93656633 45.57784102)
way/161282215-132,132,f,Substation,f,way/161282215,11.90590544,45.4204033,IT,POINT (11.90590544 45.4204033)
way/161282217-132,132,f,Substation,f,way/161282217,11.89401661,45.20557197,IT,POINT (11.89401661 45.20557197)
way/161300110-132,132,f,Substation,f,way/161291837,11.70293241,45.63433091,IT,POINT (11.70293241 45.63433091)
way/161300111-132,132,f,Substation,f,way/161300111,11.77618747,45.53447955,IT,POINT (11.77618747 45.53447955)
way/161300112-132,132,f,Substation,f,way/161300112,12.02015026,45.30241671,IT,POINT (12.02015026 45.30241671)
way/161300114-132,132,f,Substation,f,way/161300114,11.7446752,45.24239386,IT,POINT (11.7446752 45.24239386)
way/161300115-132,132,f,Substation,f,way/161300115,12.0246975,45.44470108,IT,POINT (12.0246975 45.44470108)
way/161420748-150,150,f,Substation,f,way/161420748,15.53859257,38.15502837,IT,POINT (15.53859257 38.15502837)
way/161422272-150,150,f,Substation,f,way/161422272,15.5381435,38.17457326,IT,POINT (15.5381435 38.17457326)
way/161449976-150,150,f,Substation,f,way/161449976,15.87252204,38.36073607,IT,POINT (15.87252204 38.36073607)
way/161486069-150,150,f,Substation,f,way/161486069,12.85801723,41.95738321,IT,POINT (12.85801723 41.95738321)
way/161598275-132,132,f,Substation,f,way/161598275,-4.26014592,55.84418004,GB,POINT (-4.26014592 55.84418004)
way/161737745-132,132,f,Substation,f,way/161737745,9.45833694,45.50845738,IT,POINT (9.45833694 45.50845738)
way/161761945-132,132,f,Substation,f,way/161761945,-1.96943867,52.50745404,GB,POINT (-1.96943867 52.50745404)
way/161853746-220,220,f,Substation,f,way/161853746,7.15276372,46.9496024,CH,POINT (7.15276372 46.9496024)
way/161856280-132,132,f,Substation,f,way/161856280,11.30217508,45.05350524,IT,POINT (11.30217508 45.05350524)
way/161856281-132,132,f,Substation,f,way/161856281,11.31395789,45.02536733,IT,POINT (11.31395789 45.02536733)
way/161856282-132,132,f,Substation,f,way/161856282,11.45449478,44.98163113,IT,POINT (11.45449478 44.98163113)
way/161856283-132,132,f,Substation,f,way/161856283,11.54826042,45.06202005,IT,POINT (11.54826042 45.06202005)
way/161856286-132,132,f,Substation,f,way/161856286,11.79692314,45.04529944,IT,POINT (11.79692314 45.04529944)
way/161856289-132,132,f,Substation,f,way/161856289,11.78631974,45.08569347,IT,POINT (11.78631974 45.08569347)
way/161856290-132,132,f,Substation,f,way/161856290,11.86105688,45.04403373,IT,POINT (11.86105688 45.04403373)
way/161856291-132,132,f,Substation,f,way/161856291,12.23572657,45.04369369,IT,POINT (12.23572657 45.04369369)
way/161856296-132,132,f,Substation,f,way/161856296,11.57787979,45.03617018,IT,POINT (11.57787979 45.03617018)
way/161867065-132,132,f,Substation,f,way/161867065,11.50048628,45.72202713,IT,POINT (11.50048628 45.72202713)
way/161867066-132,132,f,Substation,f,way/161867066,11.55650383,45.68836559,IT,POINT (11.55650383 45.68836559)
way/161867068-132,132,f,Substation,f,way/161867068,11.71943455,45.76377106,IT,POINT (11.71943455 45.76377106)
way/161867069-132,132,f,Substation,f,way/161867069,11.77180343,45.77164039,IT,POINT (11.77180343 45.77164039)
way/161867071-132,132,f,Substation,f,way/161867071,11.46445606,45.52053289,IT,POINT (11.46445606 45.52053289)
way/161870002-132,132,f,Substation,f,way/161870002,11.3838077,45.69984799,IT,POINT (11.3838077 45.69984799)
way/161870003-132,132,f,Substation,f,way/161870003,11.30045581,45.65955435,IT,POINT (11.30045581 45.65955435)
way/161870005-132,132,f,Substation,f,way/161870005,11.35640305,45.60427354,IT,POINT (11.35640305 45.60427354)
way/161870006-132,132,f,Substation,f,way/161870006,11.29986601,45.53713246,IT,POINT (11.29986601 45.53713246)
way/161870007-132,132,f,Substation,f,way/161870007,11.3631213,45.50477569,IT,POINT (11.3631213 45.50477569)
way/161870009-132,132,f,Substation,f,way/161870009,11.42417805,45.71817437,IT,POINT (11.42417805 45.71817437)
way/161870010-132,132,f,Substation,f,way/161870010,11.52253678,45.74115909,IT,POINT (11.52253678 45.74115909)
way/161925951-132,132,f,Substation,f,way/161925951,10.39153804,43.708907,IT,POINT (10.39153804 43.708907)
way/16200161-150,150,f,Substation,f,way/16200161,4.49408171,51.21013197,BE,POINT (4.49408171 51.21013197)
way/16200352-150,150,f,Substation,f,way/16200352,4.46997309,51.17598838,BE,POINT (4.46997309 51.17598838)
way/162066054-132,132,f,Substation,f,way/162066054,11.05970741,45.39924247,IT,POINT (11.05970741 45.39924247)
way/162066058-220,220,f,Substation,f,way/162066058,10.90472496,45.43934356,IT,POINT (10.90472496 45.43934356)
way/162066645-132,132,f,Substation,f,way/162066645,10.95210554,45.41605983,IT,POINT (10.95210554 45.41605983)
way/162066654-132,132,f,Substation,f,way/162066654,10.97818483,45.39328069,IT,POINT (10.97818483 45.39328069)
way/162067696-132,132,f,Substation,f,way/162067696,10.71849829,45.57535542,IT,POINT (10.71849829 45.57535542)
way/162067697-132,132,f,Substation,f,way/162067697,10.99157511,45.57637679,IT,POINT (10.99157511 45.57637679)
way/162067698-132,132,f,Substation,f,way/162067698,11.01883768,45.52586136,IT,POINT (11.01883768 45.52586136)
